b0_pop,5.4095,0.004242,-0.22421,-6.9606,-1.1855e-06,0.000516,1.7496e-17,5.7287e-05,0.00011682,0.0008699,-0.30793,0.0053056,0.058369,0.04991,-0.0018556
b1_pop,0.004242,5.9498e-05,-0.0011646,-0.018023,1.6175e-08,7.2536e-06,3.5357e-19,1.6745e-06,-1.8838e-06,1.404e-05,-0.00026136,-2.2693e-06,0.00019468,4.5693e-05,8.3297e-06
b2_pop,-0.22421,-0.0011646,0.91229,1.2877,8.5246e-07,-0.00011734,-5.3843e-18,2.2514e-05,-9.1481e-05,-0.00020214,0.607,-0.0010808,-0.17096,-0.0080203,-0.00018011
a_pop,-6.9606,-0.018023,1.2877,20.157,1.3475e-05,0.0030662,-3.8571e-17,0.00070907,-0.0014825,-0.0040921,0.995,-0.0056519,-0.16125,-0.10738,-0.0062157
h1_pop,-1.1855e-06,1.6175e-08,8.5246e-07,1.3475e-05,1.6984e-07,-3.0434e-07,1.3277e-19,9.5981e-08,-1.6016e-05,2.1173e-07,-2.815e-06,5.4268e-08,1.5785e-07,2.4184e-07,-1.1213e-07
h2_pop,0.000516,7.2536e-06,-0.00011734,0.0030662,-3.0434e-07,0.00027013,-5.8878e-18,9.575e-08,3.2086e-05,-0.0002881,2.44e-05,6.755e-06,-1.0005e-05,1.9898e-05,-9.5534e-06
alpha1_pop,1.756e-17,3.5357e-19,-5.3986e-18,-3.8609e-17,1.3277e-19,-5.8878e-18,6.4894e-23,2.1754e-19,-1.4569e-17,8.589e-18,-1.716e-17,1.4012e-19,2.4188e-18,8.6375e-19,-3.1055e-19
alpha2_pop,5.7287e-05,1.6745e-06,2.2514e-05,0.00070907,9.5981e-08,9.575e-08,2.1753e-19,5.2131e-06,-1.0545e-05,-5.7553e-06,-0.0002508,3.8181e-06,3.6794e-06,1.5658e-05,-6.7395e-06
beta_hcov1_score4C,0.00011682,-1.8838e-06,-9.1481e-05,-0.0014825,-1.6016e-05,3.2086e-05,-1.4568e-17,-1.0545e-05,0.0017526,-2.2149e-05,0.0003089,-6.0219e-06,-1.7742e-05,-2.6813e-05,1.2399e-05
beta_hcov2_score4C,0.0008699,1.404e-05,-0.00020214,-0.0040921,2.1173e-07,-0.0002881,8.589e-18,-5.7553e-06,-2.2149e-05,0.00044997,-9.3318e-06,-4.453e-06,4.4522e-05,-3.5109e-06,5.0726e-06
omega_b0,-0.30793,-0.00026136,0.607,0.995,-2.815e-06,2.44e-05,-1.7149e-17,-0.0002508,0.0003089,-9.3318e-06,1.9934,-0.0020763,-0.079856,-0.016337,0.00015047
omega_b1,0.0053056,-2.2693e-06,-0.0010808,-0.0056519,5.4268e-08,6.755e-06,1.4004e-19,3.8181e-06,-6.0219e-06,-4.453e-06,-0.0020763,5.4483e-05,0.0001674,0.00010264,-3.2222e-05
omega_b2,0.058369,0.00019468,-0.17096,-0.16125,1.5785e-07,-1.0005e-05,2.416e-18,3.6794e-06,-1.7742e-05,4.4522e-05,-0.079856,0.0001674,0.12265,-4.1303e-06,-0.00068964
omega_a,0.04991,4.5693e-05,-0.0080203,-0.10738,2.4184e-07,1.9898e-05,8.6337e-19,1.5658e-05,-2.6813e-05,-3.5109e-06,-0.016337,0.00010264,-4.1303e-06,0.0036232,-0.00027191
e_b,-0.0018556,8.3297e-06,-0.00018011,-0.0062157,-1.1213e-07,-9.5534e-06,-3.105e-19,-6.7395e-06,1.2399e-05,5.0726e-06,0.00015047,-3.2222e-05,-0.00068964,-0.00027191,0.00048395
