b0_pop,0.0036488,-0.00011102,1.6936e-07,4.7789e-06,2.7998e-05,3.4041e-05,-2.2164e-05,-3.7602e-06,-4.237e-05,2.3576e-05,-3.9201e-06
b1_pop,-0.00011102,0.00015259,-2.7655e-07,-1.4349e-06,1.8979e-06,-1.0025e-05,2.3617e-05,6.7773e-06,5.4197e-06,-1.3687e-05,3.2251e-06
h1_pop,1.6936e-07,-2.7655e-07,1.2447e-07,4.6507e-10,-6.8131e-06,5.2502e-08,-1.5792e-05,-2.6849e-08,-1.5049e-08,-9.4821e-08,-1.5917e-09
h2_pop,4.7789e-06,-1.4349e-06,4.6507e-10,0.00018696,-1.382e-06,2.3379e-05,1.261e-07,-0.00021996,-2.0126e-06,-3.4923e-07,1.1685e-07
alpha1_pop,2.7998e-05,1.8979e-06,-6.8131e-06,-1.382e-06,0.0035418,-5.887e-05,0.00053406,2.2142e-06,2.8964e-05,-3.0635e-05,1.0705e-05
alpha2_pop,3.4041e-05,-1.0025e-05,5.2502e-08,2.3379e-05,-5.887e-05,0.00070758,-3.8255e-06,7.4687e-05,-7.7508e-06,-1.1298e-05,-2.5575e-06
beta_hcov1_score4C,-2.2164e-05,2.3617e-05,-1.5792e-05,1.261e-07,0.00053406,-3.8255e-06,0.0022968,1.9493e-06,-2.1039e-06,1.3324e-05,-6.4025e-07
beta_hcov2_score4C,-3.7602e-06,6.7773e-06,-2.6849e-08,-0.00021996,2.2142e-06,7.4687e-05,1.9493e-06,0.00038162,3.5137e-07,1.7076e-07,1.308e-07
omega_b0,-4.237e-05,5.4197e-06,-1.5049e-08,-2.0126e-06,2.8964e-05,-7.7508e-06,-2.1039e-06,3.5137e-07,0.002265,-1.643e-05,-4.6556e-05
omega_b1,2.3576e-05,-1.3687e-05,-9.4821e-08,-3.4923e-07,-3.0635e-05,-1.1298e-05,1.3324e-05,1.7076e-07,-1.643e-05,9.0686e-05,-4.6464e-06
e_a,-3.9201e-06,3.2251e-06,-1.5917e-09,1.1685e-07,1.0705e-05,-2.5575e-06,-6.4025e-07,1.308e-07,-4.6556e-05,-4.6464e-06,0.00015978
