rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha17,alpha21,alpha22,alpha23,alpha24,alpha27
1,1,4.3482808515284,-0.0770548879963592,-0.155155468317008,8.79543328744405,7.41523300078724,0.0068208241835038,1.95291227138934,-0.39891752229932,7.13698823286348,-0.0186431317186862,442.409450300934,2.99929423712246,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
2,1,4.54951993083167,-0.0763075094696948,-0.0969400516355525,9.95465710212166,7.43585236912479,0.00366703501929157,2.4755300107263,-0.463391202338413,7.02435847827113,0.0201985884803843,481.925451699219,-4.60247042912415,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
3,1,5.64344273243085,-0.0817042803826268,-0.187976737896971,1.70288790090529,7.46287441896368,0.00677740520915767,2.08352240704659,-0.448274188242492,7.30724118619566,0.0218572696975628,438.641726084243,-0.989574138162485,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
1,2,5.05644749935784,-0.259224546364025,-0.0386323192972552,0.605073354226503,7.44331507425002,-0.000273787077299231,4.06662023376288,-0.0867681383538028,4.56498185985568,-0.0507778280463641,382.700513611418,-11.3215560130391,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
2,2,5.99793855017333,-0.151302931885776,-0.0867550413803451,4.98415748761309,7.42860523149998,0.00146488455820966,4.00617076504964,-0.0690470291559198,4.85328298373951,-0.0088824256516821,312.565839264416,-7.15855090801647,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
3,2,5.645649436023,-0.231358703138421,-0.0652124143955564,1.11568215336654,7.4423696226005,-0.000350710487879829,3.81657992161474,-0.0299393691953795,4.26900092020719,0.00144300767055767,323.7121779415,-5.48510709195446,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
1,3,3.66617689339479,-0.360465109238874,-0.140221295140099,2.85968734823139,7.35979305107353,0.00665078498337019,2.81436056147633,0.0175557277764032,2.54460357744163,-0.138855816431812,263.861788259848,0.239105263886122,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
2,3,4.65115088274849,-0.117408457246673,-0.0576578663280172,8.76335580534112,7.31318023976316,0.00575853589406078,3.76305141837552,-0.0596694824704335,2.43271160709711,0.00325017615761867,350.264315505641,-4.32881813895637,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
3,3,4.64437455424176,-0.174376335004679,-0.0704819600853711,5.83542099544156,7.32725542557236,0.00692053052117797,3.74783527856631,-0.0962050998690648,2.07007526619163,-0.0646824902934214,340.73425105294,2.19666723794894,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
1,4,5.61371140938016,-0.249985973719691,-0.149742456649875,1.35046889440664,7.40223422630325,-0.000701598360040198,4.96377231487971,-0.131702821632947,4.93438198243554,-0.0238128940163799,388.352163419671,-6.00940982014396,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
2,4,6.06889217940073,-0.0134326779138786,-0.010621517393994,0.461267021726264,7.4053407254931,-0.00275501857955709,5.65326740054203,-0.304794296660947,4.5164636253567,0.0283781951062552,403.155553486453,-2.75170199141629,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
3,4,3.76124080612004,-0.11442532774182,-0.207923080188088,17.5768015592982,7.35996477656223,6.31984282158408e-05,5.62982718517589,-0.485639436724287,4.60078607296146,0.0570962038461396,389.80702945015,-11.5549253175398,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
1,5,2.88031295313991,-0.220895788611444,-0.117626843262155,3.48202325032785,7.43016398633771,-0.00763339826531855,5.29714373008457,-0.288806532688953,5.2767259445679,-0.0702252402930279,423.825800487993,-8.54375601603578,0.0620572706391809,0.0889915214160915,0.742790009630023,0.0958240362828724,0.155124194780968,-5.59640902496407,0.481323822330777,-0.301488562817767,1.21287583015173e-07,-0.123216605250964,9.25908012993854e-07,4.29235547195438e-09,0.230734434381233,-0.000633762329070949
