rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-1.94106128929451,0.0717526121110933,0.0580175942732842,1.69339588034158,-0.0321070759230331,-0.00624983469288517,0.669265993354592,0.00810450418629552,-1.26450880419976,-0.0992413548060544,-0.125837341359079,0.0278643846536634,-0.100134474565516,0.0434928006873043,-182.67915486662,3.87065869443016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.817727067200105,-0.082974757091931,-0.0436708313742302,-1.05815253425173,-0.0265525456497091,0.00110289133879704,-0.103319780664747,0.221560690837122,-1.67877967711436,0.117348843749863,0.503695538700406,-0.0779527392497676,0.558082700822748,-0.104192826453486,-205.66268195797,2.03145183493676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.87014483154752,0.0122700766614363,-0.0222583745390134,0.647167790209059,-0.0299089837114304,-0.000555202778161745,0.392065322532339,-0.0200970240724674,-1.34714438704065,-0.0467053018558362,-0.110203542986089,0.0873578903032796,0.0357079922541308,-0.0399572521417506,-175.160014612762,1.92933828720258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.35084507008389,0.173612016192206,0.0348952236349139,-0.534804196245248,-0.0198145621904393,0.00388398835798274,0.968475023726228,0.0162649455954359,-1.58422944264309,0.124540934329577,0.0125718241883259,-0.122885794920419,-0.704867752001953,-0.123016714586166,15.4589702357181,2.65933336219779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2.70412336774416,0.0632066763914414,-0.098817207110471,0.586663581031949,-0.0206932943382512,-0.0041655282708781,0.397683111911322,0.0416815523503158,-2.09549710343673,0.0428525857660663,0.374481906624221,-0.174019013393348,-1.25435468132258,-0.0924958280573013,23.0023292319413,4.74178371494291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.01368854947622,0.209469991089816,0.0737274662411648,-0.19757299230853,-0.0237346481554992,-0.00212133063630593,0.245865451402851,0.176824221588689,-2.0092205032979,0.111265393022704,0.168779274687943,-0.122330809244334,-1.20654437794965,0.0291884010860738,48.1560906672933,3.08083861978533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.53530094066443,-0.129249651781871,0.0175819308932676,-3.22057335013875,0.0598329489476592,0.00587236561131439,0.379777141894174,0.0255899286494648,2.6172383396304,-0.00271122181868592,-1.17543515290449,0.146823341523516,0.0203493716728245,0.0483138380725724,41.4353972046947,4.08337648853008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.256120030432293,-0.114290035779767,-0.00573906699871038,2.09493754376868,0.0718358466110978,0.00301057059508366,1.18173346151202,0.117752895041706,2.39420201569858,0.0454770188615682,-0.0239804798586754,-0.140324278203601,-0.493435437300104,-0.00806661853710029,-33.643417178597,3.31712188125408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.8553833074495,-0.0775086919573837,0.0569121976543228,-0.108519620404039,0.0760906879469649,-0.000284850157770729,0.454340802697243,0.0993647219765333,2.30113438405986,0.0228054017273373,-0.127259321992644,-0.00603099010064865,-0.513135013610157,0.01952683999463,44.808354252476,-6.18627244278871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2.98779558078696,-0.0894164517431524,0.0217314488432343,0.797590322627471,-0.013334525951703,0.00486204830802827,0.602361102148619,0.0482606197620394,-0.444302176989457,-0.140502104695143,0.81496217970776,-0.110895540888956,-0.342041542370583,-0.193062610034151,0.566690691261954,0.0536250009606629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
