b03_pop,0.0038835,-0.00011947,-3.5089e-06,-4.8247e-06,8.0151e-06,-4.4018e-05,2.8856e-06,1.5279e-05,-3.8083e-06,4.3415e-06,6.3505e-06,2.5938e-06,-1.2133e-05,1.5934e-06,2.2345e-08,1.2732e-06,1.0555e-06,2.3259e-06
b13_pop,-0.00011947,0.00016068,4.1635e-06,1.439e-06,-1.9712e-05,2.9522e-05,1.7988e-05,-8.6797e-06,-1.7812e-05,7.4301e-06,8.6955e-06,-7.4155e-06,3.9216e-06,-3.4586e-06,-1.5607e-06,-3.7087e-07,-1.1711e-06,-6.5936e-07
b04_pop,-3.5089e-06,4.1635e-06,0.010593,-8.585e-05,6.0846e-06,2.5953e-05,-1.4229e-05,-1.3494e-05,5.7495e-06,2.1462e-05,-8.3431e-08,1.5779e-05,-1.5016e-05,-2.4613e-06,8.8167e-06,3.682e-06,-1.4459e-06,-1.315e-05
b14_pop,-4.8247e-06,1.439e-06,-8.585e-05,5.9533e-05,8.2724e-06,-9.5778e-06,-6.9583e-06,3.4894e-06,-1.9144e-06,4.9324e-06,-4.1598e-06,1.8365e-05,4.1136e-06,6.5341e-07,-6.9628e-06,-3.9091e-06,5.2601e-07,6.346e-06
p1_pop,8.0151e-06,-1.9712e-05,6.0846e-06,8.2724e-06,0.00056652,-0.00014424,6.6216e-05,-1.5709e-05,-0.0012679,0.00055251,0.00011025,6.0844e-06,6.9744e-06,-1.2293e-06,-2.3e-06,-1.758e-06,-3.4148e-06,1.1611e-06
g1_pop,-4.4018e-05,2.9522e-05,2.5953e-05,-9.5778e-06,-0.00014424,0.00055309,-9.3017e-06,-1.0201e-05,-0.00039288,0.00014066,3.7976e-05,1.7394e-05,-3.4401e-06,1.3526e-05,-3.248e-06,2.2281e-06,-3.5717e-06,-2.1551e-06
p2_pop,2.8856e-06,1.7988e-05,-1.4229e-05,-6.9583e-06,6.6216e-05,-9.3017e-06,0.00066789,2.344e-05,-0.00019706,0.00014739,9.2918e-05,-9.7118e-05,6.3425e-07,2.028e-06,6.0158e-07,1.0264e-06,-7.3741e-07,-1.5565e-06
g2_pop,1.5279e-05,-8.6797e-06,-1.3494e-05,3.4894e-06,-1.5709e-05,-1.0201e-05,2.344e-05,0.0001922,9.1035e-05,-2.6346e-05,-0.0003079,-2.2047e-05,-2.0075e-06,-4.704e-07,-1.4317e-06,-4.7751e-07,1.7015e-06,3.4949e-07
alpha13_pop,-3.8083e-06,-1.7812e-05,5.7495e-06,-1.9144e-06,-0.0012679,-0.00039288,-0.00019706,9.1035e-05,0.0070123,-0.00063499,-0.0005236,-5.0106e-05,-7.2004e-05,-3.6901e-05,8.9274e-06,3.185e-07,3.1825e-05,-2.9104e-06
alpha14_pop,4.3415e-06,7.4301e-06,2.1462e-05,4.9324e-06,0.00055251,0.00014066,0.00014739,-2.6346e-05,-0.00063499,0.0054876,0.0001997,-7.8009e-05,5.1125e-06,-1.6861e-06,7.3369e-05,2.4376e-08,-1.6841e-06,-2.0267e-05
alpha23_pop,6.3505e-06,8.6955e-06,-8.3431e-08,-4.1598e-06,0.00011025,3.7976e-05,9.2918e-05,-0.0003079,-0.0005236,0.0001997,0.0013754,3.0607e-05,5.0255e-06,3.7598e-06,-4.8903e-06,9.2774e-07,-8.0136e-06,4.7041e-07
alpha24_pop,2.5938e-06,-7.4155e-06,1.5779e-05,1.8365e-05,6.0844e-06,1.7394e-05,-9.7118e-05,-2.2047e-05,-5.0106e-05,-7.8009e-05,3.0607e-05,0.0018081,1.1122e-05,2.2972e-08,-3.3604e-05,3.953e-06,-7.7822e-07,1.4533e-05
omega_b03,-1.2133e-05,3.9216e-06,-1.5016e-05,4.1136e-06,6.9744e-06,-3.4401e-06,6.3425e-07,-2.0075e-06,-7.2004e-05,5.1125e-06,5.0255e-06,1.1122e-05,0.0024536,-1.0355e-05,-8.4092e-07,6.1614e-07,-6.8772e-05,1.4835e-06
omega_b13,1.5934e-06,-3.4586e-06,-2.4613e-06,6.5341e-07,-1.2293e-06,1.3526e-05,2.028e-06,-4.704e-07,-3.6901e-05,-1.6861e-06,3.7598e-06,2.2972e-08,-1.0355e-05,9.0723e-05,1.1997e-07,-8.4503e-07,-4.3831e-06,5.5582e-07
omega_b04,2.2345e-08,-1.5607e-06,8.8167e-06,-6.9628e-06,-2.3e-06,-3.248e-06,6.0158e-07,-1.4317e-06,8.9274e-06,7.3369e-05,-4.8903e-06,-3.3604e-05,-8.4092e-07,1.1997e-07,0.0057488,1.0381e-06,-1.1468e-07,-6.367e-05
omega_b14,1.2732e-06,-3.7087e-07,3.682e-06,-3.9091e-06,-1.758e-06,2.2281e-06,1.0264e-06,-4.7751e-07,3.185e-07,2.4376e-08,9.2774e-07,3.953e-06,6.1614e-07,-8.4503e-07,1.0381e-06,3.8791e-05,7.8605e-08,-1.1032e-05
a_3,1.0555e-06,-1.1711e-06,-1.4459e-06,5.2601e-07,-3.4148e-06,-3.5717e-06,-7.3741e-07,1.7015e-06,3.1825e-05,-1.6841e-06,-8.0136e-06,-7.7822e-07,-6.8772e-05,-4.3831e-06,-1.1468e-07,7.8605e-08,0.00018746,7.2789e-08
a_4,2.3259e-06,-6.5936e-07,-1.315e-05,6.346e-06,1.1611e-06,-2.1551e-06,-1.5565e-06,3.4949e-07,-2.9104e-06,-2.0267e-05,4.7041e-07,1.4533e-05,1.4835e-06,5.5582e-07,-6.367e-05,-1.1032e-05,7.2789e-08,0.00029744
