rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha26,eta_alpha27
1,1,1.42511255657062,0.0763709118787419,-0.0271666311568275,-2.60097304684587,-0.0722175720743774,-0.000525523959719961,-0.769786100578004,-0.0626730647043014,-3.68056380452757,0.022540519290976,-1.48849752194127,-0.0263491457148249,77.594817875398,6.26434281753187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.88716949265243,-0.0967988758105156,0.0466498928547006,0.120395426593484,-0.0538549874508085,-0.00164967638704299,-1.1695182950967,-0.0438508247929732,-2.72805713821131,-0.0366933161336397,-1.38933626173564,-0.0256680461878282,123.763097708245,1.68709590000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.607602030347182,0.152533504969954,0.0711498573381119,-0.702182346013548,-0.0257807464472135,-0.00148798268097405,-0.460967928861402,-0.0736125858670078,-2.37279487248394,-0.0497889565732167,-1.33513997923336,-0.0287549319912451,176.522786274098,-0.242361598197081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0287871945124634,0.0617009502337503,0.0642269728074144,-0.49288191176933,-0.038014403603019,-0.00285483661407692,0.156633178474241,0.0385278694747685,-2.14059167185628,-0.0204850524887298,-1.77237309555815,-0.0971937988966528,11.7669475801688,-9.42700161090548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.276488992878358,-0.0860378451096429,0.137978466606374,0.130024309672078,-0.0327164671442537,0.000264013118687942,1.81797821100324,-0.161751949197983,-1.87980210723909,-0.0347944425938614,-0.933699709812745,-0.259170216165188,19.5379201175826,-4.82469267995199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.633493560655343,-0.127378478688665,0.0388378479999426,1.13386924514334,-0.000288081531872209,-0.00308351927864909,0.978417263978208,-0.0428011594491597,-2.72166973929679,-0.0384585182192504,-0.736347768464594,-0.269590209083862,72.2077874743156,-0.139600518573486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.07218979133325,0.052881456960107,-0.115580063956807,0.0453348781852054,-0.0373128657575608,0.00365091897818865,0.0371835001798768,-0.114242100511233,0.783080042960753,-0.0222163725302803,0.863475703269923,-0.0111342278315756,-57.2401291167955,2.94594009231262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-2.34480208475128,-0.0930599155647439,-0.040531048544345,-0.716537154163009,-0.026172444182194,-0.00807940921106846,0.121607430153319,-0.0876371163066154,-0.578778664342276,0.0576068926756329,0.0217413958901149,0.149249266980449,-61.068158512142,-2.34403298073211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.4564715675768,0.0144355697496366,0.0153754676760167,-0.792293452152678,-0.00637835129312325,-0.00220128512195947,-0.34811412920657,-0.111362294126406,-0.337982052793347,0.108597264214697,1.3155856378977,0.0979668164973183,-48.5815821533047,1.64325809430275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.559955326301936,-0.00409565362893394,0.0111838988133361,1.24320411611591,0.0257081398001944,-0.00294503494022322,0.629832039549103,0.0887534064212386,1.3095817408758,0.106389655969822,0.895523395066743,-0.0371849488093466,-55.8152973769205,-0.0911825193429863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
