b02_pop,7.0254e-06,-3.1817e-07,1.893e-07,-2.5271e-08,1.0899e-06,3.1508e-06,-1.1584e-06,-1.6305e-06,0.00038752,-1.5104e-06,-0.00013151,1.3809e-06,-1.8017e-07,-1.0778e-08,-1.8086e-07,-1.7563e-10,1.1989e-08,5.2701e-08
b12_pop,-3.1817e-07,2.0503e-07,-8.373e-08,1.139e-07,2.552e-07,-1.5986e-06,-4.9384e-07,3.2237e-07,0.00011603,-1.7848e-06,3.0536e-05,-2.1349e-07,1.7638e-08,4.341e-10,4.8611e-08,7.1631e-09,-1.1486e-09,-1.8089e-08
b03_pop,1.893e-07,-8.373e-08,0.0037459,-0.00010722,-8.645e-06,-4.4867e-05,8.974e-06,2.2166e-05,-0.0011348,7.0019e-05,0.00071767,-4.0308e-05,1.7621e-07,-2.1318e-08,-2.6321e-06,2.054e-05,8.2957e-08,-7.1418e-06
b13_pop,-2.5271e-08,1.139e-07,-0.00010722,0.00013101,-4.366e-06,2.3128e-05,1.4834e-05,-5.9933e-06,-0.00052285,5.6818e-05,-0.0003508,4.7139e-06,-1.731e-07,-4.6055e-08,3.0226e-06,-6.037e-06,2.1506e-08,3.5106e-06
p1_pop,1.0899e-06,2.552e-07,-8.645e-06,-4.366e-06,8.0278e-05,-0.00014415,-3.2856e-05,-2.9351e-05,0.03108,-0.00083428,-0.0034938,9.7231e-05,4.8353e-07,-3.0181e-07,7.3429e-06,-2.5955e-06,-1.8973e-07,-2.0237e-06
g1_pop,3.1508e-06,-1.5986e-06,-4.4867e-05,2.3128e-05,-0.00014415,0.0010934,6.4872e-05,3.637e-05,-0.073778,0.00099052,0.0065741,-0.00013203,-5.331e-06,1.1818e-06,-4.5004e-05,1.7511e-05,6.0779e-07,2.0607e-06
p2_pop,-1.1584e-06,-4.9384e-07,8.974e-06,1.4834e-05,-3.2856e-05,6.4872e-05,0.00062967,9.2347e-05,-0.016183,0.00030924,0.0045816,-0.00024913,-4.8289e-07,3.6984e-07,-2.2764e-06,6.257e-06,1.6887e-07,1.8969e-06
g2_pop,-1.6305e-06,3.2237e-07,2.2166e-05,-5.9933e-06,-2.9351e-05,3.637e-05,9.2347e-05,0.0002213,-0.014695,0.00031415,0.0064024,-0.0004755,-4.4873e-07,1.5056e-07,-6.2074e-06,3.9387e-06,1.6891e-07,1.8915e-06
alpha12_pop,0.00038752,0.00011603,-0.0011348,-0.00052285,0.03108,-0.073778,-0.016183,-0.014695,20.739,-0.16167,-2.2809,0.041251,0.00057889,-0.00015435,0.0032495,-0.001269,-0.00015807,-0.00032631
alpha13_pop,-1.5104e-06,-1.7848e-06,7.0019e-05,5.6818e-05,-0.00083428,0.00099052,0.00030924,0.00031415,-0.16167,0.015327,0.02206,-0.0012326,-6.4398e-06,2.1145e-06,-0.00018649,6.2234e-06,1.1907e-06,4.9628e-05
alpha22_pop,-0.00013151,3.0536e-05,0.00071767,-0.0003508,-0.0034938,0.0065741,0.0045816,0.0064024,-2.2809,0.02206,1.5623,-0.0032851,-3.9267e-05,4.5523e-05,-0.00042092,5.7815e-05,2.839e-05,-7.512e-06
alpha23_pop,1.3809e-06,-2.1349e-07,-4.0308e-05,4.7139e-06,9.7231e-05,-0.00013203,-0.00024913,-0.0004755,0.041251,-0.0012326,-0.0032851,0.0024506,1.6698e-06,-1.8779e-07,1.9443e-05,-2.3882e-05,-3.5785e-07,-9.822e-06
omega_b02,-1.8017e-07,1.7638e-08,1.7621e-07,-1.731e-07,4.8353e-07,-5.331e-06,-4.8289e-07,-4.4873e-07,0.00057889,-6.4398e-06,-3.9267e-05,1.6698e-06,5.551e-06,-7.7417e-08,9.2798e-07,-2.754e-07,-2.399e-07,-3.1171e-08
omega_b12,-1.0778e-08,4.341e-10,-2.1318e-08,-4.6055e-08,-3.0181e-07,1.1818e-06,3.6984e-07,1.5056e-07,-0.00015435,2.1145e-06,4.5523e-05,-1.8779e-07,-7.7417e-08,1.3639e-07,-1.4434e-07,-1.5122e-08,-1.041e-08,-6.9359e-09
omega_b03,-1.8086e-07,4.8611e-08,-2.6321e-06,3.0226e-06,7.3429e-06,-4.5004e-05,-2.2764e-06,-6.2074e-06,0.0032495,-0.00018649,-0.00042092,1.9443e-05,9.2798e-07,-1.4434e-07,0.0023652,-6.862e-06,8.7106e-09,-5.7224e-05
omega_b13,-1.7563e-10,7.1631e-09,2.054e-05,-6.037e-06,-2.5955e-06,1.7511e-05,6.257e-06,3.9387e-06,-0.001269,6.2234e-06,5.7815e-05,-2.3882e-05,-2.754e-07,-1.5122e-08,-6.862e-06,8.7741e-05,3.6085e-08,-9.6661e-06
a_2,1.1989e-08,-1.1486e-09,8.2957e-08,2.1506e-08,-1.8973e-07,6.0779e-07,1.6887e-07,1.6891e-07,-0.00015807,1.1907e-06,2.839e-05,-3.5785e-07,-2.399e-07,-1.041e-08,8.7106e-09,3.6085e-08,6.4453e-07,-7.4859e-09
a_3,5.2701e-08,-1.8089e-08,-7.1418e-06,3.5106e-06,-2.0237e-06,2.0607e-06,1.8969e-06,1.8915e-06,-0.00032631,4.9628e-05,-7.512e-06,-9.822e-06,-3.1171e-08,-6.9359e-09,-5.7224e-05,-9.6661e-06,-7.4859e-09,0.0001791
