rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,score4C
11,4,3.1866517437791,-0.265882068810277,5.5292681346355,0.143234654605796,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
12,4,2.66838070159513,-0.213413484830867,4.26883985978954,-0.0773578844722145,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
13,4,3.67571449865494,-0.257779642028857,4.32292418524197,-0.0123729299496085,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
14,4,3.1866517437791,-0.231457752536111,5.5292681346355,0.143234654605796,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
15,4,2.68205304271433,-0.26942929795615,3.36281067728046,0.078374087457212,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
16,4,2.66099780959809,-0.284121573516335,4.32292418524197,-0.00968699560299562,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
17,4,3.1866517437791,-0.368608140213178,4.35588985001874,0.179468393168697,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
18,4,2.68205304271433,-0.145262134560061,4.90039392420238,0.0558788934834079,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
19,4,2.80806156519821,-0.160406802002299,4.44263306346004,0.0147115603566696,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
20,4,2.92616410909984,-0.220663886325028,5.77956422261651,0.0183970808988634,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
21,4,2.68205304271433,-0.145262134560061,4.8836954100382,0.0259670124983943,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
22,4,3.09702334169958,-0.173646822619505,3.83902502086388,0.0404255653868183,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
23,4,2.14697404257277,-0.160926120644284,4.72162977159482,-0.0346870780391473,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
24,4,2.28568814893933,-0.138677002284669,4.70273399571848,0.0259670124983943,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
25,4,3.04752720174465,-0.335330921039246,4.91526443227604,-0.00163929426807287,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
26,4,2.78767254841727,-0.160926120644284,4.56726453614496,-0.064488927503067,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
27,4,2.35576305269316,-0.117251930069911,3.97803601039233,0.0172458243644766,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
28,4,3.61740663440733,-0.194659478134618,4.94968641371055,0.0865026706241491,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
29,4,2.7862646730713,-0.160926120644284,5.91902936061317,-0.0586616330120525,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
30,4,2.37394784539004,-0.0620019513746671,3.21303497791258,0.0108591818022041,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
31,4,2.80724535561997,-0.0799074086211505,5.35329486248976,-0.0224009465947346,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
32,4,2.93587682572176,-0.162547163274529,3.40999264704726,0.0719779106678981,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
33,4,2.99245069867009,-0.273115433287194,2.92202238489059,0.0191457747806638,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
34,4,3.46207703050589,-0.198082730627121,3.90325849623276,0.120656851431049,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
35,4,2.4693643316456,-0.0232982686895437,4.03429260003181,-0.0391769039984886,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
36,4,2.99245069867009,-0.0892992358013694,3.75786474625896,0.0165383332470635,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
37,4,2.59046167937148,-0.270229587467935,4.28403716028529,0.126808514757441,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
38,4,1.76216883366844,0.00965610641994327,4.10872021415678,0.026538340310962,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
39,4,2.88257638366228,-0.231808908325901,4.95808068573984,0.124841874273851,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
40,4,2.59717523071426,-0.15393279201139,4.85338485288818,0.107079165775256,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
41,4,2.28871803494345,-0.214053799950052,4.75237350041498,0.0274029534509102,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
42,4,2.32834342373808,-0.138964777560015,5.65868083569057,-0.000691876137473568,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
43,4,3.2484517023814,-0.270652503929742,4.85338485288818,0.104717052313319,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
44,4,2.90253370094997,-0.250326554735583,5.68047107651235,0.0792140863082132,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
45,4,2.43667023300756,-0.0754651181186445,3.41092459798544,0.155130253690591,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
46,4,2.86205009949123,-0.176121963716792,6.57063993379965,0.122862653930486,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
47,4,3.04414097600167,-0.394880641177008,5.3481190469169,-0.0606999928593771,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
48,4,2.43667023300756,-0.119026201091814,4.53603530163129,-0.0215860764918039,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
49,4,2.63074090873392,-0.1362548357874,5.95017326900974,0.0351418943360798,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
50,4,3.04414097600167,-0.230538460449473,5.3481190469169,-0.0606999928593771,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,8
