rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2,score4C
40,1,0.766940009502836,0.201669550812195,0.782489915115124,-0.0322576152529562,0,0,0,0,0,0,0,0,11
41,1,-0.334156971228201,0.366824120161638,-0.344555750225564,0.0487676026713768,0,0,0,0,0,0,0,0,11
42,1,-0.0860192127404972,0.340324211875196,-0.3792904895013,-0.0108111904934194,0,0,0,0,0,0,0,0,11
43,1,0.521532758178526,0.283351812832407,1.66142140432858,-0.0381722871972243,0,0,0,0,0,0,0,0,11
44,1,0.414681275904981,0.324417875492418,0.0602280797351362,0.0633207345017681,0,0,0,0,0,0,0,0,11
45,1,1.10133320435191,0.0455393977431837,-0.533876552500362,0.00626103296164161,0,0,0,0,0,0,0,0,11
46,1,0.507508956996194,0.275871499291315,-0.409734784156618,-0.0797591305932799,0,0,0,0,0,0,0,0,11
47,1,-0.115135992538039,0.317660244327068,0.54327474189199,-0.0935143258286552,0,0,0,0,0,0,0,0,11
48,1,0.705426278213712,0.209075878134192,-3.54591991918759,-0.0211136373572946,0,0,0,0,0,0,0,0,11
49,1,0.0484908489171186,0.275871499291315,-0.409734784156618,0.082940571634508,0,0,0,0,0,0,0,0,11
50,1,-0.158265805225211,0.212864235480123,0.0164989027353224,-0.0114279602076689,0,0,0,0,0,0,0,0,11
51,1,0.162290524249417,0.326740067495277,-0.243053636215842,0.0285407690208035,0,0,0,0,0,0,0,0,11
52,1,0.158014938959851,0.21947180916815,0.282413748674306,-0.085452097069755,0,0,0,0,0,0,0,0,11
53,1,0.727410232394536,0.331637098689693,-2.72597889153326,-0.00952411716913146,0,0,0,0,0,0,0,0,11
54,1,0.162290524249417,0.299930931547495,0.479803935191557,0.0811806268824795,0,0,0,0,0,0,0,0,11
55,1,0.749347140997934,0.010594713876269,-0.613622375837888,-0.0772270480594194,0,0,0,0,0,0,0,0,11
56,1,0.315692940027596,0.23142825377604,-2.40436264439344,-0.0209218405874053,0,0,0,0,0,0,0,0,11
57,1,0.995842036401521,0.216810106570672,-0.248952552839248,-0.193316509019647,0,0,0,0,0,0,0,0,11
58,1,0.882031289115214,0.0152326297396533,2.18285700665269,0.0293417560824274,0,0,0,0,0,0,0,0,11
59,1,0.115165919347244,0.213431370281132,1.72185838424877,0.0949515714880163,0,0,0,0,0,0,0,0,11
60,1,0.955417202041568,0.115718529538552,-0.284558098746122,-0.118935800358886,0,0,0,0,0,0,0,0,11
61,1,1.21438574500416,0.0331417973452037,0.912972778344204,-0.059813263203584,0,0,0,0,0,0,0,0,11
62,1,0.542681019890897,0.291664359711292,1.37801773177308,-0.03762008113164,0,0,0,0,0,0,0,0,11
63,1,1.79804711522168,0.0436352017724132,-1.63535920879947,-0.0571517149532879,0,0,0,0,0,0,0,0,11
64,1,0.323487514578674,0.0386391511849671,-1.43973373942717,-0.0678155815972613,0,0,0,0,0,0,0,0,11
65,1,-0.236058639471555,0.263542875080744,1.06138610427359,-0.0300731753006286,0,0,0,0,0,0,0,0,11
66,1,0.773458232274045,0.243277345124142,0.831652154684903,0.00703327083712648,0,0,0,0,0,0,0,0,11
67,1,0.490778294019889,0.135434911797551,0.291940986876587,-0.0266858193765567,0,0,0,0,0,0,0,0,11
68,1,0.607751217387465,0.167860678555241,-1.196399407419,-0.0475094404303334,0,0,0,0,0,0,0,0,11
69,1,0.760068082642785,0.0990397520034071,-3.10353844975618,0.0375042272653042,0,0,0,0,0,0,0,0,11
70,1,0.974662977120107,0.131893491269483,2.51014909748609,-0.0252765861083891,0,0,0,0,0,0,0,0,11
71,1,0.861124514476638,0.130408089092343,-0.29431544811775,-0.0900071823736157,0,0,0,0,0,0,0,0,11
72,1,0.440839009506362,0.0985495748276125,-2.33247355165597,0.028672593378393,0,0,0,0,0,0,0,0,11
73,1,0.870425551679193,0.110618247086394,2.56311449687435,-0.0645404933875036,0,0,0,0,0,0,0,0,11
74,1,0.575925446760153,0.0164233008629534,0.195436629964864,-0.12547131851994,0,0,0,0,0,0,0,0,11
75,1,0.234689405067773,0.245600796344309,0.506803280060873,0.0484072451004852,0,0,0,0,0,0,0,0,11
76,1,0.727046089236075,0.257188310244193,-1.40513958863421,0.0311200169622343,0,0,0,0,0,0,0,0,11
77,1,0.372292360069034,0.311903513029098,-2.43635027320838,-0.0741243517269371,0,0,0,0,0,0,0,0,11
78,1,0.841074452621089,0.257204546923823,2.68305283213865,0.142300166125348,0,0,0,0,0,0,0,0,11
79,1,0.906456935448233,0.121993844373504,1.76466686346576,-0.0509839513975882,0,0,0,0,0,0,0,0,11
80,1,0.372292360069034,0.2562890201925,1.8833651549095,-0.0231285262600541,0,0,0,0,0,0,0,0,11
81,1,0.700379416523955,0.173798918578301,-1.40301858478006,-0.00507656167735555,0,0,0,0,0,0,0,0,11
82,1,0.906456935448233,0.121993844373504,-0.677414969630204,-0.0509839513975882,0,0,0,0,0,0,0,0,11
83,1,0.862436336962055,0.201827649206077,0.829515782824281,-0.0223485751451674,0,0,0,0,0,0,0,0,11
84,1,0.641381849878587,0.173798918578301,-1.51104763829976,0.0731586615813862,0,0,0,0,0,0,0,0,11
85,1,1.00862099235627,-0.0660011957764523,-2.19959881205935,-0.0263085484670838,0,0,0,0,0,0,0,0,11
86,1,0.14994968661826,0.232300674152668,0.515610468781544,0.00852097606127793,0,0,0,0,0,0,0,0,11
87,1,0.868040889089135,0.0954239996091402,0.785634983688294,-0.0617535341233776,0,0,0,0,0,0,0,0,11
88,1,0.774749864343805,0.0753135447996238,1.46517595011561,0.0264561280708049,0,0,0,0,0,0,0,0,11
89,1,0.3683514622691,0.181940443063293,0.354612304216351,0.0855083692707393,0,0,0,0,0,0,0,0,11
90,1,1.1218629056757,0.243741600972913,1.30309379937548,-0.0440736302067187,0,0,0,0,0,0,0,0,11
91,1,0.112842853807836,0.227403829148194,-0.824283675961456,-0.0249165420925572,0,0,0,0,0,0,0,0,11
92,1,0.324686106023117,0.282211652150936,-2.02272157413933,-0.0166662252269508,0,0,0,0,0,0,0,0,11
93,1,0.910263766438953,0.0645899533685073,1.63511973156322,-0.0440736302067187,0,0,0,0,0,0,0,0,11
94,1,0.786666587973973,0.227403829148194,1.66627541802773,0.0482551881504881,0,0,0,0,0,0,0,0,11
95,1,0.170671824068686,0.178665545276908,-0.63943653550967,0.0361570301819235,0,0,0,0,0,0,0,0,11
96,1,0.869865372750847,0.0100438594094797,0.274801273807138,-0.0520923273146932,0,0,0,0,0,0,0,0,11
97,1,0.445020211375479,0.232466725214767,-1.63538535845736,0.106638103055982,0,0,0,0,0,0,0,0,11
98,1,0.478394226336635,0.293366599967787,-0.627172170692444,0.0485041008346127,0,0,0,0,0,0,0,0,11
99,1,0.20766280863023,0.135709288399931,-2.58587254308507,-0.0181043948179833,0,0,0,0,0,0,0,0,11
100,1,0.445020211375479,0.321214325891103,-2.64470727591877,-0.0951942558807539,0,0,0,0,0,0,0,0,11
1,4,-2.50381879397015,0.0412245201729785,-0.666401974436043,-0.0301687813453576,0,0,0,0,0,0,0,0,8
2,4,-2.08206451981115,-0.039142184275902,-1.06837038378991,0.175325972409894,0,0,0,0,0,0,0,0,8
3,4,-1.36989786570657,-0.0803634536169624,-0.801405223905579,-0.014188076575914,0,0,0,0,0,0,0,0,8
4,4,-2.1011525480156,0.0552682107816744,-1.24056407585237,0.0539487044337362,0,0,0,0,0,0,0,0,8
5,4,-1.56036767746639,-0.106092242106905,0.314978513762458,0.112214914856512,0,0,0,0,0,0,0,0,8
6,4,-2.46951619259912,-0.0806119924759547,-0.996371678004388,0.0650118664858562,0,0,0,0,0,0,0,0,8
7,4,-0.890023468940602,-0.10588755172423,-0.827312504794345,0.0749019271259161,0,0,0,0,0,0,0,0,8
8,4,-1.49220873660567,0.0956698356895891,-0.728510270888175,0.0239601496466958,0,0,0,0,0,0,0,0,8
9,4,-1.57613929840487,-0.0640297704709176,-0.0644997260891324,-0.120601519825807,0,0,0,0,0,0,0,0,8
10,4,-1.07730563102813,-0.179988919853842,-1.27255581475803,-0.080419462218315,0,0,0,0,0,0,0,0,8
11,4,-1.05786825622089,-0.109677368810277,-0.0662118653645031,0.0955815946057961,0,0,0,0,0,0,0,0,8
12,4,-1.57613929840487,-0.0572087848308671,-1.32664014021046,-0.125010944472215,0,0,0,0,0,0,0,0,8
13,4,-0.568805501345059,-0.101574942028857,-1.27255581475803,-0.0600259899496085,0,0,0,0,0,0,0,0,8
14,4,-1.05786825622089,-0.0752530525361108,-0.0662118653645031,0.0955815946057961,0,0,0,0,0,0,0,0,8
15,4,-1.56246695728567,-0.11322459795615,-2.23266932271954,0.030721027457212,0,0,0,0,0,0,0,0,8
16,4,-1.58352219040191,-0.127916873516335,-1.27255581475803,-0.0573400556029956,0,0,0,0,0,0,0,0,8
17,4,-1.05786825622089,-0.212403440213178,-1.23959014998126,0.131815333168697,0,0,0,0,0,0,0,0,8
18,4,-1.56246695728567,0.0109425654399395,-0.695086075797624,0.00822583348340786,0,0,0,0,0,0,0,0,8
19,4,-1.43645843480179,-0.00420210200229897,-1.15284693653997,-0.0329414996433304,0,0,0,0,0,0,0,0,8
20,4,-1.31835589090015,-0.0644591863250277,0.184084222616512,-0.0292559791011367,0,0,0,0,0,0,0,0,8
21,4,-1.56246695728567,0.0109425654399395,-0.711784589961804,-0.0216860475016057,0,0,0,0,0,0,0,0,8
22,4,-1.14749665830042,-0.0174421226195054,-1.75645497913612,-0.00722749461318174,0,0,0,0,0,0,0,0,8
23,4,-2.09754595742723,-0.00472142064428421,-0.87385022840518,-0.0823401380391472,0,0,0,0,0,0,0,0,8
24,4,-1.95883185106067,0.0175276977153306,-0.892746004281522,-0.0216860475016057,0,0,0,0,0,0,0,0,8
25,4,-1.19699279825535,-0.179126221039246,-0.680215567723957,-0.0492923542680729,0,0,0,0,0,0,0,0,8
26,4,-1.45684745158273,-0.00472142064428421,-1.02821546385504,-0.112141987503067,0,0,0,0,0,0,0,0,8
27,4,-1.88875694730684,0.0389527699300895,-1.61744398960767,-0.0304072356355234,0,0,0,0,0,0,0,0,8
28,4,-0.627113365592666,-0.038454778134618,-0.645793586289453,0.0388496106241491,0,0,0,0,0,0,0,0,8
29,4,-1.4582553269287,-0.00472142064428421,0.323549360613168,-0.106314693012053,0,0,0,0,0,0,0,0,8
30,4,-1.87057215460996,0.0942027486253329,-2.38244502208742,-0.0367938781977959,0,0,0,0,0,0,0,0,8
31,4,-1.43727464438003,0.0762972913788496,-0.242185137510239,-0.0700540065947346,0,0,0,0,0,0,0,0,8
32,4,-1.30864317427825,-0.00634246327452882,-2.18548735295274,0.0243248506678981,0,0,0,0,0,0,0,0,8
33,4,-1.25206930132991,-0.116910733287194,-2.67345761510941,-0.0285072852193362,0,0,0,0,0,0,0,0,8
34,4,-0.782442969494107,-0.0418780306271209,-1.69222150376724,0.073003791431049,0,0,0,0,0,0,0,0,8
35,4,-1.7751556683544,0.132906431310456,-1.56118739996819,-0.0868299639984886,0,0,0,0,0,0,0,0,8
36,4,-1.25206930132991,0.0669054641986305,-1.83761525374104,-0.0311147267529365,0,0,0,0,0,0,0,0,8
37,4,-1.65405832062852,-0.114024887467935,-1.31144283971471,0.0791554547574412,0,0,0,0,0,0,0,0,8
38,4,-2.48235116633156,0.165860806419943,-1.48675978584322,-0.021114719689038,0,0,0,0,0,0,0,0,8
39,4,-1.36194361633771,-0.0756042083259015,-0.637399314260162,0.0771888142738515,0,0,0,0,0,0,0,0,8
40,4,-1.64734476928574,0.00227190798860978,-0.742095147111822,0.0594261057752559,0,0,0,0,0,0,0,0,8
41,4,-1.95580196505655,-0.0578490999500515,-0.843106499585017,-0.0202501065490898,0,0,0,0,0,0,0,0,8
42,4,-1.91617657626192,0.0172399224399846,0.0632008356905663,-0.0483449361374735,0,0,0,0,0,0,0,0,8
43,4,-0.996068297618596,-0.114447803929742,-0.742095147111822,0.0570639923133191,0,0,0,0,0,0,0,0,8
44,4,-1.34198629905003,-0.0941218547355833,0.0849910765123508,0.0315610263082132,0,0,0,0,0,0,0,0,8
45,4,-1.80784976699244,0.0807395818813555,-2.18455540201456,0.107477193690591,0,0,0,0,0,0,0,0,8
46,4,-1.38246990050877,-0.0199172637167916,0.975159933799645,0.075209593930486,0,0,0,0,0,0,0,0,8
47,4,-1.20037902399833,-0.238675941177008,-0.247360953083099,-0.108353052859377,0,0,0,0,0,0,0,0,8
48,4,-1.80784976699244,0.0371784989081856,-1.05944469836871,-0.0692391364918039,0,0,0,0,0,0,0,0,8
49,4,-1.61377909126608,0.0199498642126,0.354693269009743,-0.0125111656639202,0,0,0,0,0,0,0,0,8
50,4,-1.20037902399833,-0.0743337604494727,-0.247360953083099,-0.108353052859377,0,0,0,0,0,0,0,0,8
51,4,-1.67345694618217,-0.0702288022652408,-2.51801994443252,-0.118896139829562,0,0,0,0,0,0,0,0,8
52,4,-0.627495812644111,-0.192688671425398,-1.98908323663726,0.00376051205475002,0,0,0,0,0,0,0,0,8
53,4,-1.49082849844968,-0.0634763199350046,-0.247360953083099,-0.168170615791951,0,0,0,0,0,0,0,0,8
54,4,-1.67345694618217,-0.0702288022652408,-2.57773102931421,-0.118896139829562,0,0,0,0,0,0,0,0,8
55,4,-0.787022586706975,-0.0608288159849492,-1.98908323663726,0.00376051205475002,0,0,0,0,0,0,0,0,8
56,4,-1.49082849844968,-0.0634763199350046,-1.4064877342262,-0.0989586053389159,0,0,0,0,0,0,0,0,8
57,4,-1.67345694618217,-0.149025469551492,-2.18015171158772,0.183316523882402,0,0,0,0,0,0,0,0,8
58,4,-0.750859724611263,-0.0799020739127498,-0.58974390534849,-0.00912062334489835,0,0,0,0,0,0,0,0,8
59,4,-1.76246669684587,0.187820850001155,-1.7103668586355,-0.0576579593716722,0,0,0,0,0,0,0,0,8
60,4,-1.18442430053365,-0.149025469551492,-0.736867389655891,0.183316523882402,0,0,0,0,0,0,0,0,8
61,4,-1.04936969969557,-0.113055016365447,-2.51575070199681,0.0528978990246317,0,0,0,0,0,0,0,0,8
62,4,-1.76246669684587,0.0584115697498648,-1.7103668586355,-0.0576579593716722,0,0,0,0,0,0,0,0,8
63,4,-0.861932087391534,-0.186444616491009,0.143305415850662,0.0322406621116356,0,0,0,0,0,0,0,0,8
64,4,-1.42233921171357,-0.142391467160691,0.2614382955348,-0.0511989375150711,0,0,0,0,0,0,0,0,8
65,4,-1.08315714618153,0.0457111701736226,-1.14208534670928,-0.0113514207800868,0,0,0,0,0,0,0,0,8
66,4,-0.861932087391534,-0.141745709846868,-0.813753019754774,-0.0901228523300598,0,0,0,0,0,0,0,0,8
67,4,-1.42233921171357,-0.142391467160691,0.2614382955348,-0.0559387503152561,0,0,0,0,0,0,0,0,8
68,4,-0.636411078364937,-0.359069071622894,-0.117117105111284,-0.0550400530393232,0,0,0,0,0,0,0,0,8
69,4,-2.4972793320212,-0.0169396398817507,-1.45151672398906,0.1076828646112,0,0,0,0,0,0,0,0,8
70,4,-0.995681236664917,-0.0996704832137748,-1.22313242276047,0.0247620683650744,0,0,0,0,0,0,0,0,8
71,4,-0.636411078364937,-0.254558733465104,-0.117117105111284,-0.0550400530393232,0,0,0,0,0,0,0,0,8
72,4,-1.2876318812786,-0.0349965466976243,-1.31218951653751,0.0594981923677818,0,0,0,0,0,0,0,0,8
73,4,-0.898157244058894,-0.139010659925818,-1.92724765598689,0.0512070717701561,0,0,0,0,0,0,0,0,8
74,4,-0.535708801751699,-0.1505202647714,1.13631665154751,-0.0397862584174357,0,0,0,0,0,0,0,0,8
75,4,-0.913453881772999,-0.174907071386912,-1.31218951653751,-0.0492606592030923,0,0,0,0,0,0,0,0,8
76,4,-1.44803123407695,0.0469494242089439,-0.608183704283413,0.0512070717701561,0,0,0,0,0,0,0,0,8
77,4,-1.24811816361181,-0.0537087080684669,-1.8312627195432,-0.0613604296773982,0,0,0,0,0,0,0,0,8
78,4,-1.64075088388544,-0.0520568623934625,-0.923045213088251,-0.0664093371404604,0,0,0,0,0,0,0,0,8
79,4,-1.30396242593521,-0.175991000270315,-0.846040694702747,0.0521440256612385,0,0,0,0,0,0,0,0,8
80,4,-1.76314936148528,0.0580594092823445,-2.25959510132727,0.0313840789128624,0,0,0,0,0,0,0,0,8
81,4,-1.64075088388544,-0.0520568623934625,-0.923045213088251,-0.0664093371404604,0,0,0,0,0,0,0,0,8
82,4,-0.737848307075478,-0.195126683188913,0.413215575032091,-0.087503856545961,0,0,0,0,0,0,0,0,8
83,4,-1.71715195239579,0.0694826974627092,-0.966045261403239,0.0281742719578602,0,0,0,0,0,0,0,0,8
84,4,-1.22938220167864,-0.0867192474041827,0.271320680511549,-0.0664093371404604,0,0,0,0,0,0,0,0,8
85,4,-1.86717061247699,0.207781626430735,1.21737740998143,-0.0245460884198405,0,0,0,0,0,0,0,0,8
86,4,-1.67124806648434,-0.121616616069267,0.0352855472495741,0.0214868511996624,0,0,0,0,0,0,0,0,8
87,4,-1.40424949671273,-0.0495789401954107,-0.726559041378588,0.0451581095776206,0,0,0,0,0,0,0,0,8
88,4,-1.85048949810838,0.192347935112192,-0.745251520973913,-0.0631092570104969,0,0,0,0,0,0,0,0,8
89,4,-1.8109747793562,-0.0503696177642561,-0.589214174886451,0.073024362627704,0,0,0,0,0,0,0,0,8
90,4,-1.5341760060606,-0.0648103166383599,-2.14078891849054,-0.0165159921709186,0,0,0,0,0,0,0,0,8
91,4,-1.85048949810838,0.192347935112192,-0.737676102085442,-0.0631092570104969,0,0,0,0,0,0,0,0,8
92,4,-1.53949244180143,-0.0503696177642561,-1.29258072579191,0.0496947881647059,0,0,0,0,0,0,0,0,8
93,4,-1.11296326372721,-0.0648103166383599,-1.30992349873141,0.147673624559558,0,0,0,0,0,0,0,0,8
94,4,-1.76398341733364,-0.0246926996112276,0.858779357022022,0.044681551468144,0,0,0,0,0,0,0,0,8
95,4,-1.53949244180143,-0.0503696177642561,-1.29258072579191,0.0496947881647059,0,0,0,0,0,0,0,0,8
96,4,-1.69715951441922,0.0644331488540794,-1.07496432353027,0.105870429611269,0,0,0,0,0,0,0,0,8
97,4,-1.54936490555318,-0.0162190860347947,-1.44314696028245,-0.109958053727161,0,0,0,0,0,0,0,0,8
98,4,-1.53949244180143,-0.0503696177642561,-1.29258072579191,-0.0114369972962953,0,0,0,0,0,0,0,0,8
99,4,-1.69715951441922,-0.0550481835544399,-1.07496432353027,0.166080268196743,0,0,0,0,0,0,0,0,8
100,4,-1.54936490555318,-0.0112972603861639,-1.44314696028245,0.0382514298573279,0,0,0,0,0,0,0,0,8
1,5,-0.647259166215984,0.189046245993664,0.619896065775775,-0.0415917146592172,0,0,0,0,0,0,0,0,3
2,5,-1.37476504831397,0.0481407959710514,0.649911467156357,0.0592686259951201,0,0,0,0,0,0,0,0,3
3,5,-0.756892584237147,0.123505057532795,0.503617913114706,0.0460462371581838,0,0,0,0,0,0,0,0,3
4,5,-1.44493517292916,0.250083209997334,0.339447011076983,0.107807077411508,0,0,0,0,0,0,0,0,3
5,5,-1.56841206453444,0.244995281144575,-0.760151697468364,0.109917605490711,0,0,0,0,0,0,0,0,3
6,5,-1.18277505871189,0.0232370904774547,0.383249061934442,-0.0771644804892104,0,0,0,0,0,0,0,0,3
7,5,-0.871191657002144,0.08270432066465,0.112668224454249,-0.0336959609143387,0,0,0,0,0,0,0,0,3
8,5,-0.272899583427758,0.076682200529012,-0.0380374489011239,0.0848145071963429,0,0,0,0,0,0,0,0,3
9,5,0.219533976482914,-0.0677548392118614,0.383249061934442,-0.0771644804892104,0,0,0,0,0,0,0,0,3
10,5,-0.871191657002144,0.124569505750177,0.112668224454249,-0.0336959609143387,0,0,0,0,0,0,0,0,3
11,5,-0.405905816640012,0.0924129165453807,0.686509650095324,0.00406241261651388,0,0,0,0,0,0,0,0,3
12,5,-0.153305764843402,0.111309435277121,-0.653058817034252,0.0124424528310245,0,0,0,0,0,0,0,0,3
13,5,-0.541124534152244,-0.0218788442919346,0.657536709595161,0.0192186656370454,0,0,0,0,0,0,0,0,3
14,5,0.169064616108483,-0.0490590137278307,0.321269251507553,-0.0103549054847373,0,0,0,0,0,0,0,0,3
15,5,-0.173978023565963,0.0796291264193199,-0.245993686976221,0.0592727289617874,0,0,0,0,0,0,0,0,3
16,5,-0.319660952102026,0.0499538144708679,0.211659859373725,0.0897173179353559,0,0,0,0,0,0,0,0,3
17,5,0.169064616108483,-0.0490590137278307,0.321269251507553,-0.0103549054847373,0,0,0,0,0,0,0,0,3
18,5,0.0855811426222197,0.0202008278117445,-0.27378025435326,0.108834554015072,0,0,0,0,0,0,0,0,3
19,5,-1.31634360835924,0.1920117576367,-0.0357592961323364,-0.0013750066515098,0,0,0,0,0,0,0,0,3
20,5,-0.969020622400695,0.0895150292912431,0.321269251507553,-0.00799398195463505,0,0,0,0,0,0,0,0,3
21,5,-1.05275511783986,0.0171390779012506,-0.27378025435326,0.0588867796219458,0,0,0,0,0,0,0,0,3
22,5,-1.13541877603681,0.197112452757248,0.583106050992169,-0.0013750066515098,0,0,0,0,0,0,0,0,3
23,5,-0.582181514709818,0.162292190236721,0.462543992920678,-0.00799398195463505,0,0,0,0,0,0,0,0,3
24,5,-1.11806385751557,0.170057013826549,-0.27378025435326,0.0588867796219458,0,0,0,0,0,0,0,0,3
25,5,-1.40660776572142,0.212984078203126,0.364199609798987,-0.0013750066515098,0,0,0,0,0,0,0,0,3
26,5,0.127523265588203,-0.0612926148535539,-0.439080150697912,-0.0344321181715031,0,0,0,0,0,0,0,0,3
27,5,-0.767100853581648,0.0941269263371434,0.89505931360496,0.019600355060902,0,0,0,0,0,0,0,0,3
28,5,-1.40660776572142,0.271627162145674,0.364199609798987,-0.0013750066515098,0,0,0,0,0,0,0,0,3
29,5,-0.335105561365062,-0.0547993808143464,-0.335934835514213,-0.0344321181715031,0,0,0,0,0,0,0,0,3
30,5,-0.698044768731024,0.0836982350031109,-0.443729656225765,0.0443607108897449,0,0,0,0,0,0,0,0,3
31,5,-1.08558542418109,0.304920377529057,0.936688224829209,-0.0496767962483957,0,0,0,0,0,0,0,0,3
32,5,-2.02350405988541,0.45208461296867,-0.431854892068437,-0.049524827682854,0,0,0,0,0,0,0,0,3
33,5,-0.493587252477634,0.0809681787162619,0.0596405915860113,0.028861788174561,0,0,0,0,0,0,0,0,3
34,5,0.403851552226337,0.0465865097787443,0.335514399018584,0.0197121384305931,0,0,0,0,0,0,0,0,3
35,5,-2.02350405988541,0.45208461296867,-0.431854892068437,0.00345128568133096,0,0,0,0,0,0,0,0,3
36,5,-0.708834728655618,0.0809681787162619,0.0596405915860113,0.028861788174561,0,0,0,0,0,0,0,0,3
37,5,-0.266552360509109,0.154147056867926,-0.090462104009476,0.0653082658772733,0,0,0,0,0,0,0,0,3
38,5,-1.82053315053395,0.45208461296867,0.0550180501279646,0.047252868082464,0,0,0,0,0,0,0,0,3
