rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.60751414596545,-0.129061196327244,0,0,0,0,0,0,11
2,1,-0.710382415148601,0.19608457658534,0,0,0,0,0,0,11
3,1,6.35175860471697,0.286884485107191,0,0,0,0,0,0,11
4,1,-5.63530956363464,0.242991610515104,0,0,0,0,0,0,11
5,1,-4.49009260028549,-0.490630081660458,0,0,0,0,0,0,11
6,1,-1.12016235105133,0.326816015448447,0,0,0,0,0,0,11
7,1,3.86165294873116,0.584442935163126,0,0,0,0,0,0,11
8,1,3.71647060724818,0.459323710106136,0,0,0,0,0,0,11
9,1,-1.6980484982269,0.211825510242419,0,0,0,0,0,0,11
10,1,-3.60711191500818,0.343454568822782,0,0,0,0,0,0,11
1,2,6.8852051215704,-0.195320255659552,0,0,0,0,0,0,5
2,2,2.51712658380029,0.0955740941147068,0,0,0,0,0,0,5
3,2,4.49331664076326,0.361047540561197,0,0,0,0,0,0,5
4,2,1.71689456019747,0.0674868416912603,0,0,0,0,0,0,5
5,2,2.16318573075771,0.0524937739024133,0,0,0,0,0,0,5
6,2,7.99884867311835,-0.267816582031823,0,0,0,0,0,0,5
7,2,5.61719996212966,0.392344116330602,0,0,0,0,0,0,5
8,2,0.392688046353619,-0.00571766085272601,0,0,0,0,0,0,5
9,2,3.03565547763035,0.413631318082707,0,0,0,0,0,0,5
10,2,3.0669771828463,-0.184611432252666,0,0,0,0,0,0,5
1,3,-3.96521377006594,-0.223034900320775,0,0,0,0,0,0,6
2,3,-2.73621968357786,0.225475429828143,0,0,0,0,0,0,6
3,3,-1.26397327451126,-0.0664171885460549,0,0,0,0,0,0,6
4,3,0.21486995901364,0.0360309450851304,0,0,0,0,0,0,6
5,3,-0.690379665685121,0.0713453221680424,0,0,0,0,0,0,6
6,3,1.20473426858207,-0.59442284448552,0,0,0,0,0,0,6
7,3,-0.948800095125147,-0.692169395855867,0,0,0,0,0,0,6
8,3,-5.87163225439319,0.427291814580779,0,0,0,0,0,0,6
9,3,-3.63004548792126,-0.116066179749257,0,0,0,0,0,0,6
10,3,-5.07183647973278,-0.127613003611722,0,0,0,0,0,0,6
1,4,0.530908559647333,-0.0599130027131103,0,0,0,0,0,0,8
2,4,8.2591555100637,-0.306998566494044,0,0,0,0,0,0,8
3,4,6.48348183500709,-0.173978743841375,0,0,0,0,0,0,8
4,4,5.37166720789793,0.517648152568837,0,0,0,0,0,0,8
5,4,3.32772456106098,-0.0866593540205501,0,0,0,0,0,0,8
6,4,2.57486014005843,0.238773075144824,0,0,0,0,0,0,8
7,4,6.59077511122251,-0.406178532959945,0,0,0,0,0,0,8
8,4,3.45412301932027,0.0676030527300357,0,0,0,0,0,0,8
9,4,9.32570871353659,0.1903557416562,0,0,0,0,0,0,8
10,4,5.89454935979501,-0.242122478756382,0,0,0,0,0,0,8
1,5,-8.22452570599841,-0.150504735041028,0,0,0,0,0,0,3
2,5,-10.3272639330785,0.0352985512403329,0,0,0,0,0,0,3
3,5,-5.71063541695443,-0.30517061016713,0,0,0,0,0,0,3
4,5,-7.10988456694048,-0.130865558121161,0,0,0,0,0,0,3
5,5,-9.30602747332991,-0.00690467890241975,0,0,0,0,0,0,3
6,5,-8.11449733459907,-0.101201008166055,0,0,0,0,0,0,3
7,5,-10.4402683476107,0.0933121071945109,0,0,0,0,0,0,3
8,5,-8.03142121224977,-0.0848369367851935,0,0,0,0,0,0,3
9,5,-9.8905018309233,-0.000178413991711257,0,0,0,0,0,0,3
10,5,-6.89341822430461,-0.12210798377256,0,0,0,0,0,0,3
1,6,-1.14186453665369,0.502410504707621,0,0,0,0,0,0,2
2,6,0.215599213711396,0.116663514858174,0,0,0,0,0,0,2
3,6,1.67612831771248,-0.0824186647016366,0,0,0,0,0,0,2
4,6,5.75834043185844,0.190935092549593,0,0,0,0,0,0,2
5,6,0.384346128900976,0.284250256738558,0,0,0,0,0,0,2
6,6,-0.902168811475089,-0.146733403674274,0,0,0,0,0,0,2
7,6,-6.18438163942004,0.214140549687474,0,0,0,0,0,0,2
8,6,3.89594864531336,-0.0156766741452905,0,0,0,0,0,0,2
9,6,4.3589895945513,-0.0682019669116881,0,0,0,0,0,0,2
10,6,3.24246457546591,0.434247802624575,0,0,0,0,0,0,2
1,7,0.94446368926361,-0.543103264397329,0,0,0,0,0,0,12
2,7,3.62309012260797,-0.35713448493035,0,0,0,0,0,0,12
3,7,1.07109509175032,-0.00837743717311701,0,0,0,0,0,0,12
4,7,1.76001496011085,-0.393994828951427,0,0,0,0,0,0,12
5,7,2.05007948664045,-0.0201490919423282,0,0,0,0,0,0,12
6,7,-6.06441440417285,0.474111059921558,0,0,0,0,0,0,12
7,7,-4.04786295971084,-0.4863128739402,0,0,0,0,0,0,12
8,7,-1.51486352434049,-0.0299492239022642,0,0,0,0,0,0,12
9,7,1.27885185934187,0.0623979714016558,0,0,0,0,0,0,12
10,7,-1.99221019485377,-0.0727906044728401,0,0,0,0,0,0,12
1,8,5.07447202298608,-0.182071669415597,0,0,0,0,0,0,7
2,8,1.42156694430518,0.132424183753557,0,0,0,0,0,0,7
3,8,5.00267072686906,-0.235156389094821,0,0,0,0,0,0,7
4,8,6.81885642274122,0.0520921343101045,0,0,0,0,0,0,7
5,8,4.66413192014224,-0.385690118369435,0,0,0,0,0,0,7
6,8,-0.914851192480214,0.0467807209172947,0,0,0,0,0,0,7
7,8,3.18717794272628,0.145885765257284,0,0,0,0,0,0,7
8,8,4.00213364812082,0.345158160796871,0,0,0,0,0,0,7
9,8,4.05739740875917,0.0431193671238821,0,0,0,0,0,0,7
10,8,4.32430042284928,-0.070485249821835,0,0,0,0,0,0,7
1,9,-3.28870170245914,-0.240652845224298,0,0,0,0,0,0,6
2,9,-3.02623075463296,-0.132764446425469,0,0,0,0,0,0,6
3,9,-4.82136270712747,-0.52068842903396,0,0,0,0,0,0,6
4,9,-4.1140555995335,0.184340188700015,0,0,0,0,0,0,6
5,9,-6.97509865813685,0.431214303845778,0,0,0,0,0,0,6
6,9,-4.67025363932791,-0.119386694894702,0,0,0,0,0,0,6
7,9,-6.90967920817075,0.16271724823093,0,0,0,0,0,0,6
8,9,-6.03523668863984,0.0808432704532733,0,0,0,0,0,0,6
9,9,-6.74355190718335,0.217109199392673,0,0,0,0,0,0,6
10,9,-6.56867725992141,-0.102617175926479,0,0,0,0,0,0,6
1,10,-8.52123823197853,0.309308838882146,0,0,0,0,0,0,5
2,10,-3.07525766121005,0.132136902407826,0,0,0,0,0,0,5
3,10,-6.99214899636072,0.853255033032885,0,0,0,0,0,0,5
4,10,-4.25389059259884,-0.161395811620685,0,0,0,0,0,0,5
5,10,-10.2027067927175,-0.0908825147945686,0,0,0,0,0,0,5
