rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,1.56196283269852,-0.0997671775917518,0.168979895598807,0.0885057564969234,2.69413702845004,0.110094083007442,0,0,0,0,0,0,0,0
2,1,0.66405126180376,-0.0461535442096721,0.107776693630391,-0.0189172559668815,2.07887644344724,0.0854636962546347,0,0,0,0,0,0,0,0
3,1,0.62606198590515,-0.0494329273945852,0.0920420204866846,0.497191127682157,2.46392249019695,0.0844154296495808,0,0,0,0,0,0,0,0
1,2,-1.74894377258167,0.0104847327300895,0.00377848167308001,-0.809633304131284,0.219876356375259,0.133273186380202,0,0,0,0,0,0,0,0
2,2,-3.27224989080907,0.100041068383021,-0.127330778629494,-0.871147603724634,0.542192554507618,0.101147481305458,0,0,0,0,0,0,0,0
3,2,-2.31082914226905,0.034463569241974,-0.00415528271901677,0.476164149342289,0.520475347611655,0.0180011116678619,0,0,0,0,0,0,0,0
1,3,-0.779124852425691,-0.00711759938166501,0.0485162252614709,-0.379180843550961,-0.566125832886595,0.163694950227356,0,0,0,0,0,0,0,0
2,3,-1.37477855015676,0.165597875828538,-0.024408488054786,-0.0735443155262268,-0.126185812573319,0.0468411868926046,0,0,0,0,0,0,0,0
3,3,-0.20706691556593,0.255228646624408,0.163823097687933,0.16708832016813,0.404819166297913,0.24844967789111,0,0,0,0,0,0,0,0
1,4,-1.84312537631912,-0.0230485655207467,-0.070451313897201,0.604465788176723,-0.521481224534879,-0.00499637922238677,0,0,0,0,0,0,0,0
2,4,-1.30917886701654,-0.0491155283474809,-0.0258004248475196,0.577655343046958,-0.309247800101898,-0.0439483681958521,0,0,0,0,0,0,0,0
3,4,-1.69867675481334,0.139174049549242,0.0991365391185015,-0.0567005434200205,0.638895290747012,-0.0380846977310411,0,0,0,0,0,0,0,0
1,5,0.880352042876481,-0.114764951297022,0.11241115580881,0.0976679985861828,0.197464245676573,-0.00770009904260796,0,0,0,0,0,0,0,0
2,5,-0.289658918511877,-0.00687156342965095,0.0801179855642708,0.450622367293338,1.25936043608608,-0.0365249577639161,0,0,0,0,0,0,0,0
3,5,2.09999119974802,-0.0543904663367062,0.123879298520144,0.264158283638344,0.496455623037347,0.0214659418627654,0,0,0,0,0,0,0,0
1,6,2.30037583551717,-0.0574101501991798,-0.0309181204717288,0.2822363215332,0.940923847839786,-0.270977745504433,0,0,0,0,0,0,0,0
2,6,0.0614053856587971,0.0427795767161303,0.0380431083206327,0.060896880577656,0.0485035316375972,-0.0600650676133537,0,0,0,0,0,0,0,0
3,6,-0.348382455598164,-0.0646375614946702,-0.0802012067214686,0.530447905674932,-0.00623011464500944,0.107526372552262,0,0,0,0,0,0,0,0
1,7,3.09165826882626,-0.0305148846668661,0.0484711361402219,-1.40006558713289,0.848170969930433,0.059978972544867,0,0,0,0,0,0,0,0
2,7,4.40586990690398,0.00729838987751452,0.0898689707190015,0.209288799923468,0.468628229805826,0.0737683484271501,0,0,0,0,0,0,0,0
3,7,2.54082680915545,-0.049439097095884,-0.027313723453329,-0.0437779640121014,0.199074463937854,0.105094316096666,0,0,0,0,0,0,0,0
1,8,-4.52820569378912,0.0967838446252688,0.0539908391305666,-0.678431108789083,-0.755555358859566,0.0590526039797156,0,0,0,0,0,0,0,0
2,8,-4.47420554648328,0.0599981407876807,0.0413596641957175,0.130507652145824,-0.276423676804832,-0.00855306865072383,0,0,0,0,0,0,0,0
3,8,-4.43381579976037,0.0547032587755998,-0.000866297275714273,-0.99001649584173,-0.23688722115623,-0.028927626452886,0,0,0,0,0,0,0,0
1,9,0.607970125293079,0.0335266575031077,-0.0208079734244314,0.601657607830592,0.382519334844779,0.143733177107356,0,0,0,0,0,0,0,0
2,9,-0.172265633394614,-0.0908777279403305,0.004482453253779,-0.270907184185482,-0.27607218114518,0.155828596927645,0,0,0,0,0,0,0,0
3,9,-1.17458511389822,-0.109296716308097,-0.021319284637058,-0.443624035941895,0.420081255086642,-4.77131721930701e-05,0,0,0,0,0,0,0,0
1,10,-0.581075136287071,0.0548328458661856,0.151629741993175,-0.45692382905509,-0.752238472087583,0.176267271314105,0,0,0,0,0,0,0,0
2,10,-2.36761046756478,-0.0271848732273916,-0.149814415061765,0.00773858251867732,-0.532892043920609,0.211647182026352,0,0,0,0,0,0,0,0
3,10,-1.67149572924987,-0.0563615047453155,-0.0572973611140019,0.52050894879218,0.268260217184727,0.0968087435564268,0,0,0,0,0,0,0,0
1,11,-1.59056500254085,-0.0793950601235399,0.0956388075953952,-1.27619821351206,-1.4910649568927,0.0724615456642579,0,0,0,0,0,0,0,0
2,11,-1.41491951609324,-0.0364762386540558,0.0949688068889146,-0.765019700929359,-0.460956934532931,0.0139180263009531,0,0,0,0,0,0,0,0
3,11,-2.56477546217008,0.0762931428776808,0.0260053985339276,-0.979674047548138,-0.729080514467197,0.0384417171878404,0,0,0,0,0,0,0,0
1,12,-0.234519885959041,0.131085649220522,0.0106140602841993,0.447826965013452,2.0204223116804,-0.152476700061768,0,0,0,0,0,0,0,0
2,12,1.14682423782702,0.0504780426609317,-0.0178952551739114,0.432092354364993,0.949178316821195,0.0355786591265619,0,0,0,0,0,0,0,0
3,12,-0.361772484820599,-0.0144232110975098,0.127959987332532,0.568966957725993,1.41768161829057,0.0478406797066917,0,0,0,0,0,0,0,0
