rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,15.2411843639365,-0.0448678475891165,5.95006401565756,-3.8145537917452,0,0,0,0,0,0,11
2,1,10.8934184282118,0.00216954126068815,-7.3988259887491,0.498018254397449,0,0,0,0,0,0,11
3,1,10.1864207295489,-0.0793123893009415,41.1446634016743,0.720092333524013,0,0,0,0,0,0,11
4,1,17.7973844481797,0.11867019159058,8.86188668008569,-2.74818947572253,0,0,0,0,0,0,11
5,1,5.64812775340386,-0.0588839891825141,-41.1984492395217,-2.92789573459355,0,0,0,0,0,0,11
6,1,10.8351487050245,-0.156359508841227,-19.3391649348144,-4.68083089568196,0,0,0,0,0,0,11
7,1,23.1213727367442,-0.244866327998368,32.9210845159105,-2.38913882888697,0,0,0,0,0,0,11
8,1,13.7439651506194,-0.0787160405292755,-20.5858134554055,2.09823314564317,0,0,0,0,0,0,11
9,1,19.0044443169383,-0.0256259413642325,-6.85167810201963,-1.38717832205195,0,0,0,0,0,0,11
10,1,14.7922175464068,0.161708524627307,-21.508187423737,-2.07481864951422,0,0,0,0,0,0,11
1,2,10.793636135426,-0.0432875650183028,2.11828528842268,-0.21505480108216,0,0,0,0,0,0,5
2,2,-12.1776162307741,-0.301027037886289,7.34755999202532,-3.03986530046127,0,0,0,0,0,0,5
3,2,-13.2477186470497,-0.182011982240316,-19.5567975892741,0.806429599802411,0,0,0,0,0,0,5
4,2,-2.59955992914589,0.0106750562014238,23.7243900241812,-2.0902650896676,0,0,0,0,0,0,5
5,2,1.65369800349859,0.0605091349316674,7.17698680952562,-3.84807610057995,0,0,0,0,0,0,5
6,2,-10.1443802067928,-0.161599696500415,20.1373697083554,-0.428046830468105,0,0,0,0,0,0,5
7,2,2.27043680143831,0.0449127670418749,20.722145605158,-2.19565730441161,0,0,0,0,0,0,5
8,2,-12.3526126730113,0.10717170009487,-13.6139532001105,-0.401412273999605,0,0,0,0,0,0,5
