rep,id,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha12,alpha13,alpha17,alpha22,alpha23,alpha27,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha27
1,1,7.40478468370797,0.00668601526768121,4.43091766907251,-0.123606359244104,228.092963802363,1.4261379128766,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.00734583853084825,0.00273634220632806,0.294972943023774,0.0101629637432047,-106.636235987423,7.24118576864581,0,0,0,0,0,0,0,0,0,0
2,1,7.42358457828565,-0.00642765087616129,4.65339944737246,-0.232176050020124,322.349397452744,-2.53940125169929,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0261457331085246,-0.0103773239375144,0.517454721323719,-0.0984067270328155,-12.3798023370421,3.27564660406991,0,0,0,0,0,0,0,0,0,0
3,1,7.38364804391493,0.00412662557433275,4.21790151983063,-0.0263013842122299,334.293520037976,-6.28487885923715,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0137908012621999,0.000176952512979604,0.0819567937818979,0.107467938775079,-0.435679751810028,-0.469831003467948,0,0,0,0,0,0,0,0,0,0
1,2,7.37415485619362,0.0073715429570042,4.60116447428618,0.0891509515391761,251.231079437066,-6.1324770878716,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.023283988983505,0.00342186989565105,0.465219748237446,0.222920274526485,-83.4981203527192,-0.3174292321024,0,0,0,0,0,0,0,0,0,0
2,2,7.37800586886486,0.00173211989075985,4.08406711173915,0.156433653315618,234.16798179919,-5.89658137514223,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0194329763122632,-0.0022175531705933,-0.0518776143095918,0.290202976302927,-100.561217990596,-0.0815335193730258,0,0,0,0,0,0,0,0,0,0
3,2,7.42122826262184,0.00687235432908442,4.78026418618391,-0.128219931712972,296.667252373007,-1.10607402599459,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0237894174447177,0.00292268126773127,0.644319460135171,0.00554939127433635,-38.0619474167792,4.70897382977461,0,0,0,0,0,0,0,0,0,0
1,3,7.45083777695785,0.00569510499498623,2.91142839765873,-0.212363200025454,113.933593059509,-6.65166687954072,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0533989317807206,0.00174543193363308,-1.22451632839001,-0.0785938770381456,-220.795606730277,-0.836619023771518,0,0,0,0,0,0,0,0,0,0
2,3,7.48735239131592,0.00278573279236641,3.18255631375514,-0.443154795662624,99.4712608218443,-4.21354925348319,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0899135461387921,-0.00116394026898674,-0.9533884122936,-0.309385472675315,-235.257938967941,1.60149860228602,0,0,0,0,0,0,0,0,0,0
3,3,7.48199350914719,0.00264293940168209,3.25119038083381,-0.458579584419689,128.19949418668,1.02332123820013,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0845546639700601,-0.00130673365967106,-0.884754345214929,-0.32481026143238,-206.529705603105,6.83836909396934,0,0,0,0,0,0,0,0,0,0
1,4,7.38203118777193,0.00426015923958092,4.49825157880703,0.135611776268515,264.008256860734,-2.29676475885425,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0154076574051958,0.000310486178227767,0.36230685275829,0.269381099255824,-70.720942929052,3.51828309691495,0,0,0,0,0,0,0,0,0,0
2,4,7.49048059747529,-0.00505426748927112,5.98915339696425,-0.023260589009207,406.578713798037,7.37696925013178,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0930417522981646,-0.00900394055062427,1.85320867091551,0.110508733978102,71.8495140082514,13.192017105901,0,0,0,0,0,0,0,0,0,0
3,4,7.42236028167967,0.00384732634137129,5.15519121538323,-0.262621804452196,317.610224233743,-10.2433020278569,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0249214365025479,-0.000102346719981856,1.01924648933449,-0.128852481464887,-17.1189755560425,-4.42825417208765,0,0,0,0,0,0,0,0,0,0
1,5,7.41110785959608,0.00162760750579216,4.01964825245135,-0.164223620713234,476.298555508861,-14.5519848101875,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0136690144189551,-0.00232206555556099,-0.116296473597391,-0.0304542977259256,141.569355719075,-8.7369369544183,0,0,0,0,0,0,0,0,0,0
2,5,7.39145082535689,0.0090732679505424,4.7944693136631,-0.190558440898775,403.671390603832,2.09314952446228,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.00598801982023378,0.00512359488918925,0.658524587614361,-0.0567891179114661,68.9421908140463,7.90819738023149,0,0,0,0,0,0,0,0,0,0
3,5,7.38962938340938,0.00703667560209663,4.69440657378928,-0.175938870945231,380.065146817904,-8.39024297493807,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.00780946176774311,0.00308700254074348,0.558461847740547,-0.0421695479579225,45.3359470281187,-2.57519511916886,0,0,0,0,0,0,0,0,0,0
1,6,7.39014195138202,0.00510718577659275,4.84338842341076,-0.13640547453721,196.155410204042,-5.12852601550927,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.00729689379510656,0.0011575127152396,0.70744369736202,-0.00263615154990102,-138.573789585744,0.686521840259938,0,0,0,0,0,0,0,0,0,0
2,6,7.39110942654704,0.00205618330761027,4.71248625895931,-0.283382534050432,188.415575399287,-8.40191623159042,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.00632941863008618,-0.00189348975374288,0.576541532910576,-0.149613211063123,-146.313624390498,-2.58686837582122,0,0,0,0,0,0,0,0,0,0
3,6,7.39182706204089,0.00203541287027415,4.61166964415552,-0.142360792180134,194.913275822805,-6.00365180609429,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.00561178313623767,-0.001914260191079,0.475724918106786,-0.00859146919282575,-139.815923966981,-0.188603950325084,0,0,0,0,0,0,0,0,0,0
1,7,7.42126976730064,0.00272844272502057,2.69434588950044,-0.168351061694464,413.446740438506,-0.0415520678076808,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0238309221235165,-0.00122123033633258,-1.44159883654829,-0.0345817387071548,78.7175406487203,5.77349578796152,0,0,0,0,0,0,0,0,0,0
2,7,7.38580673958735,0.00703943787380983,3.77867885477379,-0.187710894081375,436.594846698257,5.08607608795661,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0116321055897757,0.00308976481245668,-0.357265871274946,-0.0539415710940658,101.865646908471,10.9011239437258,0,0,0,0,0,0,0,0,0,0
3,7,7.41092170759683,0.00243876203251474,3.66758389817727,-0.215031376569839,415.919246722827,-2.92081703791931,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0134828624196999,-0.00151091102883841,-0.468360827871469,-0.0812620535825305,81.1900469330411,2.8942308178499,0,0,0,0,0,0,0,0,0,0
1,8,7.37664892713387,0.0100865472057331,4.31702088032279,-0.142280603015537,565.38089275837,-5.83070556116488,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0207899180432545,0.00613687414437993,0.181076154274058,-0.00851128002822849,230.651692968584,-0.0156577053956735,0,0,0,0,0,0,0,0,0,0
2,8,7.42623312501818,0.00862234187609969,4.58518246639605,-0.174624641478473,538.260962177137,-4.82930772165845,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0287942798410556,0.00467266881474654,0.44923774034731,-0.0408553184911644,203.531762387352,0.98574013411075,0,0,0,0,0,0,0,0,0,0
3,8,7.40754758544898,0.00800154820865001,4.07175675836151,-0.19362571983032,577.668495798758,-9.45240537586393,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0101087402718552,0.00405187514729686,-0.064187967687225,-0.0598563968430111,242.939296008973,-3.63735752009473,0,0,0,0,0,0,0,0,0,0
1,9,7.39063956467718,0.00166298941627934,3.65395981118384,0.185362333025035,526.140209515186,-6.80039068291729,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.00679928049994949,-0.00228668364507381,-0.481984914864901,0.319131656012344,191.411009725401,-0.985342827148089,0,0,0,0,0,0,0,0,0,0
2,9,7.41031207140457,-0.00160355835053493,4.46044461149526,0.147719044023937,513.941159500023,-3.55161900948708,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,0.0128732262274474,-0.00555323141188808,0.32449988544652,0.281488367011246,179.211959710237,2.26342884628212,0,0,0,0,0,0,0,0,0,0
3,9,7.37628778809472,0.00105407711280815,4.30443080666389,0.167155787190597,426.633985191534,-1.94189040755799,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0211510570824096,-0.002895595948545,0.168486080615156,0.300925110177905,91.9047854017484,3.87315744821122,0,0,0,0,0,0,0,0,0,0
1,10,7.37142962054494,0.00874823399847899,3.83661546039033,-0.153507521372732,475.017142939195,-0.215509566558238,0.0442615974645472,0.142311750549651,0.767024530190941,0.161253593400317,-12.8676397644299,0.644457018743432,0.00160346167787348,4.7046223159706,-0.312161715777954,-0.000906240226746876,-0.0260092246321904,0.00479856093712584,-0.299329265658404,-0.0197381983854236,140.287943149409,5.59953828921097,0,0,0,0,0,0,0,0,0,0
