id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha17_SAEM,alpha22_SAEM,alpha23_SAEM,alpha27_SAEM
25,7.3736,0.00779725,3.73792,-0.084053,153.721,-3.02142,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
26,7.42325,-0.00272925,4.0866,-0.0672545,281.7,-1.84008,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
27,7.36286,0.00037732,3.17367,-0.102592,405.803,-5.48298,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
28,7.39776,0.0106489,3.63717,-0.165617,366.092,4.60351,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
29,7.46448,0.00623148,3.24838,-0.213619,424.951,-4.59785,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
30,7.42026,0.00361206,4.3282,-0.159638,314.844,-5.77753,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
31,7.41038,-0.0021647,4.78196,-0.0762054,432.766,-2.48596,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
32,7.43277,0.00589933,4.52315,-0.152614,400.14,-0.15765,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
33,7.35831,-0.00574372,4.19535,-0.0967673,495.859,-2.27997,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
34,7.41224,0.0026675,4.2404,-0.126264,330.744,-7.80432,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
35,7.4099,0.00296283,3.4887,-0.158665,433.481,-5.72439,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
36,7.37798,-0.00092771,3.5679,-0.189876,219.869,-2.11579,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
37,7.40748,-0.00284097,3.7636,-0.387873,263.713,-4.51888,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
38,7.43029,0.00336737,4.70808,-0.0937853,152.306,2.15804,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
39,7.37023,-0.00531542,4.85423,-0.0903737,482.453,-2.49641,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
40,7.42763,0.0105727,3.46042,-0.106583,448.716,-9.11669,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
41,7.39411,-0.00199814,4.46792,-0.127343,343.439,-4.80013,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
42,7.42162,0.00637001,4.30883,-0.161591,320.545,-9.19688,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
43,7.41076,0.00474551,3.65808,-0.294779,349.29,-11.0425,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
44,7.37868,0.0023584,3.66382,-0.19281,417.548,-5.96942,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
45,7.36756,0.00211786,2.65931,-0.251374,309.324,-4.93046,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
46,7.41687,0.00699859,5.32594,-0.0276049,472.202,-1.63937,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
47,7.42312,0.00166916,4.73093,-0.0421217,394.318,-2.76101,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
48,7.45231,0.00443458,4.10116,-0.212323,252.256,-5.34768,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
49,7.36074,0.00408977,2.89598,-0.202178,387.009,-3.1994,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
50,7.42158,0.00522203,5.1295,-0.13167,238.228,-6.86105,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
51,7.3998,0.00250963,4.63665,0.0136697,440.928,-5.11954,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
52,7.40128,-0.00153864,3.3231,-0.212165,388.96,-5.47523,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
53,7.39953,0.00613057,5.21964,-0.00273206,448.532,-9.82313,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
54,7.39648,-0.00193981,5.02132,-0.270637,336.616,-8.47586,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
55,7.44238,0.00428586,4.30612,-0.190577,238.026,-5.39751,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
56,7.40436,0.00353083,4.49564,-0.065614,261.448,-2.8065,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
57,7.33392,-0.00481438,3.4105,-0.154617,371.402,-3.23769,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
58,7.37255,0.0056473,3.24679,-0.242326,420.422,-1.89895,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
59,7.40056,0.00335783,4.22459,-0.153641,361.959,-5.16113,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
60,7.40896,0.00243366,4.93987,-0.241929,337.358,-4.64282,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
61,7.39012,0.00678051,4.03059,-0.0120309,336.977,-0.464638,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
62,7.40161,-0.00212776,4.92135,0.0219047,294.376,-1.3254,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
63,7.41129,0.00233261,3.44338,-0.0448697,347.868,-2.47924,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
64,7.40508,0.00244748,3.7569,-0.221527,436.762,-5.77083,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
65,7.41821,0.00836564,4.01715,-0.227751,327.482,-7.56443,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
66,7.40607,0.00281345,4.30198,-0.178854,486.923,-5.87314,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
67,7.41605,-0.00200405,4.06615,0.0741005,264.208,-2.48532,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
68,7.44849,-0.0054836,4.11005,-0.00458721,423.854,-7.81668,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
69,7.41876,-0.00719676,3.92303,-0.27528,433.617,-7.30087,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
70,7.40045,0.00362818,5.65239,-0.12911,373.049,-4.42736,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
71,7.41795,0.00649473,4.07835,-0.181197,327.475,-5.40349,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
72,7.44632,0.00446484,4.87085,-0.180342,377.111,-5.53968,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
73,7.38005,0.00173692,3.49072,-0.193325,379.017,-1.16075,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
74,7.42423,0.00844182,3.76855,-0.0146983,380.578,-0.704234,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
75,7.37741,-0.000395422,3.56656,-0.13532,468.083,-5.9711,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
76,7.44007,0.00387056,3.26774,-0.132094,411.818,-5.04091,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
77,7.49315,0.00672444,4.75738,-0.16456,369.478,-2.21977,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
78,7.39685,0.00383846,5.38206,-0.298254,354.906,0.141147,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
79,7.39328,0.00386938,4.70445,-0.179705,408.666,-5.64517,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
80,7.38504,-0.000913136,3.11094,-0.0496437,150.149,-12.4878,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
81,7.40232,0.0036257,3.76437,-0.150587,350.923,-5.88638,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
82,7.35927,0.00196272,2.64265,-0.384452,283.609,-5.98945,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
83,7.40883,0.00358729,4.85962,-0.0865077,407.423,-5.6735,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
84,7.46964,0.00940872,3.8167,-0.114376,364.679,-5.95888,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
85,7.43143,0.0083351,3.98142,-0.406369,403.868,-3.81907,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
86,7.41027,0.000573679,3.19791,-0.209665,348.057,-6.70638,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
87,7.42311,0.000476539,4.01515,-0.329982,383.919,-3.57702,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
88,7.3939,2.76439e-05,4.2972,-0.134775,409.49,-5.119,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
89,7.37687,0.00125766,4.70965,-0.197268,386.37,-5.17132,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
90,7.43001,0.010261,3.87119,-0.297975,363.24,-7.9396,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
91,7.43932,0.00905352,5.16505,0.0165102,622.763,-0.583393,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
92,7.31994,-0.000866545,2.98769,-0.160496,464.892,-7.79368,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
93,7.44486,0.00480002,3.21868,-0.303111,318.803,-8.18596,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
94,7.39289,0.000849462,4.3396,-0.208287,299.825,-5.1687,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
95,7.37942,0.00966951,4.08137,-0.0917246,234.314,-1.30418,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
96,7.41163,0.00160712,3.8184,-0.310866,321.125,-5.72797,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
97,7.44588,0.00846519,4.441,-0.111369,284.816,-4.97977,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
98,7.3553,-0.00612257,4.5001,-0.215702,575.753,-7.38544,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
99,7.42108,0.0070085,5.5807,-0.196761,384.405,-4.70933,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
100,7.35358,0.00152624,4.16209,-0.186073,374.779,-7.11307,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
101,7.45218,0.00406472,4.91034,-0.173383,486.715,-5.79543,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
102,7.4554,0.00455196,4.05064,-0.162938,278.237,-6.97529,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
103,7.39078,0.0100189,4.01824,-0.324243,334.997,-15.1288,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
104,7.40618,0.00314445,4.79715,0.0726276,330.023,-6.21973,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
105,7.39638,0.00458247,2.56409,-0.240911,320.387,-12.8128,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
106,7.37183,0.00391576,5.263,-0.0891529,356.366,-6.00487,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
107,7.42096,0.0073244,3.70227,-0.0853486,169.283,-4.55255,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
108,7.39973,0.0044411,4.40972,-0.0920433,297.089,-7.11258,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
109,7.36959,0.000477039,4.07187,-0.140671,242.582,-4.34162,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
110,7.39672,0.00317875,3.85762,-0.157009,73.7158,-11.8229,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
111,7.40364,0.00430337,5.31337,-0.106647,349.312,-5.23443,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
112,7.3785,0.000122985,4.14706,-0.154427,458.721,-5.52062,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
113,7.34346,0.00857286,3.58761,-0.392207,250.727,-15.2359,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
114,7.4965,0.0056374,4.68376,-0.0132843,68.2951,-10.9036,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
115,7.379,0.00189095,4.22613,0.000101158,155.251,-8.98087,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
116,7.44274,0.000548866,4.61909,-0.175629,224.952,-7.66357,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
117,7.44145,0.000815188,4.88037,-0.304261,269.622,-9.21623,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
118,7.3735,0.00289737,4.35389,-0.150963,480.941,-5.2077,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
119,7.37176,0.000189656,3.97165,-0.370886,377.957,-8.55225,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
120,7.42708,0.00300049,3.33333,-0.146993,145.419,-4.91405,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
121,7.37565,0.00180485,3.87532,-0.217812,488.15,-4.73367,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
122,7.39182,-0.00475828,5.90276,-0.229396,164.082,5.42544,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
123,7.39597,0.00245148,3.31825,-0.182224,391.347,-5.72596,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
124,7.40402,0.00908923,4.11225,-0.35133,346.306,-10.0763,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
125,7.3518,-0.00176789,3.96137,-0.154544,295.404,-5.57248,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
126,7.44604,0.00552618,5.44982,-0.16977,383.448,-4.22492,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
127,7.38872,-0.00237064,4.20563,-0.0682615,306.515,-4.68966,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
128,7.41359,0.00331135,4.4217,-0.160981,473.217,-5.81906,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
129,7.42202,0.00143672,4.47545,-0.275521,431.602,-4.36801,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
130,7.37116,-0.00190117,3.07001,-0.065213,321.236,-4.42514,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
131,7.46231,0.00505187,4.52554,-0.170779,337,-17.1298,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
132,7.37282,-0.000628739,4.4588,-0.159688,358.401,-5.09135,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
133,7.45667,-0.00534998,4.83724,0.0766966,233.278,-11.8506,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
134,7.44973,0.00861618,5.68605,-0.115213,325.108,-4.88078,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
135,7.40166,0.00525358,3.71791,-0.0404915,507.171,-5.30968,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
136,7.36401,0.00323636,4.20311,-0.110165,371.179,-5.4244,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
137,7.35538,-0.0028157,4.52095,-0.0816361,445.845,-2.12395,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
138,7.42096,0.00338904,4.54393,-0.123484,387.433,-0.960763,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
139,7.40762,0.00502164,3.70626,-0.432586,232.806,-7.36981,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
140,7.41175,0.00289867,4.37456,-0.155757,125.739,-5.62763,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
141,7.35582,0.0049984,5.27932,-0.0440573,333.994,-6.19977,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
142,7.40288,0.00336404,3.68575,-0.166681,452.685,-5.31504,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
143,7.44223,0.00654248,5.75989,-0.209625,462.865,-5.31473,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
144,7.38255,0.000715269,4.28087,-0.0726925,294.785,-1.08636,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
145,7.41871,0.01061,4.12401,-0.385503,423.289,-7.51958,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
146,7.37998,0.0010088,4.0749,0.112442,403.382,-7.15366,0.0369462,0.103176,0.769531,0.119175,-14.6504,0.44827,0.00400106,6.44105,-3.04306e-16,-0.000458076
