rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha27
1,16,0.0647781042385223,-0.0054984031473895,-0.643075119641732,0.130334046250633,-36.3651824407646,5.12828190646957,0,0,0,0,0,0,0,0,0,0
2,16,0.0363638939053716,0.0062087228594758,-0.220907490421125,-0.130046630490678,87.0628231650821,-16.5448326851027,0,0,0,0,0,0,0,0,0,0
3,16,0.0637711161575565,-0.00104300144963366,-0.171434926885465,-0.13598330893761,24.0421121557983,0.0644460422209701,0,0,0,0,0,0,0,0,0,0
1,17,-0.00562898271585421,-0.00154661601730486,2.04098438053009,-0.133153480402559,-268.871939911249,13.1677321024598,0,0,0,0,0,0,0,0,0,0
2,17,0.0184100922106376,-0.00283836683103581,2.07639831226002,-0.144742704134232,-238.313274675996,12.2067231568434,0,0,0,0,0,0,0,0,0,0
3,17,0.0313390576506514,-0.00214946532620505,2.10284243785932,-0.142720656896589,-256.200026170436,11.2707042806126,0,0,0,0,0,0,0,0,0,0
1,18,0.0416439711624275,-0.00185151407726575,-1.33706093999282,-0.0565861222475557,-37.4913088776185,3.5650785412848,0,0,0,0,0,0,0,0,0,0
2,18,0.0419008303440407,-0.000231487388222114,-1.19444811176352,-0.0664978425381159,-32.7701433949327,-1.42171248092328,0,0,0,0,0,0,0,0,0,0
3,18,0.036211585155403,-0.00111320711074382,-1.22583817011768,-0.07364171817588,-8.27157270788194,-0.129607956917512,0,0,0,0,0,0,0,0,0,0
1,19,0.0309020959194761,-0.00283542179845802,0.617294847894624,-0.0927538280598081,139.493442892617,-4.24830869167976,0,0,0,0,0,0,0,0,0,0
2,19,-0.00852889762558195,0.000139994391634019,0.929525571201472,-0.303819914870567,112.548196817105,3.60451720340498,0,0,0,0,0,0,0,0,0,0
3,19,0.0500998847146628,-0.00136928084261006,0.721679286434263,-0.124242861551385,263.844693624879,11.5934049230439,0,0,0,0,0,0,0,0,0,0
1,20,-0.0239438409641597,-0.000201677901561417,-0.641610563166761,0.0409215324508368,-153.681126908814,6.19152355576729,0,0,0,0,0,0,0,0,0,0
2,20,-0.0129382936626516,0.00409823827527103,-0.555652680011809,0.0734350545398232,-138.032478061822,8.13198153776874,0,0,0,0,0,0,0,0,0,0
3,20,-0.0208334987858496,0.00580100339354398,-0.447443134147974,0.172241152337106,-180.290359592175,-0.2392761582565,0,0,0,0,0,0,0,0,0,0
1,21,0.0434540620222377,-0.00347851557664719,0.163443102354633,-0.00274291574997554,-31.9692141388325,0.578888558752897,0,0,0,0,0,0,0,0,0,0
2,21,-0.0128699908006187,0.00320131050655597,-0.516422699977643,0.078308983105981,-24.8267475731017,0.0137995662976449,0,0,0,0,0,0,0,0,0,0
3,21,0.0430254305979059,0.00420677375643337,0.627751529394716,0.0534540883930769,-89.5499658122417,-3.06975320029856,0,0,0,0,0,0,0,0,0,0
1,22,-0.0038215959557748,-0.00875405115229733,0.0124689903689754,-0.0167417073709988,-63.2535630434539,4.14536357079368,0,0,0,0,0,0,0,0,0,0
2,22,-0.00914775588775196,-0.0111563320305429,0.0130473965258826,-0.0167745917527733,-8.56382956602522,0.511647979180026,0,0,0,0,0,0,0,0,0,0
3,22,-0.0389845034063443,0.00858701464899375,-0.271541532823446,0.138745879351126,-70.3538465167471,6.05318103890099,0,0,0,0,0,0,0,0,0,0
1,23,0.020848472207752,0.0030487506833515,0.423993322597958,0.224279259015007,-70.4569796126631,2.14724885023603,0,0,0,0,0,0,0,0,0,0
2,23,0.019172568951852,0.00372037065014996,-0.282366416036594,0.246507896591645,-39.0759118535387,1.68701348854818,0,0,0,0,0,0,0,0,0,0
3,23,-0.0601759817876673,0.00776120252936851,-0.17292479564745,0.231287736838464,52.3718179978355,-3.41016114995773,0,0,0,0,0,0,0,0,0,0
1,24,-0.0171616989187964,-0.00985158137334095,-0.436829361087075,0.103757697958307,63.9372193901697,2.949122736971,0,0,0,0,0,0,0,0,0,0
2,24,-0.018736417103371,-0.00811868215934738,-0.138782780343062,0.096986408607598,42.5102572266924,4.86822435943233,0,0,0,0,0,0,0,0,0,0
3,24,-0.0314463734626491,-0.00749594334619199,-0.229565073775472,0.117258633161162,57.8449649311997,5.11100841275692,0,0,0,0,0,0,0,0,0,0
1,25,-0.0637704363725415,0.00787563482074078,-0.67862907583066,0.160710408601765,-244.569940385113,11.5732648326165,0,0,0,0,0,0,0,0,0,0
2,25,-0.0616843848762763,0.00498953202125997,-0.582358564841471,-0.0460500250808421,-203.830015183425,8.1619083036283,0,0,0,0,0,0,0,0,0,0
3,25,-0.0322512159872428,0.00768881990038573,-1.56385004219315,0.20910515800942,-209.533378826898,6.68763722854193,0,0,0,0,0,0,0,0,0,0
1,26,-0.007733756196175,-0.00326013154270751,-0.257321065198242,0.0454781116797969,-41.3038851737791,4.0890310693638,0,0,0,0,0,0,0,0,0,0
2,26,0.038914473129835,-0.00474975129661356,0.612013778135856,-0.04367626563091,9.6128617331986,1.90456428414915,0,0,0,0,0,0,0,0,0,0
3,26,0.0382003403277418,-0.0101650531916009,-0.180724837735729,0.243717104004258,-71.2100979168188,2.20401799489627,0,0,0,0,0,0,0,0,0,0
1,27,-0.0447979181706915,-0.000342171537677233,-1.50610269397329,0.0742809173453394,62.137195118008,1.64956057386231,0,0,0,0,0,0,0,0,0,0
2,27,-0.0361245348624042,-0.00549865985892767,-1.15493697042013,0.157707275848994,37.6618913261613,-2.1438310430649,0,0,0,0,0,0,0,0,0,0
3,27,-0.062280918400889,-0.000487461716093378,-0.623129251108431,-0.00647152254659278,58.7982490671331,0.555250609696586,0,0,0,0,0,0,0,0,0,0
1,28,0.0136027107307459,0.00689102709551764,-0.677684898923137,-0.0110850281615341,80.6791968502995,6.01901557424106,0,0,0,0,0,0,0,0,0,0
2,28,-0.00163752718342547,0.00570878557779511,-0.561716367338095,-0.00337452880234745,5.02791332049696,8.72606437101548,0,0,0,0,0,0,0,0,0,0
3,28,-0.0198933940176298,0.00885933848354538,-0.733969310313717,-0.0108980173235561,80.8268852451526,6.23691621148087,0,0,0,0,0,0,0,0,0,0
1,29,0.0435635373425969,0.00197767043792801,-1.37008087306393,0.165665471440793,103.523832461978,0.508299586437998,0,0,0,0,0,0,0,0,0,0
2,29,0.0951247791281222,-0.000176580206486996,-0.807855970951878,-0.129157153364814,116.625306224275,0.985199746545611,0,0,0,0,0,0,0,0,0,0
3,29,0.0940626818936279,-0.00258327645938794,-0.853125512887938,-0.136712311372339,35.3512360431839,-3.11145239318412,0,0,0,0,0,0,0,0,0,0
1,30,-0.0128848686099783,0.0147004754398836,0.6261154633424,0.0028874188275505,39.9742231925682,3.93735961854476,0,0,0,0,0,0,0,0,0,0
2,30,0.066399076403588,0.00222478358294221,0.750230448199982,0.278525824695388,-58.3050567876715,5.03579511084595,0,0,0,0,0,0,0,0,0,0
3,30,-0.0345950879708727,0.000659466649037798,0.0942387711299908,0.120187789686408,-91.4936786657136,-5.17943982635362,0,0,0,0,0,0,0,0,0,0
1,31,-0.0273498389428859,-0.00232177451359956,0.166409593263259,0.123956482648631,84.346294039804,4.94498703448401,0,0,0,0,0,0,0,0,0,0
2,31,-0.0126031997050706,-0.00333559759510156,1.11531932779508,0.0465708297902848,57.2419311514864,11.4329303078334,0,0,0,0,0,0,0,0,0,0
3,31,0.0202527713843956,-0.00914162262793526,0.160099270472532,0.163374537272798,184.728152152581,-7.05673869653953,0,0,0,0,0,0,0,0,0,0
1,32,0.053573183271145,-0.00671536982997733,0.649570106764458,-0.024115402363475,76.7591440532052,-1.00860932038085,0,0,0,0,0,0,0,0,0,0
2,32,0.0388154503256795,-0.0011717879420261,0.74261954121835,0.0155983499501037,21.89904502689,7.88254182616,0,0,0,0,0,0,0,0,0,0
3,32,0.013467975841551,0.000738687829286248,-0.404742264835029,0.220989611692657,79.4956822378416,11.8820677194559,0,0,0,0,0,0,0,0,0,0
1,33,-0.043413756360251,-0.0122103029179216,-0.147693189021481,0.11570783103274,153.530379710178,-0.833869116830344,0,0,0,0,0,0,0,0,0,0
2,33,-0.0526557068113052,-0.00683189410169079,-0.0175658819312829,0.107039270811185,164.800511269733,5.21858046748231,0,0,0,0,0,0,0,0,0,0
3,33,-0.075839698057826,-0.00509695020616836,-0.533190872898397,0.115139538085668,202.949001443809,-3.56686201064083,0,0,0,0,0,0,0,0,0,0
1,34,0.00703776779639753,-0.000346375707219679,0.00504294718801201,0.0312100782123688,-21.321124847333,-2.15304329423074,0,0,0,0,0,0,0,0,0,0
2,34,0.0206488883971394,-0.00104554805319456,-0.324334291965207,0.0283503768725411,-10.1689981524031,-2.00832109202651,0,0,0,0,0,0,0,0,0,0
3,34,0.00777486625399515,-0.000176554571198923,0.0324494368846997,0.0176593698072538,33.0511383418117,-3.97446833930393,0,0,0,0,0,0,0,0,0,0
1,35,0.0259845098961282,-0.000925723036968001,-0.482302111550063,-0.00817835595058847,18.6420079286552,-1.19358285080484,0,0,0,0,0,0,0,0,0,0
2,35,0.0145410596038271,0.000622821168742183,-0.627813984086874,-0.0065198393062682,68.2453103208003,2.31737166038483,0,0,0,0,0,0,0,0,0,0
3,35,-0.00517550999142014,0.000974677840529798,-1.2304158220083,0.229490663755345,15.4478382931451,-11.0214586757434,0,0,0,0,0,0,0,0,0,0
1,36,-0.00450254158754237,-0.00214548705065545,-0.810529849792467,-0.0452624835027763,-186.835793310877,14.3941722548504,0,0,0,0,0,0,0,0,0,0
2,36,-0.00971402536696075,-0.000276901496952786,-0.726943057528302,-0.0576287540806639,-91.3648244308132,-0.483477971382483,0,0,0,0,0,0,0,0,0,0
3,36,-0.00366420085951713,-0.00551576704255607,-0.682133498322333,0.0798849176745635,-141.281403253805,1.81757238359377,0,0,0,0,0,0,0,0,0,0
1,37,0.00232456674506931,-0.00517376100696137,0.0749954946427147,-0.309333511360015,-52.8141781545276,-1.43768896421827,0,0,0,0,0,0,0,0,0,0
2,37,0.00292747865910137,-0.00677266024190587,-0.502667635300041,-0.219319886203977,-130.244391704018,5.72241040663922,0,0,0,0,0,0,0,0,0,0
3,37,-0.0365786554427912,0.00214535695331856,-0.428567807073266,-0.233730080181757,-81.696831809024,0.01298695932232,0,0,0,0,0,0,0,0,0,0
1,38,0.0364732682652962,0.000281432143026253,0.78937410665719,0.0437897957838487,-204.892965476794,8.68280731063701,0,0,0,0,0,0,0,0,0,0
2,38,0.00918610744216686,0.00180636716043447,0.477288544112948,0.0546391280910481,-167.519627783136,5.96330343446635,0,0,0,0,0,0,0,0,0,0
3,38,0.0250486720371264,0.000511909241389589,-0.145803616044017,0.0727887904601006,-207.993027647897,7.61497766405033,0,0,0,0,0,0,0,0,0,0
1,39,-0.0159917256761046,-0.0127804197722841,0.685701064088493,0.103655378928448,205.486029399817,6.79478557119362,0,0,0,0,0,0,0,0,0,0
2,39,-0.0291823169751497,-0.010338173611898,0.0641594123334546,0.200417524111808,160.243107549187,7.66619294833161,0,0,0,0,0,0,0,0,0,0
3,39,-0.0174024530332053,-0.00928706125928517,1.01755616703928,0.0829869994129818,85.1906589206574,4.90340103507981,0,0,0,0,0,0,0,0,0,0
1,40,0.0219843933826205,0.00466031215959808,-0.821908287687323,0.0905441524231142,139.688849139354,-2.54259398007486,0,0,0,0,0,0,0,0,0,0
2,40,0.0392831554438349,0.006537804432137,-1.19346222569261,0.0662461971414843,102.579663703991,-8.31891343162918,0,0,0,0,0,0,0,0,0,0
3,40,0.00954380536690014,0.00659138196623452,-0.356502869161976,0.0122755949171281,77.4955775106147,-4.15890796617179,0,0,0,0,0,0,0,0,0,0
1,41,0.0179768028806651,-0.00318018738768684,-0.0318822074418534,0.0488652665271175,-29.5399518515172,2.04832927200893,0,0,0,0,0,0,0,0,0,0
2,41,-0.00134346813167863,-0.00407180091344366,0.749607139912377,-0.0529884365527278,37.4904379427822,4.30054490255445,0,0,0,0,0,0,0,0,0,0
3,41,-0.0244051486332086,-0.0134449619350426,-0.0487409523205198,-0.00458169350037002,-42.5010023261083,9.05634733299671,0,0,0,0,0,0,0,0,0,0
1,42,0.0486842125525992,-0.00145355919146757,0.457045557119082,-0.0958850191664898,7.03127243903128,-5.39918194902917,0,0,0,0,0,0,0,0,0,0
2,42,0.0451183439794764,0.00151084984817851,0.165479426713667,-0.0220571823856022,-43.0443929494147,1.75836242616974,0,0,0,0,0,0,0,0,0,0
3,42,-0.0135315124294744,0.00768198065978432,0.234021422232586,-0.053277892139499,-29.8212448079861,4.30168803476706,0,0,0,0,0,0,0,0,0,0
1,43,0.0284953551406923,0.00252923084621958,-0.263070605002883,-0.161168670781285,37.4753802434224,-8.10342654509045,0,0,0,0,0,0,0,0,0,0
2,43,-0.00765672102571902,0.00276592654302163,-0.885188643302286,-0.118359261786591,-26.9891379358895,0.69009421202299,0,0,0,0,0,0,0,0,0,0
3,43,0.0384457372693827,-0.000255799724622514,-0.542497269911475,-0.131585739563,0.542878660868325,-4.87044354888139,0,0,0,0,0,0,0,0,0,0
1,44,-0.0271803774139432,-0.00244698836126723,-1.04716380178164,0.094375892042534,80.7410904823895,0.117363761262812,0,0,0,0,0,0,0,0,0,0
2,44,-0.0462842570583089,-0.00989316222054806,-0.453408658392467,0.0876470299998815,59.3380900877992,-9.43959936973891,0,0,0,0,0,0,0,0,0,0
3,44,-0.00496778556253652,0.00152577856283226,-0.405281481964009,0.0396168748597246,104.03166876248,-1.83640935367672,0,0,0,0,0,0,0,0,0,0
1,45,0.0058975451192671,0.00555779570578683,-2.03945578630313,0.0578352061829212,-24.8382851486429,4.97075936010293,0,0,0,0,0,0,0,0,0,0
2,45,-0.0421038323056449,0.00171501516091238,-0.0497521085716466,-0.203398073496012,-49.518164923968,1.86320002769644,0,0,0,0,0,0,0,0,0,0
3,45,-0.0697421872949908,-0.00242629972073528,-1.92287066408323,-0.147554041148204,92.2602191857557,2.53865011881557,0,0,0,0,0,0,0,0,0,0
1,46,0.0289138796608448,2.27904714165772e-05,0.430715861507217,0.231439823681974,157.059571254109,13.0474379269208,0,0,0,0,0,0,0,0,0,0
2,46,0.00553833625172917,0.00367952271344056,1.20971279445854,0.110303115464434,99.4218203604246,3.29815646749447,0,0,0,0,0,0,0,0,0,0
3,46,0.0039985670403393,0.00768877622024037,0.890256625776338,0.107294211976186,144.96616088942,5.58560832819672,0,0,0,0,0,0,0,0,0,0
1,47,0.022483679889727,-0.00454669180485513,0.534498395932097,0.150892488034891,3.29052841837552,3.21872453081235,0,0,0,0,0,0,0,0,0,0
2,47,-0.00191783169383264,0.0039274843769375,0.639634615153465,0.0927942074896683,46.8822964483202,9.55456735044093,0,0,0,0,0,0,0,0,0,0
3,47,-0.0108769226011587,0.000491195504931242,1.03625941544524,-0.0323510402558758,126.471377441855,0.162791933979265,0,0,0,0,0,0,0,0,0,0
1,48,0.0336321760014027,-0.00566100996698837,-0.265765239853982,-0.123645709980183,-125.136402130526,-9.41849212555526,0,0,0,0,0,0,0,0,0,0
2,48,0.0171461458407256,-0.00302577215657298,-0.0742673063793857,-0.12108360581403,-128.033897800715,-0.070363702018085,0,0,0,0,0,0,0,0,0,0
3,48,0.0535454185181159,-0.00657273279521891,-0.356288268490648,-0.170143996024052,-82.0097822635639,6.55712419746141,0,0,0,0,0,0,0,0,0,0
1,49,-0.0603535977625738,0.00541282244155615,-1.37922526076999,-0.0449111488753229,77.7010402020672,-0.858445152398138,0,0,0,0,0,0,0,0,0,0
2,49,-0.0407901445571657,-0.00178222896927524,-1.10321462391352,-0.135987584124393,-17.4539020281219,11.1749204839858,0,0,0,0,0,0,0,0,0,0
3,49,-0.0438072173640114,0.00276447567431111,-1.05925164271891,-0.0897741717894358,26.8780475684067,1.82605603254083,0,0,0,0,0,0,0,0,0,0
1,50,0.0268639429704525,0.0038926472181817,1.37500230289259,-0.0763824271641659,-90.8672277914927,-9.76542977003558,0,0,0,0,0,0,0,0,0,0
2,50,-0.0254684491515214,0.0104931738791411,0.876053849698236,-0.0808651221642628,-86.9691929845855,-6.12982108489715,0,0,0,0,0,0,0,0,0,0
3,50,0.0241697014117044,0.00659303391721465,1.43891055413295,-0.05892386321365,-104.638819040834,-3.40154279355977,0,0,0,0,0,0,0,0,0,0
1,51,-0.0244475999384299,-7.24335389905542e-05,0.483376166815161,0.220623760197875,101.920373083159,6.37192954324137,0,0,0,0,0,0,0,0,0,0
2,51,0.019186456815893,-0.00322865323686379,0.0537396545629854,0.247374080151416,131.88389193449,1.06454692951884,0,0,0,0,0,0,0,0,0,0
3,51,-0.0222325267570325,0.00205830387170328,0.808873585606865,0.0770720616593781,80.8520289917622,1.48585340662438,0,0,0,0,0,0,0,0,0,0
1,52,0.0117539358977892,-0.00469669514433667,-1.22526688528997,-0.044400845530217,35.2661404175897,6.91551007306247,0,0,0,0,0,0,0,0,0,0
2,52,0.0724539476722077,-0.00247667187195316,-0.724058663916535,-0.0643141683746506,60.515637678698,6.80730563657834,0,0,0,0,0,0,0,0,0,0
3,52,0.0179086919925382,-0.00548692665380988,-0.77197851375006,-0.0242676097373397,-22.1784053341473,10.6309278061728,0,0,0,0,0,0,0,0,0,0
1,53,-1.58489848196552e-05,0.00398677777064795,1.29984228587813,0.12734212941118,135.030458681877,-6.2450266308761,0,0,0,0,0,0,0,0,0,0
2,53,-0.00275630477824684,0.00290134073887254,1.2966489384591,0.135366256725885,107.759025630519,-4.81193800340808,0,0,0,0,0,0,0,0,0,0
3,53,-0.00987360431166628,0.00374799064164194,0.884032671292869,0.158513539608897,75.3007619588358,-2.40675259805756,0,0,0,0,0,0,0,0,0,0
1,54,-0.0093540057907493,-0.00467705591228012,1.33730915033849,-0.17262930101806,17.1036178739237,-11.3448780029899,0,0,0,0,0,0,0,0,0,0
2,54,-0.0249716501421791,-0.00291802307458618,1.09701518037385,-0.0707954376273317,-4.34712345615338,-6.49691496188297,0,0,0,0,0,0,0,0,0,0
3,54,0.0153884930990742,-0.0015599565305042,0.782033733449595,-0.154072379481642,49.6437748777476,-11.1820995753087,0,0,0,0,0,0,0,0,0,0
1,55,0.0196433092238841,-0.00082408873046569,0.540220558199986,-0.156987537137425,-165.350608683875,0.884130633821945,0,0,0,0,0,0,0,0,0,0
2,55,0.0310793131752076,0.00392584544645438,0.410627410303801,-0.13949430467797,-64.4301437375125,-2.52764393591943,0,0,0,0,0,0,0,0,0,0
3,55,0.0448844088622584,0.00638404466991369,0.727608031965237,-0.209373123210314,-118.303281318271,-0.220333464548583,0,0,0,0,0,0,0,0,0,0
1,56,0.0111963699127839,0.000984781078644316,-0.0147259252298593,0.105885301167728,-46.9307818814362,1.16528943240588,0,0,0,0,0,0,0,0,0,0
2,56,0.0156742704815898,0.000742094459704806,0.172611572705734,0.103426788911647,-135.357203695216,4.90449592760022,0,0,0,0,0,0,0,0,0,0
3,56,-0.0129622414773145,0.0017977384517108,-0.270023530557472,0.115106623481953,-46.6474539322213,0.579959615147423,0,0,0,0,0,0,0,0,0,0
1,57,-0.0567251503369341,-0.00755812207090053,-0.711277881054011,-0.017340491587494,59.5912685305123,-0.170563793817463,0,0,0,0,0,0,0,0,0,0
2,57,-0.0859881214672553,-0.0069955161386883,-0.924716632595337,0.00868933679504999,58.9205291653869,0.298240908129768,0,0,0,0,0,0,0,0,0,0
3,57,-0.066266539159459,-0.00651987426083697,-1.32002107759178,0.0198622530899377,-48.486671691127,8.97562239526838,0,0,0,0,0,0,0,0,0,0
1,58,-0.0648383690885668,0.00242443261004485,-1.19304999012486,-0.034866439158701,34.2075510697777,14.6449492783488,0,0,0,0,0,0,0,0,0,0
2,58,-0.0244536879018291,0.000588016965201189,-1.49834862320028,0.0494614700265733,103.097796977339,2.35423226194458,0,0,0,0,0,0,0,0,0,0
3,58,-0.0556656831084092,0.00594679379538748,-0.762807395092288,-0.170408219413839,27.5389011266828,5.67865006197423,0,0,0,0,0,0,0,0,0,0
1,59,0.00281382149983234,-0.00464538743521682,-0.425302686576206,0.195649029411515,49.3606369344364,9.46539284711234,0,0,0,0,0,0,0,0,0,0
2,59,0.00103853371839957,0.000535359057836161,-0.13462860919492,0.0910776616056154,118.921024928564,0.582906261844849,0,0,0,0,0,0,0,0,0,0
3,59,0.00813770986673923,0.000740485304073211,0.186757522012567,-0.191207192596159,25.5964201035889,3.86587984073276,0,0,0,0,0,0,0,0,0,0
1,60,-0.000755465433696756,0.00799445789767303,0.21931920576719,0.0519352449935326,-18.3160773410111,-4.31234321959971,0,0,0,0,0,0,0,0,0,0
2,60,0.0366628002327145,-0.00785750364591421,0.60541913432509,-0.0190415922088533,-46.3797390869128,0.750207247501088,0,0,0,0,0,0,0,0,0,0
