parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,4.51216833441596,0.0335316809268501,0.74313896206158,
b1_pop,-0.00294217347007261,0.00279512223133067,95.0019521201682,
h1_pop,3.47418933633596e-05,4.44364229488292e-05,127.904436537399,
h2_pop,0.0926405718286692,0.0191296405359361,20.6493118061865,
alpha1_pop,9.04753527270483,1.57878362710648,17.4498753474823,
alpha2_pop,-3.66057285144512,0.612087156454213,16.7210756702349,
hcov1_pop,0,,,
beta_hcov1_score4C,0.464090547327928,0.0978021319729959,21.0739332089625,2.08301780935116e-06
hcov2_pop,0,,,
beta_hcov2_score4C,-0.144411320310057,0.0278113453754499,19.258424696719,2.07452418354848e-07
omega_b0,0.315682881772959,0.0339477193776035,10.7537409652826,
omega_b1,0.0135726230468965,0.00371446598372518,27.3673406451418,
e_b,0.242170719696609,0.0041294733916108,1.70519103084972,
