rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,1.85095754225116,0.0353473254848647,-0.0946585548902699,0.740983276496141,0.000717312733654829,0.0113372696466853,1.02245976169644,0.152233040467738,0.647619497803084,-0.0350734205526705,1.86609030577692,0.0296283116965844,0.575804110560985,0.0819217825627,145.888326574781,2.37747205393879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.23568288335555,0.20797695587876,0.0550540051074414,0.647973534268485,0.0443009383959776,0.00129683621378337,1.06106789873499,0.0219930271140386,0.227862329451558,-0.0861981566500346,1.43236407234695,0.171370378958933,0.804537604598592,0.00361917334147433,87.8415412226177,-4.40067436288412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.79599488645422,-0.0310918106818837,-0.0427014289038422,0.255277984285859,0.0162968690731775,-0.00282476096195637,1.5605510898246,0.0529464511183901,-0.0761531408222584,-0.00900193622116417,1.10673482437188,0.00966436164699898,-0.396525516363196,-0.0046200774192681,94.564683605289,-1.49498354928487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.06974514457015,0.00638330059611408,0.0136406393110262,0.103206289625015,0.00477550928948745,-0.00279666651350881,-0.0583124403978372,-0.12646063892895,0.640155524605506,0.0626255510025467,0.0788939332896907,-0.155423886921922,0.311506609558282,-0.000985805206409625,-68.1309180189559,-7.08062992451497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.65785398349046,-0.0970249211049218,0.00103515830018261,-0.34886246207715,0.0255155741349915,-0.00176781240290851,0.0355454034488769,-0.102900537138602,0.65152658455102,-0.131328084104197,-0.264704972323599,-0.00784675007644164,0.610634861626751,-0.00532827905146253,-55.9503309158106,5.50900943824572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.07485465059562,0.0229205160673061,-0.0703948942825049,-0.0763832075847131,-0.008890748601039,0.00336126063861662,0.24497524749248,0.0836146809395916,0.352614685157802,0.0022955239118805,0.331207054129441,-0.0636354774420298,0.609729509965792,-0.0699645341188922,-85.3446365453237,-0.0592324607770678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-3.09969524470205,0.0129542592318206,0.0387079439702021,-0.538291462720508,-0.00560477309943419,0.00591412601752788,0.360899027499855,0.130822804771447,-0.693027392193327,-0.0914603466822878,0.991096462787764,0.042236069718627,-1.02720883994614,0.119564430931372,-153.447162849217,4.69047530491745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-3.41320495680226,-0.0205961652406209,-0.0358361183106372,-0.105209996014488,0.0415333950694459,0.00338386163005749,0.49678692979464,0.114110473423418,-1.51660865201789,0.101590176834002,0.962947858937217,-0.0485234551731005,-0.465016367531229,0.0435298099704418,-179.27399733699,7.90811490676508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.84818476304613,0.0717809238128605,0.0801132519047851,-0.324301351572284,0.0464972038473084,0.000485430408740483,0.340304513043543,0.0325061705106419,-1.51400420650191,0.0459368832809176,0.786619509939103,0.126914201136706,-0.402670041245699,-0.00585763148596639,-162.295894303421,1.40065986631501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.7316895868011,0.0540946703643838,-0.0009365511972666,-1.16352497232619,-0.0160399759572964,0.00786287603009481,0.208747969658657,-0.114276819887881,0.567876652457281,-0.0116617784459912,0.0355776354551569,-0.0672266599296402,-0.323084344880784,-0.0786906662474254,99.614625531549,9.48628233372063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
