rep,id,b03,b13,p1,g1,p2,g2,alpha13,alpha23
1,1,3.29394429333499,-0.328931691789845,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,1,2.62991323279231,-0.0283171022671782,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,1,2.93089922812226,-0.0798716179261952,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,2,5.47157435049728,-0.0379045244901722,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,2,4.62256898408278,0.00600914053595806,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,2,4.94335478096423,-0.0126387488582552,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,3,3.15011826990404,-0.445089368161121,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,3,3.65215936674205,-0.171693869516244,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,3,3.70922449572535,-0.251933155124046,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,4,4.44370730906466,-0.126538657222312,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,4,4.2494753132242,-0.117577746381708,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,4,4.25904227803159,-0.152491948449803,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,5,3.23323961790637,0.193049684760234,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,5,2.60450354403549,-0.398510595891579,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,5,3.93995551438681,-0.151093838142979,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,6,4.18578599367201,-0.333325941429282,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,6,3.45451109664157,-0.0848711203638575,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,6,4.69202762390213,-0.193758657138936,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,7,3.29484519666947,-0.20867259924245,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,7,4.15024317753424,-0.266018988014148,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,7,4.49036000268204,-0.322160004676629,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
1,8,4.42531693698413,-0.380799007114809,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
2,8,4.51777840341144,-0.403446473255327,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
3,8,4.61663238588444,-0.437454398358208,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962
