id,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha13_SAEM,alpha23_SAEM
44,4.64022,-0.0686133,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
45,3.76079,-0.311445,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
46,4.46217,0.134906,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
47,3.82632,-0.287279,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
48,4.31245,-0.126308,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
49,4.69861,-0.178772,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
50,4.80504,-0.0995535,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
51,5.53048,-0.0886515,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
52,4.92487,-0.109591,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
53,4.4586,-0.106301,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
54,4.43847,-0.0837736,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
55,3.85172,-0.195285,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
56,5.4211,-0.14276,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
57,4.3376,-0.183866,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
58,4.73464,0.0325485,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
59,4.40019,-0.130993,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
60,2.60152,-0.296832,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
61,4.24965,-0.320517,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
62,4.5693,-0.0931605,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
63,4.17034,0.000638662,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
64,2.71155,-0.190622,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
65,4.07731,-0.231741,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
66,4.2347,-0.217993,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
67,4.84639,-0.375652,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
68,3.29245,-0.11553,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
69,4.5484,-0.236779,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
70,3.34745,-0.177167,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
71,3.51396,0.020147,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
72,4.00794,-0.238647,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
73,3.35785,-0.100999,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
74,3.0579,-0.193561,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
75,3.04845,-0.136956,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
76,3.99983,-0.258636,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
77,4.27069,-0.172218,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
78,3.27182,-0.177031,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
79,5.55829,-0.359204,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
80,4.80207,0.0901875,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
81,3.90266,-0.478642,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
82,5.06929,-0.0953929,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
83,4.21354,-0.0301387,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
84,3.35067,-0.187806,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
85,4.47957,-0.125195,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
86,4.47599,-0.273016,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
87,5.16128,0.0412634,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
88,2.90145,-0.271027,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
89,4.66937,-0.0932127,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
90,4.90031,-0.182813,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
91,2.30445,-0.445519,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
92,4.94018,-0.0682477,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
93,4.14519,-0.222265,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
94,4.04249,-0.226074,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
95,2.70454,-0.107147,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
96,4.22054,-0.230621,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
97,4.78485,-0.182753,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
98,3.54966,0.130172,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
99,3.9108,-0.104498,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
100,4.55636,0.0447359,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
101,3.92929,-0.372845,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
102,4.07936,-0.0149672,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
103,5.02259,-0.0920679,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
104,3.92813,-0.16553,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
105,2.94478,-0.0596129,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
106,4.75255,-0.404207,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
107,5.66013,-0.261023,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
108,3.73657,-0.283502,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
109,4.90507,-0.170678,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
110,3.66304,-0.248691,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
111,3.58773,-0.243682,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
112,4.96165,-0.331474,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
113,4.08569,-0.204738,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
114,4.93685,-0.0848117,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
115,4.84909,-0.285114,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
116,3.40104,-0.174201,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
117,3.63572,-0.229477,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
118,2.82795,-0.370845,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
119,4.57522,-0.203998,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
120,3.62897,-0.258803,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
121,3.2954,-0.172109,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
122,3.59695,-0.365714,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
123,4.52731,-0.162743,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
124,4.34219,-0.107965,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
125,3.67928,-0.186728,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
126,4.95183,-0.101448,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
127,2.62502,-0.138555,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
128,3.55983,-0.250394,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
129,3.91115,-0.393285,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
130,4.09255,-0.071807,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
131,2.68671,-0.285814,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
132,3.55309,0.162831,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
133,5.21205,-0.108567,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
134,3.99825,-0.172799,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
135,4.76413,-0.177325,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
136,4.8321,0.179444,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
137,4.52308,-0.262759,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
138,3.92277,-0.330999,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
139,2.47678,-0.0510482,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
140,4.90028,-0.133149,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
141,4.25952,-0.3889,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
142,3.06915,-0.184105,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
143,3.80015,-0.15581,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
144,4.72994,-0.00774973,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
145,4.68311,0.0264064,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
146,3.49545,-0.260501,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
147,4.08999,-0.187562,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
148,2.67571,-0.288133,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
149,4.16851,-0.252341,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
150,3.33508,-0.131363,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
151,4.19104,-0.0646035,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
152,5.07729,-0.210206,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
153,3.81128,-0.244514,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
154,3.5962,-0.175137,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
155,3.89793,-0.170433,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
156,4.30082,-0.0540503,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
157,4.11467,-0.072052,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
158,4.78357,-0.2309,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
159,5.09981,-0.069988,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
160,4.26641,-0.180343,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
161,3.247,-0.17419,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
162,3.96238,0.0367512,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
163,3.51649,-0.0816648,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
164,3.68507,-0.213496,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
165,4.32197,-0.133754,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
166,4.05224,-0.037284,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
167,4.53424,-0.219166,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
168,2.28465,-0.162793,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
169,4.28173,-0.19969,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
170,5.35363,0.136823,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
171,4.44141,-0.290662,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
172,2.74847,-0.0914173,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
173,3.79957,0.00507826,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
174,2.74012,-0.170356,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
175,4.6353,-0.214943,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
176,1.89547,-0.399617,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
177,4.12434,-0.170058,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
178,4.42486,0.0982188,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
179,3.77739,-0.165728,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
180,4.31003,-0.321095,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
181,4.05734,-0.176462,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
182,4.5874,-0.0776219,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
183,3.64506,-0.12417,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
184,4.62815,0.0429703,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
185,2.58018,-0.160124,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
186,4.82711,0.236618,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
187,4.64954,-0.0857121,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
188,4.47049,-0.0745054,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
189,3.87669,-0.0568094,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
190,3.37127,-0.178305,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
191,3.47072,-0.119062,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
192,3.44328,-0.187943,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
193,4.32792,-0.107846,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
194,4.46634,-0.095982,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
195,3.61036,-0.159908,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
196,4.24035,-0.449103,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
197,3.91554,0.148868,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
198,5.12328,-0.22701,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
199,4.63339,-0.574492,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
200,3.94425,-0.108019,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
201,3.35302,-0.17318,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
202,5.10523,-0.0096595,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
203,4.32316,-0.2132,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
204,4.42733,-0.216149,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
205,4.23788,0.0690489,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
206,4.40848,-0.106638,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
207,4.39098,-0.181288,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
208,4.7097,0.0444504,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
209,3.27349,-0.15388,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
210,3.33985,-0.172191,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
211,5.35864,-0.30118,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
212,3.90502,-0.205564,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
213,4.3409,-0.102447,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
214,5.20642,0.0698369,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
215,5.38909,-0.285482,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
216,3.106,-0.215967,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
217,5.02044,-0.208651,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
218,4.76858,-0.0514868,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
219,4.3504,-0.183736,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
220,5.54782,-0.095585,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
221,4.01868,-0.188588,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
222,3.11259,-0.184373,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
223,3.8715,-0.129391,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
224,5.31397,-0.186259,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
225,4.8432,-0.271789,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
226,2.45711,0.030765,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
227,4.69369,0.0448588,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
228,4.2607,-0.182312,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
229,5.95062,-0.0765236,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
230,4.91435,-0.0548673,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
231,4.60484,-0.173274,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
232,5.19928,-0.257624,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
233,5.17359,-0.325354,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
234,4.35926,-0.107951,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
235,4.123,-0.340486,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
236,4.92346,-0.0604463,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
237,3.43345,0.00270223,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
238,6.02724,0.147878,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
239,3.22892,-0.192748,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
240,4.24525,-0.162786,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
241,3.99428,-0.297871,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
242,4.15664,-0.0569732,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
243,4.91969,-0.0516299,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
244,3.82364,-0.192218,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
245,4.22241,-0.167129,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
246,3.90055,-0.185234,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
247,3.57806,-0.197202,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
248,3.68083,-0.331683,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
249,4.76689,-0.193301,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
250,4.60256,-0.186869,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
251,4.13008,-0.391556,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
252,5.78965,-0.308244,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
253,3.91084,-0.152382,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
254,4.72807,-0.0961264,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
255,3.42593,-0.227342,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
256,4.95261,-0.180856,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
257,2.86524,-0.0512544,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
258,4.8517,-0.23661,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
259,6.11829,0.0487693,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
260,4.03703,-0.125131,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
261,3.55987,-0.272424,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
262,4.7365,-0.10481,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
263,4.55615,-0.111942,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
264,4.75136,-0.358676,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
265,4.33011,-0.250364,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
266,6.23496,0.0805213,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
267,5.04533,-0.0955344,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
268,3.92044,-0.137981,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
269,5.19428,-0.0504417,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
270,2.99109,-0.192011,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
271,4.64676,-0.314266,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
272,3.82132,-0.17418,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
273,2.61311,-0.355968,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
274,3.47269,-0.157032,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
275,5.84413,-0.158215,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
276,3.87165,-0.449891,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
277,3.26963,0.0682362,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
278,4.84021,-0.0146712,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
279,4.14872,-0.174994,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
280,4.94055,-0.100844,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
281,3.79902,-0.187437,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
282,3.6427,-0.191436,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
283,4.41852,-0.15654,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
284,4.78302,-0.0786873,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
285,2.78605,-0.0869427,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
286,4.53606,-0.203121,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
287,4.57898,-0.207722,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
288,5.12823,-0.194442,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
289,4.85833,-0.199434,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
290,5.66244,-0.205006,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
291,4.67455,-0.102178,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
292,4.09852,-0.194658,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
293,4.33856,-0.0738288,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
294,3.78251,-0.0557922,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
295,3.88497,-0.229236,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
296,4.21501,-0.597241,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
297,4.20849,-0.0462795,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
298,3.369,-0.313402,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
299,3.61281,-0.158157,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
300,4.88695,-0.132879,0.0662677,0.123175,0.706437,0.122778,0.681718,-0.223382
