rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,-0.568518066990128,-0.0768994927352306,-0.0558434290391954,-0.806706924688574,-0.012841366231596,-0.00107922527063803,1.01603964994489,0.124048535763391,2.01747866799666,0.0355751762846904,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.105172682277222,0.00128368315676095,-0.128106692952436,-0.469842339631771,-0.0307257843034661,0.000393433013536257,0.722715279344572,0.150047548973336,1.33885319632681,0.0782642673117829,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.104037525938868,0.0514492858483752,-0.070923121261049,-0.454514212493259,-0.0493885643654837,0.000324964776672918,0.287596875262735,0.180580489927223,1.57278251409387,0.0689095245760402,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.7149537834711,0.0108862786608342,0.0443262677827402,-0.353850666828929,0.00992221113399427,-0.00678862856575572,1.55129754755741,0.0352773149735852,1.03644371127722,-0.104714790271283,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.28386123452862,-0.0802525405880138,-0.0109599966944035,0.348008009574159,-0.029462094722545,0.00722912076254695,0.414369225082428,0.0222388875767593,1.0037431291911,-0.044572372006205,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.843626463634867,-0.132434149018386,-0.0368343886479363,-0.0805979042554321,0.0269486926776121,-0.0108638666613069,0.0599337483220044,0.108544679924584,0.280620115131388,-0.0205360064730185,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-3.50002684061261,0.18727534155068,0.0513048147351729,-0.752974559814259,0.00299134091306463,-0.00139094879508434,0.302020829846362,-0.00993986113098272,-0.641382911350064,-0.0834087384992116,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-3.16934167964546,0.0240204373775031,0.00423775166046669,0.724525368733578,0.0630148709461515,-0.00976906177467331,0.953721613501658,-0.0187363391465636,-0.758094315926678,-0.0665547696024611,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-3.3653425459835,0.0981488776945579,-0.110590298791768,-0.302530103360478,0.0471066465685261,-0.00478977983448272,-0.0479519219089033,0.0821128418977988,-0.262349810435674,-0.0166553646151234,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.43708494941813,0.059989737454296,-0.000638815327106357,-0.69691609629386,-0.0417545860834387,-0.00281576781378741,-0.956224183113425,-0.306267241030721,-1.93529521502196,-0.00873400902997935,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-2.23420665462235,0.0623208700251292,-0.0597611945832037,0.140472257063273,-0.0261756209391528,0.00315910016689571,-1.16307137373262,-0.00727102543668592,-0.581441636539604,0.0061923822746114,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-2.35165785022572,-0.0407496277417828,-0.0520328703268189,1.29505714118009,-0.0166689879213759,0.00664854225958818,-1.21518356605208,0.059072991852212,-1.47817687996271,-0.00346812474044924,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.98967256898367,-0.00456708506081843,0.0376339288318081,-1.43332054297172,-0.0411862076129621,0.0003301327888356,-0.310864299895032,0.0867237363823939,0.288609998955248,0.0704506120418101,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-0.703247284850455,0.0476176769144412,-0.0925795934123115,0.285243603229308,-0.0287733855223058,-0.00654041722642703,-0.881013140204213,-0.00402244282891057,0.879482456087374,0.0934326229525542,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-1.00386483233405,-0.041574029293597,-0.0688238950751145,0.885674716604081,-0.0369066495810237,-0.00496706354730598,-1.14892086603489,0.268493936709816,0.90806972810623,0.0144596962409158,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-0.362969003496354,-0.117664592443063,0.0289915308785156,-0.294616616746941,-0.0338789146133749,-0.000802979935026624,0.562913082821913,-0.0873900629506278,-1.64705963596451,0.222938266248509,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.44463337588124,0.110470284758907,0.0401178954788755,0.35187346178818,-0.0427506116290886,-0.0058695646552652,0.624396472773697,0.171374568063597,-0.40192439200334,0.0249752185622277,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-2.49587382752286,-0.0159752296777214,0.0201608377791136,-0.956451115109173,-0.0524628531650801,0.00585909363588854,0.113044923083697,-0.088954103667223,-1.20423927487309,0.113562175896537,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.080343962328091,0.172332322211349,-0.104921266614157,0.179870789666218,-0.0283828541819542,-0.00235013695526537,0.575808023354905,0.12876454409334,1.63987902805546,0.01613205389141,0,0,0,0,0,0,0,0,0,0,0,0
2,7,0.0666928691733517,-0.164914610075176,-0.0916125820133444,-0.828725372351805,0.0564484843714839,0.0016285805418608,-0.571950627286779,0.0199047444709039,0.256513131528263,-0.103204042777035,0,0,0,0,0,0,0,0,0,0,0,0
3,7,2.39942326726283,0.112869330468319,0.0274182758324888,0.408927999105307,0.00280519831903625,-0.0046340653609398,1.16773649657687,-0.179454752931107,1.57896404976228,0.0446780812005592,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-1.04333983296818,-0.0664108106796405,-0.0824256666010685,0.523679167781249,-0.0299325558515431,-0.000353264251016454,1.18539008067305,0.125587077487558,1.01607490908936,0.16138659938943,0,0,0,0,0,0,0,0,0,0,0,0
2,8,0.267543242996037,-0.233365877970116,-0.109668151273554,-0.285319850237167,-0.0115714310734205,0.00357930813428809,0.597741626146169,-0.0979651557596095,1.61557846428044,0.00929728560388092,0,0,0,0,0,0,0,0,0,0,0,0
3,8,-1.91015645390322,0.0645833348075786,-0.0272517983449444,0.167144907785868,-0.0372562777561232,-4.3898911878444e-05,0.950483980010388,0.111984923431169,1.24897360919896,-0.0847918971965632,0,0,0,0,0,0,0,0,0,0,0,0
1,9,4.12616933518382,-0.077532921156531,-0.0386198940018587,0.651912759262057,-0.0102365439235541,-0.000851272011378614,1.13316615294176,-0.0824967024476486,0.136416809735302,-0.0996278649709574,0,0,0,0,0,0,0,0,0,0,0,0
2,9,2.15153568173623,0.0822831070187333,0.0132893278145546,0.511657884426072,-0.0053955256623901,-0.0021790414792725,0.871756360859698,0.19693049328628,0.160191660990087,0.11490099382478,0,0,0,0,0,0,0,0,0,0,0,0
3,9,4.06565783440099,0.249448702720816,0.0105248357454131,-0.224525076700848,0.0422917092939956,-0.00195077438007401,-0.401485124914529,0.0180922413814133,0.0692990492320877,0.089811586398313,0,0,0,0,0,0,0,0,0,0,0,0
1,10,-0.430352101614555,-0.132312339027116,0.120136047279927,-0.427811990336877,0.0261065448214213,0.00111912703900907,-1.73641270258924,0.164206792422207,1.14207870481438,0.00736843364681631,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0.663588241771706,-0.0731582686109796,0.00201062554198603,0.455296745692655,0.0303858213113886,0.00266804697001053,-1.50539102221718,-0.130829995141779,0.745605397214716,0.00198579702545115,0,0,0,0,0,0,0,0,0,0,0,0
3,10,1.02011484044643,-0.0119490232072188,0.0593389779228772,0.646503786319696,-0.0163907869255357,0.00103359985771735,-1.95165706733563,0.0978468106526516,0.394873831974335,-0.140484770277,0,0,0,0,0,0,0,0,0,0,0,0
