rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,1.85865610191639,-0.201083459779951,-0.157175804682775,7.32319309409016,3.61677352816948,-0.199631747772131,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-2.7842718317234,-0.0775154406267594,-0.021650227507984,0.327977602169166,-0.576433456792609,-0.0438408356033048,0,0,0,0,0,0,0,0
2,1,1.56563958594137,-0.225345012172815,-0.15487384428918,3.28653170693747,3.47940467107283,-0.100719191968342,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-3.07728834769842,-0.101776993019624,-0.0193482671143888,-0.473236029424168,-0.713802313889265,0.0550717202004843,0,0,0,0,0,0,0,0
3,1,1.99736077505078,-0.118818965262067,-0.0444816196040279,3.6334119380919,2.97160281427251,0.0141711739027977,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-2.64556715858901,0.00474905389112415,0.0910439575707635,-0.372896711059383,-1.22160417068958,0.169962086071624,0,0,0,0,0,0,0,0
1,2,5.27457041691723,-0.0875546909983503,-0.156091492016297,5.27357396846098,3.87255263668331,0.0546938849045413,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,0.631642483277441,0.0360133281548412,-0.0205659148415053,-0.000360540647790231,-0.320654348278785,0.210484797073367,0,0,0,0,0,0,0,0
2,2,7.5251729149525,-0.219031200982819,-0.17418066326534,11.4504191013037,4.74716682781697,0.0140263987672877,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,2.88224498131271,-0.0954631818296272,-0.0386550860905488,0.774957486334759,0.553959842854872,0.169817310936114,0,0,0,0,0,0,0,0
3,2,6.07331815119405,-0.0699820644279318,-0.195787938682905,3.72844429578118,4.18402996639705,0.0259206145683529,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,1.43039021755426,0.0535859547252597,-0.0602623615081134,-0.347077777954476,-0.00917701856504038,0.181711526737179,0,0,0,0,0,0,0,0
1,3,2.79147958583808,-0.113609897604873,-0.104397192114846,15.5667253075595,4.4921390076331,-0.157208169003209,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-1.85144834780171,0.00995812154831896,0.0311283850599449,1.08206679735099,0.298932022671004,-0.00141725683438365,0,0,0,0,0,0,0,0
2,3,4.04608948852649,-0.177183232565731,-0.0862812609448416,8.57994447696228,3.99278344276388,-0.0468097319428387,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-0.596838445113296,-0.0536152134125392,0.0492443162299497,0.486358596532843,-0.200423542198215,0.108981180225987,0,0,0,0,0,0,0,0
3,3,4.40645059892639,-0.176716828896458,-0.101224633858827,13.631707710417,4.14833005797879,-0.0896592273005768,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-0.236477334713401,-0.053148809743266,0.0343009433159639,0.949329682696839,-0.0448769269833011,0.0661316848682491,0,0,0,0,0,0,0,0
1,4,2.95630991805877,-0.0603319076367571,-0.0918956317970212,2.91409359396226,3.64996071182796,-0.447827842229956,0.0383745358707791,0.112243291215341,0.781098548625993,0.10972272578451,0.197530196270857,0.661712981682813,-0.125938000344395,-0.164707511633306,-1.68661801558102,0.0632361115164344,0.0436299453777702,-0.593510019748175,-0.543246273134137,-0.29203693006113,0,0,0,0,0,0,0,0
