b0_pop,1,-0.28031,0.14484,-0.23262,0.24525,-0.38199,-0.051104,0.069313,0.50506,0.03308,-0.29859
b1_pop,-0.28031,1,0.18721,-0.20083,0.14763,0.39787,-0.044008,-0.17633,-0.086807,0.61268,0.039746
h1_pop,0.14484,0.18721,1,-0.22459,0.51169,0.092405,-0.8753,0.036321,0.021235,0.033901,-0.078113
h2_pop,-0.23262,-0.20083,-0.22459,1,-0.042938,-0.35994,0.16879,-0.65564,-0.037975,-0.12028,0.063953
alpha1_pop,0.24525,0.14763,0.51169,-0.042938,1,-0.20231,-0.27535,-0.078587,0.3448,0.40685,-0.24887
alpha2_pop,-0.38199,0.39787,0.092405,-0.35994,-0.20231,1,-0.022756,-0.094196,-0.57488,0.03911,0.25628
beta_hcov1_score4C,-0.051104,-0.044008,-0.8753,0.16879,-0.27535,-0.022756,1,-0.13829,-0.062393,0.070348,0.025973
beta_hcov2_score4C,0.069313,-0.17633,0.036321,-0.65564,-0.078587,-0.094196,-0.13829,1,0.049921,-0.15432,-0.020523
omega_b0,0.50506,-0.086807,0.021235,-0.037975,0.3448,-0.57488,-0.062393,0.049921,1,0.23132,-0.27083
omega_b1,0.03308,0.61268,0.033901,-0.12028,0.40685,0.03911,0.070348,-0.15432,0.23132,1,-0.19801
e_b,-0.29859,0.039746,-0.078113,0.063953,-0.24887,0.25628,0.025973,-0.020523,-0.27083,-0.19801,1
