parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,1.42321854451567,17.6119629674258,1237.47424703626,
b1_pop,-0.00659883069215425,0.0875004483861278,1325.99929393798,
h1_pop,4.66217736209015e+29,5.2183420618202e+30,1119.29290898549,
h2_pop,4.42664951384431e-17,1.92209248969604e-16,434.209323255593,
alpha1_pop,0.068650138095372,0.00997660878412226,14.5325400078035,
alpha2_pop,-0.0316082952331406,0.00390058961579628,12.340398578999,
hcov1_pop,0,,,
beta_hcov1_score4C,0.323661141022325,0.0654993092743388,20.2370012870408,7.75462591695586e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.139773943793774,0.0315828022111732,22.5956293096883,9.61591534043293e-06
omega_b0,34.0629382472978,2.80504748240079,8.23489583322518,
omega_b1,0.112573316356736,0.200257494324769,177.890730064458,
e_b,65.9867801539339,35.1467879964228,53.2633777772341,
