b01_pop,1,-0.1107,0.10102,-0.054768,-0.00017248,0.0021412,-0.0063229,-0.002309,0.0031486,0.0012117,-0.0051287,0.0044947,0.0060913,0.00071621,0.15524,0.067609,-0.047717,0.0081022,0.0012884,-0.0013438,-0.02301,-0.0013878
b11_pop,-0.1107,1,0.54239,-0.065482,0.011776,-0.0069488,-0.059752,0.046714,0.052881,-0.02308,0.037878,0.052893,0.065348,0.0022139,-0.065117,-0.42455,-0.35642,0.13101,0.010094,-0.0065051,0.033642,0.012517
b21_pop,0.10102,0.54239,1,-0.0033376,0.010679,-0.0085162,-0.008498,0.013123,0.01037,-0.017687,0.014728,0.010368,0.036644,0.0070645,0.012927,-0.33233,-0.62625,0.044556,0.020313,-0.004403,0.057855,0.010658
a1_pop,-0.054768,-0.065482,-0.0033376,1,-0.0017262,-0.010607,0.10934,-0.067034,-0.047294,0.026177,0.087504,-0.12463,-0.092877,0.0077268,-0.023158,-0.28343,-0.22569,-0.66364,0.010114,0.0016204,-0.096072,0.0033206
b03_pop,-0.00017248,0.011776,0.010679,-0.0017262,1,-0.16476,-0.0096345,-0.022299,0.0039123,0.0031167,-0.0040475,0.0070091,0.001552,-0.011377,0.00045514,-0.0087024,-0.0076374,0.0071911,0.016082,0.023918,0.0029319,-0.010478
b13_pop,0.0021412,-0.0069488,-0.0085162,-0.010607,-0.16476,1,-0.07551,0.082515,0.030108,0.0029642,0.022499,0.058917,0.048195,-0.046807,0.0019793,0.022702,0.012979,0.0061065,0.0070125,-0.057015,-0.0041305,0.011202
p1_pop,-0.0063229,-0.059752,-0.008498,0.10934,-0.0096345,-0.07551,1,-0.51751,-0.3716,0.21296,-0.19734,-0.90911,-0.69973,0.0079563,-0.0031787,-0.17714,0.012601,-0.062491,0.020573,0.022858,0.055586,-0.011104
g1_pop,-0.002309,0.046714,0.013123,-0.067034,-0.022299,0.082515,-0.51751,1,0.20522,-0.13816,0.27457,0.45593,0.46367,0.031511,-0.0023022,0.12579,-0.017417,0.030586,-0.020927,0.018473,-0.033897,0.005497
p2_pop,0.0031486,0.052881,0.01037,-0.047294,0.0039123,0.030108,-0.3716,0.20522,1,-0.46649,0.052985,0.38955,0.33198,-0.1059,0.0043434,0.10354,-0.019898,0.041948,-0.0099315,-0.0071188,-0.034205,0.0045597
g2_pop,0.0012117,-0.02308,-0.017687,0.026177,0.0031167,0.0029642,0.21296,-0.13816,-0.46649,1,-0.033802,-0.2202,-0.21172,-0.38551,0.0016031,-0.054962,0.023012,-0.010025,0.004952,0.030462,0.013715,-0.0055272
alpha11_pop,-0.0051287,0.037878,0.014728,0.087504,-0.0040475,0.022499,-0.19734,0.27457,0.052985,-0.033802,1,0.07635,-0.036155,-0.01153,0.0030248,-0.14049,-0.035768,0.010485,-0.0011558,0.0054405,0.049066,0.0065792
alpha13_pop,0.0044947,0.052893,0.010368,-0.12463,0.0070091,0.058917,-0.90911,0.45593,0.38955,-0.2202,0.07635,1,0.75041,-0.016666,-0.0015227,0.1967,-0.010034,0.059482,-0.026335,-0.036334,-0.05705,0.01371
alpha21_pop,0.0060913,0.065348,0.036644,-0.092877,0.001552,0.048195,-0.69973,0.46367,0.33198,-0.21172,-0.036155,0.75041,1,0.082412,0.00071972,0.16887,-0.045968,0.010857,-0.019841,-0.026924,-0.066073,0.01049
alpha23_pop,0.00071621,0.0022139,0.0070645,0.0077268,-0.011377,-0.046807,0.0079563,0.031511,-0.1059,-0.38551,-0.01153,-0.016666,0.082412,1,-0.00032556,-0.0073643,-0.01457,-0.013966,0.0013093,-0.059596,-0.0035891,0.0063605
omega_b01,0.15524,-0.065117,0.012927,-0.023158,0.00045514,0.0019793,-0.0031787,-0.0023022,0.0043434,0.0016031,0.0030248,-0.0015227,0.00071972,-0.00032556,1,0.037278,0.014162,0.015385,-0.0043173,-0.00048485,-0.11925,-0.00043981
omega_b11,0.067609,-0.42455,-0.33233,-0.28343,-0.0087024,0.022702,-0.17714,0.12579,0.10354,-0.054962,-0.14049,0.1967,0.16887,-0.0073643,0.037278,1,0.31592,0.081694,-0.012227,0.0054011,-0.064455,-0.014149
omega_b21,-0.047717,-0.35642,-0.62625,-0.22569,-0.0076374,0.012979,0.012601,-0.017417,-0.019898,0.023012,-0.035768,-0.010034,-0.045968,-0.01457,0.014162,0.31592,1,0.070138,-0.018577,0.01153,-0.033594,-0.015061
