rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27
1,1,6.53895679457029,-0.162626692851532,-0.208268764807417,6.7288151920099,7.44547702151782,-0.00864225208763989,4.59347505905211,0.0216480333370697,4.75251219768567,-0.158195222320328,6.77786828956476,0.137283192131263,5.30547171229917,-0.174056082470397,272.988986497062,-2.75325233425185,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,1,6.00657606442839,0.0101682776304374,-0.0132201422824099,3.50388553829269,7.42121128485232,-0.00658276070735112,4.69656747750566,0.00951916909485712,3.76841819033825,-0.110058692900154,6.648823330804,0.163181479592755,5.11092942574251,-0.168060030325526,284.847900215187,-4.15892429196228,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,1,6.61104189578947,-0.117865015141632,-0.114475913024321,2.50853211126798,7.41358128100487,-0.00700150090593666,4.53620949126848,0.0147749925541617,4.18395822007789,-0.14766987865956,6.94919403364894,0.112504293034549,5.28902923803808,-0.174060440840912,237.211357218207,-2.55517794616367,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,2,2.23093230031804,-0.231827400569125,-0.269751134866644,4.47811215903149,7.39141576640611,-0.00283439461552765,4.51275856997756,-0.385211669526034,7.64761248831305,0.0172669833619393,7.70859374944274,-0.113593518538002,4.77488173219084,-0.0802554182056207,482.883791940952,3.24181488782556,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,2,1.869263046557,0.0255417303720236,-0.0126314497926858,3.60036315272489,7.36475827565569,-0.00320210041128488,5.1824959342629,-0.422149093781561,7.68065060729714,0.0111257000989614,7.30273060799489,0.0107510269952076,4.9773868379079,-0.0971143492891921,551.600954775042,2.53765804907332,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,2,1.88740938591395,-0.0297217398482165,-0.0419694877212267,2.70422823960059,7.3880823399062,-0.00684323868787682,3.96287435853563,-0.272796121866746,7.12333227361789,0.0770099243572709,7.63365375774454,-0.0636219177883749,4.52972709453467,-0.0503074514575815,532.4635400487,2.21945603925703,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,3,3.94166604953653,-0.0993048110991659,-0.0570613523500771,4.51870531067046,7.38002022689881,-0.000922174327707046,5.24724218419694,-0.163137650427993,3.19767691368571,0.0478467123895221,5.95522396059096,0.0107275085065113,6.08919095991733,0.0381797390550221,364.214436703988,-4.92043768413399,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,3,3.44990349807582,-0.112700630542073,-0.198139770738446,4.48802506665736,7.38097192866042,-0.00027143643115676,5.78880481863497,-0.184562945248246,3.22944960216319,0.0209006532426587,5.57336479050524,0.0427921208556261,6.06599121254259,0.0453937627480871,346.192862807904,-4.25448884053318,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,3,4.81269463560244,-0.145863598435723,-0.0661115875869416,6.83442882296748,7.38004852353618,0.00033999606874226,5.1535825082996,-0.141909941502766,2.59358580237505,0.0785363849885482,6.10802055540562,0.00838981088853404,5.76346281764851,0.0376680247662348,382.895791751516,-4.78497658490184,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,4,4.58869161661133,-0.0843921084485686,-0.186996370373674,12.0462597094269,7.384544979851,0.00595578746678395,6.86894185024676,0.125364900487771,5.21265992116068,0.051845996388185,5.88618243997588,-0.00422716912665623,4.27510278490652,-0.216368652509702,296.6020111784,-12.9371441742055,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,4,4.92056099692783,0.0311401599347159,-0.276663950409565,3.48936461477158,7.40182978451578,0.00464979238748885,6.34735029792389,-0.0586840003694442,6.09587990377816,0.104540405829447,7.56416166531528,0.052287596259313,4.53413773630823,-0.0160574612294761,258.245182898087,5.25653006678633,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,4,4.32054114462374,-0.149547510045339,-0.19274375233744,9.15208442915086,7.43827580057522,0.000525120071995638,6.53447240325636,-0.11659705290473,6.37635340016997,0.190484690796262,7.14606276759906,-0.060710227343731,4.10867627445135,-0.127388403137042,293.535644847439,-2.82306650459073,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,5,6.88450960528259,-0.194121244872048,-0.303315281062651,11.0705423119273,7.35654417541202,0.00168667548525246,3.73958544913796,-0.000195737619671552,3.14038099161146,0.0791857383948208,6.54339642357663,-0.145587720752393,6.58176242061635,-0.126231686496153,421.694939376669,-1.43750378482964,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,5,7.73856528534175,-0.0537196672880921,-0.0416338910173951,9.05948876070462,7.3300391878221,0.00746117470930876,3.19056661679088,-0.167242558883478,3.58795360998891,0.0343723134959739,6.56497103283094,-0.1302873396748,5.78132809407309,0.0714038410500339,384.939176271588,-4.12969618354463,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,5,4.29907063301466,-0.190181882174933,-0.301943765929817,15.2871982807325,7.33093651916734,0.00581667884943264,3.65224079643218,-0.202022373760507,4.2138385779494,-0.0101849630045318,6.7283439027592,-0.129670425964403,5.82792911408415,0.031286601507486,329.107971377911,-2.93791986233745,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,6,2.99043358563227,0.0623513477252988,-0.198637491530568,25.8822839011696,7.50579186912344,0.00202082553540025,5.37472746315334,-0.102881341030475,5.94682359352955,0.0798385829632381,6.83997175119547,-0.118465044986523,4.78237434384808,-0.0414404446201623,131.556030166181,-12.6761959972734,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,6,5.15255364514572,0.107721990247314,-0.176012593964083,14.9182724051963,7.48491976521536,0.00550554708501186,5.34888665471062,-0.0416238900570344,6.12404401291115,-0.102199422765699,6.69382202607524,0.0747474864327135,4.96481294677868,-0.064294760058052,106.113276619319,-1.3048062534903,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,6,5.19160799968221,-0.227977030824762,-0.0294479285333292,5.15957924018084,7.45977520827463,0.00169524343066408,5.35587683178146,-0.052320026276828,5.75281613759027,0.0217810240503617,6.26503691529379,0.00375745243550036,5.25450906824294,-0.121849752103729,181.167671416332,-11.1639383279445,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,7,4.95624105698931,-0.0685031870378493,-0.173885417199328,8.49245643998094,7.36913283213866,-0.00810340257818202,4.22508934270348,0.034458844268965,3.79791601987114,-0.00954810794740557,7.84343710021483,-0.119849748877087,4.78038382320247,-0.127802666180389,216.830017669009,-8.84513852193295,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,7,4.84395872613892,-0.122705145383108,-0.162738400713131,4.2737638489419,7.34978803943606,-0.00207865013016152,4.70005164475644,-0.245686671860882,3.33401731008992,0.0554641287057681,6.83273744100052,-0.00784042165453628,5.04181651385247,-0.154747545033523,200.487804023741,3.72422827878692,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,7,4.82725256949035,0.0433346829126601,-0.169415786398389,14.5746770900059,7.33974876167629,0.0056541041332555,4.28440284499631,0.122864591525559,3.81714446999479,-0.0442898575707046,7.00674662309745,-0.0700444583718187,4.87636887030208,-0.200923872513605,186.300268210243,5.23359861427653,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,8,5.4459946896724,0.0674993095602231,-0.22112774613894,2.15379445944761,7.38490919244512,-0.0013822977171604,3.50099150545949,0.0304087243274165,4.77457595534993,-0.00617547012073693,7.32302438030679,0.0542790036728218,5.14716685471842,-0.18186627058924,290.458419971683,-14.0253505125616,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
2,8,4.74191333881714,0.0748573811686781,-0.137885800716016,2.17220707794188,7.41162212462986,-0.00197187595152288,2.98894421440646,0.0286107971786008,5.17266265494918,-0.0151525085430113,6.61004858206834,0.0737106351523387,5.46840045406532,-0.193546617358168,229.610114432596,-11.0798527974714,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
3,8,4.96231494034765,0.074975307323992,-0.166376844734754,1.79839268467735,7.39122797490079,-0.00231013414252779,3.41361846956622,0.0451697092040458,5.04865545351732,-0.0105625047181236,6.81741283495556,0.0786572698030507,5.10931871994027,-0.180479711338356,268.422796377531,-12.9572635029312,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
1,9,0.956661771784884,-0.210906851213872,-0.119059387290837,9.02532449154172,7.39077270619655,-0.00138988037955709,4.18876254631751,-0.325800047177851,5.31045488365081,-0.004052527279271,6.77309948978033,-0.0958734248413603,5.71641173739615,-0.0322244704700453,520.222685711351,-4.97003859853451,0.029932973532801,0.185855649558151,0.719421976301639,0.115296866827374,0.176367811099022,-7.89876569285483,0.775476218951317,-0.138558786042282,0.0215287873345842,2.08440720340344e-14,-0.0037556486147708,-0.150270745516121,-1.60813337838648e-08,-0.217023515300755,0.0475370346093014,9.18424782111679e-13,0.0834362026318836,0.00128347259970382
