rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.082806602175109,0.0321612416297736,-0.566486634204763,-4.59988221162556,0,0,0,0,0,0,11
2,1,-0.184309685290301,0.348827595674622,-0.526794673956137,-2.02743267391121,0,0,0,0,0,0,11
3,1,0.0904851039381062,0.0587800458141802,-0.396739574257745,-8.80152233008156,0,0,0,0,0,0,11
4,1,-0.0416171040123606,-0.182505011483697,-0.0967483537099767,-4.29720891273517,0,0,0,0,0,0,11
5,1,0.0309343628364507,-0.614448449663458,0.268047915892881,-1.95872158525874,0,0,0,0,0,0,11
6,1,0.00778652778996491,-0.0320594969735639,0.490267172168208,4.4947906814515,0,0,0,0,0,0,11
7,1,0.028989209658784,0.175118664515097,0.274347680568324,1.49703704304208,0,0,0,0,0,0,11
8,1,-0.0460886982683127,0.189016466677649,0.170024199537536,-3.6926826466592,0,0,0,0,0,0,11
9,1,0.157919739332639,0.175024600077658,0.58823783709495,-0.0607766187499101,0,0,0,0,0,0,11
10,1,-0.0559115777940211,-0.519827258944586,0.441285328367094,2.04939916316452,0,0,0,0,0,0,11
1,2,-0.0855111270790939,-0.107355111388252,0.0033790716100156,-7.08944233075691,0,0,0,0,0,0,5
2,2,0.0750082497594337,-0.00288484668624167,0.432072367898695,3.14333766876316,0,0,0,0,0,0,5
3,2,0.0275312415191574,-0.306047471129662,0.226638520006663,0.680053912432844,0,0,0,0,0,0,5
4,2,0.00859532978957289,-0.970840784896122,-0.233742199558188,-8.73978374212285,0,0,0,0,0,0,5
5,2,0.0316832074316524,0.602864831292398,-0.0538136583500095,-0.360525935200474,0,0,0,0,0,0,5
6,2,-0.0621969286314431,-0.331550853361344,-0.2120353704114,4.41363341789104,0,0,0,0,0,0,5
7,2,0.0396741685624676,0.0132670975424867,-0.0855739767374512,0.695020476938109,0,0,0,0,0,0,5
8,2,-0.209299619132866,-0.530725740166066,0.0324826530284227,4.35130794466691,0,0,0,0,0,0,5
9,2,-0.160203187871066,0.239347264819499,-0.0376962766013574,0.569676185808571,0,0,0,0,0,0,5
10,2,-0.1070363208184,0.171294966509362,-0.202674358445172,0.0796742733411384,0,0,0,0,0,0,5
1,3,-0.0215386498909463,-0.019688382397486,0.356475603285111,-4.97488009666925,0,0,0,0,0,0,6
2,3,0.0758119822178849,-0.372479230437979,-0.0952007712287001,6.99366121999985,0,0,0,0,0,0,6
3,3,0.151282357375225,0.691152752761042,0.0350413645036269,1.63949244500737,0,0,0,0,0,0,6
4,3,0.0899002203264793,-0.46755033156407,0.27455988308902,1.52324057714555,0,0,0,0,0,0,6
5,3,0.0917057062458649,0.803631210388054,0.775083574193652,-1.02591480418692,0,0,0,0,0,0,6
6,3,0.0188772717327396,-0.690343586270862,0.526738801387869,0.955391605735942,0,0,0,0,0,0,6
7,3,-0.0436186277579617,0.303629593844481,0.16400292200191,-1.2632668775744,0,0,0,0,0,0,6
8,3,-0.000699921690241356,0.128158718565128,0.304896840827094,-0.923361533644913,0,0,0,0,0,0,6
9,3,-0.00630257271189905,0.320398666156878,-0.186920976267342,-1.90460870553201,0,0,0,0,0,0,6
10,3,0.121329625514406,0.522674672183089,0.0285877796064651,-5.51296329949832,0,0,0,0,0,0,6
1,4,-0.101906583645046,1.08830999716379,0.32029214186252,-8.95007029220862,0,0,0,0,0,0,8
2,4,0.0837604844530583,0.458753909879604,0.065949739880266,-2.64673158248246,0,0,0,0,0,0,8
3,4,-0.106112164324296,-0.0110170290843569,0.476862750160675,-0.366149354617931,0,0,0,0,0,0,8
4,4,0.0135361983804611,-0.0543193024986426,-0.541998590922751,-5.04156155647655,0,0,0,0,0,0,8
5,4,-0.229345486015518,0.311139590535877,-0.0155824422580776,3.46843307919411,0,0,0,0,0,0,8
