b01_pop,1,-0.10483,0.12997,-0.076967,-0.00074296,0.0031503,0.0014718,-0.0020509,0.00036536,0.0011909,0.0012921,0.0013343,-0.0010692,-0.00022981,0.012927,-0.016279,-0.0021506,0.0070374,-0.017513,0.0071899,-0.011971,0.0051943,-7.8018e-05,-0.0026414,0.010468,0.0029341,0.0033719,-0.0031149,nan,nan,0.15529,0.079194,-0.066226,0.053983,-0.0012185,0.0031129,-0.0019481,-0.0015453,0.00026671,0.0051331,9.6022e-05,0.00061896,-0.0018623,-0.00043611,-0.019219,-0.000208,0.00078202,-0.00068565,0.00315,-0.00089933
b11_pop,-0.10483,1,0.55271,-0.20937,0.00086137,-0.00018012,0.0064534,-0.0010451,0.0009719,0.003679,0.0054658,-0.0055656,0.0011233,-0.0038257,-0.076918,0.040876,0.038907,-0.00985,0.10346,-0.014685,0.054566,-0.021048,0.00083679,0.013277,0.029618,-0.012973,-0.014832,-0.0010715,nan,nan,-0.05814,-0.54679,-0.28891,0.31194,0.0075696,0.0082887,-0.0018354,0.0034975,0.0012377,0.0072879,-0.004653,-0.00083366,0.0040784,0.0085321,0.062307,-0.0033498,-0.0066111,-0.0040316,0.0052425,-0.0094041
b21_pop,0.12997,0.55271,1,-0.014574,-0.0015297,0.0031875,0.0080459,-0.0063036,0.00039239,0.0012621,0.0052287,-0.00039816,-0.00036696,-0.0030949,-0.012325,0.01459,0.0155,-0.014955,0.021008,-0.0080402,0.01,-0.00053164,0.00027485,-0.001152,0.02186,0.00017747,0.00024242,-0.0017218,nan,nan,0.034047,-0.46207,-0.60176,0.20851,0.0031748,0.017356,-0.0080834,-0.00070639,-0.00072136,0.016236,-0.0097497,0.0064292,0.00068872,0.013992,0.045832,-0.0033881,-0.0041618,-0.0072748,0.0081982,-0.0143
a1_pop,-0.076967,-0.20937,-0.014574,1,-0.0048604,0.0013065,-0.0073493,-0.00056418,-0.003562,-0.0021371,-0.0070247,0.01013,0.0023233,0.0066116,0.0090051,-0.0028903,-0.0017635,0.0044037,-0.003742,0.0086316,-0.00054126,0.00086719,-3.5256e-05,0.00069605,0.00094588,0.00017344,0.00014668,-0.0025001,nan,nan,0.038903,-0.19565,-0.1991,-0.68653,-0.0028372,0.0017132,-0.0067735,-0.0045713,-0.0036037,-0.0045952,-0.0073195,0.010721,0.0036958,0.014117,-0.15138,0.0010215,-0.0018565,7.3535e-05,-0.0019579,-0.0041345
b02_pop,-0.00074296,0.00086137,-0.0015297,-0.0048604,1,-0.22787,-4.4441e-05,-0.00056047,-3.2057e-05,0.00092513,0.00056055,0.00022825,-0.00076707,0.00032437,0.0036465,0.035288,-5.369e-05,-0.00014104,-0.001195,-0.010614,0.0023472,0.0042511,1.1064e-05,-0.0056591,-0.0020443,0.0036413,0.0042201,-0.00027107,nan,nan,-0.0020336,0.0013678,0.0039237,0.0042027,-0.021425,-0.020574,0.0012745,-0.00050945,-3.7495e-05,0.00044031,0.00038567,-0.00046909,0.00063278,-0.0020669,0.00053196,0.011511,0.00083254,-0.0018732,-0.00096146,0.0026857
b12_pop,0.0031503,-0.00018012,0.0031875,0.0013065,-0.22787,1,-0.00029381,0.0060706,0.00033616,-0.0018638,0.0001194,-3.0274e-05,-0.00088021,0.0010909,0.071859,-0.088765,0.00058944,0.00045557,-0.019725,0.077215,-0.026981,-0.0025669,-0.00010357,0.015064,0.010554,-0.0057258,-0.0070597,-5.1275e-05,nan,nan,0.0031006,-0.00049818,-0.0078684,0.0015203,-0.022433,0.017658,-0.0011801,0.005899,-6.326e-05,0.0036295,0.00053623,-0.0011776,-0.00027509,0.0053841,-0.00034455,-0.0031371,-0.00053145,0.0028944,1.0634e-05,-0.0036555
b03_pop,0.0014718,0.0064534,0.0080459,-0.0073493,-4.4441e-05,-0.00029381,1,-0.15088,-0.00037575,0.0012592,-0.00023909,0.00075621,0.00023029,0.00093477,0.0054099,-0.030096,0.0005932,-0.00029916,-0.00012539,0.0087816,-0.01033,-0.0026764,-2.4107e-05,0.0038821,0.0024184,-0.0023685,-0.0027684,0.00026312,nan,nan,0.0011835,-0.00048082,-0.0044892,0.0091058,0.0019591,-0.00080507,-0.0057016,0.012745,-0.00047034,-0.00024992,-0.00091603,0.00017517,-0.00024603,-0.00062264,0.0004072,-0.00018353,-0.00087978,-0.0006635,0.002315,0.00019833
b13_pop,-0.0020509,-0.0010451,-0.0063036,-0.00056418,-0.00056047,0.0060706,-0.15088,1,0.0016142,-0.0035003,0.001037,-0.0027939,-0.0014131,-4.9754e-05,-0.085789,0.080553,-0.0001569,0.00025434,0.03913,-0.032755,0.064432,-0.0070502,0.00023656,-0.00025491,-0.01369,-0.0030844,-0.0032422,0.0012067,nan,nan,-0.004325,-0.0037472,0.0076703,-0.0004835,-0.0037352,0.00026321,0.011321,-0.04511,0.00065387,0.0014837,0.0017377,0.001388,-0.00091284,-0.0012237,0.0039138,0.00018629,0.012851,0.001092,-0.0018606,0.00075787
b04_pop,0.00036536,0.0009719,0.00039239,-0.003562,-3.2057e-05,0.00033616,-0.00037575,0.0016142,1,-0.098908,1.4577e-05,-0.00044603,0.00010159,-7.9273e-05,-0.00023587,0.00061957,0.0022188,-0.0046242,0.00066888,-0.0004786,-0.00044995,-2.6566e-05,3.6986e-05,-8.3775e-05,-0.0006821,1.5093e-05,2.0815e-05,-7.8453e-07,nan,nan,-0.00013554,0.00064036,0.0019898,0.0019861,-0.0017095,0.00087727,0.00012758,0.00035853,0.0029297,-0.0055597,-0.00018117,-0.00050241,-0.00020789,-0.0012107,0.00085344,0.0003867,0.00042957,0.0012109,-4.3038e-05,-6.6686e-05
b14_pop,0.0011909,0.003679,0.0012621,-0.0021371,0.00092513,-0.0018638,0.0012592,-0.0035003,-0.098908,1,0.00054071,0.002129,0.00086001,0.00057748,-0.0024272,0.00062939,-0.025862,0.012191,0.0014968,-0.00078934,0.0023068,-0.0056271,-0.00042566,0.0043627,-0.0085046,-0.0036501,-0.0042451,0.030431,nan,nan,-0.00011616,0.00061867,-0.0047245,0.0059577,0.0042378,-0.0012615,-0.002324,-0.00077806,-0.0001402,0.018993,0.0017119,0.0017132,0.00068612,0.00046396,0.0028181,-0.0014706,-0.0018909,-0.0038949,-0.0023298,-0.00042728
