b01_pop,0.020954,-0.00045096,0.00012675,-0.015185,1.3931e-06,-3.2575e-07,-2.7407e-06,6.3828e-06,1.1871e-06,-7.0016e-07,1.8707e-05,-8.9151e-05,-3.5932e-05,1.5951e-05,-0.00011696,-0.00059831,-0.00016305,0.00028682,2.3631e-05,4.8651e-05,-3.3848e-05,9.3461e-10,0.0033901,0.00031602,-2.6864e-05,0.0015171,1.0874e-06,9.3858e-08,-2.2959e-05,1.5852e-06,-1.5328e-05,-3.919e-06,-8.8045e-05,-1.9827e-07,1.7036e-08,8.8246e-07
b11_pop,-0.00045096,0.00019109,8.2755e-05,0.00051446,-6.3837e-07,1.6062e-07,-1.0249e-06,-1.3412e-06,1.5237e-06,3.2426e-07,-6.562e-06,1.6637e-05,1.5334e-05,-2.6082e-06,3.3551e-05,0.00027444,4.8309e-05,-5.4922e-05,-1.0005e-05,-1.3994e-05,9.6815e-06,-2.363e-10,-0.0002157,-9.3814e-05,-2.5784e-05,1.8826e-05,2.7889e-07,2.8509e-08,5.336e-06,-5.7917e-09,-1.1769e-07,-2.5723e-07,3.9793e-05,3.0074e-08,-1.556e-06,-8.7895e-08
b21_pop,0.00012675,8.2755e-05,0.00012471,-0.00096087,-4.9361e-07,7.1482e-08,1.0744e-06,2.5374e-07,3.386e-06,-7.2563e-08,7.7891e-07,8.1509e-06,2.2552e-06,-1.4928e-06,9.8364e-06,0.00081689,4.872e-06,-1.8654e-05,-1.1187e-05,5.7889e-05,2.7778e-06,-2.8537e-10,-8.9697e-06,-4.3895e-05,-3.4302e-05,-1.0869e-05,3.7586e-07,3.1619e-08,2.9824e-06,3.3848e-07,-1.5224e-06,-1.0235e-06,3.1544e-05,3.0296e-08,-1.5165e-06,4.384e-08
a1_pop,-0.015185,0.00051446,-0.00096087,0.75722,-2.1937e-05,2.7234e-07,0.00037802,2.2819e-05,0.00030735,-3.8228e-05,-0.00021799,0.00094739,0.000128,5.2333e-05,0.002242,-0.008161,0.0013999,-0.0077297,-9.5111e-05,0.011751,6.9958e-05,-5.6203e-09,-0.0078454,-0.0036529,-0.00078431,-0.11056,-1.7628e-05,-5.2659e-06,0.0003671,2.7119e-05,0.00064869,0.00010874,-0.00051503,5.5269e-06,-4.9898e-06,-1.9059e-05
b02_pop,1.3931e-06,-6.3837e-07,-4.9361e-07,-2.1937e-05,9.0112e-06,-3.3283e-07,3.285e-07,-2.7105e-07,-9.2368e-08,2.7785e-08,5.2081e-07,3.0721e-06,6.4539e-07,-1.4543e-06,-5.9048e-07,0.00029617,-4.6654e-07,2.2831e-06,-2.1667e-07,-4.808e-05,4.9738e-07,-7.5962e-11,1.7682e-06,5.0329e-07,2.7237e-07,5.1016e-06,-3.9127e-08,-3.7599e-08,1.0158e-07,-1.4625e-07,-2.0108e-07,-2.7424e-08,-3.1357e-07,9.9141e-09,5.3248e-08,6.4404e-09
b12_pop,-3.2575e-07,1.6062e-07,7.1482e-08,2.7234e-07,-3.3283e-07,2.005e-07,-8.4859e-08,1.4279e-07,1.0072e-08,1.1526e-08,2.6853e-07,-9.7746e-07,-1.1239e-06,4.165e-07,-1.3034e-07,5.1797e-06,-9.4029e-07,6.6404e-08,-2.151e-08,4.1552e-05,-4.4636e-07,9.4041e-12,-1.4407e-07,-4.2512e-08,-3.013e-08,5.774e-07,-1.1983e-08,1.2615e-08,-3.1961e-08,6.6226e-08,5.6667e-08,1.9185e-08,4.868e-08,-5.8e-10,-9.2872e-09,-1.2253e-09
b03_pop,-2.7407e-06,-1.0249e-06,1.0744e-06,0.00037802,3.285e-07,-8.4859e-08,0.0034364,-0.00011331,-2.8691e-07,9.701e-08,4.0911e-06,-6.1788e-05,-6.6855e-06,6.9447e-06,-1.0126e-06,0.0013651,1.3714e-05,5.5798e-05,1.1272e-06,0.000117,-4.6349e-06,3.3328e-10,2.1827e-06,1.6727e-06,-5.5638e-07,-0.0001181,9.6286e-08,4.7131e-08,2.0007e-05,-1.8689e-06,-5.3201e-06,6.7952e-07,-3.6261e-06,2.3094e-08,1.1791e-07,1.3004e-07
b13_pop,6.3828e-06,-1.3412e-06,2.5374e-07,2.2819e-05,-2.7105e-07,1.4279e-07,-0.00011331,0.00015548,2.8954e-07,-4.8018e-07,-1.2489e-05,3.2282e-05,8.2678e-06,-1.449e-06,1.2314e-05,-0.0015997,4.4784e-05,-3.7223e-05,4.9745e-07,-3.3414e-05,-3.4107e-06,-1.9519e-11,7.2642e-06,-9.0697e-07,1.2492e-08,-1.7994e-05,-2.3163e-07,-4.577e-08,-6.2143e-06,2.3498e-06,1.0227e-06,6.1389e-08,9.8284e-07,2.4701e-08,-2.243e-07,-5.2825e-09
b06_pop,1.1871e-06,1.5237e-06,3.386e-06,0.00030735,-9.2368e-08,1.0072e-08,-2.8691e-07,2.8954e-07,0.0020526,-5.6865e-05,2.4589e-06,-2.8534e-05,7.2445e-07,-1.0635e-06,-6.6695e-06,0.0010786,-1.4055e-05,0.0001201,-4.5405e-07,-0.00017498,3.5744e-06,7.0406e-11,-5.741e-06,-9.1539e-07,-1.4135e-06,-0.00015707,-2.5757e-08,-3.2044e-08,4.1534e-06,5.3856e-07,6.9881e-05,-1.2181e-05,4e-06,-3.5669e-08,-5.559e-07,-1.4795e-06
b16_pop,-7.0016e-07,3.2426e-07,-7.2563e-08,-3.8228e-05,2.7785e-08,1.1526e-08,9.701e-08,-4.8018e-07,-5.6865e-05,5.4958e-05,-3.5897e-06,8.8718e-06,-1.6595e-07,2.4987e-07,3.357e-06,-0.00045332,1.5674e-05,-1.4142e-05,-3.0786e-07,6.3262e-05,-7.4006e-07,3.786e-12,1.7959e-06,-6.5361e-07,-6.0077e-08,3.2546e-05,-1.7218e-08,6.5861e-09,-1.8511e-06,-5.0253e-07,-6.904e-06,4.2549e-06,-3.6053e-07,1.7295e-08,3.582e-07,-2.2295e-07
