rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,1.77014359284507,-1.33211974137226,-1.96472329706467,2.00290453022029,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
2,1,1.70093485656418,-1.37507503828479,-1.91994159755243,1.3982137379074,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
3,1,1.81281330649565,-1.48903014020963,-1.32120903831076,2.36355526736982,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
4,1,1.91864224428368,-1.19849993733216,-1.90061802094483,1.85688146608487,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
5,1,1.70672456195448,-1.45678808547893,-1.5829918045247,1.26910261368878,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
6,1,1.72262033298167,-1.11001443140625,-2.00642241120684,2.43247390060348,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
7,1,1.92371507563227,-1.309850719418,-1.90854941564266,0.849070233509896,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
8,1,1.78583147298414,-1.37349484350375,-1.63961427655717,1.02516014257808,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
9,1,1.77471173616043,-1.65401281130191,-1.52169320827827,4.1239715734788,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
10,1,1.71957044838861,-1.39166737146333,-1.91011555527772,1.05906752888802,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,2.56010694801397,-1.79725873407004,11
1,2,1.6915458427815,-1.41317366618266,-1.91703465313681,2.48177436509209,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
2,2,1.47415856645227,-1.35467948690713,-2.7488590594514,2.97956805039445,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
3,2,1.65715406263315,-1.66224494715584,-1.86295613578922,0.821913298091256,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
4,2,1.68548801695395,-1.45172349485286,-1.44252270496198,1.41171125340892,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
5,2,1.99466835873105,-1.56089994811951,-1.6501273323737,1.99100735692409,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
6,2,1.9140558617896,-1.46101348158889,-1.82047193935249,1.52042417598414,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
7,2,1.60638640503997,-1.49210763707967,-2.05330967797673,3.45310850151425,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
8,2,1.46280862917097,-1.19398783419838,-1.34827804330804,4.95344478331342,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
9,2,1.82088595193406,-1.68497837131385,-1.81195875536375,3.70441531633054,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
10,2,1.76689261279461,-1.70262945001796,-1.92147893975203,3.64127858218915,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.16368497636999,-0.816935788213655,5
1,3,1.58193194470322,-1.4139951745927,-2.12856260517949,2.41454477614024,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
2,3,1.73182319469107,-1.4920161236005,-1.27392680674169,2.04633400397204,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
3,3,1.69162211091729,-1.42839443362327,-1.16218313028806,2.59427269151596,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
4,3,1.59447919614031,-1.49737351514512,-1.59456144620537,2.47953019530426,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
5,3,1.76627239548672,-1.40828777296179,-2.5048515407496,1.83082371207278,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
6,3,1.77177314026933,-1.29232471835305,-2.66583953721599,1.62565737143169,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
7,3,1.6989183865693,-1.30104082350857,-2.19113904948302,1.39710973228534,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
8,3,1.63139547451882,-1.57348795261233,-1.39805706178587,3.02126964068959,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
9,3,1.58284379668887,-1.38481919353216,-1.8317119495821,3.59761132091245,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
10,3,1.95759972244165,-1.29515821536568,-1.77371666452768,2.55711819865842,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.39642197164398,-0.980322945856386,6
1,4,1.76499148597295,-1.43531748502498,-1.50546226353099,3.64563614526851,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
2,4,1.70600975758516,-1.28615219545124,-1.56463093594607,3.13784301805252,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
3,4,1.66926023959425,-1.35988055230523,-2.04815343242762,2.56779811858131,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
4,4,1.86433800261079,-1.63364448793,-0.842055613409094,1.95933933508471,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
5,4,1.72250771505947,-1.48454620865003,-2.59760633993049,1.82242683071326,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
6,4,1.65588816757664,-1.38077345136912,-1.95830255908467,1.30924668225982,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
7,4,1.74558757138481,-1.49256105524373,-1.62587781439087,2.40114907606424,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
8,4,1.71904577349664,-1.20636411088203,-1.32781634181189,4.36232707761088,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
9,4,1.90396503253051,-1.57417736957946,-2.75669419177253,2.36547491936856,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
10,4,1.89470393333453,-1.66869972346681,-2.24887945800557,5.72670415139167,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,1.86189596219198,-1.30709726114185,8
1,5,2.08743943137459,-1.2983998782266,-1.72757773674006,2.88387037069513,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,0.698210985821992,-0.490161472928193,3
2,5,2.044676498844,-1.44460214238298,-1.17849883512674,2.21706378775463,0.00107740038858979,0.0645411675374931,-8.5097709371888e-07,-7.79610126622581,0.698210985821992,-0.490161472928193,3
