rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.0128026390324453,-0.000356343618027434,0,0,0,0,0,0,11
2,1,0.0191055916271843,-0.00243967305425196,0,0,0,0,0,0,11
3,1,0.0177429866230132,-0.00104640451208049,0,0,0,0,0,0,11
4,1,0.00173379435522869,-0.00158696790933656,0,0,0,0,0,0,11
5,1,0.00112707088929698,-0.00241721321462711,0,0,0,0,0,0,11
6,1,0.0272284276273782,-0.0025986994257981,0,0,0,0,0,0,11
7,1,-0.0178974649955183,0.0014821235629813,0,0,0,0,0,0,11
8,1,0.00164096599025965,0.00241183425230594,0,0,0,0,0,0,11
9,1,0.016125463087526,-0.00386193658672527,0,0,0,0,0,0,11
10,1,0.00402712840393116,-0.000439264147898168,0,0,0,0,0,0,11
1,2,-0.000997651520343812,-0.00839716287935676,0,0,0,0,0,0,5
2,2,-0.03736714519006,-0.00315764114839253,0,0,0,0,0,0,5
3,2,-0.0715589144355021,0.00720381431074744,0,0,0,0,0,0,5
4,2,-0.0220574145583771,-0.00413484538654482,0,0,0,0,0,0,5
5,2,-0.0250785066260173,-0.00815505588178467,0,0,0,0,0,0,5
6,2,-0.0378568731516935,-0.00394677300261077,0,0,0,0,0,0,5
7,2,-0.0568820174629184,0.00328116235412761,0,0,0,0,0,0,5
8,2,-0.016481112508971,-0.00473209541861865,0,0,0,0,0,0,5
9,2,-0.0147933709176842,-0.00518133293938584,0,0,0,0,0,0,5
10,2,-0.0229822810305325,-0.00208091080165336,0,0,0,0,0,0,5
1,3,-0.0059721693403969,-0.00296517459774386,0,0,0,0,0,0,6
2,3,-0.0251155875459921,0.000180798022173432,0,0,0,0,0,0,6
3,3,-0.0312308824053855,-0.00719902262440659,0,0,0,0,0,0,6
4,3,-0.0197257335150691,-0.00216368388607304,0,0,0,0,0,0,6
5,3,-0.00407576627591733,-0.00729832644602535,0,0,0,0,0,0,6
6,3,0.041231585568819,-0.0109790931397714,0,0,0,0,0,0,6
7,3,-0.0266064620139121,-0.00300546147323054,0,0,0,0,0,0,6
8,3,-0.0312738173880837,-0.00438120624494939,0,0,0,0,0,0,6
9,3,-0.0345892894701086,-0.00409491509107429,0,0,0,0,0,0,6
10,3,-0.0474427092920106,8.75842288581611e-05,0,0,0,0,0,0,6
1,4,0.0168778259568038,-0.00210922628423638,0,0,0,0,0,0,8
2,4,-0.020932324002734,-0.00684470645363388,0,0,0,0,0,0,8
3,4,0.0138635878649322,-0.00915923444037149,0,0,0,0,0,0,8
4,4,-0.00801926259899499,-0.00663902232910517,0,0,0,0,0,0,8
5,4,0.00635677477976981,0.00144046505589794,0,0,0,0,0,0,8
6,4,-0.0245403639116205,-0.000556376983024808,0,0,0,0,0,0,8
7,4,-0.00409679004522423,-0.00687009007157977,0,0,0,0,0,0,8
8,4,-0.0320129278575301,0.00552631370761533,0,0,0,0,0,0,8
9,4,-0.000604162144466569,-0.00225070713875482,0,0,0,0,0,0,8
10,4,-0.0248961955185508,-0.00261719749053994,0,0,0,0,0,0,8
1,5,0.0444851121577282,0.0023184358610223,0,0,0,0,0,0,3
2,5,0.0568944336984967,0.00282612182736262,0,0,0,0,0,0,3
3,5,0.0122134822320474,0.00238413669627384,0,0,0,0,0,0,3
4,5,0.0456363559722447,0.00171061603157432,0,0,0,0,0,0,3
5,5,0.00737849360430765,0.00319227662211486,0,0,0,0,0,0,3
6,5,0.0479034580359634,0.00441112249643855,0,0,0,0,0,0,3
7,5,0.0305341364823568,0.00352020589864269,0,0,0,0,0,0,3
8,5,0.000495976337041126,0.00466049482873331,0,0,0,0,0,0,3
9,5,-0.00403664894684463,0.00561001083108432,0,0,0,0,0,0,3
10,5,0.0555800775261102,0.00419874050423362,0,0,0,0,0,0,3
1,6,-0.0283999605893593,-0.00289188648411262,0,0,0,0,0,0,2
2,6,-0.00652612637745531,-0.00938430554405082,0,0,0,0,0,0,2
3,6,-0.0164155130549057,-0.00885736286947878,0,0,0,0,0,0,2
4,6,-0.0289136337462073,-0.00389425811519535,0,0,0,0,0,0,2
5,6,-0.0132330445374607,-0.00540931838311381,0,0,0,0,0,0,2
6,6,-0.0258578380873723,0.00383832767651093,0,0,0,0,0,0,2
7,6,0.00778538171566567,-0.00903833379058258,0,0,0,0,0,0,2
8,6,0.00239258726805558,-0.0036056633597372,0,0,0,0,0,0,2
9,6,-0.0180043559511428,0.00127627315891449,0,0,0,0,0,0,2
10,6,-0.0331994510590737,0.000100678014097798,0,0,0,0,0,0,2
1,7,0.0312540587918443,0.00666100836439559,0,0,0,0,0,0,12
2,7,-0.00810088727963543,0.00875428684911509,0,0,0,0,0,0,12
3,7,0.0493282917958662,0.00170126058978432,0,0,0,0,0,0,12
4,7,0.0223816600540457,0.00553477797825152,0,0,0,0,0,0,12
5,7,-0.000306733908308154,0.00447258197852007,0,0,0,0,0,0,12
6,7,-0.00514128469148356,0.0137373893138661,0,0,0,0,0,0,12
7,7,0.00749391377387165,0.00822891300027476,0,0,0,0,0,0,12
8,7,-0.0027844638056842,0.00410912789794042,0,0,0,0,0,0,12
9,7,-0.00162236653005032,0.0119695115134645,0,0,0,0,0,0,12
10,7,-0.00690907491305992,0.00981094897420308,0,0,0,0,0,0,12
1,8,0.0161242411122349,0.00893422420258508,0,0,0,0,0,0,7
2,8,0.0353252059953064,0.00652447317119564,0,0,0,0,0,0,7
