b0_pop,0.0095094,nan,0.0025245,0.048913,-9.5853e-17,-4.1415e-13,-1.3953e-16,nan,1.0756e-14,-6.8067e-15,nan,0.01783,-0.0053415,0.036807,-0.0041152
b1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
b2_pop,0.0025245,nan,0.098971,-0.030145,5.5797e-17,-7.3317e-14,1.4715e-16,nan,-6.9883e-15,-2.3329e-14,nan,0.018032,-0.017521,-0.059089,4.1573e-05
a_pop,0.048913,nan,-0.030145,0.50282,-8.8209e-16,-2.0723e-12,-5.1421e-16,nan,9.7023e-14,-4.9414e-14,nan,0.062658,-0.012275,0.10623,-0.019515
h1_pop,-9.5853e-17,nan,5.5797e-17,-8.8209e-16,1.8194e-07,5.9606e-17,-3.8959e-18,nan,-1.72e-05,-8.2678e-17,nan,-1.0109e-16,-5.7032e-17,-6.0644e-16,3.8345e-17
h2_pop,-4.1415e-13,nan,-7.3317e-14,-2.0723e-12,5.9606e-17,0.00017847,-1.3618e-15,nan,-6.6281e-15,-0.00021697,nan,-7.9707e-13,2.4636e-13,-1.6471e-12,1.8064e-13
alpha1_pop,-1.3953e-16,nan,1.4715e-16,-5.1421e-16,-3.8959e-18,-1.3618e-15,8.6646e-17,nan,4.2076e-16,2.0907e-15,nan,-2.072e-16,1.567e-16,-8.078e-16,6.553e-17
alpha2_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_hcov1_score4C,1.0756e-14,nan,-6.9883e-15,9.7023e-14,-1.72e-05,-6.6281e-15,4.2076e-16,nan,0.001869,9.2493e-15,nan,1.1656e-14,6.4657e-15,6.8993e-14,-4.3332e-15
beta_hcov2_score4C,-6.8067e-15,nan,-2.3329e-14,-4.9414e-14,-8.2678e-17,-0.00021697,2.0907e-15,nan,9.2493e-15,0.00036868,nan,1.262e-15,-2.7001e-15,-5.0665e-15,2.2987e-15
omega_b0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_b1,0.01783,nan,0.018032,0.062658,-1.0109e-16,-7.9707e-13,-2.072e-16,nan,1.1656e-14,1.262e-15,nan,0.096277,-0.018024,0.066215,-0.0081467
omega_b2,-0.0053415,nan,-0.017521,-0.012275,-5.7032e-17,2.4636e-13,1.567e-16,nan,6.4657e-15,-2.7001e-15,nan,-0.018024,0.033774,-0.015147,0.0023564
omega_a,0.036807,nan,-0.059089,0.10623,-6.0644e-16,-1.6471e-12,-8.078e-16,nan,6.8993e-14,-5.0665e-15,nan,0.066215,-0.015147,0.37992,-0.017633
e_b,-0.0041152,nan,4.1573e-05,-0.019515,3.8345e-17,1.8064e-13,6.553e-17,nan,-4.3332e-15,2.2987e-15,nan,-0.0081467,0.0023564,-0.017633,0.002017
