id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,-3.95056,-0.00825773,0.00405941,-0.0458892,0.0333154,5.93948e-05,0.0566813,-0.0159505,0,0,0,0,0,0,0,0,0,0
2,-0.223536,-0.0256304,0.0321442,-0.162366,0.044663,0.00325392,0.818748,-0.0283785,0,0,0,0,0,0,0,0,0,0
3,1.59722,0.108102,-0.0397784,0.608966,0.0509568,-0.00203643,-1.18601,-0.151425,0,0,0,0,0,0,0,0,0,0
4,0.400003,0.00225286,0.00983392,-0.0101489,-0.0296164,0.000409555,-0.735637,-0.0153158,0,0,0,0,0,0,0,0,0,0
5,0.47925,-0.0938751,0.0817249,1.04685,-0.0303131,-0.00223472,-0.0044315,-0.0347708,0,0,0,0,0,0,0,0,0,0
6,1.34222,0.0701109,-0.0253031,0.228579,-0.0214684,-0.00189663,0.396408,0.130977,0,0,0,0,0,0,0,0,0,0
7,-2.95431,0.0257075,-0.0241645,-0.153221,-0.0274461,-0.00260094,-0.597902,-0.198147,0,0,0,0,0,0,0,0,0,0
8,2.25313,0.00304473,-0.00514817,-0.153744,0.062423,0.00047376,0.109265,0.034213,0,0,0,0,0,0,0,0,0,0
9,-0.612229,0.022521,-0.0188632,-0.053217,0.00367773,-0.00307367,0.748401,-0.0710558,0,0,0,0,0,0,0,0,0,0
10,0.38395,0.0285952,-0.0124407,0.0717519,-0.0232972,-0.000161311,0.648605,0.0827928,0,0,0,0,0,0,0,0,0,0
11,-2.06311,0.159811,0.0472186,0.65439,0.0287566,0.00393719,-0.565748,-0.0803743,0,0,0,0,0,0,0,0,0,0
12,2.25698,0.0368375,-0.0232924,0.0526695,-0.0250558,0.000700324,-0.261356,-0.227676,0,0,0,0,0,0,0,0,0,0
13,-1.07314,-0.0159953,0.00200513,-0.000805349,0.0153169,0.000656791,0.00790163,-0.0089638,0,0,0,0,0,0,0,0,0,0
14,0.598754,-0.0167848,-0.00702231,-0.369343,0.00934884,0.00430648,-0.487329,-0.308702,0,0,0,0,0,0,0,0,0,0
15,-2.07165,0.000488813,-0.0239378,-0.120435,-0.00161627,-0.000973663,0.372813,0.0312399,0,0,0,0,0,0,0,0,0,0
16,-1.80662,0.00375838,-0.00982509,-0.368488,0.0246512,7.29327e-05,-0.360762,-0.101666,0,0,0,0,0,0,0,0,0,0
17,0.378869,0.0232189,-0.0116977,-0.260352,0.000495315,-0.00274285,0.158817,-0.142879,0,0,0,0,0,0,0,0,0,0
18,-1.87941,-0.0233352,0.000428591,-0.333534,-0.0599347,-0.00298666,-0.764548,-0.0293791,0,0,0,0,0,0,0,0,0,0
19,-3.47621,-0.0271624,0.0176682,-0.599079,0.035214,0.00376837,0.734171,0.0905088,0,0,0,0,0,0,0,0,0,0
20,1.8721,0.0303687,-0.0103643,0.0818413,-0.018993,-0.000170441,0.1912,0.0792325,0,0,0,0,0,0,0,0,0,0
21,1.26419,0.0603805,-0.0301276,0.050199,0.0905083,0.00531404,-0.213555,-0.0921989,0,0,0,0,0,0,0,0,0,0
22,1.48381,-0.0116834,-0.0324475,-0.0768807,0.0279558,-0.00516258,0.400257,-0.111101,0,0,0,0,0,0,0,0,0,0
23,-0.970001,-0.202729,0.00792484,1.83312,-0.00832383,0.00305659,-0.631002,-0.0492003,0,0,0,0,0,0,0,0,0,0
24,0.462225,-0.020466,-0.0122717,-0.35033,-0.0638177,0.00287149,0.918895,0.247734,0,0,0,0,0,0,0,0,0,0
25,-0.225677,-0.00130744,-0.00393764,-0.16678,0.0201042,0.0012108,-0.173387,-0.192484,0,0,0,0,0,0,0,0,0,0
26,2.62304,0.0171803,-0.0101965,-0.177583,0.00453413,9.89399e-05,-0.349483,-0.147502,0,0,0,0,0,0,0,0,0,0
27,0.630454,-0.0426229,0.0902106,0.446418,-0.0190019,0.00137471,-0.48344,0.405963,0,0,0,0,0,0,0,0,0,0
28,-1.14503,-0.0376963,-0.000954071,-0.546898,-0.00669241,0.00188224,-0.118746,0.188905,0,0,0,0,0,0,0,0,0,0
29,0.35839,-0.0530086,0.0212984,-0.0823668,0.0238206,0.000574214,2.08945,0.0546908,0,0,0,0,0,0,0,0,0,0
30,-0.41083,-0.0643798,0.0440244,-0.195392,-0.00243439,0.00144462,-0.945645,0.320348,0,0,0,0,0,0,0,0,0,0
31,-0.000991831,-0.0136428,0.00318388,-0.123933,-0.0351784,-0.000689402,0.249247,-0.0878002,0,0,0,0,0,0,0,0,0,0
32,-2.43781,-0.0583629,0.098843,0.637383,-0.0304711,-0.00243144,0.983234,-0.0324906,0,0,0,0,0,0,0,0,0,0
33,-0.415385,0.00766039,-0.00783916,-0.164072,0.0522783,0.000966341,0.422017,0.0165922,0,0,0,0,0,0,0,0,0,0
34,-0.108245,-0.0200395,0.00702923,-0.285009,0.00925621,0.000578015,0.0575384,-0.156077,0,0,0,0,0,0,0,0,0,0
35,-2.93805,-0.0683662,0.0200701,0.0318558,-0.0039367,0.000782085,0.179378,0.0257257,0,0,0,0,0,0,0,0,0,0
36,1.10938,-0.00017991,-0.0278897,-0.175868,0.00746574,0.00265967,2.18771,-0.0110521,0,0,0,0,0,0,0,0,0,0
37,-0.356519,0.117454,0.011248,0.277015,-0.00312535,0.00396371,-0.450907,-0.28056,0,0,0,0,0,0,0,0,0,0
38,1.70273,0.0124303,-0.0181987,-0.176015,-0.0232773,-0.00136871,-0.15634,-0.288146,0,0,0,0,0,0,0,0,0,0
39,0.601274,0.0124322,-0.0340554,-0.0331596,0.074083,0.00400808,0.0182748,-0.184241,0,0,0,0,0,0,0,0,0,0
40,2.43546,0.0113883,-0.0671335,0.42548,0.0105782,0.00442732,-1.48746,-0.0494032,0,0,0,0,0,0,0,0,0,0
41,2.04542,-0.0368915,0.00162494,-0.378223,0.0224904,-0.00413625,0.955948,0.144498,0,0,0,0,0,0,0,0,0,0
42,1.94683,0.0169308,-0.00789331,-0.0289775,-0.0185306,-0.00135771,-0.253526,-0.0640561,0,0,0,0,0,0,0,0,0,0
43,-1.56756,-0.00196284,-0.00528652,-0.163334,0.00841134,-0.000490496,-0.264283,0.0469045,0,0,0,0,0,0,0,0,0,0
44,1.08008,0.0696121,-0.0244723,0.219114,-0.00595934,9.4855e-05,0.709738,0.362248,0,0,0,0,0,0,0,0,0,0
45,0.858417,0.0189443,-0.0279154,0.0539174,-0.0350979,-0.0127231,0.331561,-0.309779,0,0,0,0,0,0,0,0,0,0
46,-0.296618,-0.000793283,-0.015892,-0.274685,-0.0526524,-0.00791699,0.637338,0.182055,0,0,0,0,0,0,0,0,0,0
47,-0.406364,0.188014,0.0232376,0.226765,0.000131172,0.000324869,0.543448,0.0196487,0,0,0,0,0,0,0,0,0,0
48,-0.21929,-0.0154882,-0.0171179,-0.423118,-0.0197613,-0.00241714,0.196394,-0.114745,0,0,0,0,0,0,0,0,0,0
49,-1.33596,-0.00726513,0.00415802,-0.0403347,0.00148223,0.000339481,1.01368,-0.00695656,0,0,0,0,0,0,0,0,0,0
50,1.08628,0.0745661,-0.0231618,0.0498483,-0.0170014,0.00104422,0.159988,-0.0868762,0,0,0,0,0,0,0,0,0,0
51,-3.31621,-0.0218516,-0.0116372,-0.360913,-0.0227108,0.00220507,-0.314174,-0.00109149,0,0,0,0,0,0,0,0,0,0
