rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.448253220401436,-0.118126867208188,0,0,0,0,0,0,11
2,1,-0.00620930124257546,-0.0740454599964755,0,0,0,0,0,0,11
3,1,0.138111218217492,-0.0197601437002777,0,0,0,0,0,0,11
4,1,0.604255750784545,-0.0341469625959285,0,0,0,0,0,0,11
5,1,-1.06814268770623,0.0194917375331585,0,0,0,0,0,0,11
6,1,-0.300686847072184,-0.0578608400503218,0,0,0,0,0,0,11
7,1,-0.817392956548643,0.00215726124105617,0,0,0,0,0,0,11
8,1,0.878299044739977,-0.0284165357704133,0,0,0,0,0,0,11
9,1,-0.51507318135306,0.0137555753477824,0,0,0,0,0,0,11
10,1,0.466429899864368,-0.0140351232664488,0,0,0,0,0,0,11
1,2,-0.0184621271892993,0.00615953839142256,0,0,0,0,0,0,5
2,2,0.168578055283888,-0.11176378632096,0,0,0,0,0,0,5
3,2,-0.00854636366553074,-0.0670560363084479,0,0,0,0,0,0,5
4,2,0.123061671738802,-0.0621401096038656,0,0,0,0,0,0,5
5,2,-0.258653859993815,-0.0515332371191477,0,0,0,0,0,0,5
6,2,0.0513599775721278,0.0768324126167268,0,0,0,0,0,0,5
7,2,-1.09194967795106,-0.0724925361227556,0,0,0,0,0,0,5
8,2,-1.15558466765396,0.0940440433433386,0,0,0,0,0,0,5
9,2,-1.40965762354837,0.0258689812085483,0,0,0,0,0,0,5
10,2,-0.76369090413817,-0.0113692160613095,0,0,0,0,0,0,5
1,3,-0.413023341623911,-0.130679298388712,0,0,0,0,0,0,6
2,3,-0.870681034173466,-0.0765570807008536,0,0,0,0,0,0,6
3,3,-1.20732644916607,0.0264812187486872,0,0,0,0,0,0,6
4,3,-0.649513442005485,-0.0499142227002888,0,0,0,0,0,0,6
5,3,-0.753247783411159,0.0440035953443288,0,0,0,0,0,0,6
6,3,-0.702976529383508,-0.0887274965783667,0,0,0,0,0,0,6
7,3,-1.4125125876188,0.0392499703327876,0,0,0,0,0,0,6
8,3,0.18801816010044,-0.100789977305671,0,0,0,0,0,0,6
9,3,-1.01194861677121,-0.130983169258785,0,0,0,0,0,0,6
10,3,0.0899106301279493,0.0376755427485366,0,0,0,0,0,0,6
1,4,-0.248304897258591,-0.0975309019280864,0,0,0,0,0,0,8
2,4,-0.801863587807632,0.112786121890002,0,0,0,0,0,0,8
3,4,-0.998598021447955,-0.0390118660206475,0,0,0,0,0,0,8
4,4,-0.51623678249338,0.0512294380230603,0,0,0,0,0,0,8
5,4,-0.757978946431214,-0.0279716783493834,0,0,0,0,0,0,8
6,4,0.733279194272016,-0.0820206950509847,0,0,0,0,0,0,8
7,4,0.0389724391985569,-0.0834068025310077,0,0,0,0,0,0,8
8,4,-0.536640743147816,-0.0148876922833286,0,0,0,0,0,0,8
9,4,-0.0269294690040203,-0.00130811738831565,0,0,0,0,0,0,8
10,4,-0.265623631514782,-0.00261261694778042,0,0,0,0,0,0,8
1,5,0.945285685658803,-0.00604343627661921,0,0,0,0,0,0,3
2,5,0.789053263725086,0.0560293339624479,0,0,0,0,0,0,3
3,5,0.762443962388988,-0.000136419763832198,0,0,0,0,0,0,3
4,5,0.394424614864085,0.0615246758956821,0,0,0,0,0,0,3
