rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha17,alpha21,alpha22,alpha23,alpha27
1,1,5.72403466564825,-0.213568385479418,-0.0400323470612827,2.06033567701792,7.43868307773906,0.00517696760351538,3.4563640256865,-0.0725243272725208,379.966454951055,0.9527782097002,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
2,1,4.76042183551526,-0.232078411591989,-0.127896175985395,4.84479252743568,7.41558416347685,-0.00167335322544839,3.66413637414492,-0.470129168081922,461.405453147537,-5.71952475702205,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
3,1,5.92706562344168,-0.16209204877354,-0.106450415458209,4.44736607602891,7.39118013357836,0.0108745432902339,4.01747431461984,-0.017505161529919,419.196878026276,-7.80302137154184,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
1,2,5.19944560151841,-0.207413406833467,-0.118441582904377,11.4826841729458,7.39146707695844,0.0125432067928431,3.67435683073018,-0.222751395076849,302.313780340527,-9.39066256580053,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
2,2,4.74308149773446,-0.161781635354586,-0.0916984735997208,10.2974809531632,7.37983508500143,0.0138858443428628,3.08897956973094,-0.185060236200049,311.815604889952,-8.68892122785734,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
3,2,4.49253829901716,-0.30765073752769,-0.121593986363382,2.94380723137726,7.40649362248718,0.0093928183522307,3.16182068164252,-0.214434978395675,415.34810204905,-14.7730215583146,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
1,3,7.10549477784527,-0.0815375538625426,-0.0282327619716879,17.7295795996314,7.37312001977877,-0.00724961884054517,3.39277546292997,0.0878668413023485,492.880389394469,-10.9703355043431,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
2,3,6.822847536755,0.0554561147165108,-0.067788446257893,2.78785653416252,7.30652515753386,0.000362827510881197,3.72622716066925,0.000722640293932653,305.098052034521,1.50808068216327,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
3,3,3.39408498041727,-0.151885084000606,-0.0706263623722517,8.12231554596044,7.31854462602006,0.0034076795040686,4.0250500945162,0.0154101174314415,388.489613376937,8.17776309401791,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
1,4,6.29945318095268,-0.0309088176967649,-0.010393573534955,0.647628127678485,7.41352650572635,-0.00300399185619716,3.57161886471668,0.255964151963313,375.680799783382,-2.18762233488652,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
2,4,3.80661904160959,-0.0305522873465329,-0.134189894217398,3.67365752430409,7.40758040808194,-0.00264001211095824,3.69641358692357,0.25273869335058,345.429857890514,0.104868956448191,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
3,4,5.58908910784521,-0.131783461495028,-0.0544127263762769,4.67777925368365,7.34415636935711,0.00163419591793555,3.27527131976458,0.2178614014956,355.294759599057,-2.96080995559327,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
1,5,4.2595808178003,-0.190711234967318,-0.175433043028162,20.7779264543692,7.40696277233797,-0.000384566802879588,3.99288962951885,0.0945595138596669,222.133379216635,-9.46385119232281,0.0391660872021729,0.101730390356333,0.720324903822944,0.13575790297524,0.110486425166195,-13.5123320173505,0.471190286916344,0.00437556789112221,-3.26784027660248e-09,3.30260660853241e-08,-0.0977604970939599,-0.000949069581519419
