rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-1.24608266839778,0.174846103913166,0,0,0,0,0,0,11
2,1,-1.81418119042586,0.172841466800191,0,0,0,0,0,0,11
3,1,-0.086748992152593,0.177685584675841,0,0,0,0,0,0,11
4,1,-1.84184961368921,0.314187890230965,0,0,0,0,0,0,11
5,1,-0.755266814216775,0.0499005258805415,0,0,0,0,0,0,11
6,1,-3.37951189279835,0.508631100153577,0,0,0,0,0,0,11
7,1,0.197323186474712,-0.0486128417614108,0,0,0,0,0,0,11
8,1,-1.39845172761954,0.104940891161666,0,0,0,0,0,0,11
9,1,-2.21000706472731,0.154090247349473,0,0,0,0,0,0,11
10,1,-3.10773566410597,0.44023542238809,0,0,0,0,0,0,11
1,2,-0.554366060988642,0.081479804936217,0,0,0,0,0,0,5
2,2,0.921982607412502,-0.0870707343805673,0,0,0,0,0,0,5
3,2,0.356780066661372,0.367111982507151,0,0,0,0,0,0,5
4,2,2.76908896772448,0.146875173304414,0,0,0,0,0,0,5
5,2,0.733217431211372,-0.219107935569624,0,0,0,0,0,0,5
6,2,0.970561826402523,0.346780848720444,0,0,0,0,0,0,5
7,2,1.69409175474032,0.254213030326978,0,0,0,0,0,0,5
8,2,0.0159726794531849,0.24820411744651,0,0,0,0,0,0,5
9,2,1.19611859202445,-0.265263204444668,0,0,0,0,0,0,5
10,2,-1.23404227107363,-0.0607728473902274,0,0,0,0,0,0,5
1,3,-3.01722349117373,0.195534525869004,0,0,0,0,0,0,6
2,3,-2.36997698673654,0.133277190139917,0,0,0,0,0,0,6
3,3,-2.20208143184143,-0.0808303621034513,0,0,0,0,0,0,6
4,3,-2.94242843306927,-0.0101878051072015,0,0,0,0,0,0,6
5,3,-3.91812603632351,0.28406055853956,0,0,0,0,0,0,6
6,3,-1.39686129353505,-0.0716547526909513,0,0,0,0,0,0,6
