rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-10.4700507143108,2.01243509393079,-0.753615379275892,-0.42041919863735,0,0,0,0,0,0,11
2,1,-7.91756421658164,0.266802920135076,0.943300897461976,1.44842971663664,0,0,0,0,0,0,11
3,1,-9.65540662567219,1.02322093042019,-0.833049134044737,0.193765182004159,0,0,0,0,0,0,11
4,1,-8.58378218127355,-0.899871585519782,2.09012160913843,-1.4775300017335,0,0,0,0,0,0,11
5,1,-11.0544277675623,0.905567405617036,2.81024723362099,-0.83685505498412,0,0,0,0,0,0,11
6,1,-9.83030885212645,0.138157014354963,-3.02512186555545,0.669144021168055,0,0,0,0,0,0,11
7,1,-9.44770496767774,-0.586922084331315,-0.808628240515983,-0.697474755216595,0,0,0,0,0,0,11
8,1,-8.55351807227711,0.7132840444798,-2.3034292497057,0.112908232588906,0,0,0,0,0,0,11
9,1,-9.92988936132868,-4.04910397108349,-0.469270155463525,-0.629747376343893,0,0,0,0,0,0,11
10,1,-8.71753636309248,0.561569970474703,1.06181542179853,1.04891275223203,0,0,0,0,0,0,11
1,2,1.77025145543855,-0.545656625855103,-2.29332477939652,1.65921036816082,0,0,0,0,0,0,5
2,2,2.16639086699402,-2.44791000996578,-1.1189617898788,-0.124575824156204,0,0,0,0,0,0,5
3,2,4.00036418959833,0.866183337990311,1.51912836947433,0.0702008467395527,0,0,0,0,0,0,5
4,2,0.52428535989128,3.04590442036075,1.15130823462955,0.653358949348889,0,0,0,0,0,0,5
5,2,3.34812820978377,1.36492917254829,0.269541430840669,0.759417820233489,0,0,0,0,0,0,5
6,2,0.764530314585954,0.872206955019878,-0.0467604966523139,0.678734476559486,0,0,0,0,0,0,5
7,2,1.92604902987334,2.01829213345835,-0.154424048841109,1.42376209771637,0,0,0,0,0,0,5
8,2,3.83142991901974,1.48228063698579,0.0764626202484764,0.607977998579756,0,0,0,0,0,0,5
9,2,3.91640638483763,-0.326127721830504,-2.53480752802966,0.863826107493486,0,0,0,0,0,0,5
10,2,4.1897518417753,-3.54429370523552,2.71710607208251,-0.826714352438702,0,0,0,0,0,0,5
1,3,2.42458051757552,1.73758113125007,-2.46137619112972,-0.535817250227833,0,0,0,0,0,0,6
2,3,2.17284434692793,1.16142079632202,-0.242683176483717,-0.710242533679346,0,0,0,0,0,0,6
3,3,3.25831396006564,1.40123377009677,-2.34458197566284,0.56630307356158,0,0,0,0,0,0,6
4,3,4.97065668019206,2.8035814570653,1.36867382995012,0.798174389191389,0,0,0,0,0,0,6
5,3,2.79697988398897,2.07536340216985,-0.900456228047811,-0.574356937848489,0,0,0,0,0,0,6
6,3,3.43604076517174,-0.143216933324565,-4.24878579744026,0.618874462758196,0,0,0,0,0,0,6
7,3,3.07647763797796,2.35440586539458,0.478388160783583,0.980068667686293,0,0,0,0,0,0,6
8,3,5.9819562444262,0.536497044623749,-2.30183473870299,0.707011408281007,0,0,0,0,0,0,6
9,3,3.51848057937963,0.458087750090632,-2.66321424770319,0.462894668397203,0,0,0,0,0,0,6
10,3,9.45371165573638,2.2434415387772,3.70263093264882,0.527571198867295,0,0,0,0,0,0,6
