parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,0.539050011951915,0.0136012880400308,2.52319594443196,
b1_pop,-0.00260078103925061,0.0019402018735642,74.6007389427623,
h1_pop,4.0006162642182e-07,1.6434974752722e-06,410.811076776287,
h2_pop,0.608023904611999,0.644970232729868,106.076459796666,
alpha1_pop,101.789706512447,28.2168603588415,27.7207404615035,
alpha2_pop,-73.2470979356939,22.1938524409063,30.2999751067148,
hcov1_pop,0,,,
beta_hcov1_score4C,0.50675104763219,0.182527478522402,36.0191615538375,0.00549814419813033
hcov2_pop,0,,,
beta_hcov2_score4C,-0.209813589274344,0.0516929523539398,24.6375616244514,4.93164083699149e-05
omega_b0,0.0282159558457105,0.00859505205580372,30.461672476392,
omega_b1,0.00387055035467876,0.00273659271458377,70.7029353403385,
e_b,1.86488096013049,0.0528078762120861,2.83170225559014,
