b0_pop,0.0032354,-0.00020353,-4.9123e-06,-6.0579e-05,-0.01218,0.00016187,0.00034749,9.2304e-05,0.00052736,-0.0001035,-0.00026628
b1_pop,-0.00020353,4.2442e-05,1.6282e-06,-5.9928e-06,0.0032556,-8.5071e-05,-8.6425e-05,-1.9358e-05,2.1561e-05,2.0927e-05,-1.6881e-05
h1_pop,-4.9123e-06,1.6282e-06,1.9975e-07,-5.3398e-07,0.00023636,-5.7995e-06,-1.9897e-05,-6.1495e-07,2.1744e-06,7.5955e-07,-1.5723e-06
h2_pop,-6.0579e-05,-5.9928e-06,-5.3398e-07,0.00017486,-0.00056768,-7.5344e-05,4.3712e-05,-0.0002183,-3.8786e-05,-2.6104e-06,2.8154e-05
alpha1_pop,-0.01218,0.0032556,0.00023636,-0.00056768,0.70048,-0.022727,-0.010961,-0.0017488,0.0075923,0.0015537,-0.0028589
alpha2_pop,0.00016187,-8.5071e-05,-5.7995e-06,-7.5344e-05,-0.022727,0.010802,0.00017403,-5.2286e-05,-0.0012757,-3.3832e-05,0.00047827
beta_hcov1_score4C,0.00034749,-8.6425e-05,-1.9897e-05,4.3712e-05,-0.010961,0.00017403,0.0028095,-3.6056e-06,-8.6563e-05,-3.8345e-05,3.7152e-05
beta_hcov2_score4C,9.2304e-05,-1.9358e-05,-6.1495e-07,-0.0002183,-0.0017488,-5.2286e-05,-3.6056e-06,0.00041529,-2.9252e-06,-9.745e-06,6.2885e-06
omega_b0,0.00052736,2.1561e-05,2.1744e-06,-3.8786e-05,0.0075923,-0.0012757,-8.6563e-05,-2.9252e-06,0.0014675,6.2597e-06,-0.00018115
omega_b1,-0.0001035,2.0927e-05,7.5955e-07,-2.6104e-06,0.0015537,-3.3832e-05,-3.8345e-05,-9.745e-06,6.2597e-06,1.3758e-05,-7.6446e-06
e_b,-0.00026628,-1.6881e-05,-1.5723e-06,2.8154e-05,-0.0028589,0.00047827,3.7152e-05,6.2885e-06,-0.00018115,-7.6446e-06,0.00031022
