b0_pop,1,-0.54926,-0.19323,-0.080541,-0.25585,0.027381,0.11526,0.079631,0.24202,-0.49055,-0.26579
b1_pop,-0.54926,1,0.55919,-0.069566,0.59708,-0.12564,-0.25028,-0.14581,0.086395,0.86599,-0.14711
h1_pop,-0.19323,0.55919,1,-0.090354,0.63187,-0.12485,-0.83991,-0.067519,0.127,0.45817,-0.19974
h2_pop,-0.080541,-0.069566,-0.090354,1,-0.051294,-0.054821,0.062366,-0.81008,-0.076568,-0.053222,0.12088
alpha1_pop,-0.25585,0.59708,0.63187,-0.051294,1,-0.26127,-0.24708,-0.10253,0.2368,0.50047,-0.19394
alpha2_pop,0.027381,-0.12564,-0.12485,-0.054821,-0.26127,1,0.031591,-0.024686,-0.32041,-0.087758,0.26126
beta_hcov1_score4C,0.11526,-0.25028,-0.83991,0.062366,-0.24708,0.031591,1,-0.003338,-0.042631,-0.19504,0.039796
beta_hcov2_score4C,0.079631,-0.14581,-0.067519,-0.81008,-0.10253,-0.024686,-0.003338,1,-0.003747,-0.12892,0.01752
omega_b0,0.24202,0.086395,0.127,-0.076568,0.2368,-0.32041,-0.042631,-0.003747,1,0.044054,-0.26849
omega_b1,-0.49055,0.86599,0.45817,-0.053222,0.50047,-0.087758,-0.19504,-0.12892,0.044054,1,-0.11701
e_b,-0.26579,-0.14711,-0.19974,0.12088,-0.19394,0.26126,0.039796,0.01752,-0.26849,-0.11701,1
