rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,0.481875977591141,0.0755109788686566,0.0386673334548892,0.609342046627266,-0.0516166792410058,-0.00820750505989687,-0.0581865405787942,-0.0233127255185,0,0,0,0,0,0,0,0,0,0
2,1,2.43152673119143,-0.060910381125212,-0.129815150570274,0.371329829846364,-0.0319211664064829,0.00465225307542015,-0.742710999113118,-0.0270282504008776,0,0,0,0,0,0,0,0,0,0
3,1,2.14275654813599,0.0111140658587887,-0.044213456067911,0.407042112340857,-0.0375855587405622,-0.00705818132251165,-0.460485553900111,0.00123950032039669,0,0,0,0,0,0,0,0,0,0
1,2,-3.44086885809029,-0.128479222615978,-0.00965222728548612,2.33473433752496,-0.0470932858690762,-0.0013872356931291,0.849001598422582,0.17351491425983,0,0,0,0,0,0,0,0,0,0
2,2,-3.37539950961103,-0.20356643531583,0.0172722432633649,1.65655392328023,-0.0575715330682298,0.000384739131901423,1.53091388474095,0.163724755977835,0,0,0,0,0,0,0,0,0,0
3,2,-3.51428843517247,-0.117204810643592,-0.0216068037005,2.69682868851935,-0.0616128489657566,0.000337398893171267,0.996570499723951,0.180951972657034,0,0,0,0,0,0,0,0,0,0
1,3,1.44624256155605,-0.0666553000420023,-0.0987505779689707,0.778244614832296,-0.0382635162641511,0.0014671676896813,-0.340338407337045,0.197910642120051,0,0,0,0,0,0,0,0,0,0
2,3,-0.293159522256254,0.120001421583621,0.0441803321224511,-0.727366937501002,-0.0267491524002823,0.00130869827792425,-0.533088140520614,0.222314238216118,0,0,0,0,0,0,0,0,0,0
3,3,-0.583896331009893,0.108519016076237,-0.0780036531525486,-0.228511026724697,-0.0219016586727969,3.5950545919075e-05,0.646721728478366,0.149444857854193,0,0,0,0,0,0,0,0,0,0
1,4,1.36275176395307,-0.081796039873945,0.179148708494689,2.27567135832686,0.0450583650581589,0.00698250764792995,-0.705239649102175,-0.00699105195921559,0,0,0,0,0,0,0,0,0,0
2,4,0.392753496818521,-0.318973088069945,0.103713984622838,1.10185004251246,0.0802348104158588,0.00432317317486781,-0.360046347976111,0.0695765046449057,0,0,0,0,0,0,0,0,0,0
3,4,-1.10772133067714,-0.153578749396425,0.027221531641733,-0.694158608260401,0.0108360269559542,-0.00670541805088238,-0.267321780534449,0.0234496046483076,0,0,0,0,0,0,0,0,0,0
1,5,-2.19869773659689,0.115822985803288,0.0533542307404637,0.0991970382305978,0.0960501015202162,0.00210774064297449,0.564176358505671,-0.0344112815156517,0,0,0,0,0,0,0,0,0,0
2,5,-0.552802277431766,0.0400491655162938,0.0223668549799447,-0.452551575363056,0.0918864425432897,0.00793545042021964,0.380693807526547,-0.0304767927184212,0,0,0,0,0,0,0,0,0,0
3,5,0.389499564208303,0.0542602941388828,0.0660249251221043,0.152862422370382,0.072513858626194,0.00119329460540715,1.04784222928596,0.109490200324407,0,0,0,0,0,0,0,0,0,0
1,6,0.367937990797196,-0.0720837941598799,0.0116667997533578,-0.0742837188416743,-0.00891362143683416,-0.000530966450048205,1.36000016474204,-0.0574700441780946,0,0,0,0,0,0,0,0,0,0
2,6,0.38471406176605,-0.0650515054248954,-0.164303946042321,1.14006071253576,0.00981395537804985,-0.000548537449493151,1.12189066984349,-0.0488563154233457,0,0,0,0,0,0,0,0,0,0
3,6,3.26092993029594,-0.078860677670948,0.129250183241807,0.0385725298548298,-0.00619352872350909,-0.000482779179651675,1.58615030662981,-0.0749429314961374,0,0,0,0,0,0,0,0,0,0
1,7,-1.68851821498808,0.157684693115494,0.0564490010555592,1.50980432436383,0.0473489170358059,0.000519626698672615,0.314162487315175,-0.00738588199334456,0,0,0,0,0,0,0,0,0,0
2,7,1.71835637075697,0.0916637739810907,-0.0573218517495498,1.44514062469426,0.00995463261623097,-0.00855124037265433,0.214640484884034,-0.0143349088905269,0,0,0,0,0,0,0,0,0,0
3,7,-0.465099074371473,0.204513534216029,0.112158080192249,1.18881863419943,0.0908461870542761,-0.00556232521136019,-0.916438882776318,0.330070598407307,0,0,0,0,0,0,0,0,0,0
1,8,3.78595386832162,0.0704539142476939,0.0911186221125564,0.4474842288262,-0.066915557768537,0.000788911811257802,0.663915760676959,0.064338337185635,0,0,0,0,0,0,0,0,0,0
2,8,3.34791630531722,-0.105928546411397,0.0106072785121659,-4.01409105274141,-0.0698138968851225,0.000329045553601749,0.430103544210404,0.072987524855508,0,0,0,0,0,0,0,0,0,0
3,8,3.9846443744094,-0.225104831853113,-0.0643830897427918,0.799566342847882,-0.102307446206443,0.0034459346405969,1.06358712411647,0.0496240886388236,0,0,0,0,0,0,0,0,0,0
1,9,-0.217738826437946,0.0479069716508362,-0.0632565080257026,-0.0413681180071708,-0.0270114845412657,-0.00134447280620788,-0.449555618127393,0.0319407589114789,0,0,0,0,0,0,0,0,0,0
