rep,id,b01,b11,b21,a1,b02,b12,b03,b13,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha21,alpha22,alpha23
1,1,5.05486448074634,-0.0421966340270379,-0.10692483911965,7.81184945570543,7.34643263832982,-0.00546624572349987,4.10839767766872,-0.164545555264284,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,1,7.00451523434663,-0.178617994020906,-0.275407323144813,6.15724554122721,7.36612815116434,0.00739351241181715,3.4238732191344,-0.168261080146661,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,1,6.71574505129119,-0.106593547036906,-0.18980562864245,6.38110836786763,7.36046375883026,-0.00431692198611466,3.7060986643474,-0.139993329425387,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,2,1.13211964506491,-0.246186835511673,-0.155244399860025,43.8613723935752,7.35095603170175,0.0013540236432679,5.0155858166701,0.0322820845140465,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,2,1.19758899354416,-0.321274048211525,-0.128319929311174,22.2613862341599,7.34047778450259,0.00312599846829842,5.69749810298846,0.0224919262320512,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,2,1.05870006798273,-0.234912423539287,-0.167198976275039,62.9996004191216,7.33643646860507,0.00307865822956827,5.16315471797147,0.0397191429112505,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,3,6.01923106471125,-0.184362912937697,-0.244342750543509,9.24926704614973,7.35978580130667,0.0042084270260783,3.82624581091047,0.0566778123742679,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,3,4.27982898089894,0.0022938086879263,-0.101411840452088,2.05224180240882,7.37130016517054,0.00404995761432125,3.6334960777269,0.081081408470335,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,3,3.9890921721453,-0.00918859681945721,-0.223595825727087,3.37970581448967,7.37614765889803,0.00277720988231607,4.81330594672588,0.00821202810840906,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,4,5.93574026710827,-0.199503652769639,0.0335565359201501,41.3458086520713,7.44310768262898,0.00972376698432695,3.46134456914534,-0.148223881704999,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,4,4.96574199997372,-0.436680700965639,-0.0418781879517004,12.7834291916364,7.47828412798668,0.00706443251126481,3.8065378702714,-0.0716563251008778,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,4,3.46526717247806,-0.271286362292119,-0.118370640932806,2.12153755380537,7.40888534452678,-0.00396415871448538,3.89926243771307,-0.117783225097476,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,5,2.37429076655831,-0.0018846270924062,-0.0922379418340749,4.690300878173,7.49409941909104,0.00484899997937149,4.73076057675319,-0.175644111261435,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,5,4.02018622572343,-0.0776584473794006,-0.123225317594594,2.70134046933917,7.48993576011411,0.0106767097566166,4.54727802577406,-0.171709622464205,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,5,4.9624880673635,-0.0634473187568116,-0.0795672474524344,4.94888410418575,7.47056317619702,0.00393455394180415,5.21442644753347,-0.0317426294213762,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,6,4.94092649395239,-0.189791407055574,-0.133925372821181,3.9432922721478,7.38913569613399,0.00221029288634879,5.52658438298955,-0.198702873923878,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,6,4.95770256492125,-0.18275911832059,-0.30989611861686,13.2813448511682,7.40786327294887,0.00219272188690385,5.288474888091,-0.190089145169129,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,6,7.83391843345114,-0.196568290566642,-0.0163419893327315,4.41440132728837,7.39185578884732,0.00225848015674532,5.75273452487733,-0.216175761241921,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,7,2.88447028816712,0.0399770802197993,-0.0891431715189795,19.2229335056732,7.44539823460663,0.00326088603506961,4.48074670556269,-0.148618711739128,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,7,6.29134487391216,-0.0260438389146037,-0.202914024324088,18.0192443978235,7.40800395018706,-0.00580998103625733,4.38122470313155,-0.15556773863631,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,7,4.10788942878372,0.086805921320335,-0.0334340923822894,13.9449624659453,7.4888955046251,-0.00282106587496319,3.2501453354712,0.188837768661524,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,8,8.35894237147681,-0.0472536986480006,-0.0544735504619823,6.64446331804408,7.33113375980229,0.0035301711476548,4.83049997892447,-0.0768944925601485,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,8,7.92090480847241,-0.223636159307091,-0.134984894062373,0.0767047718982648,7.3282354206857,0.00307030488999875,4.59668776245792,-0.0682453048902755,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,8,8.5576328775646,-0.342812444748808,-0.20997526231733,9.4485948577316,7.29574187136438,0.0061871939769939,5.23017134236398,-0.0916087411069599,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,9,4.35524967671725,-0.0698006412448582,-0.208848680600241,4.07524789222829,7.37103783302956,0.00139678653018912,3.71702860012012,-0.109292070834305,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,9,5.06107986958405,-0.0535156279114347,-0.142505279175731,2.56624930937104,7.34834656976052,0.00550490061547068,4.13460382062198,-0.054694798665165,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,9,5.00023997166973,-0.209565855914408,-0.245263849334706,1.93538267749979,7.44647526758202,-0.0105420801192662,3.55839712937425,-0.12445198804377,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,10,5.76183814803015,-0.162029173304054,-0.172429666591688,2.06173185590513,7.36855015904252,0.00771729482085138,4.18288021630319,-0.24756122622853,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,10,4.79222172021242,0.040207415922418,-0.27652930885011,1.72277724099606,7.35553457089788,0.0127179824849292,4.14510792495587,-0.160227396160337,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,10,6.05354143083739,-0.281981316302666,-0.0879471235719149,0.100667416172492,7.37314127558899,0.00367160538371441,4.36815051911542,-0.239102721208563,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,11,5.34500936254034,-0.246441638819601,0.0139742512943723,3.6827599697643,7.42221112121545,0.0102028167128875,3.67377173021691,-0.211615277212244,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
2,11,3.92092543357951,-0.224436984559769,-0.0346198633440417,3.60308201604292,7.39850186497542,0.0149760018442187,4.21936929108646,-0.264356798688482,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
3,11,5.52105106891773,-0.227214828716709,-0.121592658510981,17.0240434135006,7.37392477796076,0.0162680449101083,4.51488464836843,-0.299755919555142,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
1,12,4.64954820344071,-0.304982300508743,-0.247112558011077,4.88784067046027,7.41713969666514,-0.00386646841170365,3.62928410985686,-0.0275739496278713,0.00622488745897251,0.169023331164499,0.793902544940345,0.134813263318689,0.294638781691519,-21.6119633616127,1.02217304824694,-0.122037461619581,2.67377929234001,-0.212960743360676
