rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,6.34753925061503,-0.0916072332434454,-0.185274230993606,6.50228732943106,7.3765715432114,0.00877607304751558,3.10916916340877,-0.262908688665267,7.07783067302003,0.244961099499529,7.58813098492668,-0.0472913639569423,3.92299742224062,0.00646806004450035,424.387881063707,-4.58052306965879,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,1.75412969502411,0.0482902228992833,-0.0274899526287617,0.262607706391143,-0.0280268099374332,0.00622032787265842,-0.993436972176364,-0.117711667389733,1.68946963343165,0.230647974893175,0.444553840328005,0.00346908527060234,-1.28849990645081,0.0739504776998311,96.9867033226894,-0.0146152397742627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5.43902007561807,-0.411720204555215,-0.188287663420078,9.56942750196646,7.40538468081542,0.00908150036556564,2.76249535097675,-0.239043901693422,6.73435910429527,0.0912177486142596,8.94043151205607,-0.206208467233107,4.5975808376718,0.0441323384168241,404.81415823615,-6.49202022907849,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,0.845610520027153,-0.271822748412487,-0.030503385055233,0.649027076074554,0.000786327666580711,0.00652575519070848,-1.34011078460838,-0.0938468804178882,1.34599806470689,0.0769046240079061,1.79685436745739,-0.155448018005562,-0.613916491019629,0.111614756072155,77.4129804951322,-1.92611239919396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.37948675253758,-0.0690878357637344,-0.190045885910185,3.50119594212267,7.45638597599178,0.00251015279126319,3.3333132802609,-0.0680565350909148,6.66939561387484,-0.127812614236926,7.78322758700266,0.146462844830743,4.43300068046938,-0.0532296371218449,471.098804846187,-2.95261837140716,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,-0.213922803053341,0.0708096203789943,-0.0322616075453407,-0.356441697565504,0.0517876228429399,-4.55923835939696e-05,-0.769292855324235,0.0771404861846188,1.28103457428646,-0.14212573884328,0.639650442403991,0.197223294058288,-0.778496648222047,0.0142527805334859,143.697627105169,1.61328945847737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7.17683718306625,-0.226806929652227,-0.16856799791648,6.56662394431872,7.40377995980478,0.00162679526707437,3.35456044864212,-0.291492432245551,5.78248864111272,0.00381873980729191,7.37765250785072,-0.115437535639128,5.259012123365,-0.0627190545376744,420.586960824684,-7.20437360751064,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,2.58342762747533,-0.0869094735094985,-0.0107837195516355,0.272453535668531,-0.000818393344061086,-0.000928949907782795,-0.748045686943019,-0.146295410970017,0.394127601524336,-0.0104943847990616,0.234075363252045,-0.0646770864115834,0.0475147946735737,0.00476336311765636,93.1857830836657,-2.6384657776261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6.18419124384733,-0.274904560220557,-0.251645697916187,9.90968038527329,7.40370581578469,-0.0010370311898824,4.0181587796458,-0.322843731789113,5.97853007037888,0.0298206834463275,7.20945564169877,-0.0247833787003792,4.7954432224681,-0.0261084472356222,340.069215575101,-1.20874878539437,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,1.59078168825641,-0.135007104077828,-0.0938614195513419,0.683965790638656,-0.000892537364147294,-0.00359277636473956,-0.0844473559393339,-0.177646710513579,0.590169030790503,0.015507558839974,0.0658784971000932,0.0259770705271654,-0.416054106223327,0.0413739704197086,12.6680378340831,3.35715904449016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,7.13106894344716,-0.262866418181353,-0.174112742307697,3.21688566504404,7.41948750043655,-0.00151324248469519,3.84320037347039,-0.277787341623071,6.06545545891421,-0.00100304952202027,6.48580755248287,-0.022564946294898,5.67717258769041,-0.10443637959224,449.569382745593,-10.4141338271092,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,2.53765938785624,-0.122968962038624,-0.0163284639428527,-0.441132598682434,0.0148891472877102,-0.00406898765955235,-0.259405762114743,-0.132590320347537,0.677094419325827,-0.0153161741283738,-0.657769592115804,0.0281955029326466,0.465675258998982,-0.0369539619369092,122.168205004576,-5.84822599722471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5.35079310332429,-0.117576581838501,-0.182591650614054,3.06632215459116,7.3818751021435,0.00137080147793565,3.32440592971417,-0.148218180828612,4.4265180345875,-0.080612074767223,7.20252857898632,-0.0380249165412879,3.89229981946377,-0.047834748027343,222.948749929276,-6.53687174322742,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,0.757383547733373,0.0223208743042276,-0.0248073722492095,-0.489067457262839,-0.0227232510053366,-0.00118494369692152,-0.778200205870961,-0.00302115955307802,-0.961843005000877,-0.0949251993735765,0.0589514343876516,0.0127355326862567,-1.31919750922766,0.0196476696279878,-104.452427811742,-1.97096391334289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,6.54385355290848,-0.221848861162162,-0.0726002124468133,4.13236253946474,7.40303038924508,0.000198684935030422,3.78052283569685,-0.154334716680258,4.76971412636767,-0.0861700676916739,6.60858674236678,-0.00138065408795958,4.79606603906185,-0.0890008582178431,238.306039381111,-6.22193712482284,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,1.95044399731756,-0.081951405019433,0.0851840659180314,-0.19069701857244,-0.0015679639037609,-0.00235706023982674,-0.322083299888285,-0.00913769540472409,-0.618646913220714,-0.100483192298027,-0.534990402231889,0.049379795139585,-0.415431289629582,-0.0215184405625123,-89.0951383599065,-1.65602929493831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4.70445256346478,-0.204740643896254,-0.219446453372359,1.78275816919133,7.37878740372086,0.00122596516022364,3.05592736457968,-0.0991732685476301,5.10632663296549,-0.109283790317043,7.95672815082182,-0.120006512448698,4.61976819383684,-0.106681598249188,298.269963667175,-7.33798077187936,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,0.111043007873864,-0.0648431877535253,-0.0616621750075143,-1.0313846071752,-0.0258109494279788,-0.00132978001463353,-1.04667877100546,0.0460237527279035,-0.28203440662289,-0.123596914923397,0.813151006223148,-0.0692460632211533,-0.591729134854594,-0.0391991805938569,-29.1312140738432,-2.77207294199483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4.96528550438678,-0.157698065387915,-0.0411449129142856,5.69909894062314,7.42912011111812,0.00894379998994978,2.46858511595583,-0.12766706851297,3.43019371374514,0.0584341511505869,7.01603664357501,-0.0626430849638355,6.13605382885921,-0.074832574135597,565.030817485228,-10.8636910910949,0.0698836363227687,0.100159080222067,0.72329722781861,0.109177423766546,0.107934067754802,-6.86483593640143,0.533589589496539,5.75721928122287e-05,4.75076304936629e-09,4.05625437391742e-12,-1.76126497015536e-07,-0.0943041869830328,5.76877823345136e-11,-0.200750777620789,-0.0296282169878694,-4.54068152181939e-11,8.65159602417008e-07,-7.16619673523572e-10,0.371875948795859,-0.0178006092451862,0.116639365450559,0.130761776307191,0.0245217579692838,0.00638805481509262,-1.63402101962931,0.0175299527625638,-1.95816732584324,0.0441210265442334,-0.127540501023668,-0.0118826357362909,0.924556500167781,-0.00735015648026621,237.62963974421,-6.29778326121032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
