rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-3.95458368837344,0.0248627465135147,-0.0524403906447674,-0.218289951430355,0.0154694800771829,-0.00137768017603288,-0.50957131594267,0.0911644668944899,-1.05495836550894,-0.0222059414302607,-0.715124977508569,0.0892373409566651,-0.518128604449978,-0.0122880640688756,58.3952727758627,-7.85206074794063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-3.75070500265395,0.0102508557193266,-0.00792667980784606,-0.0552069943675342,0.032836747596563,-0.00164775479733789,-0.766150284133031,0.137569022662575,-1.36734829810615,0.00952054262930505,-0.466562255186157,0.105811135573,-0.235583775741733,-0.0143389309843032,61.5403695533101,-7.58474120522325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-3.2831126742294,0.147573626488819,0.165638356708198,-0.706066306571686,-0.00380674664098013,-0.00156646338014596,-1.30298650782071,0.149896541824194,-1.27656485824951,-0.041409828493833,-0.512427784419149,0.0880638931759708,-0.461677570813488,-0.00342708646472566,10.1693037414648,-5.40118457056503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.53758607340664,-0.152676091359924,0.111818052543291,-0.93955542881812,0.0579782975765237,-0.00409546039526662,-0.678985396185491,-0.0163127243101983,0.152045519068978,0.0168050973191631,-1.55023175889025,-0.067726528161927,1.02443360196894,0.172041646852179,-111.469632835785,3.65775025687105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.11229589930075,-0.0456892942529697,0.0498532027101095,-0.382690588477345,0.013905211139174,0.00012376716003703,-1.57634248601975,-0.0448142429962379,0.984679568738765,0.0188101392469226,-0.990580739871339,-0.0129214931770794,-1.56309505477902,0.0701766821226243,12.2698196065646,6.77076509633804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.592357392521598,-0.0227941750019359,-0.148191684286173,0.0365188445848528,-0.0289109789714992,-0.0126284847892179,-1.05966370073692,0.0979165013051471,1.11075122011886,-0.126067217695328,-1.29286627078249,-0.132088399944486,-0.751521447704733,0.0547520686198923,-45.3254690774887,-6.13475052119684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.76292707496231,0.0730051434349797,-0.0335819470797202,-0.551083642795552,0.0133870938433622,-0.00365450575460033,-0.55440863835793,0.0239074624527664,-2.8734481477056,-0.0649579984603184,0.709780536897564,-0.0227210977962366,-0.123655746618565,-0.0318087334096321,-86.0230054810971,5.78152524018441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.0667307994594548,0.0324924702237586,0.0446334579809399,1.0332727017871,-0.0153657961618023,-0.000381151402868591,0.712073784282421,-0.204794544520731,-3.14564402123735,-0.189954681683985,1.35667150216454,-0.115465971753074,-0.11293204617498,-0.0330594293281822,-85.8039277042083,7.1365684298237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.50774714296561,0.0249842575471204,-0.000865288183326346,-0.623425852832771,-0.00996293252524616,-0.00445275233727369,-0.298221707418113,-0.00260824892224473,-2.195784164945,-0.135232985735834,0.607711067188278,-0.0169454084200684,-0.0383593304919048,-0.0179681743582985,-40.9361890061769,4.51058095581148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.40650308251181,0.00804618856606093,0.0525690887304446,1.01434290895592,0.00706432029956972,-0.00354908579168598,0.940134845143551,-0.0977289331440875,-1.74220604075055,0.0525334872600697,0.343259819179606,0.03680309556656,-1.54270079690439,0.0068597289567183,33.5624493656058,-4.48196245130771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.712207969343936,-0.0300920277598535,0.0498698573672564,-0.168548861094061,0.0192404002143824,0.00252058213900156,0.292106161039428,-0.244645848676062,-1.41638343971365,-0.0480581511989301,-0.361481657987119,0.224189942401721,-0.915365527847806,-0.146989325032412,51.2536238686521,1.63355205566487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-1.36975145921595,-0.0848350766117166,0.018881462656141,0.224859874493975,-0.00415283331933658,0.000477458432654544,0.0700614075109272,-0.145220479888471,-1.14325958532981,0.0832466293829591,0.305642115388644,0.0672694519216155,-0.699324940447829,-0.179206941441082,-6.08615087183477,0.668980994724131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.99015271585339,0.0132768180922267,-0.0518542730474905,-0.501596415702509,-0.0243197508943265,0.00409444183686383,0.0936195544969189,0.11419444316248,-1.23095975231943,-0.08329248932865,-0.966897697665388,-0.0364499657573537,0.38626335533618,-0.0554994541335136,-41.1132938258337,-1.97265332694376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-0.325991513879511,0.143994235849226,0.037043201002995,-0.992412862787396,0.00275541050251871,0.00404652258740056,1.24884747554667,-0.0294468689811074,-2.30360722383573,-0.104970946572918,-0.825510992945492,-0.0235776411319041,0.407293434583803,-0.0749897161070519,-44.8173817515299,2.65350445281565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2.06220324624304,0.0620884054704489,0.0999579707110273,-0.557946908019338,0.0122007566975109,4.9813784378263e-05,-0.36454354840273,0.393451126415057,-1.3532299005732,0.253014337434977,-1.02212306070454,0.176311653075976,0.637650376932549,-0.0207099219251044,217.361024856657,-3.0872588768518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-0.837565590405926,0.0226030118631518,-0.0592166658777626,1.3275695133716,0.00848010193028426,-0.00264121137249234,1.63596540671904,-0.216094151628206,-0.884189541257228,0.0336058183493873,-0.709494084323015,-0.0187502300712261,0.663025104143729,0.00156458228214826,-47.5514960391304,9.30889624031464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0.434251000917729,-0.0483157009164932,0.0252071479123706,-0.0781893000058604,-0.011095227693362,-0.00174959849909345,1.16916946166605,0.102344532589274,0.0994109783497441,0.0614481274735164,-0.573617520452652,0.100249182740364,0.703245492818465,-0.148672586366977,-10.1024287995342,8.6950257234283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1.72933240732152,-0.194337015720736,-0.0902528005819132,0.62851211952423,-0.00152138196264318,0.00553502541334811,1.81809743437607,0.0304799028724012,0.103171424600561,0.0769880380833562,-0.924591162889891,0.0012010629845768,-0.0524006948120626,-0.049245035772195,-29.8530523584835,-5.39202392183893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-0.338411238767833,0.0227637677004614,0.102557931581567,-1.36344912095327,0.023033439496964,-0.000617297911595618,-1.05148240932402,0.278014857904893,-2.99617252716801,-0.00723162973867701,-0.133019142006973,-0.0294852262858503,0.301509675441493,-0.0327229963306321,55.9183771901742,3.7454058331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.445366083576747,-0.126960826524031,-0.057209700789612,-1.2214408832946,0.00275830007634337,0.00239444469625511,-1.298554149563,0.278537904391211,-2.67527826487926,-0.0272166927074792,-0.388075546056924,0.0112892646373977,0.42708766242971,-0.0377119927643827,17.0396138643175,0.452607894698552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,-0.48561482129738,-0.0283846444576085,-0.216679092294688,-0.820377335463234,0.0166183423388295,0.0025560554371455,-0.774397472566763,0.23169076896471,-3.82660557392177,0.0183118510528793,-0.211096487265221,0.0147802749701965,0.178489893911982,0.00900620075748965,18.4924896752961,3.33656948560993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-0.86267166365489,-0.00673458273916205,-0.0118449381752252,-0.445039924116246,0.0341228685297601,0.00660364682003057,-0.30646109068285,-0.032967786423428,-1.81307406494446,0.0392143213956803,-0.146915465287379,-0.0044820385048346,1.97762551685259,0.128937343232599,102.247645977548,0.713125752457987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-2.37664744566577,0.100622730469996,0.00290534859756111,-1.59719169751164,0.0400523458475277,-0.00705032275259662,-0.475603734536134,-0.21962436656271,-2.04751367917976,0.0138545884320872,0.862948600814109,-0.0380399379498736,1.65330071701117,0.0348202185494566,141.621025640372,-0.118650575055048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,-1.63572209369199,-0.0123878659195158,-0.0533099867256997,-0.0566551474251604,0.0359814851846219,0.00623487723780039,-0.357566552891885,-0.182963659385604,-2.26162575444678,-0.119321992665983,-0.211229711933157,0.100096742380973,2.14474415301649,0.160795059777274,62.9227105953298,5.91615456380492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-0.515820497755191,-0.0346501301595939,0.157714128962466,0.038619475194565,0.0466815845119823,-0.00442863244834547,0.544685483568731,-0.0734837478126804,-0.956299929673817,0.147412422440898,1.288709885836,-0.233369238683889,-0.246011826752858,0.119118769400516,-13.6409318439603,-0.763037629996409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1.31032412309198,-0.116412922341721,0.0547752024512613,-0.471612336393938,-0.024387330031665,-0.00583209836829684,-0.028870514818677,-0.0969597137019697,-1.31160260969802,0.0669168369478122,1.71683854768872,0.0157014775817316,-0.0785377145737129,-0.207834552394402,-8.83907396668798,-2.44858834444435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,0.776599870282776,-0.256295049162674,0.0222203136280869,0.50067938781189,0.0538612808239582,0.00339336718573747,1.52442137847425,-0.0655245055706076,-0.860250686017148,-0.00707556676112508,0.703176145427466,-0.00415700165666343,-0.0201431743755203,-0.0242245075242687,62.7633446585253,-7.02861266759175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
