id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha15_SAEM,alpha22_SAEM,alpha23_SAEM,alpha25_SAEM
12,7.38094,0.00436216,5.30621,-0.171084,8.19811,-0.0390184,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
13,7.38922,0.00596018,3.06639,-0.278005,6.82065,-0.180347,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
14,7.43082,-0.000343071,3.48304,-0.279031,7.36788,-0.220103,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
15,7.40919,0.00352386,4.22704,-0.157338,7.41475,-0.0466634,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
16,7.37503,0.0029268,4.86362,-0.203811,6.69046,-0.0569908,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
17,7.41702,0.00246751,5.37069,-0.0932694,6.66223,-0.0941527,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
18,7.48817,0.00625612,3.20252,-0.233093,7.22731,-0.0288273,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
19,7.41775,0.00128391,3.87447,-0.18712,6.60287,-0.134524,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
20,7.36502,0.00286084,4.0658,-0.168149,8.23134,-0.0409897,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
21,7.42124,0.00381796,4.60077,-0.100078,7.07541,-0.0474937,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
22,7.41885,0.00798249,4.12936,-0.149504,7.50644,0.00048082,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
23,7.4339,0.00786033,4.20657,-0.0798962,7.15394,-0.0636598,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
24,7.33744,-0.00306548,5.41637,-0.0898626,6.836,-0.0597131,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
25,7.34842,0.00257514,3.93969,-0.202384,7.08959,-0.0191914,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
26,7.49744,0.0105139,4.95336,-0.371056,8.03271,-0.0938251,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
27,7.39966,0.00356561,4.74317,-0.208826,6.54899,-0.0502885,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
28,7.40586,0.00638282,5.45837,-0.160861,6.74917,-0.123903,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
29,7.3886,0.00634852,3.8548,-0.279676,6.05201,-0.00429918,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
30,7.39874,0.00369943,3.56705,-0.17373,8.01064,-0.033722,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
31,7.40772,0.0065006,4.82887,-0.140543,7.83164,-0.0266841,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
32,7.40194,0.00328911,4.39926,-0.196091,7.84617,-0.0513179,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
33,7.37287,0.00293635,3.86372,-0.112961,7.75465,-0.00701007,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
34,7.3798,0.00350018,4.89657,-0.120939,7.1348,-0.0197728,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
35,7.39427,0.0094898,4.4745,-0.293935,6.6197,-0.0629022,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
36,7.4422,0.00273183,4.98276,-0.225305,6.66781,0.0120963,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
37,7.41599,-0.000622523,3.69175,-0.352671,6.29853,-0.0879222,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
38,7.33297,0.0030875,2.63158,-0.190702,7.76649,-0.0423723,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
39,7.37533,0.00143693,3.32436,-0.100662,7.20973,-0.0691979,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
40,7.41003,0.00518572,4.55785,-0.211568,6.6416,-0.0375516,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
41,7.3813,0.00327376,4.05876,-0.280144,6.83977,-0.0530529,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
42,7.4897,0.00594682,3.97254,-0.123314,6.76699,-0.0925747,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
43,7.42724,0.00605469,4.17129,-0.0422764,6.17242,-0.0473593,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
44,7.39373,0.00885181,5.67947,-0.198657,7.25322,-0.0475228,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
45,7.40035,0.00503763,4.14677,-0.0529905,7.25948,0.0150377,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
46,7.48004,-0.00509274,4.45724,0.0174826,6.46502,0.0233596,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
47,7.34598,0.00777691,3.41875,0.181994,8.15231,0.0902929,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
48,7.35466,0.0091,5.01609,0.00922306,6.30792,0.15037,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
49,7.41486,0.00308314,3.14061,-0.170585,6.23669,-0.0473063,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
50,7.38116,0.00339127,5.06169,-0.0877757,7.27128,-0.0915495,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
51,7.3978,0.00706073,4.84948,-0.0522151,6.20822,0.0286093,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
52,7.37629,0.00456502,4.50873,-0.134632,6.05635,-0.0429137,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
53,7.4285,-0.00205846,4.25351,-0.182735,6.97418,-0.0320409,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
54,7.38879,0.00426924,4.90763,-0.264247,6.15492,0.00610283,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
55,7.46798,-0.00641002,4.57529,-0.0474263,7.82464,-0.0445755,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
56,7.34768,0.00339759,3.36492,-0.248876,7.00777,-0.031748,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
57,7.4063,0.00367059,3.93121,-0.170373,8.17686,0.11672,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
58,7.36025,0.00349849,3.73571,-0.248836,6.68942,-0.0806147,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
59,7.47531,0.00368009,4.74154,-0.224883,7.3507,-0.100209,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
60,7.33486,0.00495232,3.27374,-0.348968,5.70161,-0.110088,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
61,7.42443,0.00328583,4.56302,-0.0195322,5.26118,-0.0332355,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
62,7.39529,-0.00137464,4.82052,-0.372833,6.9713,-0.024362,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
63,7.37408,-0.000258047,3.94407,-0.248731,6.54901,-0.119503,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
64,7.36984,0.00394589,4.01986,-0.0577615,6.95702,-0.0218782,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
65,7.37709,0.00556115,3.91333,-0.0513797,7.07641,0.0594228,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
66,7.37216,0.00284596,4.31136,-0.094386,6.17743,-0.0737822,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
67,7.42428,0.0047012,4.10398,-0.319452,6.72177,-0.0280588,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
68,7.43353,-0.001496,3.76894,-0.151025,6.39172,-0.12342,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
69,7.38774,0.00235808,4.31738,-0.186359,7.42094,-0.0540371,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
70,7.36991,0.00406245,4.68053,-0.205831,7.20868,-0.0512791,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
71,7.37516,0.00158207,4.27166,-0.235971,6.4903,-0.0568069,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
72,7.42903,0.00461213,4.49008,-0.0916753,6.754,-0.0778871,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
73,7.42277,0.0051269,4.34213,-0.227252,6.29323,-0.0489822,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
74,7.36381,0.00372909,4.11031,-0.199956,6.78171,-0.0475686,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
75,7.37591,0.00726508,4.14151,-0.182793,7.36102,-0.0968624,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
76,7.42539,0.00724064,5.3707,0.0444838,6.86828,-0.0453225,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
77,7.34338,-0.0029972,3.271,-0.0101437,6.83853,0.0209992,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
78,7.40174,0.0075641,4.02457,-0.232892,6.20129,-0.0880031,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
79,7.36001,0.00385494,3.28782,-0.194019,7.07123,-0.0458623,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
80,7.41399,-0.00438775,2.64694,-0.0990672,6.73611,0.00462403,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
81,7.34408,0.00624391,3.92801,-0.0491723,8.46108,0.115315,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
82,7.41831,-0.000583922,4.16574,-0.0899555,6.94375,0.0422497,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
83,7.407,-0.000705093,5.75969,-0.134643,7.60407,-0.00320663,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
84,7.41823,0.00433539,4.6379,-0.122376,6.93248,-0.0953695,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
85,7.40888,0.00230555,3.71463,-0.0796409,8.20169,-0.00422707,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
86,7.41528,-0.00134284,5.02629,-0.31313,6.85306,-0.100908,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
87,7.42131,0.00345601,2.95587,-0.191501,7.3182,-0.0417671,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
88,7.32663,0.00242426,4.46069,-0.316833,6.53101,-0.0762161,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
89,7.37344,0.00357151,5.20781,-0.203445,7.47102,-0.055955,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
90,7.42568,0.00515215,4.397,-0.0543635,7.35326,-0.0666992,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
91,7.43241,0.00488102,2.75497,-0.181224,7.8237,0.0143839,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
92,7.39471,0.00327677,4.83162,0.101521,6.34714,0.115145,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
93,7.3395,-0.0103725,4.80199,-0.0635772,5.99187,-0.0212751,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
94,7.47263,-0.00632187,4.24078,-0.223834,6.14334,-0.0735503,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
95,7.3954,0.00565454,4.13949,-0.165038,6.74698,-0.00488606,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
96,7.4082,-0.0132784,4.08385,-0.302242,5.12879,-0.136798,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
97,7.39371,0.00308918,3.33852,-0.346242,7.85518,-0.0779754,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
98,7.41339,0.00407378,4.51407,-0.0147005,6.94417,-0.113116,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
99,7.42265,0.00269614,4.80657,-0.264295,8.32808,-0.118025,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
100,7.43789,0.00491942,4.82095,-0.360012,7.55853,-0.0133379,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
101,7.37781,0.0004366,5.46387,-0.332026,6.74259,-0.0589375,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
102,7.43287,0.00298362,3.81269,-0.207018,6.62626,-0.0716077,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
103,7.30901,0.00361015,4.59125,-0.265217,8.03121,-0.084301,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
104,7.41667,0.00104291,4.46728,-0.129408,6.70633,-0.0144093,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
105,7.41344,0.00396331,4.7676,-0.211308,8.00238,-0.0497712,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
106,7.42983,0.00448303,4.63196,-0.0620075,7.18275,-0.0731841,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
107,7.34496,0.0036145,2.5296,-0.393302,7.90959,-0.123823,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
108,7.41285,-0.00275884,4.88663,-0.10048,6.71583,0.00292318,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
109,7.40975,0.0024584,2.92959,-0.279959,7.32279,-0.0394135,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
110,7.42562,0.00469259,4.17775,-0.196148,7.74246,-0.0434123,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
111,7.37984,0.00583412,5.85227,-0.25026,7.28391,-0.160223,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
112,7.39564,0.006246,4.30126,-0.218402,7.33099,0.00807159,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
113,7.37798,0.00256772,3.88221,-0.0590487,6.62499,-0.0731891,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
114,7.3989,0.000900365,4.15095,-0.0902747,6.74668,-0.0252704,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
115,7.3846,0.00141645,3.65764,-0.338314,6.68334,-0.202257,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
116,7.44504,0.00264698,2.57234,-0.184127,7.17046,-0.0494049,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
117,7.37734,-0.00340909,4.74916,-0.154836,7.13249,0.0681195,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
118,7.37891,0.00318209,6.16379,-0.100907,8.20679,-0.0559362,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
119,7.45253,0.00384173,3.05335,-0.185285,6.87657,-0.115921,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
120,7.46646,0.00183763,4.25748,-0.251691,7.68303,-0.0700019,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
121,7.4203,0.00205083,4.84406,-0.138058,7.2761,-0.110644,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
122,7.4435,0.00260524,4.18572,-0.00373584,5.80981,-0.0398176,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
123,7.40823,0.00581587,3.68908,-0.243226,5.99079,-0.233028,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
124,7.40492,-0.000332762,2.50564,-0.226016,7.30414,-0.0611085,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
125,7.33451,0.00254545,3.10887,-0.233555,7.18202,-0.104658,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
126,7.42236,0.00393305,3.0414,-0.202294,6.13672,-0.055786,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
127,7.32794,-0.00408641,4.83495,-0.246771,7.38479,-0.0753475,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
128,7.38613,0.00784405,4.47676,-0.222221,6.85672,0.0675433,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
129,7.42946,0.00611212,4.15233,-0.32924,7.56084,-0.167927,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
130,7.39448,0.0123126,4.06409,-0.268525,6.45778,-0.159387,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
131,7.36765,0.00165417,3.54376,-0.232748,7.15731,-0.0335091,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
132,7.43927,0.00183405,4.7112,-0.16082,7.00243,0.0234113,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
133,7.41296,0.00746751,4.12073,-0.165119,6.95428,0.0329948,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
134,7.39928,0.00833477,4.05385,-0.451829,6.12161,-0.173691,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
135,7.37308,0.00400085,3.95139,-0.211868,7.86694,-0.0220808,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
136,7.37065,0.00207162,3.40049,-0.0725669,7.09156,-0.00504674,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
137,7.41737,0.00288334,4.56189,-0.249767,6.09572,-0.0547365,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
138,7.39675,0.00554782,5.06995,-0.225168,6.56592,-0.112504,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
139,7.39625,0.0054002,3.1858,-0.250391,7.42556,0.0241442,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
140,7.40393,0.00303721,4.99219,-0.0888535,8.17685,-0.0837551,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
141,7.4538,0.00910375,4.15967,-0.278233,6.47635,-0.00659913,0.0459222,0.0523645,0.761333,0.122758,-5.18525,0.926241,-1.03186e-05,1.75286e-05,-0.286249,0.21444
