rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,0.523724168533709,-1.49223319705292,-1.79570551972751,0.140798211965739,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
2,1,0.519605467203723,-0.914294972265735,-1.46351817927794,0.153951365321405,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
3,1,0.522751822458421,-1.42359623144532,-1.34726125690552,0.263851122032557,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
4,1,0.50946727574844,-1.39423963564724,-1.38137725965167,0.477733393210531,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
5,1,0.529089548667756,-1.85162880880846,-1.44286097257817,0.404333442959791,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
6,1,0.511881856994699,-1.56773470560653,-1.25276204290512,0.201376953910472,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
7,1,0.520934389521903,-1.18199211677791,-1.85082873549511,0.186035863839,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
8,1,0.52714513603244,-1.60232663114171,-1.6510602514609,0.365330104303294,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
9,1,0.510550555068116,-1.39744708274848,-1.59131610451332,0.334805607420699,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
10,1,0.516222603652023,-1.08954500997498,-1.30226620361603,0.105551820103212,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,2.54981462848659,-1.39041204513139,11
1,2,0.50738720139392,-1.42883050505809,-2.29114228588354,0.321189978688463,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
2,2,0.511625912210084,-1.40948145336018,-1.30735986051458,0.102421957590876,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
3,2,0.515513766945045,-1.41769553797774,-1.44301931372249,0.161569803174263,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
4,2,0.531428561416255,-1.56110402840028,-1.0763809774029,0.180271714420461,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
5,2,0.527280691092047,-1.34519230903641,-1.61263719148008,0.272041260372461,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
6,2,0.512758440593379,-1.44675918691698,-1.28615537654292,0.152923116766536,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
7,2,0.538629786825029,-1.29707114684648,-1.65624014850393,0.224684801193845,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
8,2,0.508980872497648,-1.60148018680046,-1.07948871875549,0.940844935026815,0.00108717015903703,0.107614560387178,5.35093754225578e-15,-1.15727615052934e-16,1.15900664931209,-0.632005475059725,5
