parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,7.28116554154755,0.25895573511904,3.55651486896425,
b1_pop,-0.11948188093515,0.0252319044729475,21.1177663721601,
b2_pop,-0.231251238275039,0.0313106783843084,13.539680313871,
a_pop,2.5233108246256,0.701254202924034,27.7910353366032,
h1_pop,0.00108619281303154,0.000410832288568385,37.8231455446441,
h2_pop,0.113139917619071,0.0133448835147235,11.7950267205021,
alpha1_pop,-2.17515224640515e-12,8.83348023987148e-11,4061.08595592353,
alpha2_pop,-0.0267371270526258,0.00575474751952496,21.5234325969207,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231853849346256,0.0416110536317337,17.9471049322933,2.51933649497715e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.12612078607281,0.0179434100241963,14.2271631686766,2.08300043880172e-12
omega_b0,4.03266924630487,0.220237412797668,5.46133092862677,
omega_b1,0.134878537137586,0.0180859570264721,13.4090696787607,
omega_b2,0.136711170004121,0.0210860702201489,15.4238093489458,
omega_a,1.64330960111624,0.195367118165005,11.8886372983094,
e_b,0.292508309859359,0.00602773759521082,2.06070644560799,
