rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.342109316294184,0.00516144663946693,0,0,0,0,0,0,11
2,1,0.673952155375603,-0.102098223760372,0,0,0,0,0,0,11
3,1,-0.331667465652322,0.0100772243428669,0,0,0,0,0,0,11
4,1,-0.0401880014139426,0.0264280467788304,0,0,0,0,0,0,11
5,1,0.525615317265151,-0.078001751936666,0,0,0,0,0,0,11
6,1,-0.503322329661643,0.0144488866192239,0,0,0,0,0,0,11
7,1,-0.320411100296605,-0.0118097647499628,0,0,0,0,0,0,11
8,1,-0.407128882267175,0.00508022437812253,0,0,0,0,0,0,11
9,1,-0.361016578443291,0.00198418387574045,0,0,0,0,0,0,11
10,1,-0.094996213175308,0.013931598868368,0,0,0,0,0,0,11
1,2,0.67093807784836,0.214350281475037,0,0,0,0,0,0,5
2,2,-0.0663965634791059,-0.317401269399514,0,0,0,0,0,0,5
3,2,2.19881585410028,-0.298779601263843,0,0,0,0,0,0,5
4,2,-0.0786985884429938,-0.154488968834482,0,0,0,0,0,0,5
5,2,0.350554632208585,-0.277703874597078,0,0,0,0,0,0,5
6,2,-0.867622728371826,0.0346009678692596,0,0,0,0,0,0,5
7,2,0.730930142394245,-0.575097896224071,0,0,0,0,0,0,5
8,2,-1.92126779896747,-0.0516732192137315,0,0,0,0,0,0,5
9,2,-1.29388290588889,-0.00575303178950836,0,0,0,0,0,0,5
10,2,0.431088216543681,0.169912766767454,0,0,0,0,0,0,5
1,3,0.683711733994614,-0.419557092557541,0,0,0,0,0,0,6
2,3,-1.70864592776895,-0.306245770091201,0,0,0,0,0,0,6
3,3,-2.05626686473113,-0.229579427796381,0,0,0,0,0,0,6
4,3,0.294168614204096,-0.337456296634976,0,0,0,0,0,0,6
5,3,1.772987719207,-0.221648123077979,0,0,0,0,0,0,6
6,3,-1.14305562565474,-0.0927090384880909,0,0,0,0,0,0,6
7,3,-0.584520243943826,-0.591888722185755,0,0,0,0,0,0,6
8,3,-0.907206069140728,-0.142656503187607,0,0,0,0,0,0,6
9,3,-0.774839478644637,-0.404532294291966,0,0,0,0,0,0,6
10,3,0.222867122792433,-0.651119105522223,0,0,0,0,0,0,6
1,4,-1.09345189521492,0.173566986816562,0,0,0,0,0,0,8
2,4,-2.31556178894244,-0.195475548498897,0,0,0,0,0,0,8
3,4,1.3978643596763,-0.0537449707832596,0,0,0,0,0,0,8
4,4,-0.159908132556652,-0.379228015338333,0,0,0,0,0,0,8
5,4,3.19149942748412,0.0612584380073281,0,0,0,0,0,0,8
6,4,1.70555638328806,-0.376353407689544,0,0,0,0,0,0,8
7,4,-1.38368778090135,-0.241321739112809,0,0,0,0,0,0,8
8,4,-0.197605725271604,-0.326463494201159,0,0,0,0,0,0,8
9,4,1.5245245492407,0.379676658014915,0,0,0,0,0,0,8
10,4,0.909105445358893,-0.38211764608881,0,0,0,0,0,0,8
1,5,5.81420054136642,-0.163796799580797,0,0,0,0,0,0,3
2,5,4.90217606999255,-0.0108944661018096,0,0,0,0,0,0,3
3,5,4.83182148124037,0.0191900639651201,0,0,0,0,0,0,3
4,5,4.91830346941166,-0.066344574529254,0,0,0,0,0,0,3
5,5,5.47346403974871,-0.131294954078956,0,0,0,0,0,0,3
6,5,5.13413970003904,-0.0661692597856181,0,0,0,0,0,0,3
7,5,4.13984872556819,0.0250397415639513,0,0,0,0,0,0,3
8,5,5.12448068113545,-0.0449932395669935,0,0,0,0,0,0,3
9,5,4.90081122463741,-0.0436689416224096,0,0,0,0,0,0,3
10,5,5.28645550895558,0.000303075903586358,0,0,0,0,0,0,3
1,6,-0.316152372778499,0.0148285919570435,0,0,0,0,0,0,2
2,6,-0.0701663921594669,0.220760237117052,0,0,0,0,0,0,2
3,6,-1.04871791462125,-0.793172356894548,0,0,0,0,0,0,2
4,6,-1.79671308272692,0.0820664653308092,0,0,0,0,0,0,2
5,6,-2.19968130547797,-0.462190046481453,0,0,0,0,0,0,2
6,6,-1.00024112018173,-0.0661054964064444,0,0,0,0,0,0,2
7,6,-1.55094343322057,-0.15642461073367,0,0,0,0,0,0,2
8,6,-1.15524006176743,-0.108317935289064,0,0,0,0,0,0,2
9,6,-1.16417202077311,0.0752162542864661,0,0,0,0,0,0,2
10,6,1.21426299576547,-0.234908804831629,0,0,0,0,0,0,2
1,7,-0.64197738999408,0.181764364030461,0,0,0,0,0,0,12
2,7,-0.931500172550019,0.201712327518334,0,0,0,0,0,0,12
3,7,0.0731503294427054,0.117444980928482,0,0,0,0,0,0,12
4,7,0.819685012329389,0.0318834345348823,0,0,0,0,0,0,12
5,7,0.461122314469038,0.055513703189603,0,0,0,0,0,0,12
6,7,0.898254453827789,0.178688390975658,0,0,0,0,0,0,12
7,7,-0.304724463257705,-0.0224403290208611,0,0,0,0,0,0,12
8,7,-0.293196866446825,-0.0285169129810021,0,0,0,0,0,0,12
9,7,-0.520188861925705,0.239501142047031,0,0,0,0,0,0,12
10,7,0.533668174209548,0.326728349730548,0,0,0,0,0,0,12
1,8,0.320716701406281,0.303713416940525,0,0,0,0,0,0,7
2,8,-0.372063035606873,0.3969774414136,0,0,0,0,0,0,7
3,8,0.452082273430485,0.0396564412255864,0,0,0,0,0,0,7
4,8,1.55040624130807,0.183847292430932,0,0,0,0,0,0,7
5,8,1.01963732646193,0.0657710997957815,0,0,0,0,0,0,7
6,8,0.96149815089254,0.506710636627992,0,0,0,0,0,0,7
7,8,-0.0402534962116814,0.0404865340965462,0,0,0,0,0,0,7
8,8,1.01361345278198,0.0347903190010827,0,0,0,0,0,0,7
9,8,-0.30083988710255,0.170774815602997,0,0,0,0,0,0,7
10,8,-0.0892595695514291,0.434329798651495,0,0,0,0,0,0,7
1,9,0.233455986063936,0.011602016602881,0,0,0,0,0,0,6
2,9,1.17922297200149,0.464005296867038,0,0,0,0,0,0,6
3,9,0.215555197951476,0.451800565697479,0,0,0,0,0,0,6
4,9,-0.168202330146073,0.411103224011523,0,0,0,0,0,0,6
5,9,1.71541452508327,0.344711347381911,0,0,0,0,0,0,6
6,9,0.108634572663169,0.0915354798035616,0,0,0,0,0,0,6
7,9,0.0818135669200346,0.318629650697005,0,0,0,0,0,0,6
8,9,-0.00432433135623067,0.369575621522134,0,0,0,0,0,0,6
9,9,-0.542296904527636,0.360249854934168,0,0,0,0,0,0,6
10,9,0.135281109906145,0.194408589301916,0,0,0,0,0,0,6
1,10,0.315508760069433,-0.226501843308075,0,0,0,0,0,0,5
2,10,-0.482975599026893,0.122680394729168,0,0,0,0,0,0,5
3,10,-0.297692261669433,0.187668130087603,0,0,0,0,0,0,5
4,10,-0.28615979916773,-0.0660246726367213,0,0,0,0,0,0,5
5,10,-0.728388190290342,-0.781395268665768,0,0,0,0,0,0,5
6,10,-0.384978237800857,0.0532509750039423,0,0,0,0,0,0,5
7,10,0.147198053939623,-0.106546153030495,0,0,0,0,0,0,5
8,10,-0.434181070072152,0.13249406457229,0,0,0,0,0,0,5
9,10,0.298799849068593,-0.103949110621627,0,0,0,0,0,0,5
10,10,0.030158582173617,-0.430777668246564,0,0,0,0,0,0,5
1,11,5.57871068131064,1.12011469195112,0,0,0,0,0,0,8
2,11,5.12270312669518,1.1014727845997,0,0,0,0,0,0,8
3,11,3.2152016527286,1.49033135113285,0,0,0,0,0,0,8
4,11,5.3640559988376,1.08735822644333,0,0,0,0,0,0,8
5,11,4.45983619263357,1.11661180285774,0,0,0,0,0,0,8
6,11,4.99355739101796,1.02168436211633,0,0,0,0,0,0,8
7,11,5.77323855911769,0.793004963376383,0,0,0,0,0,0,8
8,11,4.20109430204867,1.11686209032315,0,0,0,0,0,0,8
9,11,6.34934417739786,1.07230785269355,0,0,0,0,0,0,8
10,11,3.05703766326047,1.25650007405901,0,0,0,0,0,0,8
1,12,0.60585209937482,-0.252480394022972,0,0,0,0,0,0,4
2,12,-0.878398319735769,-0.117680582125288,0,0,0,0,0,0,4
3,12,0.98859096510245,-0.451134418352701,0,0,0,0,0,0,4
4,12,1.69086973091922,-0.255751705040017,0,0,0,0,0,0,4
5,12,1.33365734484705,-0.271885122819651,0,0,0,0,0,0,4
6,12,-0.0894933407781999,-0.275537297132259,0,0,0,0,0,0,4
7,12,-2.0450295458099,0.172262524369196,0,0,0,0,0,0,4
