rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
1,1,-2.88629348506511,-0.0244203688719443,-0.103264759499511,1.47072776764405,0.0295834061434004,-0.00503707866292135,0.97713241783148,-0.145412768751418,0.81038100600213,0.0988085844546193,25.788916428428,-9.52583409252765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-2.74417378658965,0.112276881722269,0.0314128398829541,0.233678902876074,-0.0029521464224489,0.00435655440167427,0.160495021448085,0.146969442279227,0.956162821955029,0.0235241370936459,53.6859566251032,-10.7318071711322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-3.49953368816282,0.00108032476805395,-0.054421277153188,1.85783311801894,0.0199057343583773,-0.00317729678920963,0.164751635112226,0.0570445916939366,0.819228856150681,0.0354752761363318,-42.4784550210443,-0.454327072607122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3.99649912912687,0.0190849464828193,0.139767073401232,2.8505917011671,0.0503517030650205,-0.00397843689860505,0.987684618725534,0.0822543781142501,1.40109891934612,-0.0541289982702026,-154.969997977003,-3.49553546034379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.76362835231502,-0.219568933441227,0.0569398035228881,2.06083435032627,0.0153277926531148,-0.00566471173886094,0.798966501765673,-0.255559610892429,1.80891339054398,0.00854249649161336,-117.985578700829,2.27943139772575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.68024397897169,-0.0297779218215847,0.119251496125555,2.43884293365451,-0.00067811560005282,0.00155768008267326,0.856608087184323,-0.0691939885503456,1.42900297270926,-0.0606113919282348,-23.8753206332113,0.0777645552120143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.79520381251542,0.102746364392964,-0.0442098828603179,0.61047283555787,0.0105599063826816,-0.00234704070670417,0.44133249037535,0.175152580060016,-2.85614511663917,-0.0609755575054064,47.2453256611121,-7.03855656625011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.40845506673495,-0.139326629061203,0.0188179128690237,2.83078419210594,-0.047806990064271,0.0115297351080483,-0.0243206514958985,-0.0259143257759928,-2.24930992582725,-0.137555252516404,-82.1674926750112,0.536231154385889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.27076215414972,-0.00731484210616581,0.0931895391637334,-0.816322163965521,-0.0349559144022846,-0.00382266281169638,-0.185201442981926,-0.111146710153103,-2.58156491921374,-0.000193475345367557,-141.626416000791,1.73695903044175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.97728160832488,-0.0151366149050657,0.0585197587581182,-0.647157113279877,0.00643725434128317,-0.00115188233428393,1.33735395406941,0.22042610175456,-1.77199107233261,0.0139483405849111,-65.2248613363916,-4.97184453090396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
