parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,2.78357075110401,0.189866471647385,6.82096805235077,
b1_pop,-0.00557106400847325,0.0146476948631159,262.924548000843,
h1_pop,5.44986104247977e-05,5.60308089003414e-05,102.811445032453,
h2_pop,0.112124178283477,0.0212403907701946,18.9436311555335,
alpha1_pop,1.15680965883013,0.206045375659996,17.8115193011413,
alpha2_pop,-0.62452342255973,0.0914876570859345,14.6491954954955,
hcov1_pop,0,,,
beta_hcov1_score4C,0.412981693088711,0.0775276370407701,18.7726570785589,9.99050904226806e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.125508066844495,0.025334434245482,20.1855027190176,7.26843263576527e-07
omega_b0,1.91893648163482,0.194416434871817,10.1314679632431,
omega_b1,0.0713011239283995,0.0169545955472892,23.7788615566776,
e_b,0.608281334251905,0.0295178795692342,4.85266897192182,
