rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,1.45102801195986,0.00439588359315222,0.0761197712472531,0.578534228688977,-0.104651422158154,-0.0104828019929116,-1.00646538024698,0.127005290216469,-0.124018410206753,0.0909346576467304,0.241527876679363,0.0611705920877029,-26.6390863987147,1.10869108837195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.172475351187713,-0.0726722433102527,-0.0153439117356152,-0.166633017750022,-0.077328696796477,-0.000942030073992587,-0.611364709021124,-0.404496413497123,-1.14236462526319,-0.0679463491828621,0.916699051031864,-0.339332561110327,-50.0114842023859,-0.172267143701347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.51527707375073,0.0549387848072968,-0.0427331817946699,0.900487538798562,-0.073399241993287,-0.000407730246737776,-0.219070864924527,-0.187371762049342,-1.12520981479998,-0.0543349647718425,0.477058965527632,0.0293252780125275,26.5201105215847,2.10150315654824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.694057966667512,0.118294205120188,-0.00595535526414118,0.0149245048232702,-0.0479479195611692,0.00282840302105488,0.734017686755672,-0.0386768425023196,1.57935366378219,0.0464421542724377,0.473943542324817,0.111814486195413,50.8552009806774,2.06457370267041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-1.34920117269148,0.156988442607226,-0.0694602410289467,-1.39749816403837,-0.0142347945696359,-0.000519267636950673,1.68487020057218,-0.105902739241832,2.01063241897715,-0.0186940328528584,0.20162429627529,0.125436677137962,-15.9282634752383,8.0175719639139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.48776936804606,0.123983477781433,0.0664168348070665,-1.17737358597877,-0.0313221417306098,-0.00202651582159714,0.633989379492824,0.121954978082588,2.14087595416966,0.0486402253534847,1.24574797841828,0.0472516919477115,-4.05056609397172,-2.02082837801411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.398186337576502,-0.0643826708480588,0.00732153326020163,3.35539748918699,0.033251007802261,0.00585197300905753,0.237914451078277,-0.145472131543043,-0.433244550657278,0.136356099042078,-0.514054127058255,0.059088049747268,-1.29400696028438,4.76979662586527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3.08594034802279,-0.0107834443791178,-0.045571623157531,1.10690326493532,-0.0214193657871924,-0.00044933471667044,0.158195967333366,-0.0454311332147331,-0.959913294633839,0.104646090014284,-0.258334229763897,-0.029328025925177,12.6886904940275,-3.36666521001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.0575601960713277,0.0326807198596495,-0.106046590912542,0.459419529775887,-0.024269640405282,0.00826195446600139,-0.148136338921183,0.0222693690306707,-0.273340814716673,0.071556087784028,-1.25627732332717,-0.017330891454964,-34.9408833130401,6.39540868822349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-3.11847157258355,0.0311113402937016,-0.0224123984726173,1.91237083599767,-0.0258673242184324,0.00438547584467914,0.353725377698422,-0.220076899057196,0.0854652758263521,-0.00636007807797159,-0.501857842194187,-0.14121875441124,71.4170703363789,-5.24197261177117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.896088853106094,-0.0385677248639703,-0.0622146097379896,1.35133055018907,0.053009558982601,-0.00657282065047318,0.470870306780492,-0.32684742710552,0.852490915464155,-0.0102175060865403,-0.632884567859058,-0.0926978783135951,14.1432823490311,-2.06844190538533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
