parameter,value,se_sa,rse_sa
b01_pop,4.64708179158601,0.0848522280518815,1.82592499674774
b11_pop,-0.137772185252175,0.00758158968067788,5.50299007510166
b21_pop,-0.145306757697861,0.00715117775349232,4.92143508450025
a1_pop,5.07210524892846,0.401249832284402,7.91091297581356
b02_pop,7.40161489903903,0.00177196469229578,0.0239402443448636
b12_pop,0.00327578797395674,0.000288561841833903,8.80892915316973
b03_pop,4.22887562021144,0.0356859871919046,0.843864667509903
b13_pop,-0.154064993397338,0.00718095705304567,4.66099202336366
p1_pop,0.038409167884556,0.00871933354165251,22.7011779267379
g1_pop,0.122747508731318,0.0177134067910998,14.4307668434009
p2_pop,0.729701412228549,0.0159347515798441,2.18373588330855
g2_pop,0.130567640850645,0.00825391657591314,6.32156369077291
alpha11_pop,0.161179144935903,0.0205840459048904,12.7709114681532
alpha12_pop,-10.8663559159561,2.50872431059077,23.0870802502151
alpha13_pop,0.662495783681555,0.0890124759518235,13.435930936371
alpha21_pop,-0.0883481269156896,0.0148682645139018,16.8291791042616
alpha22_pop,3.59090893168221,0.61707798751497,17.1844510472141
alpha23_pop,-0.186811473160704,0.0227390208894759,12.1721757795437
omega_b01,2.02886910923286,0.0654234186657541,3.22462490892237
omega_b11,0.104217569006474,0.00533338965392735,5.11755331156883
omega_b21,0.0634151275690339,0.00503731126868304,7.94339057853255
omega_a1,0.795662016650386,0.0725225627330848,9.11474485591176
omega_b02,0.0396308529922082,0.00146238502413246,3.69001652429731
omega_b12,0.00530978003781629,0.000225537189561512,4.247580652216
omega_b03,0.880282048064935,0.0279957576888108,3.18031678032648
omega_b13,0.151473727582932,0.00558190631400837,3.68506565665143
b_1,0.300178684140058,0.00384917563702696,1.28229479320091
a_2,0.0503211104689004,0.000470114136381062,0.934228461972443
a_3,0.695474134220142,0.00778584252025927,1.11950137857963
