b0_pop,0.0020658,-2.1623e-05,-1.7867e-07,0.00036934,-0.0079286,0.0025869,-0.00016727,-2.6673e-05,0.00023389,1.3622e-05,-0.00030943
b1_pop,-2.1623e-05,9.6881e-06,-2.9366e-08,7.3441e-06,0.00068462,0.00041904,3.8152e-05,1.0879e-05,1.1365e-05,-5.5831e-06,-1.1546e-06
h1_pop,-1.7867e-07,-2.9366e-08,1.4174e-09,-1.4279e-07,-3.3487e-05,-2.3579e-06,-3.2448e-06,3.3268e-08,1.3367e-08,-1.838e-08,4.2591e-08
h2_pop,0.00036934,7.3441e-06,-1.4279e-07,0.00038029,-0.00013071,0.0014763,0.0003178,-0.00035064,5.3904e-06,-4.8892e-06,-7.4244e-05
alpha1_pop,-0.0079286,0.00068462,-3.3487e-05,-0.00013071,1.9924,-0.19601,0.054839,-0.00029371,-0.038006,-0.0012211,0.0045349
alpha2_pop,0.0025869,0.00041904,-2.3579e-06,0.0014763,-0.19601,0.17551,0.0033204,0.0012043,0.013435,0.00022731,-0.0014922
beta_hcov1_score4C,-0.00016727,3.8152e-05,-3.2448e-06,0.0003178,0.054839,0.0033204,0.010192,-0.00039229,-0.00027839,6.4443e-05,5.2604e-05
beta_hcov2_score4C,-2.6673e-05,1.0879e-05,3.3268e-08,-0.00035064,-0.00029371,0.0012043,-0.00039229,0.00062031,0.00014002,-5.0746e-06,-1.7084e-05
omega_b0,0.00023389,1.1365e-05,1.3367e-08,5.3904e-06,-0.038006,0.013435,-0.00027839,0.00014002,0.0024009,6.1769e-05,-0.00021532
omega_b1,1.3622e-05,-5.5831e-06,-1.838e-08,-4.8892e-06,-0.0012211,0.00022731,6.4443e-05,-5.0746e-06,6.1769e-05,1.4797e-05,-7.0234e-06
e_b,-0.00030943,-1.1546e-06,4.2591e-08,-7.4244e-05,0.0045349,-0.0014922,5.2604e-05,-1.7084e-05,-0.00021532,-7.0234e-06,0.00023026
