b0_pop,1,-0.15284,-0.10442,0.4167,-0.12359,0.13586,-0.036453,-0.023563,0.10502,0.077915,-0.44866
b1_pop,-0.15284,1,-0.2506,0.12099,0.15583,0.32136,0.12141,0.14033,0.07452,-0.46631,-0.024445
h1_pop,-0.10442,-0.2506,1,-0.19449,-0.63015,-0.1495,-0.85369,0.035479,0.007246,-0.12691,0.074552
h2_pop,0.4167,0.12099,-0.19449,1,-0.0047487,0.1807,0.16142,-0.72194,0.0056413,-0.065178,-0.25089
alpha1_pop,-0.12359,0.15583,-0.63015,-0.0047487,1,-0.33147,0.38483,-0.0083547,-0.54952,-0.2249,0.21173
alpha2_pop,0.13586,0.32136,-0.1495,0.1807,-0.33147,1,0.078507,0.11542,0.65451,0.14106,-0.23472
beta_hcov1_score4C,-0.036453,0.12141,-0.85369,0.16142,0.38483,0.078507,1,-0.15602,-0.056276,0.16594,0.034338
beta_hcov2_score4C,-0.023563,0.14033,0.035479,-0.72194,-0.0083547,0.11542,-0.15602,1,0.11474,-0.052969,-0.045205
omega_b0,0.10502,0.07452,0.007246,0.0056413,-0.54952,0.65451,-0.056276,0.11474,1,0.32772,-0.2896
omega_b1,0.077915,-0.46631,-0.12691,-0.065178,-0.2249,0.14106,0.16594,-0.052969,0.32772,1,-0.12032
e_b,-0.44866,-0.024445,0.074552,-0.25089,0.21173,-0.23472,0.034338,-0.045205,-0.2896,-0.12032,1
