parameter,value,se_sa,rse_sa
b01_pop,4.47275852677827,0.133396678392173,2.98242522133781
b11_pop,-0.147263346503644,0.0127226171112029,8.6393643858203
b21_pop,-0.165798931841778,0.0135870027798061,8.19486749937098
a1_pop,5.52212871258663,0.800277928977124,14.4921998495444
b03_pop,4.23548348429423,0.0552282057373978,1.30394100088436
b13_pop,-0.150887379342579,0.0120207430213876,7.96669878803807
p1_pop,0.0791045974667256,0.0288571537287884,36.4797428378633
g1_pop,0.160323739596708,0.0341456196502019,21.2979186588928
p2_pop,0.749246264873479,0.0386337690463163,5.15635123691142
g2_pop,0.0899219560630832,0.0109450670340949,12.1717403771962
alpha11_pop,0.127525592975944,0.0220115361258189,17.2604852188149
alpha13_pop,0.447331166211247,0.17793569577057,39.7771738726879
alpha21_pop,-0.0819738207471202,0.0415142227388708,50.6432692297427
alpha23_pop,3.40468169474876e-05,0.0374595749041952,110023.721048494
omega_b01,1.94896791584659,0.100029304615728,5.13242438741111
omega_b11,0.102575754725354,0.0094196650090121,9.18313010148762
omega_b21,0.0827837266380347,0.0098239410531835,11.8669954254873
omega_a1,0.772166284521141,0.140733203170965,18.2257638014123
omega_b03,0.814642756861067,0.0439322346038651,5.39282209703087
omega_b13,0.154415070799193,0.00903069999846269,5.84832811442773
b_1,0.30984574385224,0.00664849898454475,2.14574481543155
a_3,0.6953068415094,0.012932772786344,1.86000942523002
