rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha26,eta_alpha27
1,1,6.74297879858282,-0.233626735267659,-0.191123371736159,4.72440851713569,7.36111931052043,0.0071745126207899,3.38301775570833,0.0293390875495083,6.24746936584543,0.0633279745215016,5.47483436703463,-0.139182724271113,136.862198727509,-2.5017503255313,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,1.90802908261242,-0.0718123451610358,-0.0351721043832159,0.0187091355652804,-0.0376450309482737,0.00294239131455689,-0.812059150114987,0.196749793547956,1.02050907475636,0.03026243847212,0.321265421961358,-0.0773104881318092,-206.348821313669,2.96024909196566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3.65690380953379,0.0225846745086911,-0.303558534708977,1.74236502860978,7.38947032379356,0.00473258311779909,3.80798486551923,0.015026785467279,6.16292025021981,0.0717831201719679,5.35274576643665,-0.127049748448766,131.372303510566,-2.25385969250617,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,-1.17804590643661,0.184399064615314,-0.147607267356034,-0.978789833807078,-0.00929401767514282,0.000500461811566075,-0.387092040304085,0.182437491465727,0.935959959130749,0.0387175841225863,0.199176821363378,-0.0651775123094628,-211.838716530612,3.20813972499079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3.58384598559894,0.00108109406998423,-0.130289958883011,3.66866290607683,7.3724575706313,0.00637751882864901,2.94323175166629,0.0618103774177442,6.00333315765591,0.0774823531974582,5.1554413423546,-0.134270676030997,146.822040447087,-2.3714261796158,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,-1.25110373037147,0.162895484176607,0.025661308469932,-0.234205971073333,-0.0263067708374063,0.002145397522416,-1.25184515415702,0.229221083416192,0.776372866566848,0.0444168171480767,0.00187239728132216,-0.0723984398916939,-196.388979594091,3.09057323788116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9.19246766791952,-0.24324199716353,-0.110591157604855,3.90192549501561,7.36817740678229,-0.00214118800685252,3.8748494407945,-0.396763726843228,3.3135637833104,0.0722623028273799,4.45097778004199,0.0195305531795452,370.12603546052,-7.38206830214781,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,4.35751795194912,-0.0814276070569071,0.0453601097480882,-0.17256308801768,-0.0305869346864203,-0.00637330931308554,-0.320227465028821,-0.229353020844781,-1.91339650777866,0.0391967667779984,-0.702591165031282,0.0814027893188486,26.9150154193428,-1.92006888465085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,7.09597873416434,-0.166598810222553,-0.18457585207126,2.36669074323018,7.30933224659676,0.00333224967605086,2.95118364508395,-0.32432482668861,3.52356173546574,0.0434627667864128,4.76712385236307,-0.0137729348007755,374.227782949476,-9.2240362810831,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,2.26102901819394,-0.00478442011592925,-0.0286245847183169,-0.672540567462712,-0.0894320948719436,-0.000899871630182157,-1.24389326073936,-0.156914120690162,-1.70339855562333,0.0103972307370313,-0.386445092710207,0.0480993013385279,31.0167629082981,-3.76203686358614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,7.75911830171028,-0.256525289412847,-0.223045047542197,16.7460966488714,7.3558943207539,0.00370202526224759,3.23878084886419,-0.337975079684065,3.50701314198316,0.084852969101841,4.71226699860862,-0.0724283823650088,367.125402708313,-6.91950309895151,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,2.92416858573988,-0.0947108993062241,-0.0670937801892539,1.28413195923974,-0.0428700207148092,-0.000530096043985423,-0.956296056959123,-0.170564373685617,-1.71994714910591,0.0517874330524594,-0.441301946464655,-0.0105561462257054,23.9143826671358,-1.45750368145455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.94987010144195,-0.30855270674169,-0.142745079235904,1.18897032508021,7.3600690730062,0.00502840445830512,5.45471089503917,-0.228378827419945,2.9556746287569,0.101101940974523,4.12356442542736,0.0503351270330818,257.038132583012,-10.8863713409156,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,-0.88507961452845,-0.146738316635066,0.013206188117039,-1.36094557646918,-0.0386952684625079,0.000796283152072101,1.25963398921586,-0.0609681214214978,-2.27128566233217,0.0680364049251415,-1.03000451964591,0.112207363172385,-86.1728874581651,-5.42437192341861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4.99973757292933,-0.147119806070331,-0.0755703416175126,7.53355913144865,7.39507564513071,0.00168569360638242,5.55918916710757,-0.197177679945589,3.35168406544637,0.0481330490115201,4.77603555021231,0.0502663615505118,327.50673527554,-10.2851457314267,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,0.164787856958929,0.0146945840362923,0.0803809257354305,0.485334354376114,-0.00368869633799473,-0.00254642769985059,1.36411226128426,-0.0297669739471411,-1.87527622564269,0.0150675129621386,-0.377533394860968,0.112138597689815,-15.7042847656375,-4.82314631392976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.7703644188268,-0.301764434298349,-0.145279132183811,2.31794978659837,7.41745642198084,0.00408727495665438,5.30213369276149,-0.372572510134093,3.62857942440007,0.0320630288113127,4.92755851902054,0.000413758062517464,278.205333586885,-10.2699267273697,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,-1.06458529714361,-0.139950044191726,0.0106721351691318,-0.693350153685114,0.0186920805121389,-0.000144846349578637,1.10705678693817,-0.205161804135645,-1.598380866689,-0.00100250723806883,-0.226010426052738,0.0622859942018208,-65.0056864542926,-4.80792730987272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.93673957311063,-0.294280232988352,-0.229512276400261,3.23605752512582,7.38951901569915,0.00568601667100611,3.85182034791656,-0.115242145190944,6.46311858770746,0.0712219414942806,5.52524731581489,-0.0541026143430148,270.687279287738,-4.64906497229481,0.0292188331238517,0.0813705352107113,0.788334932865881,0.164676906730419,0.212224343458042,-10.1585853315373,0.802369034523881,4.20346021131264e-11,3.04950945041638e-08,-0.000836234031135435,-0.132726471284263,4.08773148878044,-0.21531844397521,-1.08371824218736e-13,5.40431452016092e-15,-0.000472981083648224,-0.898210142859772,-0.132465842881729,-0.0735610090473181,-0.359677460332831,-0.0092453257695535,0.00145389536477309,-0.343256557906754,0.0521685608075034,1.23615829661839,0.0381564054448991,0.371678370741618,0.00776962179628853,-72.52374075344,0.812934445202153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
