rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha27
1,1,-1.97730772818712,0.0192056892524403,-0.0411097817971108,-0.422822423579843,-0.0535657216016725,-0.00445459200986981,-0.302456785508979,0.138754761115026,-20.4574094909169,-4.36552183535711,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1.80665568154034,0.0266791784431939,-0.0804755215227602,0.570910270406232,-0.00886464295514067,0.00125959060044888,-0.11682999632691,-0.235436419613412,192.093488062883,0.663458768228536,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-2.91612835511368,-0.0495648371408366,-0.000989397229753275,-0.668559094769788,-0.0709269247399655,-0.00185899668118288,0.199874613517089,-0.287075872164484,-9.70406159935652,7.23147259558147,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-3.5793031431332,0.0202276900059912,-0.0629281700868524,-0.183929082774937,-0.0684426964539115,0.00737324163692469,1.36664183550002,-0.00150407693339999,-25.1143930294658,10.827197196769,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-3.34402901780201,0.0617336828153169,0.00426453818900457,-0.807665708699679,-0.0537529970407205,-0.00501667749857499,0.783302111211871,-0.115608558624792,5.40141518969733,-4.05455127370591,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.95813600982501,0.0439002059455558,0.0373995319527942,-1.91313442100862,-0.0887406561120345,0.00186027959249065,0.683140493194557,-0.056132589559535,-76.2168887007509,-2.71658169154791,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.31938084883364,0.0797027531240252,0.0278852966108626,2.13024921956407,-0.0128252721175306,-0.00195984456265435,-0.552330173529255,0.0852118909790699,-63.8722109008015,6.11467069380686,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.28227966230886,0.159180727444654,-0.0372672213282148,0.0339660995349498,-0.0467378896188517,0.00140856001482432,-0.967758225081156,0.0538191447269771,-46.4021341983527,4.58193017209217,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1.21114690632707,0.130451364796887,-0.00869032175512452,0.508406653074512,-0.0406643660704047,-0.000362051190469679,-0.166762933808669,0.043989974912476,-88.0165290429193,7.19257772322432,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.42167315237075,0.0869329532984303,-0.0284898764920305,-1.54262920974202,0.0697945410134277,-0.0015195812548454,0.612434770864427,0.0470604007268404,-33.4215766199248,-0.516469219325365,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1.52260682684942,0.0729120828129693,-0.0135644462044378,0.51806551585348,0.0441996929445425,-0.00300597071903363,0.33709253957298,0.12065934267288,-55.2624464095778,1.56379664791068,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2.83197435684066,-0.134270666916439,-0.0969138059836621,0.180324930035065,0.0475596766600432,-0.00185753597735025,0.235236726186046,0.0830407423596112,-89.0278944402876,5.98549976914352,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.636157535308064,0.0367509266406504,0.0183159703191884,-1.5751782422328,0.0633976340689477,0.0014809303242151,-0.785682685204197,-0.0641956321638789,-35.8609430037811,-1.69499016770129,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.485751706889339,0.043403693721294,0.0711736067190433,0.195792874155206,0.0562755002982644,-0.00312971116587616,-1.59892004274448,0.07152909107638,-29.3153145345146,-9.20779882240717,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-1.03986628103004,-0.0572811156707025,-0.108438486239262,0.500562223986178,0.0596171418494702,0.0057315628799507,-1.73838238067534,-0.0699760020787359,12.2655663286723,3.71105777771632,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-2.02620085323972,-0.0389558508410521,-0.0917290396196512,-1.12934449580275,0.0150654836269526,-0.00786578589214693,0.516112482391135,-0.00131901491159242,-26.8465909821013,-0.605837070641866,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.32115715362255,0.147118107699304,-0.104726762379923,0.375352316356871,0.0188815368998858,0.0012178808559738,-0.613113760915456,-0.0925221523323443,-109.30729747448,-2.7461451055892,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1.33101736757139,-0.152697426524745,-0.0554720747167204,0.330045700723268,0.0259042674919749,-0.00202279176933832,-0.985318405055807,-0.0785860169569429,-57.8132380152224,0.267781587495565,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-0.816043341800496,0.0343945743975361,0.0608271666825013,0.339109954012438,-0.0118233530633169,-0.003962620946163,0.0205136600371016,0.263028227936345,-71.42226613289,-2.60463447832989,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.520665999715732,0.0177734284989726,-0.0508823809061718,-0.00537208655806753,-0.0734283115740935,0.00121725824638159,-0.0731826495512502,0.14159326886088,-53.1116423170093,4.36013653011426,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0.356812513266791,-0.0857193195660615,0.0117782491447715,0.709703476631113,-0.0847130689829632,0.00770259166730064,-0.415312872226842,0.253427550749959,3.01258633541505,-3.6660345541851,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-0.808090807078608,-0.188119180285079,0.00272672016913439,0.00437928555838307,-0.0296154028278721,-0.00604271101863502,0.916884990223812,-0.0815926981359015,196.033975886729,-5.04410170118948,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-0.946412998343857,-0.132724679153551,-0.0608108616672869,0.23520226483106,-0.0320841120798523,-0.00583514829490053,0.291684044381715,-0.0420450070466692,132.757827548965,-0.654369905743523,0,0,0,0,0,0,0,0,0,0,0,0
3,8,-0.837547960731798,-0.208467256577211,0.0203647531227365,0.213711550933533,-0.0516809034328292,-0.00520830696711863,1.07038991922755,-0.0975951200547067,58.7115674048562,3.2426594676192,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-2.58788610726117,0.0720823654429421,0.0242249667600959,1.0488697806148,-0.00628302789196233,-0.000116566564461404,-0.358021933807287,0.247923517219102,-62.0888597705325,-8.71932233855983,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1.5466582740848,-0.108552031288408,-0.013767272304492,-1.68038897607264,-0.00246759514138084,-0.00207998735724447,-0.986576611011757,0.270364183287943,-76.9170731438296,-7.22153691934933,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-2.53052172977053,0.146008059323697,-0.0908411391703925,-0.266906367119327,0.0141190129509088,-0.0013846742315752,-1.1732519536616,0.292972127027274,-100.671934237185,-6.40796386796236,0,0,0,0,0,0,0,0,0,0,0,0
1,10,1.22504023647962,-0.00287066339846312,0.0543733541422957,0.298381015304661,0.0135330733663306,-0.000139236459386356,0.0726290858763932,-0.0552091489526557,123.40249453547,1.76004837471553,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1.561889548637,-0.028067419784253,-0.0424952316277988,-1.95797686608305,-0.000122330546560967,0.00267574326185614,-0.652417463519289,-0.153066953533854,145.269479279241,3.34669690333918,0,0,0,0,0,0,0,0,0,0,0,0
3,10,0.949022524726724,-0.117846809122068,0.118175276929324,1.05109490562463,0.0110414275518833,0.00211758567701593,0.0393635749059946,-0.0927651964427744,55.7321563283959,0.307599339952549,0,0,0,0,0,0,0,0,0,0,0,0
1,11,-0.313773762389284,0.018708092015531,0.00393596639891766,1.17428087142797,0.0646445251524081,0.0074197081889381,-0.103627208670225,0.0336546495842176,-198.595045118254,7.84374015597398,0,0,0,0,0,0,0,0,0,0,0,0
2,11,-1.02014466010047,0.0369991354332795,-0.0640874838810386,0.888127387840818,0.0500123084139155,0.00216256353868126,-0.232761244067283,0.0338485025564437,-249.067353212269,5.72286163144473,0,0,0,0,0,0,0,0,0,0,0,0
3,11,2.68720637769041,0.0750676155208793,-0.0502941254140175,0.417538441487012,0.0673098271285024,0.00581415493536825,-0.852743828869036,-0.103174927924944,-195.105309569078,4.35563925476129,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.642001977754139,0.0997563848014333,0.0647258380621007,1.18692997597483,0.00480083425837208,-0.000567258310551552,0.123889739026501,0.182597068254144,-240.936793754801,2.56106425338397,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2.74706540078311,0.101630484180444,0.0532015729244791,0.229554934841164,-0.000517728167632292,-0.00172252715934876,-0.362086334376158,0.219634984554372,-238.406101745715,2.48109416016054,0,0,0,0,0,0,0,0,0,0,0,0
3,12,2.08996019680942,0.0786192324682877,-0.0801860699440664,0.386010266301536,0.0176242519387131,-0.00288463625496048,-0.593253265272649,0.2292928421949,-227.457492364801,2.12823169638185,0,0,0,0,0,0,0,0,0,0,0,0
