rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha26,eta_alpha27
1,1,0.580678931683746,0.0134662210713253,-0.0937037833479485,0.71645955484907,-0.0648824589551547,-0.0026119469901819,0.644729552396573,0.128129057814819,-1.00341467407335,0.0280129666894029,-1.17108661744697,-4.38525857435285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.177503270065741,0.22485303320507,0.0250987018026007,-0.0265977470783116,-0.0262079401008668,8.36834997919259e-05,0.136136427266783,0.15467530053099,-0.902636673233173,0.0404601966379685,-69.2414744961688,-0.0138012783974935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.841482175577934,0.0715681233181678,0.110982322102926,0.234536027437089,-0.0335602122187799,-0.0108086130498051,1.18067476595524,-0.0506800575116188,-0.094987023693232,-0.0218800378210084,31.3438154683178,4.81070621053901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.123535845653795,-0.106084869049325,-0.164027163473843,0.357951690791314,0.0135891829458581,0.000644771041236837,1.01204563381284,-0.0608427826882483,-0.160454732297933,0.0166908544326479,-3.87602986450986,11.4271604561416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.492917119618204,0.156560470200677,0.0883871270201186,0.982868325200535,0.0259687565217197,0.00604289205231007,1.29040936690857,-0.180639032093193,-0.165375084077069,0.0590960181201389,71.7483622555162,-1.9992969487404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.51652811113311,0.0383670594033153,-0.0292772567193765,1.01712940337785,0.0398018827224718,0.00133053959894929,2.14176302866,-0.182973086037909,0.037224510779958,-0.0422597330629327,-3.11556054559668,3.6614584767657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.16182687355007,0.0355772204898205,0.0979703621381886,-0.502277481834457,-0.00781119339619263,0.00197277871824159,0.840562114716338,-0.307799255591426,0.173407612904592,0.0555517912762232,-184.049870122204,4.66872509782912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.3756417419374,-0.0640583842977518,0.0607236159031795,-0.234276020329563,0.00621615922738439,0.00121381776224536,0.647964528013574,-0.294844510400259,0.0755533739245466,0.0547078809749713,-156.758176864253,3.62743753194176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.71695505323035,0.0218450780342549,0.0201973113225543,-0.419360532662221,-0.0440896915533608,0.00367701042656757,0.189719219428509,-0.282973878305675,0.15748719029955,0.0530165566268893,-155.129653942864,4.09300435778629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.218462357680637,-0.073038936732123,-0.168902844487911,-0.276735890134327,0.0344357398357564,-0.000108750584943812,2.74940366797341,0.165365265901707,-0.405494356398912,0.0603532044568955,125.28829358085,-5.39305302533252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1.49244503276711,-0.026335017958842,0.121004242082483,-0.302301408916811,0.00235084915866945,0.00182489372417803,2.58919822554504,0.125688379714792,0.0794367619900775,0.111516032503241,102.422113909546,-2.68291780523475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1.01061164320245,-0.236296229912186,-0.0638589643843019,-0.366653285628138,-0.0259520505673514,-0.00451635589027709,2.44852960798345,-0.154236862625361,0.416480367969875,-0.0693923708643315,26.2456417827776,1.07555765668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-1.47329725780558,0.0611296800654769,-0.019484286002147,-0.671885560925907,0.0595226740575692,-0.00469995391308299,0.347809765061385,0.158811837034271,0.694690169149951,-0.0806385546095647,145.170473830311,2.34067901147625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-1.2013375632807,-0.107826341553614,-0.161656621166569,1.11709635819262,0.0510874399129015,-0.0029407368564521,-0.495385963744623,0.214240628092047,0.165987323631946,-0.0189382583132041,72.9093147257591,5.99121131762478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
