rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha22,eta_alpha23,eta_alpha25
3,16,0.0636089400552722,-0.00265729705429633,-0.0246210112142888,0.0129193344532774,0.452587074264681,-0.166975288710314,0,0,0,0,0,0,0,0,0,0
1,17,0.0305832366358647,-0.00470637809720635,0.554819816882957,0.0256365299857331,0.73667478127187,0.0104580299723272,0,0,0,0,0,0,0,0,0,0
2,17,0.013983045328998,-0.0047910498223938,-0.18257257007089,0.11069322578788,0.0133058816968603,0.0800209301959548,0,0,0,0,0,0,0,0,0,0
3,17,0.0347630100871141,-0.0096203389755381,0.0232928980401574,0.0756130900989361,0.0822881792842409,0.106510730688244,0,0,0,0,0,0,0,0,0,0
1,18,-0.0597166156200641,0.00332569824199942,0.681943305796974,0.027706222870763,0.137965147148916,0.00645701703049247,0,0,0,0,0,0,0,0,0,0
2,18,-0.0356738593665034,0.00281458814639607,0.27407498504012,0.0531534710623528,0.642993986580227,-0.0282336778787014,0,0,0,0,0,0,0,0,0,0
3,18,-0.102723808065241,0.00644686825286125,0.312642392391029,0.0428956320464929,0.230051687495521,-0.0215259603355602,0,0,0,0,0,0,0,0,0,0
1,19,-0.00356813638577602,0.0051448277096903,-0.329440454661071,-0.130431526652017,-0.417137340556347,-0.123387943279304,0,0,0,0,0,0,0,0,0,0
2,19,0.00746487509719618,0.00380862253669196,-1.18724948342639,0.0339882028172168,-0.592193918282025,-0.118578368925726,0,0,0,0,0,0,0,0,0,0
3,19,0.0125658090636076,0.00622902786063959,-1.34640818054512,-0.0633231130420748,-0.0803659515090658,-0.0858928505485086,0,0,0,0,0,0,0,0,0,0
1,20,9.52933684938984e-05,-0.00389478973283765,0.0302318715130907,-0.14009331816078,2.11853425885665,0.0893668471715547,0,0,0,0,0,0,0,0,0,0
2,20,-0.0469921887106368,-0.00109578754963872,1.84587145040055,-0.0875332447492423,1.66382018882275,0.0863864432794294,0,0,0,0,0,0,0,0,0,0
3,20,0.0217428217009239,0.00322422382664764,2.35677376212033,0.0729385359969224,1.53171866494052,0.065401572144334,0,0,0,0,0,0,0,0,0,0
1,21,-0.0211875919405742,0.0046038081747689,0.81474417148019,0.161223022007282,0.198457131637507,-0.132438685562545,0,0,0,0,0,0,0,0,0,0
2,21,0.0266257075007017,-0.00601368587721545,0.702603863025804,-0.0303885229335727,-0.182435366775351,0.0508697162128584,0,0,0,0,0,0,0,0,0,0
3,21,0.0373909550802853,-0.00246466100747314,-0.314250023809513,0.142391132129712,0.149551958462959,-0.157266000209252,0,0,0,0,0,0,0,0,0,0
1,22,0.0255658213563166,0.00623890207586025,1.44100951713425,0.123174198631667,0.784196156323804,-0.145098736408066,0,0,0,0,0,0,0,0,0,0
2,22,0.0303821326269693,0.00169327971716085,0.605410907260369,0.0968979478010452,0.92204581419908,-0.0443240120260054,0,0,0,0,0,0,0,0,0,0
3,22,0.0185500805021714,0.00276115590591434,0.734108222269917,0.0912082338687291,0.743654183844899,0.15230749814586,0,0,0,0,0,0,0,0,0,0
1,23,-0.0538544903439035,-0.00055007801620964,0.605765500275044,-0.0922998175649504,0.191560679922287,-0.16586702634778,0,0,0,0,0,0,0,0,0,0
2,23,-0.078688487169682,-0.000448534867763006,-0.462164648626226,0.0278802832496143,0.0749193572215843,0.0518094579567219,0,0,0,0,0,0,0,0,0,0
3,23,-0.03267545807741,0.00196540434448949,1.29112789223473,-0.0884986436022337,1.36668910285103,0.059561425791374,0,0,0,0,0,0,0,0,0,0
1,24,-0.0471831869952828,-0.00817826637698526,0.411962287548283,0.255252911228293,1.96583812232992,0.0242130429759541,0,0,0,0,0,0,0,0,0,0
2,24,-0.0504758250533381,8.70406182942117e-05,0.949925925966394,-0.0389758028621554,1.20555994004993,0.188322432131824,0,0,0,0,0,0,0,0,0,0
3,24,-0.0744629513629738,0.0011502629196035,0.903381625020085,0.134860765005132,1.71284643993518,0.0940920517297589,0,0,0,0,0,0,0,0,0,0
1,25,0.00635329184678923,-0.00458600387430804,0.120472626676703,-0.0569882023125198,0.448941375108326,0.171711243897265,0,0,0,0,0,0,0,0,0,0
2,25,0.0232805653688137,0.00437503563844267,1.01508636591362,-0.0880648176587179,0.726701534214566,0.0671736949002088,0,0,0,0,0,0,0,0,0,0
3,25,0.0175917554297351,-0.00620521011943539,0.567007175715952,0.052904904954267,-0.21435667898419,-0.0638272204333767,0,0,0,0,0,0,0,0,0,0
1,26,-0.0714705659085162,0.00533381790063522,0.103093148043972,-0.0931952311774983,0.97695484505654,0.0372054712688854,0,0,0,0,0,0,0,0,0,0
2,26,-0.0566779520571377,0.0054635005471193,0.233645483783516,-0.0973740399170137,1.2765719880432,0.0402803187571687,0,0,0,0,0,0,0,0,0,0
3,26,-0.0700913998976711,0.00632658786420034,0.338417824509563,-0.107846367604157,0.5946645657343,0.0499881593254861,0,0,0,0,0,0,0,0,0,0
1,27,0.0314086080607723,-0.0112995515633896,-0.26371860256973,-0.131555220057048,-0.189720690319071,-0.112788380514222,0,0,0,0,0,0,0,0,0,0
2,27,0.0067076920765361,-0.00233954410648427,0.0930922801647638,-0.171783899105953,0.0429239461192177,-0.181620946471023,0,0,0,0,0,0,0,0,0,0
3,27,0.0416511644914976,-0.0120744884903657,-0.675455141246238,0.00310186370367893,-0.605971866164142,-0.108344770167698,0,0,0,0,0,0,0,0,0,0
1,28,0.0127922859594509,-0.00554853519197355,-0.296099421857964,-0.285218394806271,1.03205009382579,0.169877971431657,0,0,0,0,0,0,0,0,0,0
2,28,0.0160589710432451,-0.00192570990992591,0.780843279960706,-0.0011209581222503,1.16973126255964,0.0335585151905748,0,0,0,0,0,0,0,0,0,0
3,28,-0.0510171985677976,-0.00770423267611201,1.39888707501361,-0.165965435550119,1.31396312780277,-0.0245424312931488,0,0,0,0,0,0,0,0,0,0
1,29,-0.0536897796973062,-0.00293780721709872,0.675968068122521,0.0502241867477453,1.24876312379451,0.054340488693367,0,0,0,0,0,0,0,0,0,0
2,29,-0.0482367894370368,-0.00411947526872931,0.656093749511251,0.0632502152024117,1.12327395551294,0.0713406832205968,0,0,0,0,0,0,0,0,0,0
3,29,-0.0402896693066346,-0.0047907034564538,1.5732289546482,-0.00250313550262835,0.888809181440974,0.104008722624829,0,0,0,0,0,0,0,0,0,0
1,30,0.0367048867009361,0.00359325165542657,-0.223877424707408,0.126584474268773,-0.519578648765242,0.0132208873857437,0,0,0,0,0,0,0,0,0,0
2,30,0.0743634737857066,-0.00563936087453605,-0.087901797613493,0.119087282808021,-1.07052141865743,0.208123211989889,0,0,0,0,0,0,0,0,0,0
3,30,0.0407496481848302,-0.00563580103278569,-0.548049853014231,-0.0916720046105247,-0.872336185180488,0.0753959396055262,0,0,0,0,0,0,0,0,0,0
1,31,-0.0796113219946868,-0.0011527106056476,-0.987692986151565,0.13040891974809,-0.898141775334317,0.0485540159429914,0,0,0,0,0,0,0,0,0,0
2,31,-0.0718134985690089,0.00309034178214872,-0.715857469008663,0.0941002982605638,-0.570547227974456,0.0830936403731555,0,0,0,0,0,0,0,0,0,0
3,31,-0.0415979039560375,-0.00615716976303592,-1.36578013014786,0.222779448447967,-0.617717651023159,0.0973412792907561,0,0,0,0,0,0,0,0,0,0
1,32,-0.0110672365662836,-0.000276159731021414,-0.350358676776355,-0.133591168980796,0.124825135072773,-0.0898940696127864,0,0,0,0,0,0,0,0,0,0
2,32,-0.0596611433702181,0.00302397171230635,0.374121066774429,-0.174147763855365,0.134051633734625,-0.0908914051481878,0,0,0,0,0,0,0,0,0,0
3,32,-0.0393928819024767,0.00184809868876678,-0.447674060021854,-0.113330593864635,0.204138811360684,-0.104435852199633,0,0,0,0,0,0,0,0,0,0
1,33,-0.0402394014605543,-0.00133389325777033,1.11515546542615,0.127330847026714,-0.0641222219528208,0.188050321972762,0,0,0,0,0,0,0,0,0,0
2,33,-0.0382628842496118,-0.0016574437425973,1.07431787246893,0.116721229254216,0.125390164550507,0.132562651148096,0,0,0,0,0,0,0,0,0,0
3,33,-0.0460582626817034,-0.00182662293479314,1.22174137767143,0.117379094517849,0.0452072266358705,0.146328384959266,0,0,0,0,0,0,0,0,0,0
1,34,-0.0688067506734464,0.00017660242479421,0.148978165616136,-0.0593617271319263,-1.39509148585508,0.00527502616680332,0,0,0,0,0,0,0,0,0,0
2,34,-0.0891010117993707,-0.00317799946156529,-0.486085968630892,-0.418797886830908,-0.686619558082141,-0.21624647890938,0,0,0,0,0,0,0,0,0,0
3,34,-0.0739571620778126,0.00417154079306105,-0.810009899070861,0.00798514670819214,-0.945884826676788,-0.218212222786199,0,0,0,0,0,0,0,0,0,0
1,35,-0.0279193613205271,0.00994815691124109,-0.991814523368912,-0.0664378807675238,-0.6685338104134,-0.103790769635467,0,0,0,0,0,0,0,0,0,0
2,35,-0.0367858103683254,0.0108497880908398,-0.883340698826696,-0.0897818523440141,-0.781021657691586,-0.0934951899663796,0,0,0,0,0,0,0,0,0,0
3,35,-0.00896898616656916,0.00879613475247174,-0.514828021774164,-0.104034504004609,-1.12605270082776,-0.0821902243787804,0,0,0,0,0,0,0,0,0,0
1,36,0.0452391463083872,0.00213546471694844,-0.860545350586135,0.00622390369224446,-0.54300353865911,0.00908354983991633,0,0,0,0,0,0,0,0,0,0
2,36,-0.00880863223357231,0.00649176386907606,-1.20976392622636,0.0206929711561762,-0.739427876129906,0.0140597137538645,0,0,0,0,0,0,0,0,0,0
3,36,0.0802757116333188,-0.00412975283074233,-0.373503091406487,-0.0344087271308948,0.107225108821052,-0.077518467739622,0,0,0,0,0,0,0,0,0,0
1,37,0.0182978585754059,0.00452744650793293,0.954406381594223,0.191055424308314,2.08259508326821,0.196407613366581,0,0,0,0,0,0,0,0,0,0
2,37,-0.0209798278299331,-0.002252926492072,0.536745897781041,0.219083604120744,1.31771473823343,-0.0369007605151458,0,0,0,0,0,0,0,0,0,0
3,37,0.0274293879854417,-0.00740004215625955,0.315397338957331,0.178994891871703,1.09238579901961,0.091428530726641,0,0,0,0,0,0,0,0,0,0
1,38,-0.00894041048681338,0.0079087507098831,-0.500701237363852,0.056345158286313,-0.768922029099997,0.110778692361703,0,0,0,0,0,0,0,0,0,0
2,38,-0.00418328638200194,0.00487599655396001,-0.737641537772002,0.215842023110891,-0.152873374711436,-0.0518466378908265,0,0,0,0,0,0,0,0,0,0
3,38,0.0232885164679733,0.00390349545845198,-0.308899195063041,0.0247876975445367,-0.499139819898571,-0.0607701059476629,0,0,0,0,0,0,0,0,0,0
1,39,0.019156476361414,0.00272151361340115,0.0105980619796737,-0.139704294864436,0.219516036167309,-0.0390601763506459,0,0,0,0,0,0,0,0,0,0
2,39,0.057020150627686,0.00616127773032514,-0.158695885855796,-0.0839127694169787,-0.0923557585062831,-0.0578712817979453,0,0,0,0,0,0,0,0,0,0
3,39,0.0755268937706575,0.000535403825268964,-0.25865473706085,0.0603882214099016,0.349336230093995,-0.0798909500817993,0,0,0,0,0,0,0,0,0,0
1,40,-0.0170564636405643,0.00072676566632862,0.257172531535193,0.0841351517589595,0.184044663772329,0.0449512069281973,0,0,0,0,0,0,0,0,0,0
2,40,-0.0419386936463972,0.0012119361447733,0.2744739495842,0.0702853922796603,0.295385354092321,0.032968437170591,0,0,0,0,0,0,0,0,0,0
3,40,-0.0208384622772355,0.000128814545311887,0.463705362275618,0.0754241023139132,-0.211226745818493,0.0666354576243691,0,0,0,0,0,0,0,0,0,0
1,41,0.00444175182820761,-0.00152190179480246,-2.96629025195727,-0.109717387094088,-1.27878218145758,-0.0833215792542308,0,0,0,0,0,0,0,0,0,0
2,41,-0.00186893218998918,-0.00177657689232595,-2.66357164466726,-0.127480016299001,-1.23144217530946,-0.0824524424209832,0,0,0,0,0,0,0,0,0,0
3,41,0.000863497810466463,-0.00145517495682447,-1.49712078063451,-0.182310350497444,-0.881134834908782,-0.0945870520661704,0,0,0,0,0,0,0,0,0,0
1,42,0.0420403821706135,-0.0121359564812657,-0.109777675402126,0.0465735334842931,-1.29774958271588,0.141363521718974,0,0,0,0,0,0,0,0,0,0
2,42,0.0403110153960027,-0.0126750696274072,-0.794126114042494,0.063015474823023,-1.16436815193967,0.115638278981441,0,0,0,0,0,0,0,0,0,0
3,42,0.0213461544759905,-0.0117966650852786,-0.318649837783533,0.041102151023098,-0.612855461453623,0.103458309142305,0,0,0,0,0,0,0,0,0,0
1,43,0.0524721316896732,-0.00669681291733193,-1.53231870353632,-0.0128209372265732,-1.24647983121709,-0.0244308731748561,0,0,0,0,0,0,0,0,0,0
2,43,0.0766941348883616,-0.00884823935390949,-0.877057313270972,-0.0671250556162445,-0.751702189876422,-0.0468364284099317,0,0,0,0,0,0,0,0,0,0
3,43,0.0912212034436397,-0.00741082251700494,-0.610683406820631,-0.0637133259877011,-1.1854814237474,-0.0088589364404565,0,0,0,0,0,0,0,0,0,0
1,44,0.0764589511817562,-0.013654494525009,-0.370488756335011,0.109635411851582,-0.197422427745957,-0.119469899814323,0,0,0,0,0,0,0,0,0,0
2,44,0.0666656506421406,0.00500723277733698,-0.0340331802006375,-0.0895965969705291,-0.541649026426237,-0.0398587876736506,0,0,0,0,0,0,0,0,0,0
3,44,0.0856587709663161,-0.00318775545901134,-0.689218813175512,0.058200837799148,-0.674420352193093,-0.114272779434341,0,0,0,0,0,0,0,0,0,0
1,45,0.0239966813677848,0.00649622133062708,0.321424365316403,0.178040385051337,0.936580938894998,0.0808778044482613,0,0,0,0,0,0,0,0,0,0
2,45,-0.0230103805560251,0.00957098461239923,0.783950291974929,0.162446842911586,0.397514177607486,0.129543432206944,0,0,0,0,0,0,0,0,0,0
3,45,0.00636403742367975,0.00747163466282605,0.853050804321565,0.165237561648655,0.630437834559199,0.0912130662298696,0,0,0,0,0,0,0,0,0,0
1,46,-0.0781329566657512,0.00356728107117139,-0.819675469133777,-0.193291405124128,-1.68560058041719,-0.156621442132245,0,0,0,0,0,0,0,0,0,0
2,46,-0.0361473480904495,0.00149074605597401,-1.37706956174417,-0.11758334121083,-0.91366835781895,-0.119318551780163,0,0,0,0,0,0,0,0,0,0
3,46,-0.0270214018037196,-0.00322509727827974,-1.19831313473231,0.129462519219936,-1.20706858372545,-0.152686051953272,0,0,0,0,0,0,0,0,0,0
1,47,-0.0611211240890643,0.000663700633423758,-1.06428335130322,0.296268565201414,-0.403102971528563,-0.021688264413565,0,0,0,0,0,0,0,0,0,0
2,47,-0.0189417685674238,-0.00782132509950131,-0.502993075478005,0.0515918100411587,0.574925608975178,-0.0666888561868614,0,0,0,0,0,0,0,0,0,0
3,47,-0.0518403475269835,-0.00519966380523624,-0.187705706789606,0.0246792421067467,0.426417837130393,-0.0157009293903173,0,0,0,0,0,0,0,0,0,0
1,48,-0.0766786261446741,0.00140867030162383,-1.25320698404144,-0.0277133078526928,-1.89364568172467,-0.032238163027221,0,0,0,0,0,0,0,0,0,0
2,48,-0.129291250536021,0.0032701331217515,-1.13052874278764,-0.0185295706837359,-0.941537855605421,-0.0537577818067286,0,0,0,0,0,0,0,0,0,0
3,48,-0.119421671017344,-0.0010988834774032,-1.42304532745768,0.139548070542818,-1.53485734090101,-0.10081171038572,0,0,0,0,0,0,0,0,0,0
1,49,-0.00958924399485195,-0.00645220977698705,-0.293489148959241,0.243304863686553,-0.266999320211099,0.149030367571799,0,0,0,0,0,0,0,0,0,0
2,49,-0.0209074923809105,-0.00692694766031798,-0.620313779739037,0.246434720026535,-0.591059962606195,0.161095344452864,0,0,0,0,0,0,0,0,0,0
3,49,0.0132624979861236,-0.00930480458102242,0.290026000123076,0.19379712953664,-0.0726002969915296,0.160317925973256,0,0,0,0,0,0,0,0,0,0
1,50,0.00775471506440439,0.00200118986192529,-1.34762792975887,0.309692413701844,-1.21361600539806,0.202349576188628,0,0,0,0,0,0,0,0,0,0
2,50,0.0176901157731812,0.000214798199901699,-1.74547737491668,0.340399442960298,-0.252985258953328,0.170638421461106,0,0,0,0,0,0,0,0,0,0
3,50,-0.0203165319195673,0.00269361049513431,-0.963249026945495,0.30633688726334,-0.133249099504534,0.171783148074572,0,0,0,0,0,0,0,0,0,0
1,51,-0.0548554898303752,0.000494234984430066,-1.08611640085466,0.0912182258478019,1.22960300628932,-0.128672215645959,0,0,0,0,0,0,0,0,0,0
2,51,-0.027324850451425,-0.0064886170145304,-0.801127369642449,0.172830021244676,0.0184832144645251,0.0028903225638191,0,0,0,0,0,0,0,0,0,0
3,51,-0.047768015277569,0.00895756175337842,-0.977497089407995,0.1318904011428,-0.920542349480853,-0.0314016893199982,0,0,0,0,0,0,0,0,0,0
1,52,0.0371946105258969,-0.00498180915068093,-0.156278596619466,-0.0588093246998138,0.648914450078685,-0.0195039436463886,0,0,0,0,0,0,0,0,0,0
2,52,0.0362274251954844,-0.00197754060922516,-0.0681519120504017,0.193693638555921,0.564910625236546,-0.051977955758071,0,0,0,0,0,0,0,0,0,0
3,52,0.0133824104035956,0.00523493527163254,-0.350848838322706,-0.19293243738327,0.196504436364839,0.0250730262081689,0,0,0,0,0,0,0,0,0,0
1,53,0.0123793259199978,-0.00754212699079052,0.740970999505516,0.095624517897367,0.452011877146355,0.0979329581788704,0,0,0,0,0,0,0,0,0,0
2,53,0.000656744321473113,-0.00796591251512722,0.220241565411905,0.143212440922776,0.174329240850504,0.167276630902957,0,0,0,0,0,0,0,0,0,0
3,53,-0.0172287068513217,-0.00617113416283477,0.610997056047808,0.114484116457759,0.795797532600925,0.113959712367829,0,0,0,0,0,0,0,0,0,0
1,54,-0.032758079424057,0.00335817382284364,1.16756234130296,0.0501535219153576,0.308082904426614,0.0131261610133347,0,0,0,0,0,0,0,0,0,0
2,54,0.0102379933325709,0.00163803252784685,0.829852552076362,0.0764770756523489,0.563203262864038,0.0434077932803695,0,0,0,0,0,0,0,0,0,0
3,54,-0.0166572569895438,0.00370075062066982,0.185534717631162,0.0886308697292353,1.77343857665356,-0.0981014559523479,0,0,0,0,0,0,0,0,0,0
1,55,-0.0185835000182539,9.74592406106642e-05,0.443851502220458,0.0132991031847962,1.81423244677601,0.0422094469217286,0,0,0,0,0,0,0,0,0,0
2,55,0.0386189472113934,0.0074909518440289,0.0718789638074098,-0.160964252356742,1.17894140816804,0.0102002324571694,0,0,0,0,0,0,0,0,0,0
3,55,-0.0278240175592481,0.0037547611414003,1.62572351038005,-0.180742994047131,0.769892717337687,-0.15240019395998,0,0,0,0,0,0,0,0,0,0
1,56,0.0280832747866144,-0.00108306082895731,0.644752585333723,-0.108396769106476,0.55859065789451,0.0392353685188957,0,0,0,0,0,0,0,0,0,0
2,56,-0.0195245482689179,0.00874757942926328,0.932552206120739,0.125653931086151,0.677296103673431,0.144370305298499,0,0,0,0,0,0,0,0,0,0
3,56,-0.0609154367915643,0.0100197705298518,0.832307169537797,0.241565230390828,1.08326577275909,0.0628709654244007,0,0,0,0,0,0,0,0,0,0
1,57,0.00738904368337323,-0.00144142511932123,0.0481719905773383,0.213125492355789,1.38291060753142,0.0567841034941459,0,0,0,0,0,0,0,0,0,0
2,57,-0.00525519143945896,-0.000524802098617113,0.682120007006784,0.0787669823483858,0.30140447783316,0.158158658359936,0,0,0,0,0,0,0,0,0,0
3,57,0.00842468275898334,-0.00283114466562018,0.134192186686326,0.160104945708548,1.34164244924716,0.0254904845049711,0,0,0,0,0,0,0,0,0,0
1,58,-0.0685696458357752,-0.00297189924239897,-1.14989266409391,-0.281811096836438,-1.22482916899364,-0.106050326659567,0,0,0,0,0,0,0,0,0,0
2,58,-0.053714769913114,-0.0036866717613234,-1.26535085190982,-0.337740186318711,-0.493371539147134,-0.086385769483153,0,0,0,0,0,0,0,0,0,0
3,58,-0.0560216556188786,-0.00401154540922865,-1.41554870376018,-0.189280369163057,-0.750177795608335,-0.201489061604511,0,0,0,0,0,0,0,0,0,0
1,59,-0.0112333283964183,0.0015770084216317,-0.558222917857687,-0.0148014740561757,-0.287861478886683,-0.164142223553621,0,0,0,0,0,0,0,0,0,0
2,59,0.0135557918258042,0.006641145729812,-1.54766045346942,-0.0347918377901786,-0.829352049704466,0.0908431886474546,0,0,0,0,0,0,0,0,0,0
