id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha15_SAEM,alpha22_SAEM,alpha23_SAEM,alpha25_SAEM
50,7.41149,0.00292641,2.81359,0.197139,6.27489,0.163767,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
51,7.36741,0.00182537,3.44974,-0.171435,6.79788,-0.0359932,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
52,7.43882,0.00157209,3.70916,-0.144121,6.88394,-0.0707936,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
53,7.39436,-0.00475542,4.50827,0.00334306,7.49153,0.10058,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
54,7.37754,0.00384469,4.90579,-0.0540287,7.66404,-0.0129912,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
55,7.39751,0.00216668,5.00943,-0.158289,8.09757,-0.02479,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
56,7.40105,0.00394476,5.21473,-0.12358,8.10451,0.00278389,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
57,7.40487,0.00101984,4.23897,0.0170193,7.60955,0.0562043,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
58,7.35182,-0.000463582,3.30105,-0.431158,6.03528,-0.171401,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
59,7.38651,0.00193447,3.37687,-0.139226,6.65343,-0.0300572,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
60,7.45008,-0.00575803,4.64969,-0.195301,7.83175,-0.125887,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
61,7.39116,-0.000408437,4.38043,-0.0247061,6.28757,-0.0392545,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
62,7.34202,0.0046691,3.79998,-0.219278,6.80633,-0.0952636,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
63,7.45707,0.00213167,3.41286,-0.141753,7.42591,-0.0347059,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
64,7.4356,0.00156626,3.74206,-0.118898,7.92467,-0.0252803,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
65,7.42237,0.00246886,2.94656,-0.099383,6.82203,-0.0323064,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
66,7.40481,0.000898758,3.8965,-0.137903,6.57541,-0.03369,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
67,7.33948,-2.05573e-05,3.47451,-0.280544,6.5829,-0.0240459,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
68,7.40528,0.00386208,4.67892,-0.229142,7.49027,0.0104037,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
69,7.41679,0.00745449,3.49585,0.0464669,6.87687,0.0686071,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
70,7.37291,-0.000897427,4.76947,0.118244,8.03267,-0.0737423,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
71,7.37633,0.000662549,2.35065,-0.195932,5.89781,-0.0424992,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
72,7.38359,0.00251896,4.77715,-0.173615,7.24658,-0.0873711,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
73,7.42386,0.00230108,2.52527,-0.0873026,5.33601,-0.0396907,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
74,7.39747,0.00550799,5.40623,-0.312192,6.96384,-0.0653416,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
75,7.36597,0.000142318,4.55105,-0.227583,6.83208,-0.102091,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
76,7.40092,0.00167111,3.1554,-0.142614,7.21067,-0.0230734,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
77,7.35664,0.00622263,3.55961,-0.0298264,6.64557,0.0506329,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
78,7.3703,0.00196545,4.21475,-0.191527,6.9783,-0.034687,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
79,7.4655,0.00173519,4.56778,-0.073463,8.04687,-0.0455031,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
80,7.45802,0.00231717,4.22499,-0.142796,6.85686,-0.0261391,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
81,7.41634,0.00129956,5.2855,-0.145241,8.09468,-0.0245003,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
82,7.42561,0.00301013,4.12109,-0.0939674,6.81706,-0.000592848,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
83,7.41384,-0.0018314,3.87306,0.0645371,7.29994,0.0620717,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
84,7.41939,0.00279752,5.89132,-0.212813,8.50682,-0.0129081,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
85,7.37179,-0.00020886,4.62494,0.0610979,7.2024,0.0106878,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
86,7.41401,0.00151466,4.07435,-0.167814,6.65244,-0.0524189,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
87,7.42677,-0.0013853,3.39436,-0.145583,6.54416,-0.0300317,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
88,7.38643,0.00196281,3.51545,-0.304169,7.00849,-0.172078,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
89,7.44148,0.00263951,4.40504,-0.116801,6.78372,-0.0370939,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
90,7.44653,0.00340211,5.76922,-0.105391,8.16856,-0.0332555,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
91,7.36252,0.00010066,4.10466,-0.0438194,6.47931,-0.0447278,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
92,7.465,0.00192076,3.84696,-0.147834,6.12281,-0.0279772,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
93,7.45059,0.00365057,4.89929,-0.170633,6.83142,-0.047776,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
94,7.35711,0.00205195,4.82343,-0.447419,6.63864,-0.237014,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
95,7.45602,0.00229882,4.58574,-0.0869479,7.80638,-0.0595398,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
96,7.39029,0.00194819,4.60593,-0.0708541,7.44171,-0.0285801,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
97,7.37526,0.00171541,3.94398,-0.127517,7.19289,-0.0249405,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
98,7.37963,-0.00267129,3.37361,-0.297045,5.79227,-0.114485,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
99,7.43795,-0.000463094,4.31209,0.108656,7.64436,0.131082,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
100,7.41951,0.00194149,3.59881,-0.132429,6.17263,-0.0252586,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
101,7.4695,-0.00441596,4.17406,-0.314037,6.98732,-0.163018,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
102,7.48561,0.000621668,3.09199,0.0285781,6.40983,0.0202114,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
103,7.43198,0.00487345,4.47123,-0.337857,7.29689,-0.0457968,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
104,7.43856,0.00444829,3.56536,-0.423531,6.8035,-0.16302,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
105,7.38479,0.000712726,4.4789,-0.13783,7.71434,-0.0636895,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
106,7.40452,-0.00602793,5.34341,-0.0525157,8.62567,-0.00115729,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
107,7.44652,0.00536194,5.54334,0.222779,8.34901,0.184798,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
108,7.38452,-0.0031797,2.22089,-0.274928,5.40954,-0.190149,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
109,7.39781,0.0011964,5.02471,-0.0848406,6.84901,-0.0480879,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
110,7.48763,0.0027792,4.88447,-0.122241,7.41542,-0.0306213,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
111,7.4273,-0.00335181,3.53664,-0.143049,6.07749,-0.0829738,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
112,7.43115,0.0115385,4.23411,-0.28769,7.0642,-0.149303,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
113,7.37313,0.00117482,2.5536,-0.241422,5.38724,-0.096494,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
114,7.40275,0.00164645,3.89875,-0.14299,6.17682,-0.0395566,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
115,7.44481,0.0034188,4.5309,-0.0569023,7.18943,-0.0290844,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
116,7.34872,-0.000687901,3.0268,0.0376087,5.66591,0.0967736,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
117,7.38169,-0.00243339,3.74215,0.181703,7.13961,0.0548262,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
118,7.41629,0.00354164,6.4089,-0.18773,8.06,-0.0535333,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
119,7.38934,0.00327269,5.52363,-0.100361,7.69739,-0.0129277,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
120,7.36742,0.00339147,4.22343,-0.0583919,6.80347,0.165333,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
121,7.38987,0.00348514,3.655,-0.0404715,7.05396,0.026087,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
122,7.41751,-0.00593764,4.49828,-0.40501,7.06785,-0.258849,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
123,7.39893,0.00884576,3.76354,-0.183237,6.57007,-0.0615159,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
124,7.39614,-0.00663054,5.04744,-0.0698362,7.48754,0.0105912,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
125,7.42981,0.0012647,3.88296,-0.0932149,6.63619,-0.0415039,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
126,7.43972,0.00535679,4.06322,-0.257522,5.54611,-0.0444076,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
127,7.44037,0.0124558,4.68304,-0.0852914,6.70145,0.000395271,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
128,7.39775,0.0106123,4.19678,-0.322808,6.05973,-0.121947,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
129,7.37431,0.00119694,4.77328,-0.0575941,7.17324,-0.0575635,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
130,7.41406,0.00205919,3.56433,-0.147247,7.03846,-0.0433606,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
131,7.47449,0.00179984,4.77696,-0.134402,6.78734,-0.0244946,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
132,7.40862,0.00140042,4.51367,-0.229109,7.26586,0.00643804,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
133,7.35089,0.00499148,3.8487,-0.189151,6.8902,-0.0894329,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
134,7.46072,0.00157788,5.21606,-0.161026,7.57797,-0.0399603,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
135,7.41357,-0.00368813,5.54559,-0.214012,7.70043,-0.137352,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
136,7.38258,0.00117549,3.79769,-0.156389,6.74653,-0.0353439,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
137,7.39405,0.000955381,3.73538,0.0171807,6.22284,0.00835252,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
138,7.45208,0.00323815,3.29212,-0.164266,6.32047,-0.0250841,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
139,7.48202,0.000528677,3.56266,-0.25196,7.12529,-0.0903284,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
140,7.39377,0.00151409,3.29672,-0.141174,5.98937,-0.0302556,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
141,7.41156,-0.00158728,3.46524,-0.030366,6.22517,-0.0281175,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
142,7.43941,0.000783886,5.02659,-0.107566,7.93044,-0.0210736,0.0877607,0.119551,0.693019,0.121166,-6.32001,0.475537,3.4203e-10,-8.85842e-09,-0.210937,0.112443
