rep,id,b02,b12,b03,b13,b05,b15,p1,g1,p2,g2,alpha12,alpha13,alpha15,alpha22,alpha23,alpha25
2,4,7.4304567769176,0.00236462076818047,5.13793239190494,-0.447866916479448,7.10061723682483,-0.218979702113262,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,4,7.43869286332076,-0.00102454691557418,4.41482796382545,-0.330454802714331,6.90802048658139,-0.254069515645128,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,5,7.35275463702066,-0.0030632814225173,4.79834423451327,0.114311589998016,7.33675997034026,0.0592584905448227,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,5,7.33569015858463,-0.000450183914924807,5.66060934843292,0.047014993686996,7.41701668500438,-0.0355626875088092,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,5,7.35285488421536,-0.00155432665485614,5.37382187983961,0.0914394858372882,7.49831049357651,-0.0351318364319745,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,6,7.42869731311742,-0.00134249176061098,4.38254728953508,-0.0366975151855683,5.86982421407914,0.166639404317769,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,6,7.40329409489347,-0.000875236292964325,4.58897762733704,-0.0659827895180505,6.73106905028953,0.0533373887785017,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,6,7.41925597317748,0.00307744070930353,4.56653682341601,-0.0904330120803959,6.50598186031809,-0.0161910053462168,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,7,7.52903532782917,-0.00803710866762162,4.19045952769188,0.108025780524977,6.57549296331216,0.0795572787887038,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,7,7.50042652397407,-0.00143706038892058,4.3014160515842,-0.305145977194124,6.73224730212648,-0.161350798961017,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,7,7.48146780470764,-0.00120232608381477,4.40732705204965,-0.28492552419339,7.22144682928915,0.00697229816245599,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,8,7.40765407770927,0.00503975982262142,4.48707560869725,-0.0350712179844323,7.40880793348681,0.0166741241417032,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,8,7.41272980165673,0.00787656418773232,4.6765112692884,-0.0823238273397833,6.89348933076992,0.105368382953276,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,8,7.37090906692944,0.0108942233682671,4.33161410961378,-0.0287135100979324,7.12770515973923,0.103124775824956,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,9,7.4550321399822,0.0129085626409158,3.35784108983255,0.0450059014670819,6.20755907226681,0.0859265286040397,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,9,7.46421863221288,0.00854948297554399,3.29527494632149,-0.00642284200494117,6.6793565805121,-0.0205297669497559,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,9,7.48351295246626,0.00776657724502964,2.85566203572343,0.120286593502855,6.31689410239486,-0.0563670032307668,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,10,7.41398874466105,-0.0115163051204555,5.06672970095488,0.00276354895505352,8.39060805184209,-0.0910036588320172,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,10,7.32157909970195,0.00477396289329742,5.09768622613321,0.0412375782786668,7.8975458169493,0.140271027494913,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,10,7.39038276613844,0.000900357152222293,5.07074352334568,0.0224689466266515,8.58228060526234,-0.152181550322504,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,11,7.36313765354681,0.00545883034250948,3.45222739408481,0.034427362796557,6.70214597396335,-0.221501386089128,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,11,7.34185785513848,0.00441956040631057,3.37384074333294,-0.0601204771814455,6.68643505125523,-0.0540485974204502,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,11,7.38835799991798,-0.000282331907315333,3.42379881574163,0.0124185576561523,6.61270723640778,-0.149004366968251,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,12,7.38138392310926,-0.00706429965568364,4.68982115117637,-0.372821679841138,6.92821149045408,-0.144607547656331,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,12,7.41130695694105,-0.0094431860043876,3.9603892720054,-0.312254841103505,7.57744435592411,-0.176512894959988,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,12,7.4135011908215,-0.00902504166341863,4.37969258058653,-0.352092500644007,6.97460630294967,-0.152794716168206,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,13,7.39724582291427,0.00650151521904723,4.06674067335274,0.0551625840510488,7.22259142011327,-0.0448159453032213,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,13,7.35880033969331,0.000256719055837164,4.40673026333805,-0.016378373976496,6.83336335850551,-0.0384047519595042,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,13,7.3453851277078,0.00902317007081697,4.00494652641337,0.0868689986934656,7.04628498235826,-0.0168069454284834,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,14,7.41484254395997,0.00600477001093058,4.69640113188675,-0.237095372744105,7.70916660165681,-0.0275456381010799,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,14,7.41290979687511,0.00447969693232291,3.88614445917579,-0.149936895525483,6.97559895325509,0.104134525980264,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,14,7.38093409656775,0.00823664002472388,4.40283905438429,-0.24334684286729,7.92844874406792,0.00724642527949519,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,15,7.42304006395783,-0.00136582825418804,3.50793267263085,-0.144158519126441,6.25812562029903,-0.0573198483918823,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,15,7.39836680795649,7.71884747424083e-05,3.6203204149035,-0.155391823245264,6.16050018603742,-0.0376510217347521,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,15,7.4003011469154,0.00112428732473725,3.29741747491267,-0.15001090747811,6.46393446016846,-0.0637636702118759,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,16,7.46996366650324,-0.0016283366570647,4.43379384253827,-0.521200080106844,7.93473484666654,-0.0309064614345321,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,16,7.44933381917124,0.00401494011913169,3.92424028405252,-0.281573804421406,7.18919853674161,-0.182925531420027,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,16,7.47034938423254,-0.00100488101765208,4.06020876612704,-0.112231530739214,7.38714021046109,-0.200335803639047,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,17,7.43732368081314,-0.0030539620605621,4.63964959422428,-0.0995143352067586,7.67122791746828,-0.0229024849564058,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,17,7.42072348950627,-0.00313863378574955,3.90225720727043,-0.0144576394046117,6.94785901789327,0.0466604152672218,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,17,7.44150345426439,-0.00796792293889385,4.10812267538148,-0.0495377750935556,7.01684131548065,0.0731502157595114,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,18,7.34702382855721,0.00497811427864367,4.7667730831383,-0.0974446423217287,7.07251828334533,-0.0269034978982405,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,18,7.37106658481077,0.00446700418304032,4.35890476238144,-0.0719973941301389,7.57754712277664,-0.0615941928074344,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,18,7.30401663611203,0.0080992842895055,4.39747216973235,-0.0822552331459988,7.16460482369193,-0.0548864752642931,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,19,7.4031723077915,0.00679724374633455,3.75538932268025,-0.255582391844509,6.51741579564007,-0.156748458208037,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,19,7.41420531927447,0.00546103857333621,2.89758029391493,-0.0911626623752749,6.34235921791439,-0.151938883854459,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,19,7.41930625324088,0.00788144389728384,2.73842159679621,-0.188473978234567,6.85418718468735,-0.119253365477242,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,20,7.40683573754576,-0.0022423736961934,4.11506164885442,-0.265244183353271,9.05308739505306,0.0560063322428217,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,20,7.35974825546663,0.000556628487005532,5.93070122774187,-0.212684109941734,8.59837332501917,0.0530259283506965,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,20,7.42848326587819,0.00487663986329189,6.44160353946165,-0.0522123291955693,8.46627180113693,0.032041057215601,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,21,7.3855528522367,0.00625622421141315,4.89957394882151,0.0360721568147903,7.13301026783392,-0.165799200491278,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,21,7.43336615167797,-0.0043612698405712,4.78743364036713,-0.155539388126064,6.75211776942106,0.0175092012841254,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,21,7.44413139925756,-0.000812244970828894,3.77057975353181,0.0172402669372205,7.08410509465937,-0.190626515137985,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,22,7.43230626553359,0.00789131811250449,5.52583929447557,-0.00197666656082478,7.71874929252022,-0.178459251336799,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,22,7.43712257680424,0.0033456957538051,4.69024068460169,-0.0282529173914465,7.85659895039549,-0.0776845269547383,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,22,7.42529052467944,0.00441357194255859,4.81893799961124,-0.0339426313237626,7.67820732004131,0.118946983217127,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,23,7.35288595383337,0.00110233802043461,4.69059527761637,-0.217450682757442,7.1261138161187,-0.199227541276513,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,23,7.32805195700759,0.00120388116888124,3.6226651287151,-0.0972705819428774,7.009472493418,0.018448943027989,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,23,7.37406498609986,0.00361782038113374,5.37595766957606,-0.213649508794725,8.30124223904744,0.026200910862641,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,24,7.35955725718199,-0.00652585034034101,4.49679206488961,0.130102046035801,8.90039125852633,-0.00914747195277887,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,24,7.35626461912393,0.00173945665493846,5.03475570330772,-0.164126668054647,8.14011307624635,0.154961917203091,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,24,7.3322774928143,0.00280267895624775,4.98821140236141,0.00970989981263984,8.64739957613159,0.060731536801026,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,25,7.41309373602406,-0.00293358783766379,4.20530240401803,-0.182139067505011,7.38349451130474,0.138350728968532,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,25,7.43002100954608,0.00602745167508692,5.09991614325495,-0.21321568285121,7.66125467041098,0.0338131799714758,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,25,7.42433219960701,-0.00455279408279114,4.65183695305728,-0.0722459602382247,6.72019645721222,-0.0971877353621096,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,26,7.33526987826875,0.00698623393727946,4.1879229253853,-0.21834609636999,7.91150798125295,0.00384495634015242,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,26,7.35006249212013,0.00711591658376355,4.31847526112484,-0.222524905109505,8.21112512423961,0.00691980382843572,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,26,7.3366490442796,0.00797900390084459,4.42324760185089,-0.232997232796648,7.52921770193071,0.0166276443967531,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,27,7.43814905223804,-0.00964713552674531,3.82111117477159,-0.25670608524954,6.74483244587734,-0.146148895442955,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,27,7.41344813625381,-0.000687128069840021,4.17792205750609,-0.296934764298445,6.97747708231563,-0.214981461399756,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,27,7.44839160866877,-0.0104220724537215,3.40937463609509,-0.122049001488813,6.32858127003227,-0.141705285096431,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,28,7.41953273013672,-0.0038961191553293,3.78873035548336,-0.410369259998762,7.9666032300222,0.136517456502924,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,28,7.42279941522052,-0.000273293873281665,4.86567305730203,-0.126271823314742,8.10428439875605,0.000198000261841833,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,28,7.35572324560947,-0.00605181663946776,5.48371685235493,-0.291116300742611,8.24851626399918,-0.0579029462218818,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,29,7.35305066447996,-0.00128539118045447,4.76079784546385,-0.0749266784447464,8.18331625999092,0.020979973764634,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,29,7.35850365474023,-0.00246705923208506,4.74092352685258,-0.06190064999008,8.05782709170936,0.0379801682918639,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,29,7.36645077487064,-0.00313828741980955,5.65805873198953,-0.12765400069512,7.82336231763739,0.0706482076960962,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,30,7.44344533087821,0.00524566769207081,3.86095235263392,0.00143360907628173,6.41497448743117,-0.0201396275429892,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,30,7.48110391796298,-0.0039869448378918,3.99692797972783,-0.00606358238447028,5.86403171753898,0.174762697061156,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,30,7.4474900923621,-0.00398338499614144,3.53677992432709,-0.216822869803016,6.06221695101592,0.0420354246767932,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,31,7.32712912218258,0.000499705430996654,3.09713679118976,0.00525805455559862,6.0364113608621,0.0151935010142585,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,31,7.33492694560826,0.00474275781879297,3.36897230833266,-0.0310505669319279,6.36400590822196,0.0497331254444225,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
3,31,7.36514254022123,-0.00450475372639167,2.71904964719347,0.0976285832554756,6.31683548517325,0.0639807643620232,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
1,32,7.39567320761099,0.00137625630562284,3.73447110056497,-0.258742034173288,7.05937827126919,-0.123254584541519,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
2,32,7.34707930080705,0.0046763877489506,4.45895084411575,-0.299298629047857,7.06860476993104,-0.124251920076921,0.0875740128029677,0.119686490109787,0.69300984010061,0.120993298047328,-6.29475077336673,0.476460557891457,3.48841490919541e-10,-7.40493866224156e-09,-0.208423296647282,0.10833296184915
