rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,52.5156412757272,8.6794565492459,0,0,0,0,0,0,11
2,1,59.8980872479207,3.45293644319908,0,0,0,0,0,0,11
3,1,2.99260351809784,-1.99537210391647,0,0,0,0,0,0,11
4,1,51.9887050470628,-5.58708992830099,0,0,0,0,0,0,11
5,1,-15.0010005810516,-9.11558967602972,0,0,0,0,0,0,11
6,1,35.7687539312569,8.08022761736234,0,0,0,0,0,0,11
7,1,-17.8826226590803,-5.73698346201555,0,0,0,0,0,0,11
8,1,56.4144790423336,0.246050721967409,0,0,0,0,0,0,11
9,1,19.3632640905928,-12.2526193686024,0,0,0,0,0,0,11
10,1,21.6726807872441,-5.10082806602156,0,0,0,0,0,0,11
1,2,-108.981633688246,-4.51465429518588,0,0,0,0,0,0,5
2,2,-98.9337581999599,-3.7375902444762,0,0,0,0,0,0,5
3,2,-144.162159902463,-1.15120757306909,0,0,0,0,0,0,5
4,2,-154.050438913918,12.0826410906486,0,0,0,0,0,0,5
5,2,-161.85367086062,5.73881230353697,0,0,0,0,0,0,5
6,2,47.3274693547416,0.225751227977553,0,0,0,0,0,0,5
7,2,-145.541442525742,-3.31188847940942,0,0,0,0,0,0,5
8,2,-80.9527053971134,0.309896825497285,0,0,0,0,0,0,5
9,2,-147.902291638583,-2.04139474461228,0,0,0,0,0,0,5
10,2,-120.123571587858,-1.90910114792783,0,0,0,0,0,0,5
1,3,79.4990864488764,-5.1718619534896,0,0,0,0,0,0,6
2,3,102.45730513763,0.452812666637084,0,0,0,0,0,0,6
3,3,-62.8162635163334,-2.59515060734942,0,0,0,0,0,0,6
4,3,86.7183180957452,-2.43110465992764,0,0,0,0,0,0,6
5,3,217.240967341646,-4.07244497524001,0,0,0,0,0,0,6
6,3,49.109517070025,5.1152412080961,0,0,0,0,0,0,6
7,3,-80.001779795898,1.92083132307951,0,0,0,0,0,0,6
8,3,26.0872989964604,5.62356170182136,0,0,0,0,0,0,6
9,3,-63.0304724509736,2.32868967734064,0,0,0,0,0,0,6
10,3,159.179539707756,1.94283832551601,0,0,0,0,0,0,6
1,4,-80.6854360901496,-9.28550628582985,0,0,0,0,0,0,8
2,4,-142.917027774476,-4.93835906247957,0,0,0,0,0,0,8
3,4,-132.493396160264,-1.90136409453288,0,0,0,0,0,0,8
4,4,-118.87932953092,-1.15323523540782,0,0,0,0,0,0,8
5,4,-150.243669458388,10.5562534134454,0,0,0,0,0,0,8
6,4,-6.28200902279102,-6.26265030547035,0,0,0,0,0,0,8
7,4,-128.635122603871,-0.807387658709499,0,0,0,0,0,0,8
8,4,-154.167986937009,8.42970003131162,0,0,0,0,0,0,8
9,4,-108.054514759577,-1.8180653948768,0,0,0,0,0,0,8
10,4,-53.0730420049213,-1.84914845841476,0,0,0,0,0,0,8
1,5,244.853282041812,7.10403481966933,0,0,0,0,0,0,3
2,5,159.439840386659,14.6110061962703,0,0,0,0,0,0,3
3,5,30.4854769894966,22.9320205656128,0,0,0,0,0,0,3
4,5,362.885879615693,1.98370105665262,0,0,0,0,0,0,3
5,5,204.751564854958,10.8602663496289,0,0,0,0,0,0,3
6,5,317.53381018564,7.11591309999303,0,0,0,0,0,0,3
7,5,198.361199740414,11.2617991030188,0,0,0,0,0,0,3
8,5,302.775346925221,5.47743715011799,0,0,0,0,0,0,3
9,5,182.941121551838,9.83615861513827,0,0,0,0,0,0,3
10,5,249.991062240934,7.3182488298758,0,0,0,0,0,0,3
1,6,-296.500540426066,14.1896800443471,0,0,0,0,0,0,2
2,6,-155.684158200367,-2.66716445555924,0,0,0,0,0,0,2
3,6,-19.2622709210939,1.95029223871492,0,0,0,0,0,0,2
4,6,-167.774562250936,-2.87951441534485,0,0,0,0,0,0,2
5,6,-156.963916132987,-3.89642787463725,0,0,0,0,0,0,2
6,6,-5.60220929250517,5.22742477376104,0,0,0,0,0,0,2
7,6,-158.019392065087,-0.856943876321158,0,0,0,0,0,0,2
8,6,-35.6935348542265,-0.330135862948652,0,0,0,0,0,0,2
9,6,-172.918363332061,-4.44904852166149,0,0,0,0,0,0,2
10,6,-174.200180960151,-0.350776886313349,0,0,0,0,0,0,2
1,7,-103.664003705065,2.43968282092521,0,0,0,0,0,0,12
2,7,-35.5037751159225,1.0818413036709,0,0,0,0,0,0,12
3,7,-76.1511015737747,-1.34248096817665,0,0,0,0,0,0,12
4,7,-83.9062829027218,-7.51758616859947,0,0,0,0,0,0,12
5,7,-78.7461846629341,-8.91053877416195,0,0,0,0,0,0,12
6,7,-13.9510671498356,-2.72632163704737,0,0,0,0,0,0,12
7,7,-63.88039298943,-10.2822597309134,0,0,0,0,0,0,12
8,7,-63.0675315470484,-3.06736952163238,0,0,0,0,0,0,12
