id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd
11,-1.89759,0.003151,-0.0012594,-0.0117701,0.0187703,-0.00183386,1.1833,0.0016549,0,0,0,0,0,0,0,0,0,0,-2.38479,-0.00200115,0.00111715,0.0615458,0.0137788,-0.00197733,1.16043,-0.00407819,0,0,0,0,0,0,0,0,0,0,-3.92854,0.00142124,-0.000296494,0.000497875,0.0167795,-0.0013674,1.17689,0.00326087,0,0,0,0,0,0,0,0,0,0,1.82506,0.0876988,0.037314,0.849417,0.0279176,0.00409119,0.545528,0.137662,0,0,0,0,0,0,0,0,0,0
12,-2.11078,-0.0271824,0.0768262,0.0972954,-0.0110195,-0.00175423,0.315101,-0.0855369,0,0,0,0,0,0,0,0,0,0,-1.8281,-0.0093307,0.0743379,0.379814,-0.0188917,-0.00101545,0.284625,-0.08235,0,0,0,0,0,0,0,0,0,0,-2.27112,0.00578508,0.064268,0.551179,-0.0118468,-0.00169981,0.296477,-0.0836053,0,0,0,0,0,0,0,0,0,0,0.353478,0.0135605,0.00795489,0.226059,0.0169385,0.00218107,0.371429,0.0434868,0,0,0,0,0,0,0,0,0,0
13,0.368174,0.160835,-0.00240749,0.635021,-0.0174305,0.000638912,-0.908497,0.0300642,0,0,0,0,0,0,0,0,0,0,0.576125,0.165541,-0.00475229,0.528868,-0.0169474,0.00059126,-0.929246,0.0295099,0,0,0,0,0,0,0,0,0,0,-0.228785,0.163665,0.000646119,0.622977,-0.0178985,0.000658375,-0.844065,0.0263736,0,0,0,0,0,0,0,0,0,0,0.910729,0.0150774,0.0388615,0.343112,0.015666,0.000865479,0.322442,0.0177479,0,0,0,0,0,0,0,0,0,0
14,0.680204,0.130578,-0.0163384,0.808215,0.0296056,-0.00239333,0.0722218,0.139379,0,0,0,0,0,0,0,0,0,0,0.505089,0.148605,-0.016612,0.747676,0.0309226,-0.00250888,0.0148772,0.167771,0,0,0,0,0,0,0,0,0,0,-0.353102,0.14838,-0.00494377,1.06579,0.0300353,-0.00259052,0.0707989,0.160807,0,0,0,0,0,0,0,0,0,0,1.18911,0.0650763,0.0356316,0.547576,0.0214188,0.00431815,0.411011,0.108294,0,0,0,0,0,0,0,0,0,0
15,-0.243163,0.0166694,-0.0105757,-0.0755679,-0.0142896,-0.00252232,0.276004,0.0143081,0,0,0,0,0,0,0,0,0,0,-0.0557073,0.00551773,-0.0107255,-0.0533986,-0.0122634,-0.00324617,0.359774,0.000632206,0,0,0,0,0,0,0,0,0,0,-1.00018,0.0528357,-0.00796335,0.24424,-0.0144048,-0.00265237,0.281302,0.0137538,0,0,0,0,0,0,0,0,0,0,1.33748,0.0747015,0.042671,0.806277,0.0203727,0.00348354,0.398522,0.0802731,0,0,0,0,0,0,0,0,0,0
16,1.76132,-0.0108819,0.00206689,-0.0440098,-0.00650184,0.000754009,-0.0358509,-0.0174742,0,0,0,0,0,0,0,0,0,0,1.66515,-0.00610282,0.000605394,-0.126699,-0.00187599,0.000537001,-0.13147,-0.0180398,0,0,0,0,0,0,0,0,0,0,1.3965,-0.0011132,0.000231531,-9.51541e-05,-0.00554325,0.000564693,-0.0345277,-0.00423167,0,0,0,0,0,0,0,0,0,0,1.16061,0.0815665,0.0404872,0.780327,0.0249511,0.00489929,0.541851,0.147279,0,0,0,0,0,0,0,0,0,0
17,0.867663,-0.0228844,-0.00397117,-0.251951,-0.0116098,0.00473918,-0.0313022,0.0899846,0,0,0,0,0,0,0,0,0,0,0.773052,-0.0192335,-0.00789467,-0.307249,-0.0123768,0.00480539,-0.0899079,0.0946642,0,0,0,0,0,0,0,0,0,0,0.736575,-0.00389094,0.000876457,0.000856716,-0.0139208,0.0048357,-0.115338,0.0949398,0,0,0,0,0,0,0,0,0,0,0.606569,0.0623761,0.0374787,0.689376,0.0186604,0.000996694,0.275699,0.0148024,0,0,0,0,0,0,0,0,0,0
18,-1.8823,-0.04422,0.0619369,0.574306,-0.0507027,-0.00250487,-1.2288,0.335356,0,0,0,0,0,0,0,0,0,0,-1.73354,-0.0385314,0.0658223,0.565412,-0.057441,-0.00197871,-1.35222,0.345868,0,0,0,0,0,0,0,0,0,0,1.88321,-0.0734178,0.0697681,1.16218,-0.066727,-0.00106747,-1.27651,0.336867,0,0,0,0,0,0,0,0,0,0,0.564308,0.0303457,0.0158828,0.302238,0.0166345,0.00134323,0.520501,0.0433553,0,0,0,0,0,0,0,0,0,0
19,2.31827,0.012231,-0.000489454,0.083897,-0.00481804,-0.0014105,1.00999,0.00719636,0,0,0,0,0,0,0,0,0,0,2.18186,0.0181385,-0.00244665,0.0821366,-0.00619905,-0.00108379,0.944533,0.0219559,0,0,0,0,0,0,0,0,0,0,1.93493,0.0066548,-0.00138184,0.00597451,-0.00535865,-0.00123131,0.954104,0.0159084,0,0,0,0,0,0,0,0,0,0,1.23672,0.0937861,0.036325,0.852539,0.029599,0.00454709,0.53142,0.148474,0,0,0,0,0,0,0,0,0,0
20,-1.17587,-0.00624675,0.00153545,-0.0968894,0.0211444,-4.52521e-05,0.199864,0.000897431,0,0,0,0,0,0,0,0,0,0,-1.26182,-0.00138992,-0.00131942,-0.067713,0.0177008,0.000635651,0.221095,-0.0159732,0,0,0,0,0,0,0,0,0,0,-1.85873,-0.000562398,0.000116677,-8.0289e-05,0.0199001,3.28476e-05,0.236322,-0.00214434,0,0,0,0,0,0,0,0,0,0,1.17898,0.0820133,0.0385589,0.836144,0.027992,0.00411412,0.547706,0.131952,0,0,0,0,0,0,0,0,0,0
21,-1.2167,-0.00742475,0.000363425,-0.168147,-0.00880201,-0.000493031,-0.115063,-0.0469545,0,0,0,0,0,0,0,0,0,0,-1.28398,0.00204414,0.00420915,-0.14904,-0.0081541,0.00012408,-0.0808367,-0.0476093,0,0,0,0,0,0,0,0,0,0,-1.63119,0.0105921,-0.00224923,0.0140752,-0.00778939,-0.000725378,-0.105514,-0.0524169,0,0,0,0,0,0,0,0,0,0,0.83916,0.0658134,0.0363236,0.697951,0.021323,0.00396477,0.397965,0.120869,0,0,0,0,0,0,0,0,0,0
22,0.266778,0.123889,-0.0051374,0.253382,-0.0486065,-0.0034663,0.45322,-0.0862161,0,0,0,0,0,0,0,0,0,0,0.101336,0.121958,-0.00173214,0.371855,-0.0418446,-0.00384216,0.697506,-0.101308,0,0,0,0,0,0,0,0,0,0,-0.53568,0.121501,-0.000520407,0.434893,-0.047346,-0.00357038,0.587517,-0.094207,0,0,0,0,0,0,0,0,0,0,0.879673,0.0176811,0.0412559,0.462363,0.0187974,0.00106364,0.261227,0.0145793,0,0,0,0,0,0,0,0,0,0
23,1.68566,-0.00409207,0.000287117,0.00838704,0.00745422,-0.00124199,-0.351894,-0.0102469,0,0,0,0,0,0,0,0,0,0,1.77276,-0.0106529,0.00267122,-0.0896018,0.00673735,-0.00151692,-0.348804,0.00375469,0,0,0,0,0,0,0,0,0,0,1.31333,0.0014207,-0.000296415,0.00049876,0.00687252,-0.00130487,-0.323654,0.00326035,0,0,0,0,0,0,0,0,0,0,1.31855,0.0939586,0.0386868,0.797605,0.0266368,0.0043642,0.480824,0.141998,0,0,0,0,0,0,0,0,0,0
24,-0.0422436,-0.0120627,0.000974066,-0.0226238,-0.0111616,-8.33668e-05,-1.07116,0.0085919,0,0,0,0,0,0,0,0,0,0,0.248803,-0.0122817,0.00176703,-0.105139,-0.00920402,0.000393672,-1.04856,0.00269337,0,0,0,0,0,0,0,0,0,0,-0.444967,-0.00014217,2.94267e-05,-2.65138e-05,-0.00898707,0.000178451,-1.05525,-0.000541329,0,0,0,0,0,0,0,0,0,0,1.3437,0.0876308,0.0416787,0.803331,0.0260224,0.00429641,0.521901,0.147944,0,0,0,0,0,0,0,0,0,0
25,1.52075,-0.0015787,-0.000281935,-0.256729,-0.0198158,-0.00269563,0.188931,0.0349151,0,0,0,0,0,0,0,0,0,0,1.57072,-0.0154139,-0.00604404,-0.272992,-0.018826,-0.00250342,0.330106,0.0150995,0,0,0,0,0,0,0,0,0,0,1.25255,-0.000355132,0.000190258,-9.77961e-05,-0.0191487,-0.0027207,0.228751,0.0314658,0,0,0,0,0,0,0,0,0,0,0.797004,0.0802556,0.0383686,0.742838,0.0196198,0.00331868,0.407892,0.0868736,0,0,0,0,0,0,0,0,0,0
26,0.960929,-0.041775,0.00597657,-0.0815364,0.0490555,0.000538872,0.174789,-0.0691133,0,0,0,0,0,0,0,0,0,0,0.907783,-0.0272252,0.0101842,-0.150021,0.0491234,0.000924017,0.120362,-0.0520267,0,0,0,0,0,0,0,0,0,0,0.696118,-0.0514042,0.0121207,0.290567,0.05013,0.00069907,0.140655,-0.0606944,0,0,0,0,0,0,0,0,0,0,0.793186,0.0699654,0.0385138,0.697378,0.0239862,0.00440692,0.436768,0.136266,0,0,0,0,0,0,0,0,0,0
27,2.30553,0.0537698,-0.0164841,0.221566,0.0115124,0.000398669,0.359866,0.044965,0,0,0,0,0,0,0,0,0,0,2.62461,0.0425557,-0.0135047,0.0434207,0.0116086,0.000344559,0.279862,0.0665287,0,0,0,0,0,0,0,0,0,0,1.42276,0.0769031,-0.0172039,0.680258,0.0122872,-9.32152e-05,0.317553,0.0583862,0,0,0,0,0,0,0,0,0,0,1.21249,0.0619531,0.0409619,0.812202,0.0205511,0.00387725,0.371892,0.0930055,0,0,0,0,0,0,0,0,0,0
28,-0.731165,-0.0177243,-0.00447894,-0.475351,0.00419826,0.00339246,1.0951,-0.157801,0,0,0,0,0,0,0,0,0,0,-0.737674,-0.0188428,-0.00902335,-0.218138,0.0028964,0.00336169,1.02253,-0.15139,0,0,0,0,0,0,0,0,0,0,-1.03881,0.00342459,-0.00179556,0.00397299,0.00120756,0.00345036,1.05141,-0.15252,0,0,0,0,0,0,0,0,0,0,0.785131,0.0514257,0.0392893,0.810804,0.0199447,0.00173878,0.356013,0.0341887,0,0,0,0,0,0,0,0,0,0
29,-0.280119,-0.000463691,0.00188004,-0.14113,-0.029696,0.000100392,1.01434,0.01878,0,0,0,0,0,0,0,0,0,0,-0.381487,0.00278249,-0.00680052,-0.0305652,-0.0318616,0.00117649,1.06314,0.00159478,0,0,0,0,0,0,0,0,0,0,-0.678174,0.00884781,-0.00230952,0.0116736,-0.0308212,0.000426345,1.03883,0.0151742,0,0,0,0,0,0,0,0,0,0,1.01057,0.0778853,0.0377638,0.687547,0.0220627,0.00414101,0.368449,0.108358,0,0,0,0,0,0,0,0,0,0
30,1.44472,-0.0188433,0.00338364,0.0170573,0.0239594,0.000425464,0.544475,-0.0220188,0,0,0,0,0,0,0,0,0,0,1.57279,-0.0184971,0.00697011,0.0284298,0.0257109,-0.000102687,0.634458,-0.0227047,0,0,0,0,0,0,0,0,0,0,1.21332,-0.00261639,0.000547769,0.000191115,0.0228645,7.5505e-05,0.630987,-0.00991895,0,0,0,0,0,0,0,0,0,0,1.11186,0.0856965,0.040573,0.760469,0.0284921,0.00432076,0.52909,0.141637,0,0,0,0,0,0,0,0,0,0
31,1.54454,-0.010974,0.00303501,-0.228955,-0.0276444,0.00458868,-0.358657,0.0146102,0,0,0,0,0,0,0,0,0,0,1.54791,-0.0116557,0.00309241,-0.297934,-0.026009,0.00444511,-0.26021,0.00941441,0,0,0,0,0,0,0,0,0,0,1.4414,-0.000399968,0.000204241,-0.000103909,-0.0265179,0.00444819,-0.353608,0.01489,0,0,0,0,0,0,0,0,0,0,0.804734,0.0628121,0.0402299,0.656983,0.0165752,0.00109674,0.295642,0.0183924,0,0,0,0,0,0,0,0,0,0
32,2.07409,0.0256578,-0.0064698,-0.0616136,0.0222738,0.000517715,-0.558381,-0.0798844,0,0,0,0,0,0,0,0,0,0,1.99541,0.0129339,-0.0109336,0.0589619,0.0225939,0.000622971,-0.646859,-0.0705197,0,0,0,0,0,0,0,0,0,0,1.7449,0.0307301,-0.00593911,0.100176,0.0241981,0.000399565,-0.565272,-0.0707084,0,0,0,0,0,0,0,0,0,0,1.02466,0.0821081,0.0372187,0.757517,0.0242462,0.00470302,0.440477,0.132008,0,0,0,0,0,0,0,0,0,0
33,0.231384,-0.0102381,-0.00448618,-0.105597,0.0229674,-0.00044032,0.768115,-0.0139904,0,0,0,0,0,0,0,0,0,0,0.298129,-0.0227472,0.0080281,-0.0562139,0.0214082,-0.000817401,0.757426,-0.0272427,0,0,0,0,0,0,0,0,0,0,-0.103167,-0.00220166,0.000460162,6.4991e-05,0.0224845,-0.00033009,0.807275,-0.00834482,0,0,0,0,0,0,0,0,0,0,1.1996,0.0838152,0.0388279,0.860943,0.0249282,0.00440737,0.484405,0.144054,0,0,0,0,0,0,0,0,0,0
34,-6.21896,-0.078609,0.0128196,0.256447,0.011642,0.000594904,0.295423,0.00629189,0,0,0,0,0,0,0,0,0,0,-6.26071,-0.0758931,0.00979995,0.333386,0.0109561,-0.00047533,0.324058,-0.0120274,0,0,0,0,0,0,0,0,0,0,-5.93043,-0.0686897,0.0169416,0.540844,0.0124335,0.000237095,0.290351,0.00839864,0,0,0,0,0,0,0,0,0,0,0.445042,0.0613675,0.0406169,0.706175,0.0247621,0.00475707,0.434117,0.143289,0,0,0,0,0,0,0,0,0,0
35,-0.224348,0.020333,-0.0269188,0.177093,-0.0264523,0.00196169,-0.743306,-0.0323183,0,0,0,0,0,0,0,0,0,0,-0.49666,0.0423461,-0.0223486,0.143816,-0.0281957,0.00235034,-0.79354,-0.0291912,0,0,0,0,0,0,0,0,0,0,-1.69042,0.0368998,-0.0369043,0.895939,-0.0266522,0.00198765,-0.735506,-0.0330561,0,0,0,0,0,0,0,0,0,0,1.10588,0.0426463,0.0344745,0.798322,0.0229246,0.0017266,0.312964,0.0274533,0,0,0,0,0,0,0,0,0,0
36,0.0816587,-0.0409114,-0.00319532,-0.197459,0.048334,0.00209396,-0.561809,0.0102525,0,0,0,0,0,0,0,0,0,0,0.0949105,-0.0447268,-0.00531497,-0.330247,0.0491234,0.00190943,-0.552704,0.0155356,0,0,0,0,0,0,0,0,0,0,-0.0415261,-0.0316824,0.00609201,0.0943927,0.0494521,0.00220418,-0.572326,0.0199047,0,0,0,0,0,0,0,0,0,0,0.749444,0.071597,0.0381329,0.74911,0.0210112,0.00351245,0.393884,0.0854602,0,0,0,0,0,0,0,0,0,0
37,1.05777,0.0591473,-0.013238,0.0781992,0.00536567,-0.00207695,-1.21938,0.0386921,0,0,0,0,0,0,0,0,0,0,0.860784,0.0682779,-0.0103687,0.0279662,0.0065378,-0.00182,-1.17259,0.0186121,0,0,0,0,0,0,0,0,0,0,0.392004,0.0759057,-0.0070313,0.386428,0.00383258,-0.00182537,-1.2426,0.0382363,0,0,0,0,0,0,0,0,0,0,1.0607,0.0638768,0.0457577,0.671825,0.0186227,0.00298053,0.376301,0.0743701,0,0,0,0,0,0,0,0,0,0
38,-0.530608,0.0105779,-0.0231387,-0.207325,-0.0257771,0.00114306,-1.38136,-0.109796,0,0,0,0,0,0,0,0,0,0,-0.288268,0.0174308,-0.00274362,-0.34116,-0.0220271,0.000740377,-1.43685,-0.10682,0,0,0,0,0,0,0,0,0,0,-1.11337,0.0352686,-0.0148916,0.260611,-0.0207249,0.000536589,-1.41649,-0.108373,0,0,0,0,0,0,0,0,0,0,0.977984,0.0674993,0.0404993,0.884654,0.0184905,0.00260666,0.418454,0.0515839,0,0,0,0,0,0,0,0,0,0
39,1.69999,-0.00516473,-0.00239029,-0.266349,-0.0197125,0.00167822,0.623829,-0.266242,0,0,0,0,0,0,0,0,0,0,1.63814,-0.0205511,-0.0190151,-0.296643,-0.0235968,0.001912,0.633907,-0.269113,0,0,0,0,0,0,0,0,0,0,1.6264,0.00783479,-0.000334707,0.00412331,-0.0214123,0.00179295,0.637252,-0.26806,0,0,0,0,0,0,0,0,0,0,0.687394,0.0675164,0.0359149,0.731553,0.017573,0.00104752,0.33736,0.0192823,0,0,0,0,0,0,0,0,0,0
40,-1.85767,-0.0343986,0.0136492,-0.375656,-0.0435339,-0.0117658,-0.224093,-0.108468,0,0,0,0,0,0,0,0,0,0,-2.0558,-0.0267697,0.00152924,-0.313606,-0.0481664,-0.011385,-0.317869,-0.103974,0,0,0,0,0,0,0,0,0,0,-2.19706,-0.0136596,0.00402529,0.0217044,-0.0463183,-0.0115475,-0.305259,-0.102176,0,0,0,0,0,0,0,0,0,0,0.428016,0.0582312,0.0370784,0.691585,0.0205686,0.00188526,0.328347,0.0322994,0,0,0,0,0,0,0,0,0,0
41,0.915789,-0.0276413,-0.00901482,-0.192889,-0.0535666,-0.0102273,1.25068,0.0130377,0,0,0,0,0,0,0,0,0,0,0.845015,-0.0165555,-0.0131669,-0.356679,-0.0512318,-0.0103103,1.20671,0.0145151,0,0,0,0,0,0,0,0,0,0,0.712986,0.010592,-0.000215041,0.00642194,-0.0512599,-0.0103387,1.18882,0.0164781,0,0,0,0,0,0,0,0,0,0,0.513922,0.0682488,0.0388635,0.685702,0.015917,0.000913234,0.271106,0.0157778,0,0,0,0,0,0,0,0,0,0
42,0.893618,0.00658632,-0.012328,-0.310751,0.0487006,0.00644128,0.159527,-0.0386403,0,0,0,0,0,0,0,0,0,0,1.2295,-0.00502956,0.000396785,-0.27619,0.0469249,0.00687155,0.0585579,-0.020834,0,0,0,0,0,0,0,0,0,0,0.607657,0.0283622,-0.00371907,0.0681847,0.0477501,0.00650243,0.150305,-0.0351159,0,0,0,0,0,0,0,0,0,0,0.847283,0.0782945,0.0395189,0.768021,0.021969,0.00345354,0.42375,0.0834377,0,0,0,0,0,0,0,0,0,0
43,-0.516577,-0.00228478,0.00162638,-0.188365,0.0189664,-0.00121056,0.0554997,0.0232891,0,0,0,0,0,0,0,0,0,0,-0.564087,0.0063876,0.00212823,-0.0949854,0.0179962,-0.00132613,0.0338962,0.0390142,0,0,0,0,0,0,0,0,0,0,-0.898928,0.00255859,-0.000650471,0.00136488,0.0170092,-0.000858908,0.0851153,0.0243207,0,0,0,0,0,0,0,0,0,0,0.876798,0.0682264,0.0401252,0.725541,0.0230703,0.00479342,0.422266,0.113315,0,0,0,0,0,0,0,0,0,0
44,-0.0152178,-0.0154734,-0.00689635,-0.211248,-0.0399286,-0.00280743,-0.741927,-0.300202,0,0,0,0,0,0,0,0,0,0,-0.0445791,0.00472616,0.0127828,-0.398535,-0.0376536,-0.00324481,-0.791082,-0.297012,0,0,0,0,0,0,0,0,0,0,-0.23855,0.00385147,-0.00069731,0.0021443,-0.0387445,-0.00322222,-0.790546,-0.292722,0,0,0,0,0,0,0,0,0,0,0.708005,0.0660269,0.0354671,0.772271,0.0205092,0.00317373,0.449117,0.0691034,0,0,0,0,0,0,0,0,0,0
45,1.93974,-0.00674303,0.000382463,0.0228336,-0.015851,0.000300775,-0.349035,-0.0274707,0,0,0,0,0,0,0,0,0,0,2.1368,-0.0187919,-0.00165054,-0.14281,-0.0191589,0.000282265,-0.319292,-0.0162166,0,0,0,0,0,0,0,0,0,0,1.69403,-0.000826055,0.000171605,-9.49753e-05,-0.0174354,0.000133499,-0.316386,-0.00314342,0,0,0,0,0,0,0,0,0,0,1.13406,0.0872156,0.0383111,0.913085,0.0263654,0.00448672,0.539482,0.14418,0,0,0,0,0,0,0,0,0,0
