id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha21_mean,alpha22_mean,alpha23_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha21_mode,alpha22_mode,alpha23_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha21_sd,alpha22_sd,alpha23_sd
11,2.86787,-0.117104,-0.124662,7.60904,7.41968,0.00145118,5.45782,-0.175523,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,2.38481,-0.124672,-0.123881,8.47497,7.41453,0.00133915,5.43384,-0.180878,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.841065,-0.121249,-0.125294,5.48283,7.41753,0.00194909,5.4503,-0.173539,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.82506,0.0876988,0.037314,8.89459,0.0279176,0.00409119,0.545528,0.137662,0,0,0,0,0,0,0,0,0,0
12,2.65469,-0.147437,-0.0465759,6.19499,7.38989,0.00153081,4.58963,-0.262715,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,2.94151,-0.132001,-0.0506597,8.23083,7.38186,0.00230104,4.55803,-0.259149,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,2.49848,-0.116886,-0.0607297,9.50961,7.3889,0.00161668,4.56988,-0.260405,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.353478,0.0135605,0.00795489,2.02261,0.0169385,0.00218107,0.371429,0.0434868,0,0,0,0,0,0,0,0,0,0
13,5.13364,0.0405804,-0.12581,11.794,7.38348,0.00392396,3.36603,-0.147114,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,5.34573,0.04287,-0.12975,9.86435,7.3838,0.00390775,3.34416,-0.14729,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,4.54082,0.0409945,-0.124352,10.2175,7.38285,0.00397486,3.42934,-0.150426,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.910729,0.0150774,0.0388615,3.41672,0.015666,0.000865479,0.322442,0.0177479,0,0,0,0,0,0,0,0,0,0
14,5.44567,0.010323,-0.139741,14.6975,7.43051,0.00089171,4.34675,-0.0377988,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,5.27469,0.0259347,-0.14161,13.4751,7.43167,0.000807603,4.28828,-0.00902822,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,4.4165,0.0257095,-0.129941,15.9095,7.43079,0.000725972,4.34421,-0.0159923,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.18911,0.0650763,0.0356316,8.17086,0.0214188,0.00431815,0.411011,0.108294,0,0,0,0,0,0,0,0,0,0
15,4.5223,-0.103585,-0.133978,6.56773,7.38662,0.000762727,4.55053,-0.16287,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,4.7139,-0.117153,-0.135723,7.03948,7.38849,7.03118e-05,4.63318,-0.176167,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,3.76942,-0.0698349,-0.132961,6.99618,7.38635,0.000664116,4.55471,-0.163046,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.33748,0.0747015,0.042671,5.79444,0.0203727,0.00348354,0.398522,0.0802731,0,0,0,0,0,0,0,0,0,0
16,6.52679,-0.131137,-0.121335,7.02372,7.3944,0.00403905,4.23868,-0.194652,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.43475,-0.128773,-0.124392,6.34011,7.39888,0.00385349,4.14194,-0.194839,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.16611,-0.123784,-0.124766,5.47958,7.39521,0.00388118,4.23888,-0.181031,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.16061,0.0815665,0.0404872,4.62312,0.0249511,0.00489929,0.541851,0.147279,0,0,0,0,0,0,0,0,0,0
17,5.63313,-0.143139,-0.127373,5.60758,7.3893,0.00802422,4.24322,-0.0871932,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,5.54266,-0.141904,-0.132892,5.19679,7.38837,0.00812187,4.1835,-0.0821352,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,5.50618,-0.126562,-0.124121,5.4848,7.38683,0.00815218,4.15807,-0.0818596,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.606569,0.0623761,0.0374787,4.35753,0.0186604,0.000996694,0.275699,0.0148024,0,0,0,0,0,0,0,0,0,0
18,2.88317,-0.164475,-0.0614653,10.0529,7.3502,0.000780179,3.04572,0.158179,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,3.03606,-0.161202,-0.0591754,10.1048,7.34331,0.00133777,2.92118,0.169068,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.65281,-0.196088,-0.0552296,17.5193,7.33402,0.00224902,2.99689,0.160068,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.564308,0.0303457,0.0158828,3.12834,0.0166345,0.00134323,0.520501,0.0433553,0,0,0,0,0,0,0,0,0,0
19,7.08373,-0.108024,-0.123892,8.50966,7.39609,0.00187454,5.28452,-0.169981,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.95147,-0.104532,-0.127444,8.69787,7.39455,0.0022327,5.21794,-0.154843,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.70453,-0.116016,-0.12638,5.51294,7.39539,0.00208518,5.22751,-0.160891,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.23672,0.0937861,0.036325,9.82702,0.029599,0.00454709,0.53142,0.148474,0,0,0,0,0,0,0,0,0,0
20,3.58959,-0.126501,-0.121867,6.64768,7.42205,0.00323979,4.47439,-0.17628,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,3.50778,-0.124061,-0.126317,7.14746,7.41845,0.00395214,4.4945,-0.192773,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,2.91088,-0.123233,-0.124881,5.47967,7.42065,0.00334933,4.50973,-0.178944,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.17898,0.0820133,0.0385589,6.28374,0.027992,0.00411412,0.547706,0.131952,0,0,0,0,0,0,0,0,0,0
21,3.54877,-0.127679,-0.123039,6.08079,7.3921,0.00279201,4.15946,-0.224132,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,3.48563,-0.120626,-0.120789,6.10647,7.3926,0.00344057,4.19257,-0.224409,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,3.13841,-0.112078,-0.127247,5.55778,7.39296,0.00259111,4.16789,-0.229216,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.83916,0.0658134,0.0363236,5.05761,0.021323,0.00396477,0.397965,0.120869,0,0,0,0,0,0,0,0,0,0
22,5.03224,0.00363444,-0.12854,8.03544,7.3523,-0.000181259,4.72775,-0.263394,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,4.87094,-0.000712192,-0.12673,8.9034,7.35891,-0.000525677,4.97091,-0.278108,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,4.23393,-0.00116976,-0.125518,8.46566,7.35341,-0.000253895,4.86092,-0.271006,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.879673,0.0176811,0.0412559,4.6995,0.0187974,0.00106364,0.261227,0.0145793,0,0,0,0,0,0,0,0,0,0
23,6.45113,-0.124347,-0.123115,8.25301,7.40836,0.00204306,3.92263,-0.187425,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.54237,-0.133323,-0.122326,6.78117,7.40749,0.00179957,3.9246,-0.173045,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.08293,-0.12125,-0.125294,5.48284,7.40762,0.00201161,3.94975,-0.173539,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.31855,0.0939586,0.0386868,5.61638,0.0266368,0.0043642,0.480824,0.141998,0,0,0,0,0,0,0,0,0,0
24,4.72322,-0.132317,-0.122428,7.4713,7.38975,0.00320168,3.20337,-0.168586,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,5.01841,-0.134952,-0.123231,6.83292,7.39155,0.00371016,3.22485,-0.174106,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,4.32464,-0.122813,-0.124968,5.47996,7.39176,0.00349494,3.21815,-0.177341,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.3437,0.0876308,0.0416787,6.21915,0.0260224,0.00429641,0.521901,0.147944,0,0,0,0,0,0,0,0,0,0
25,6.28622,-0.121833,-0.123684,5.38974,7.38109,0.000589414,4.46346,-0.142263,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.34032,-0.138085,-0.131042,5.3794,7.38193,0.000813065,4.60351,-0.1617,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.02215,-0.123026,-0.124807,5.47957,7.3816,0.000595788,4.50216,-0.145334,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.797004,0.0802556,0.0383686,3.9413,0.0196198,0.00331868,0.407892,0.0868736,0,0,0,0,0,0,0,0,0,0
26,5.72639,-0.16203,-0.117426,6.86605,7.44996,0.00382392,4.44932,-0.246291,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,5.67739,-0.149896,-0.114814,6.03939,7.44987,0.0042405,4.39377,-0.228826,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,5.46572,-0.174075,-0.112877,7.32792,7.45088,0.00401556,4.41406,-0.237494,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.793186,0.0699654,0.0385138,4.94731,0.0239862,0.00440692,0.436768,0.136266,0,0,0,0,0,0,0,0,0,0
27,7.071,-0.0664849,-0.139886,8.88178,7.41242,0.00368371,4.63439,-0.132213,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,7.39422,-0.0801149,-0.138502,7.71607,7.41236,0.00366105,4.55327,-0.110271,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.19237,-0.0457675,-0.142202,10.8198,7.41304,0.00322327,4.59096,-0.118413,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.21249,0.0619531,0.0409619,6.12832,0.0205511,0.00387725,0.371892,0.0930055,0,0,0,0,0,0,0,0,0,0
28,4.0343,-0.137979,-0.127881,4.94532,7.4051,0.0066775,5.36963,-0.334979,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,4.03193,-0.141513,-0.134021,6.19599,7.40365,0.00667818,5.29594,-0.32819,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,3.7308,-0.119246,-0.126793,5.50192,7.40196,0.00676684,5.32481,-0.32932,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.785131,0.0514257,0.0392893,5.96611,0.0199447,0.00173878,0.356013,0.0341887,0,0,0,0,0,0,0,0,0,0
29,4.48535,-0.120718,-0.121522,6.18238,7.37121,0.00338544,5.28887,-0.158398,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,4.38812,-0.119888,-0.131798,6.62412,7.36889,0.00449297,5.33655,-0.175205,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,4.09143,-0.113823,-0.127307,5.54445,7.36993,0.00374283,5.31224,-0.161625,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.01057,0.0778853,0.0377638,4.56913,0.0220627,0.00414101,0.368449,0.108358,0,0,0,0,0,0,0,0,0,0
30,6.21019,-0.139098,-0.120019,7.72573,7.42487,0.00371051,4.819,-0.199197,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.34239,-0.141168,-0.118028,7.69205,7.42646,0.0032138,4.90786,-0.199504,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,5.98293,-0.125287,-0.12445,5.48115,7.42362,0.00339199,4.90439,-0.186718,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.11186,0.0856965,0.040573,7.74497,0.0284921,0.00432076,0.52909,0.141637,0,0,0,0,0,0,0,0,0,0
31,6.31001,-0.131229,-0.120367,5.48642,7.37326,0.00787372,3.91587,-0.162568,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.31751,-0.134326,-0.121905,5.24194,7.37474,0.0077616,4.0132,-0.167385,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.21101,-0.123071,-0.124793,5.47954,7.37423,0.00776468,3.9198,-0.161909,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.804734,0.0628121,0.0402299,5.45644,0.0165752,0.00109674,0.295642,0.0183924,0,0,0,0,0,0,0,0,0,0
32,6.83956,-0.0945969,-0.129872,7.15236,7.42318,0.00380276,3.71615,-0.257062,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,6.76501,-0.109737,-0.135931,7.74462,7.42334,0.00393946,3.62655,-0.247319,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,6.5145,-0.0919405,-0.130937,6.05752,7.42495,0.00371605,3.70813,-0.247508,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.02466,0.0821081,0.0372187,6.39631,0.0242462,0.00470302,0.440477,0.132008,0,0,0,0,0,0,0,0,0,0
33,4.99685,-0.130493,-0.127888,6.82566,7.42387,0.00284472,5.04264,-0.191168,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,5.06774,-0.145418,-0.11697,7.83924,7.42216,0.00249909,5.03083,-0.204042,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,4.66644,-0.124872,-0.124538,5.48046,7.42324,0.0029864,5.08068,-0.185144,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,1.1996,0.0838152,0.0388279,10.2505,0.0249282,0.00440737,0.484405,0.144054,0,0,0,0,0,0,0,0,0,0
34,-1.4535,-0.198864,-0.110583,8.95149,7.41255,0.00387995,4.56995,-0.170886,0.0055435,0.16031,0.714268,0.114463,0.337835,-0.00726108,1.449,7.72406e-10,5.32194,2.7458e-09,-1.49111,-0.198564,-0.115198,9.52687,7.41171,0.00284116,4.59746,-0.188827,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,-1.16082,-0.19136,-0.108056,9.41184,7.41318,0.00355358,4.56376,-0.168401,0.00560187,0.159396,0.714055,0.114439,0.334096,-0.00731693,1.44125,7.83463e-10,5.26103,2.81324e-09,0.445042,0.0613675,0.0406169,6.30009,0.0247621,0.00475707,0.434117,0.143289,0,0,0,0,0,0,0,0,0,0
