rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,1.03183012811709,-0.137754176247897,-0.0165979742479678,1.21934905995008,-0.0333401272675808,-0.00031242421668185,-0.404118194812989,0.0526370816364861,0,0,0,0,0,0,0,0,0,0
2,1,1.99289612551987,-0.141127622205793,0.0543581755997101,0.506866359753137,-0.0831825137481369,0.00154854947563958,-0.864537854756151,0.0675104767052982,0,0,0,0,0,0,0,0,0,0
3,1,0.964388794511977,-0.0776898080761685,-0.0136727189127852,1.32381689509931,-0.0544986986474913,8.30208799945906e-05,-0.642401196104776,0.0836749583656094,0,0,0,0,0,0,0,0,0,0
4,1,0.500349679061904,-0.118317114598654,0.0157339812873716,0.236836279626188,-0.0774650934239477,0.00155271196106831,-0.56170100495469,0.0698866066765582,0,0,0,0,0,0,0,0,0,0
5,1,2.01168388740694,-0.185074733643439,0.0291200619676233,0.762970240310203,-0.0834008651790958,0.00111432981201312,-0.58930174009009,0.0617192796915162,0,0,0,0,0,0,0,0,0,0
1,2,-1.10039155923364,-0.0847778737646147,0.0116627764123553,-0.508151853728788,0.0360482946038009,-0.00369424386129172,-1.1778863943915,0.099306726358278,0,0,0,0,0,0,0,0,0,0
2,2,-0.852009841664432,-0.031380407698279,0.0402240953743844,-0.447506084283357,0.0512234810790146,-0.00381232656708935,-0.600378198422311,0.0589738992833667,0,0,0,0,0,0,0,0,0,0
3,2,-0.652162283452105,-0.0476548909224762,0.00713963578680531,0.471937123887757,0.0252785960791135,-0.00315497934944814,-1.46343298679155,0.0939454770668917,0,0,0,0,0,0,0,0,0,0
4,2,-0.893772906593174,-0.0815329504692453,0.0566504459641697,-0.418533930747579,0.0641864708686087,-0.00429858219169062,-1.23071755238718,0.0768138271134434,0,0,0,0,0,0,0,0,0,0
5,2,-0.732092125492775,0.016276692575899,0.0690384869619274,-0.0901218982524841,0.0559350797689632,-0.00438096757985905,-1.252311496892,0.0883345559464816,0,0,0,0,0,0,0,0,0,0
1,3,-1.42090100744265,-0.0802716602815555,0.039475083472186,-0.342625820054835,-0.0573218194193661,-0.00322484180968021,0.0946097194723914,-0.113891451629325,0,0,0,0,0,0,0,0,0,0
2,3,-2.98878410213488,0.125288327346946,0.078555281902087,-0.46339836475302,-0.0426509189624402,-0.00126850025538278,-0.109618197828997,0.133996263830985,0,0,0,0,0,0,0,0,0,0
3,3,-1.74583828641431,0.0495308837276004,0.0552193481578469,-1.72096864655423,-0.0612804613841345,-0.00598541220512058,0.231878033927755,0.0168642059160328,0,0,0,0,0,0,0,0,0,0
4,3,-1.96011374448631,-0.109954387369432,-0.0533332129001955,-0.620074951476043,-0.0309377863225449,-0.00313372404068845,-0.394838244556016,0.125124396540909,0,0,0,0,0,0,0,0,0,0
5,3,-2.34894930330486,0.0352098596285821,-0.0145789871915395,0.418985720412783,-0.0077567652995084,-0.00155547398168201,0.23351922912742,-0.207670476058083,0,0,0,0,0,0,0,0,0,0
1,4,0.777578519755571,0.102909603147581,-0.0668780313902313,0.476561063607339,-0.0318936961051112,0.000135400312666298,-0.028166823106645,-0.0831617726847751,0,0,0,0,0,0,0,0,0,0
2,4,0.162799141032438,-0.0029513394125977,0.0211160489029913,-0.4719687463899,-0.0206922209703206,-0.00435243548659194,0.645298591466829,-0.0922753726126963,0,0,0,0,0,0,0,0,0,0
3,4,2.04732864111641,0.0388820654829679,0.0430590239276021,-0.111756969257065,0.0194591175179591,-0.00459092578874953,-0.0167465325941648,-0.108635218182501,0,0,0,0,0,0,0,0,0,0
4,4,-1.30052582279316,-0.157199538211299,0.0152542689612416,0.356791071267782,0.0423372380182625,-0.00470041512256419,-0.565269138415509,0.174521814137853,0,0,0,0,0,0,0,0,0,0
5,4,-1.30525501504629,0.0649493602490967,0.00655010875154861,-0.475195808434533,-0.0550266600820063,-3.18379443832277e-06,-0.733335312757047,0.233627729704118,0,0,0,0,0,0,0,0,0,0
1,5,2.37112148133807,-0.0686449045942255,-0.0176051430495629,-0.0248030340040294,-0.0326031462626555,0.00245370042107742,0.257614276838116,0.0686955276667908,0,0,0,0,0,0,0,0,0,0
2,5,3.05895999268317,-0.0189733681272255,5.19056170770679e-05,-0.23265184910437,0.0219160504658624,0.00350459635826086,0.0164529052462967,0.262297413556187,0,0,0,0,0,0,0,0,0,0
3,5,1.7371848339121,-0.074409796041096,-0.0344093361320764,-0.0872254413028043,-0.00205930446293833,0.00284342810064539,-0.185461248765432,0.198640956101247,0,0,0,0,0,0,0,0,0,0
4,5,2.04503096991899,0.0706503478585069,-0.0174831878530129,0.0229099289458667,0.033908357707029,0.00560567544291565,0.666928962527097,0.00251581094186453,0,0,0,0,0,0,0,0,0,0
5,5,0.184286547741071,0.0863007872441899,-0.00710474807671172,-0.27898148571424,0.0187494369343305,0.00542538327330663,1.24661150271425,-0.0949364012308298,0,0,0,0,0,0,0,0,0,0
1,6,0.446247401272146,0.140904267255259,-0.0203929526024555,-0.0654967121968404,0.0461828440505917,-0.0013776937021473,2.13774912095564,0.291378466721901,0,0,0,0,0,0,0,0,0,0
2,6,2.83794382187094,-0.0606100312800919,0.053328360470807,0.821971702891459,-0.00185457072573169,-0.0033741742611964,2.09316002910387,0.0595380090695337,0,0,0,0,0,0,0,0,0,0
3,6,1.55476245619005,0.0429348645058968,0.0453837377281693,-1.43821091663749,0.0485011963092358,-0.00834574753476234,1.64853802756551,0.284356674223827,0,0,0,0,0,0,0,0,0,0
4,6,-0.702492976229955,0.0969061807186519,-0.0348583372013004,0.160676804902653,0.021341630073982,-0.00333604844849919,1.98333394965564,0.0994576480065321,0,0,0,0,0,0,0,0,0,0
5,6,3.05993726117573,0.0110976196695266,-0.00966341371683148,-0.264327235120002,-0.00612335060592142,-0.00160154301428884,2.5188422884426,-0.134400720916334,0,0,0,0,0,0,0,0,0,0
1,7,-0.567792164200132,0.0132691679046919,0.00728177307283406,-1.15629608584159,-0.0341945437971145,-0.0074196893754492,-1.28875105435154,0.137287427811325,0,0,0,0,0,0,0,0,0,0
2,7,-1.03506745675695,-0.120943870988083,-0.0319992994579844,0.885597407961901,-0.0314769511736443,-0.00790844868128677,-1.16898939100172,-0.0263539573580637,0,0,0,0,0,0,0,0,0,0
3,7,-1.87296900967284,-0.0128612669267156,-0.00415049701191548,0.652475994330167,0.0177934441470219,-0.00218532023963965,-0.499374691537991,0.117773523196754,0,0,0,0,0,0,0,0,0,0
4,7,1.10536873231548,-0.0643646252436913,-0.0175944590040294,-0.460246247945788,0.0578887260729133,-0.00296370527214447,-1.63559513615353,0.0383180465277841,0,0,0,0,0,0,0,0,0,0
5,7,0.606981170952586,-0.0723843028383039,-0.0750781601378341,-1.23791121878741,0.0199308449822506,0.00129949657290882,-0.783156043450887,-0.331852231337844,0,0,0,0,0,0,0,0,0,0
1,8,1.23790675170011,-0.039018408993376,-0.0363446368796476,-0.909990481842981,0.0343265885019077,0.00891615867402019,-0.0874766415632584,-0.0963686298543156,0,0,0,0,0,0,0,0,0,0
2,8,0.940371037072233,0.018678440470531,-0.0119352311303276,-0.772478664404608,0.000188837515822118,0.0124114674993594,-0.37150642520278,-0.191640590756754,0,0,0,0,0,0,0,0,0,0
3,8,3.41939093251513,-0.129816673327269,-0.0632063241801254,-0.809551650480414,0.0249080976605626,-0.000238538727667319,0.0644044810067732,0.00368910909209656,0,0,0,0,0,0,0,0,0,0
4,8,2.36342612021824,-0.0827077685606553,0.0394007100619841,0.484321754270594,-0.0385415280597795,0.00260515158054436,-0.379804329156301,0.118037887201848,0,0,0,0,0,0,0,0,0,0
5,8,2.01238349954516,0.04851743828309,0.0184092980816901,-1.18052069028229,0.0198438393444415,0.00486754850501058,0.11615913825509,0.0592728962197268,0,0,0,0,0,0,0,0,0,0
1,9,-0.901273552271598,0.0315853991493178,0.0362729269449092,-1.18491932237092,0.0491297912244761,-0.00235830433976855,0.662938260199066,-0.191118141487725,0,0,0,0,0,0,0,0,0,0
2,9,-0.44304719048291,0.0468100305174982,0.00571262711587644,-0.957799557063275,-0.016931434958913,-8.62756851957771e-05,0.215143623711838,-0.0956603461101363,0,0,0,0,0,0,0,0,0,0
3,9,-0.823307551611296,-0.069875346583067,-0.0277015667625662,-0.0676859984550617,-0.0236440767697501,-0.00163992470084304,0.673919089922729,-0.0404217849934472,0,0,0,0,0,0,0,0,0,0
4,9,-1.11883774325775,-0.0273644132097992,0.0367089617490103,-0.147163175513597,0.0147971949353947,0.00136432812812656,0.296734135826379,-0.231216756328417,0,0,0,0,0,0,0,0,0,0
5,9,0.163970920653559,0.0892655770492701,-0.00377237135867373,-0.404666929933835,-0.00137678329828843,0.00228997263910323,0.244083774492434,-0.11527651082703,0,0,0,0,0,0,0,0,0,0
1,10,2.60811249831903,-0.0400541780539386,0.0380224437691284,0.813696711452801,0.0157544480316128,-0.00377457055523325,0.531681762085709,0.00538550535526057,0,0,0,0,0,0,0,0,0,0
2,10,1.3008313653908,-0.0863412730837705,0.0554520921285847,0.0140372010787865,-0.000861019204026802,-0.00310742380461647,1.17760003793678,-0.0432298815149163,0,0,0,0,0,0,0,0,0,0
3,10,0.476477384622644,-0.0507125082541507,-0.00518156766273533,0.979273794127423,0.00832426992312258,-0.00450605117408608,1.06192565099697,-0.0543591547488904,0,0,0,0,0,0,0,0,0,0
4,10,0.630037202126234,-0.0399590672889641,0.0137929405656482,-0.412057929380208,0.000686169161574709,0.000287474832832161,0.323006673288203,0.0411599503543779,0,0,0,0,0,0,0,0,0,0
5,10,1.03528501919535,-0.0538191616976101,0.0428740006680176,0.169237166479403,-0.011942373539332,-0.00183730433889583,0.873013879386548,-0.0588879181591989,0,0,0,0,0,0,0,0,0,0
1,11,-4.01970030444698,0.0723384154152442,-0.0206966625153617,1.2277493150422,-0.0104489801978665,-0.00180453356787465,2.24765654762563,0.0670339502807146,0,0,0,0,0,0,0,0,0,0
2,11,-3.8923073048814,-0.0703544562709472,0.0038315887723845,-0.192752256585753,0.0112757958977415,-0.0126106600297806,0.185234058837131,0.0486544876772838,0,0,0,0,0,0,0,0,0,0
3,11,-3.18414738149933,0.0222945314889808,0.0886706943750195,-0.15243275383941,0.0403787418588624,-0.0019326732914831,0.414033851657243,-0.00978402996614498,0,0,0,0,0,0,0,0,0,0
4,11,-3.96401576952515,-0.193208327575621,0.0337916441265425,-0.855402948988639,0.0238577671750354,-0.00151260490101074,0.959984510914098,0.0272396311946676,0,0,0,0,0,0,0,0,0,0
5,11,-1.73139320015972,-0.00115741050837551,0.0475098167526315,1.79863820863983,-0.00716269180670026,-0.00153955092303673,1.46701907111378,0.0127840551321286,0,0,0,0,0,0,0,0,0,0
1,12,-2.04967182649973,-0.00805717833992278,0.0771008485065999,0.230570021309854,-0.00495515219661944,-0.0030697798907514,0.675916980928171,-0.156792772526808,0,0,0,0,0,0,0,0,0,0
2,12,-1.73791874055151,0.00717037542121377,0.0683438855408524,0.675404812464192,-0.0388612440987156,0.00263921837253243,0.613195816152879,-0.0880230486363622,0,0,0,0,0,0,0,0,0,0
3,12,-1.779362036116,-0.0223248704193799,0.0809174627553272,0.195725907721013,-0.0056714681448286,-0.0014118229307898,0.790941939262131,-0.14665807727236,0,0,0,0,0,0,0,0,0,0
4,12,-2.11037331527569,0.0026007039379201,0.0691537628063194,0.488369300383518,-0.0271632923023318,-0.0021303989709409,0.116796203740043,-0.0415660194657484,0,0,0,0,0,0,0,0,0,0
5,12,-2.34649138781926,-0.0069944413918382,0.0593785001357226,0.42189745977479,0.00180958613351183,-0.00484080721337259,1.12747541386148,-0.17859171837514,0,0,0,0,0,0,0,0,0,0
1,13,0.867151972881849,0.151868284148646,0.0197555729348934,0.765331911657064,-0.0124533856112316,0.000649489378999194,-0.8913333665828,0.0206729275772978,0,0,0,0,0,0,0,0,0,0
2,13,1.14942150340144,0.150547975338737,-0.0304152847903112,0.850838080428735,-0.0244556447418146,0.00108672981886416,-0.757837619351499,-0.00601155912804045,0,0,0,0,0,0,0,0,0,0
3,13,-0.0544925702521264,0.166288435275683,-0.0169250877376571,0.590877914824913,-0.000862456379667814,0.000102759550835215,-0.385736528392686,-0.000105677075317275,0,0,0,0,0,0,0,0,0,0
4,13,0.10949050188313,0.175149297281674,0.041095261008012,0.549503581276938,0.0138878885820667,-0.000313822018583192,-0.908049759611834,0.0115891852191428,0,0,0,0,0,0,0,0,0,0
5,13,-0.975851827355495,0.168206890839003,-0.0226018100069999,0.421273945621653,-0.0173580734163211,0.00168158135163687,-0.774435985608376,0.0420738074144239,0,0,0,0,0,0,0,0,0,0
1,14,-0.500317033886495,0.114968905648777,0.0315485899890358,1.80287321380351,0.0118125576285392,-0.00365483996745326,0.104936952342079,0.10647061603055,0,0,0,0,0,0,0,0,0,0
2,14,-0.776916471059763,0.205672649453025,-0.0100893623618326,0.307801261124354,0.00627587377154012,0.0038366827160262,0.505387066431981,0.0374362688093304,0,0,0,0,0,0,0,0,0,0
3,14,-1.43486173079318,0.11621335832065,-0.000419176918327512,1.33436228992764,0.00345589719743387,-0.00317820652205225,-0.163644587849177,0.0855411993899885,0,0,0,0,0,0,0,0,0,0
4,14,0.0614425353651511,0.220250507207292,0.0240099464548674,0.629980874361475,0.062644976567997,-0.0038858794272435,0.181405148051065,0.0272956354831851,0,0,0,0,0,0,0,0,0,0
5,14,0.84460071181517,0.130365472707687,-0.000645213929149207,0.843108881515392,0.00998105419796589,-0.00388068950668397,0.123991375305393,0.1747739027924,0,0,0,0,0,0,0,0,0,0
1,15,-1.50045618983019,0.0160630802775035,-0.027730300201429,0.828747163845562,-0.0133626885928394,0.000710559486170623,0.378408169600356,0.0221325491946422,0,0,0,0,0,0,0,0,0,0
2,15,-0.348508119943237,0.0460083574478171,-0.00292536578631339,-0.410439549478406,-0.00457473345801842,-0.00561915328767307,0.178310666741625,0.0347292995085607,0,0,0,0,0,0,0,0,0,0
3,15,-1.05573707886133,0.0421850414388146,-0.00308055554830424,0.103184768044069,-0.00148250890460888,-0.00590603549869017,0.0150029996317965,0.0850451995998746,0,0,0,0,0,0,0,0,0,0
4,15,-0.0168027004295242,0.100095350760977,-0.0379377398280006,-0.966093581238082,0.000300761113948098,-0.0101939149608678,0.00134518658811497,-0.0328277396017686,0,0,0,0,0,0,0,0,0,0
5,15,-1.14484303574541,-0.00716663599646109,-0.0768317297242547,-0.339238063824145,-0.0364710113322818,0.00213181548542107,0.805013055551167,-0.0781823650517514,0,0,0,0,0,0,0,0,0,0
1,16,2.03332094570088,-0.0552177582372091,-0.0400277635342294,-0.285536498721482,0.00822340676984519,0.00210884560239125,0.756723958964675,0.0239325732375619,0,0,0,0,0,0,0,0,0,0
2,16,1.63875181354065,0.0259803245367815,0.0144127481910713,0.115697327709699,-0.00584546186851902,-0.00389659766885979,-0.654164149748621,-0.00922230536413426,0,0,0,0,0,0,0,0,0,0
3,16,2.49238090392973,0.0319832268472432,0.0549260475618834,0.314175054760733,-0.00770838271829141,0.00372075275236205,-0.331127833695186,-0.0219283345772305,0,0,0,0,0,0,0,0,0,0
4,16,2.41752207528898,-0.039541417243445,-0.0277838398154967,-0.763704611676158,-0.000564256697410507,0.00467623294691223,-0.0234332851101589,-0.167212669560767,0,0,0,0,0,0,0,0,0,0
5,16,0.948941268665883,-0.0436601464888831,0.0890996680987019,-0.869048307885138,0.0361729140433195,0.00562033783373909,-0.552698836632436,-0.065791219853386,0,0,0,0,0,0,0,0,0,0
1,17,1.97759014409577,-0.131081942827556,0.00657955522323535,-0.92512126532233,-0.0202682480956526,0.00527699006870409,-0.532849417443871,0.112589377153804,0,0,0,0,0,0,0,0,0,0
2,17,1.15582444312852,-0.0574110794120277,-0.0496269122373623,-0.154857558366731,-0.0223955971180921,0.00371497636398354,-0.437938180546351,0.100294452286195,0,0,0,0,0,0,0,0,0,0
3,17,0.56954282927454,-0.00685771180237439,-0.0061691138109878,1.52883864560845,0.000559004149521869,0.00498136280868533,0.33973036331064,0.0714081778635137,0,0,0,0,0,0,0,0,0,0
4,17,0.970965400506873,-0.206641187123039,-0.00332292960300262,-1.17554695332972,-0.0144748044291904,0.0040370600702606,-0.731068906548173,0.125916881515055,0,0,0,0,0,0,0,0,0,0
5,17,0.289075206398844,-0.000949237851591251,-0.0287498270330819,-0.869962637934771,0.00437450138022284,0.00422759848503608,-0.201147503584983,0.118960278900095,0,0,0,0,0,0,0,0,0,0
1,18,-1.14191857196925,-0.0738467362961215,0.0857572106532347,0.229706092375197,-0.0351103661121758,-0.00238977357969478,-1.21217568326008,0.36501165762542,0,0,0,0,0,0,0,0,0,0
2,18,-2.30341501436334,-0.00141498859338821,0.048479868341907,0.962388331086111,-0.0583885128914292,-0.000357978019871527,-1.69793277604884,0.355953017154536,0,0,0,0,0,0,0,0,0,0
3,18,-1.18993522277499,-0.0512206526973457,0.0707864857942588,0.504141857477033,-0.09314059427844,-0.000194970666640079,-0.550014008629172,0.304702092471813,0,0,0,0,0,0,0,0,0,0
4,18,-1.15804282998848,-0.0738467362961215,0.0857572106532347,0.229706092375197,-0.058199177858027,-0.00153585270852099,-2.16260189159452,0.422845435155555,0,0,0,0,0,0,0,0,0,0
